,ndev,entrophy,nuc,sexp,lt,fix,age,la,ns
0,0.0,0.3916350594983689,0.14546091484184287,0.6210146260276262,0.6053667701173279,0.0,1.3701829963524208,1.162885239575118,0.0
1,0.0,0.10930434064417997,0.15069004895346214,0.38587142566748395,0.13452211797288768,0.04294226026904399,0.8076309493744243,0.0701909813706375,0.0
2,0.25297116208374715,0.2595717652194315,0.6392291930488668,0.4812154874453714,0.3601965067856473,0.2300708666991551,0.5409595025780489,0.5736004177869111,0.0
3,3.677388811958619,2.3455592071784817,2.3757188865566827,2.498320738366193,4.809001991987459,3.8914115338029296,5.1013281199826634,3.928796119394142,0.0
4,0.332936368351206,0.6740413415167505,0.8400694290712704,0.988839936012877,0.7241533031246775,0.220427576044201,1.2049300593188774,0.9684562918940163,0.003563842074970071
5,1.0977074403749676,1.8281736492568885,0.9619253675137834,0.9953762955411167,1.5114738508110497,0.25478414840155467,0.6126789661928597,3.0749327823490527,0.0009802304638246305
6,1.4040367983088597,2.2042825234856216,2.720975920627862,5.578653586032796,3.839063325023537,1.4907842461954848,0.8519389592168485,5.547287981971204,0.0
7,1.8285365828307782,2.4644402599274127,1.2322573084050277,1.7246457969221534,1.5248925423146642,1.0621933005517203,1.6092439787364539,3.118277867284061,0.0
8,1.2074066892995814,1.6146345858364546,2.0407067680308284,2.6190565719920076,1.649081243035359,0.7443560958547584,2.307036777756287,1.823932677118365,0.0
9,0.027356646018760852,0.36709231519945285,0.11553838459431844,0.1932514934847498,0.4692806699761362,0.016624485285331166,0.7461121573306231,0.3511993228435699,2.023892347079236e-05
10,1.3807571468360562,2.672839830250778,1.0556449148944502,1.8710763589229589,1.3389399306786678,0.7521836791494955,2.0855836029415533,1.5900693012322107,0.10018132906894688
11,2.554059920081553,4.948802625714882,1.9358647449218669,5.784858603939737,2.863716025839332,2.091437588373516,7.588079492301123,3.8106558961387447,0.2828979434629537
12,1.8923032106750424,2.999706971190525,1.7453023489951014,4.815408380258026,1.978785909557805,1.508384731371424,4.834954423755715,2.333346858273853,0.2504207073439348
13,0.04708123076279453,0.03141113203382816,0.24818684099725036,0.1912432777765793,0.11327978133265482,0.10232605374586859,0.12669824379573313,0.37046336594554713,0.0
14,0.2848892464391561,0.15841152103014605,0.5215215017853119,0.8985178394202141,0.74321897012711,0.15259852472024243,0.6554673699450605,0.8652660091027493,0.001925979827679254
15,0.8181195854588895,0.8561735993542994,2.810877508596271,1.722808181814605,3.7532659283666385,0.50366435774494,1.4847421844901494,5.391148502912837,0.0
16,3.3195355019395363,5.020892018048949,3.0091477607198964,2.012367350755012,5.866017257725235,1.406291967199067,6.119321709348176,5.983883948271361,0.0
17,1.3538952399365547,0.4890079069082361,2.3229935140393976,4.372813905249889,2.6147552924549204,0.1983464511507474,2.698965445960377,2.218789886351244,0.0
18,1.2431732630975894,0.29399830601529764,0.8058655630011365,2.2085130762543197,1.3417937093437862,0.05633224077680259,0.5653489691223721,0.5570984882405344,0.0
19,0.7089085159282449,0.2530005851992072,0.35819784547663963,0.06861618570699057,0.5676231374911926,0.14950812369470387,0.4874086128522004,0.3049502472720219,0.033842293429465105
20,4.555549801206005,2.8647536447600546,3.8216719931900944,3.7884167352138465,7.775754587980551,1.0734412575195764,3.0752135212090903,11.105363232974975,0.09299586418874493
21,1.4468756080094956,0.7583648623079307,1.5754402819535187,1.8466388937895921,2.0396576326340443,1.3204224218716658,0.6258943105273279,1.0203640474858853,0.24400293800803233
22,0.6830424957098361,0.623423967399704,0.8348477908751362,1.1226239203046071,1.7082080929163481,0.20191282744908395,0.8574951957284866,0.43962389366810234,0.0
23,1.2269121246260906,1.631355978485008,1.0925848031166003,2.8415890639524264,4.789514206250927,0.13851886127985488,2.2007826603349407,1.127664722947775,0.0
24,4.459434460648587,2.45412208202127,1.6707542830259756,4.620685271982185,5.797429286913355,2.0919182079251466,4.137456322513723,7.180457087314226,0.0
25,1.7750883405500115,0.35882885567626566,0.356170448355194,0.6347291908356332,1.1335871434193276,0.491144483519046,0.5768271562067416,3.1794335799228577,0.0
26,1.1055761649893,0.16147400561552863,1.193872263057391,1.349839168268423,0.36519746734222974,0.5724181037959765,0.580499544517732,1.8575316513206181,0.0
27,3.067042195224025,4.998735828178724,3.032108558315607,7.468914940448875,3.6979880150633586,2.4157282382620044,3.5309338937826844,4.734905731904883,0.5030400649065625
28,0.82555326530329,0.36020827961618174,0.4361193630228233,0.4179841695042851,1.1462150596745568,0.022265143299990003,1.2843576901563705,1.179412004798773,0.00722656336444278
29,0.4925944496247493,0.14470825861707878,0.43934201558675295,0.6460735837117619,0.4909369054827974,0.35981067453531657,0.32375618635152764,0.7254163024355301,0.0
30,3.347313703271862,3.17334294685353,2.1562375784638923,8.268062867307096,6.587029135904942,6.325274882210553,3.934064718057191,6.837840550839922,0.6066771169197472
31,2.364303669229812,1.1634309118965946,2.5830302729888603,6.878912923463706,2.1773261043047203,1.3002422209271431,5.313687353787402,2.280567079412315,0.4073476049063994
32,1.39802643930709,3.0254620209752514,0.9029425757047885,2.10259924612603,2.5312806794162084,0.85500128944785,3.387936210569262,3.3013895224755316,2.5575969581287934
33,1.2220467390613636,1.4825335893711662,4.022728578759211,3.649380504314802,4.271607895138091,1.1390908541520939,3.3694120803531855,5.575530697500069,2.1734738458727483
