,nd,age,lt,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.013404301128977383,0.03170708633048466,0.07676272129597979,0.028934560218137437,0.04885559650406781,0.027184284019903488,0.26306451296205996,0.0,0.0,0.005981642801919289,0.034217016165967874
1,0.0,0.0,0.0,0.0,0.044114667248317016,0.0,0.241868086286406,0.0,0.0,0.0,0.05746162759627558
2,0.0,0.0,0.014420856854635676,0.0,0.07525766707745797,0.0,0.2582456647101067,0.019862598268818768,0.0,0.0,0.0837858031592016
3,0.0,0.0,0.0,0.0,0.0,0.0,0.23072150358491617,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.2165982664535449,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.2467984215398088,0.0,0.0,0.0,0.0
6,0.0,0.02516979014826253,0.04205286243431414,0.0,0.0,0.0,0.2534358043906273,0.0,0.03292841701687772,0.046563690342679064,0.0
7,0.01921591073272345,0.005199851509531078,0.10733107119628528,0.07221493019326171,0.056773343573491786,0.037596318366251553,0.21577251963072958,0.018186903657049478,0.04462727993126136,0.0,0.05056109013284124
8,0.07917606862059791,0.06592344127461466,0.07531094553840671,0.019545076308989474,0.09176983069130076,0.011354773704526762,0.1785817651085251,0.021796414012477557,0.02930909634227194,0.0,0.05436160786541057
9,0.0,0.06920292134873249,0.008360388276599033,0.0,0.06564079391268078,0.03472002336706082,0.194477552658244,0.03216291903846773,0.014333345169321209,0.0,0.012463639538927266
10,0.0,0.0,0.0,0.0,0.0,0.0,0.18303298845251248,0.033359314775011105,0.0,0.0,0.0
11,0.019640059494539508,0.022872252970098546,0.0,0.03967074875233389,0.03348897983045513,0.0,0.2207512026399708,0.0,0.0323692470659657,0.0,0.05887062335029721
12,0.0,0.04204848881008175,0.0,0.03599632327051563,0.042875871001048546,0.0,0.24813085029439183,0.011193293173468191,0.0,0.0,0.0
13,0.0,0.04140148367163948,0.0,0.0,0.044612897043931475,0.0,0.24446219115882561,0.0,0.0,0.0,0.0
14,0.039405692747857886,0.017951444443670004,0.04701096197363558,0.05348623468308276,0.059892662362577204,0.03287783256789329,0.23100638904694826,0.0975588962790834,0.07565697078311863,0.014269067877681903,0.03945244796077079
15,0.03374424881998915,0.015316124516122478,0.06296517948244419,0.023373842109637163,0.11653229713082573,0.026868477032090474,0.20014462769430383,0.007931102966719202,0.05951704195482701,0.0,0.06882849525277665
16,0.022220117146649385,0.0,0.0,0.15656673350043276,0.0509166443412416,0.0,0.13225570447267324,0.0,0.019223838988600302,0.0,0.0
17,0.03393172632295335,0.00408338343809041,0.03285568012102798,0.16051645560329889,0.04730626842883681,0.042315998143949096,0.171155230983825,0.0,0.0,0.0,0.015160355441691468
18,0.0,0.0,0.0,0.0,0.0,0.0,0.27963823779638114,0.0,0.0,0.0,0.0
19,0.0,0.04123437517328461,0.0,0.06603864737470219,0.10994285964646464,0.014739229968549058,0.2438540882607864,0.0,0.02363341028395625,0.0,0.015348498683428644
20,0.024897886726841605,0.01817324312684982,0.06587415285375355,0.044109577464030096,0.15666547133128816,0.01948572078159265,0.23047221601484452,0.02490487118605184,0.054814230801356195,0.0,0.026725764046904722
21,0.01227435322095058,0.02068023288560474,0.04281031142937547,0.0400615065237068,0.13059099155172,0.02009542447910857,0.23769979371182084,0.06670485806489138,0.027147592264145193,0.0,0.0
22,0.0,0.0,0.03103366095812348,0.016230142476426925,0.0874465620827538,0.04543329930977773,0.23785823716505783,0.030949537979162906,0.007901383890482122,0.0,0.0
23,0.03541334515562524,0.023560367072458278,0.04396081372626421,0.07410769947497213,0.07387404744472457,0.06186699846441076,0.23793128185950488,0.0,0.033177250555736365,0.0,0.02783543459127084
24,0.012765994005899164,0.05786416165287439,0.046031008071711364,0.09420772311047478,0.12277960154810558,0.022823577985845177,0.23446393947328636,0.0071240086020763075,0.03240725250298339,0.004861430837172232,0.031524925047882645
25,0.029483402939935885,0.023686549687503906,0.006064872674008755,0.08791983602747618,0.047510632780244796,0.0,0.2093568241224705,0.0,0.0,0.007705057921820891,0.0035852589320797307
26,0.061726656810421075,0.0,0.0,0.05463157239723835,0.04618456236128998,0.0,0.19105912817741466,0.0,0.0,0.0,0.029408717789142468
27,0.030125496681919772,0.0,0.0,0.06623395467833526,0.13150056614754954,0.0,0.200291012286437,0.0,0.031249620749854948,0.0,0.0
28,0.03266326338130318,0.04405106346593114,0.007387720233699349,0.13751775818459908,0.08772310626082931,0.013015280132325972,0.15952476466830817,0.02212815999734156,0.04992248161710112,0.0,0.029348735683380575
29,0.036099211927708916,0.015946286947203105,0.052986321671344795,0.1270142201831849,0.0908697890473577,0.03749254526884952,0.2139647575753015,0.004217319091735736,0.06399012350961106,0.0,0.03784824421392495
30,0.0,0.05663436814090863,0.005381426575102303,0.16498787049567687,0.04016474392305727,0.035277644806547874,0.19270636046243503,0.0,0.068593921540878,0.005395796566617877,0.021380972049936647
31,0.0,0.0,0.0,0.0,0.0,0.0,0.19977029402767058,0.0,0.0,0.0,0.0
32,0.16844844710262097,0.0484190123602871,0.06162856511445655,0.0992621224449264,0.09197775502840555,0.010899827280470011,0.07389632842346365,0.007715435507798052,0.03221840030710181,0.0,0.0763892000986324
33,0.0,0.0,0.0,0.0,0.0,0.0,0.26909826001260245,0.0,0.0,0.0,0.0
34,0.13730481179329404,0.0,0.009350872872509478,0.16172016650814863,0.03958554112750562,0.0,0.1741153871579613,0.0,0.0,0.0,0.0
35,0.0,0.02950870592553074,0.0,0.041754625928579245,0.09632540286284273,0.0,0.2833218972237746,0.0,0.0,0.0,0.046397871449588776
36,0.010215471848022795,0.015077146816354024,0.05036913857256131,0.09214869854720482,0.06940679405811555,0.0,0.2763319460642668,0.005815118153876272,0.02610206386813483,0.0,0.0
37,0.0,0.0,0.0,0.0,0.11753447464408587,0.0,0.26644767461217894,0.0,0.03149588016246922,0.0,0.04854777322241934
38,0.0,0.0,0.006209206955267155,0.037406784144125245,0.1324565263874309,0.0,0.27275222879632566,0.0,0.00970439492477411,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.26305532638732143,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.09397260880420126,0.08436225649122843,0.0,0.2460874528634221,0.0,0.0,0.0,0.04034716852756548
41,0.0,0.030024746517600374,0.046835864244894325,0.09523123285833779,0.06922601034808448,0.034204443268235706,0.24629989832103166,0.0,0.0,0.0,0.028889283846279083
42,0.0289085397149908,0.026418147339614926,0.05937421761072285,0.05032980792593292,0.1758500113072307,0.06353268869573651,0.1973618040568413,0.006430342930023499,0.01128512052261046,0.00684275611151991,0.013130067952930329
43,0.06443829670239161,0.0,0.007891129963145444,0.15256888669472438,0.12024148509443969,0.029555155064675914,0.2055863687617378,0.0,0.020792790572283937,0.009769734307006393,0.009040601341607028
44,0.025657949963646988,0.007367994739687937,0.02789600957553486,0.12163946617597142,0.1845766552608639,0.006413747244302889,0.1761193698456431,0.003798924599613836,0.008150491308156371,0.0,0.04437322471152645
45,0.10015772528904308,0.03505028588975211,0.05316235327564348,0.016677840078604872,0.15727690918899379,0.05889047673840489,0.16107832773764724,0.001276846564883287,0.07982523196040753,0.005853180953995962,0.026037977175432495
46,0.03911302976003271,0.056329557990325865,0.032863650302748064,0.07384095481646068,0.09832579407911268,0.03838447174813958,0.23240142411763565,0.016485862350158264,0.07164955488694023,0.003974737894150757,0.03537996006959601
47,0.18647550122401985,0.019822220161965384,0.0,0.0,0.01978664015921243,0.0,0.1405582738657772,0.016850742884257672,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.24326835489160314,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.22057090585732325,0.0,0.0,0.0,0.0
50,0.02015468561384478,0.040112822309653816,0.08066211942788425,0.014454979186850533,0.1381937613242992,0.030492789444789205,0.23249590677896204,0.006391920222050194,0.04595678265486486,0.02396864472972265,0.03587644325536358
51,0.07923091471797471,0.0,0.038119378547207115,0.0,0.0,0.0,0.2214496965489881,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.053213680095308004,0.22550857705364344,0.0,0.0,0.0,0.09675595656390043
53,0.030935961766697367,0.0,0.0,0.0,0.0,0.0,0.20171016223854787,0.0,0.0,0.058520887044858624,0.0
54,0.0,0.0,0.0,0.06671023976803234,0.0,0.03347107181093509,0.2951335804193055,0.0,0.042970166415276546,0.0,0.0
55,0.21346932135616,0.0,0.0,0.10263560440811467,0.09894092292032812,0.0,0.076687872204236,0.0,0.0,0.0,0.0
56,0.16185772021678665,0.017487720515652113,0.044335038034004695,0.16677019480762673,0.05411994656501992,0.005503440189305336,0.06096835342149664,0.0,0.022870484320329523,0.0,0.03087820713868338
57,0.0,0.0,0.0,0.0,0.0,0.0,0.2529996519059371,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.2935781442939858,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.2489107331134896,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.29578963574779416,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.05772323333322488,0.0,0.2991606196150762,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0,0.06943302123668181,0.0,0.2756739894924548,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.28872452599076676,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.2874331371569084,0.0,0.0,0.0,0.0
65,0.06157536346554716,0.039372009877169344,0.018747305474787417,0.07981787418395105,0.10584707417455637,0.013703013384142822,0.2085378049751515,0.0,0.0214396169245607,0.0039921698478957044,0.06154237098734606
66,0.13457842822270463,0.0,0.0,0.0407026431812266,0.033825380405450314,0.0,0.1769233037057067,0.0,0.0,0.0,0.0
67,0.21084410119050057,0.0,0.0,0.0,0.0,0.0,0.09051010083767161,0.0,0.0,0.0,0.0434569605681258
68,0.06759796576087251,0.0,0.05897935250453465,0.0,0.0,0.0,0.1585342569527799,0.0,0.0,0.0,0.0
69,0.07356697233116395,0.0,0.0,0.13965310994850041,0.0,0.0,0.2255700773511577,0.0,0.021623436083758944,0.0,0.005721073158447551
70,0.045988942056870014,0.0,0.01404080417947507,0.05002106198831449,0.10326490563980636,0.0,0.23294167165162588,0.0,0.0,0.0,0.0
71,0.062090492684183776,0.07486486636594968,0.042485154389903045,0.07977792635572734,0.09244208260934428,0.044413847444984896,0.1714858334483497,0.005598782169683245,0.011168410278354888,0.0,0.02688208571375296
72,0.10147075748630781,0.004969634099713776,0.0,0.0,0.06832734942735569,0.006540531346489178,0.23763667335610128,0.0,0.04992830696706188,0.0,0.0
73,0.01974296013990148,0.016289669008449862,0.030779516269151982,0.08368330601285844,0.11128077678573112,0.013749787591906534,0.260783661297271,0.006486826507920643,0.0386787755853948,0.0,0.02109273084510935
74,0.0,0.026184801245492936,0.004175272650897987,0.13660131596103842,0.10609214028242327,0.00518438144104508,0.2713131931097676,0.0,0.040301199991073,0.0,0.01929176604592394
75,0.0,0.0,0.019854854363919115,0.09188147284396783,0.10763762904947269,0.01552068541124475,0.31803419996221993,0.0,0.01517972681254848,0.0,0.010500029402045018
76,0.0,0.0,0.0,0.0,0.0,0.0,0.30607538630034625,0.0,0.0,0.0,0.0
77,0.030114865336704065,0.010358346128884748,0.018073485378962542,0.09339806478819537,0.11487229333002154,0.007934097893944019,0.21261830660727435,0.006250357646601179,0.04757504517621306,0.0,0.05420504508751954
78,0.07312937795074664,0.04226058649842842,0.05874406093908795,0.13090063331969432,0.06324190290063447,0.03365397446711826,0.19798269559003254,0.0,0.01386707152758077,0.0,0.0095992162370968
79,0.03386870662356139,0.0325661681683372,0.031518928053531674,0.20469731692860454,0.05070659585613131,0.07298592613060524,0.16895018302108752,0.0,0.014054345409314984,0.0,0.016529272992693474
80,0.04837921608447383,0.04690870596099109,0.03595109070054094,0.1610530543534845,0.05169470112802081,0.03403820596159921,0.18469469823772114,0.0,0.020899866895591483,0.0042682474447927835,0.008695816045740951
81,0.0,0.020323746657048017,0.00451680345038936,0.14507458429180434,0.04252264056219101,0.03440208542779983,0.2215437981029134,0.0,0.06306229530476508,0.0,0.03155931034811517
82,0.048322479469410755,0.012241656372485544,0.017525739139660254,0.2077759435177694,0.06653090890177289,0.02261003779228969,0.1378892109386665,0.006658683590991469,0.06481639009606359,0.0,0.02092211722733598
83,0.0878036685856023,0.0,0.0,0.23284149781167937,0.0,0.0,0.0,0.0,0.13007771378247066,0.0,0.0
