,rexp,fix,age,entrophy
0,0.316154141472971,0.5249373763563903,0.37881878395324664,2.158631360407459
1,0.0,0.2558488764169551,0.32782406936377684,1.4729879874931548
2,0.24081352177015608,0.18499205892885856,0.46227475012947344,1.473745385333187
3,0.0,0.0,0.11994584026461551,0.20512097429177192
4,0.19715018201042106,0.5673373232760883,0.3245275283276933,1.1958983092378765
5,0.013301688886746309,0.05530200875709884,0.2713517154235904,0.0730254386878085
6,0.004269578742394749,0.006004505089254892,0.07796236732943072,0.006323433680423189
7,0.0,0.2146445526563442,0.5127908278143807,0.10608200825435947
8,0.02044459557007159,0.026731428221672796,0.2623137842999144,0.04078882480641475
9,0.010375298168524252,0.013599391944116444,0.19411181910408276,0.01846830248305118
10,0.6188351426772004,0.45258429611159356,0.6744223040049462,0.42625118479752844
11,0.6939706720358734,0.3611799431133114,0.3490606144678733,0.44329444812313357
12,0.028148542522935402,0.031754400616129205,0.2812496888123855,0.03400766155618591
13,0.23500664568266375,0.268873020636315,0.42882400856515623,0.3409631817656372
14,0.19059568463989845,0.2582854846238852,0.4575051385981297,0.39222174393071185
15,0.4858302541439829,0.4344715901579319,0.8107973007859245,0.5345713729893111
16,0.025832748624337442,0.022241524891953718,0.29258543336801396,0.03606174697592571
17,0.015354817642113192,0.013745160797042917,0.19458381390602894,0.02071579466173109
18,0.3390110309727832,0.526985743729028,0.5900491596456561,0.7652817129454172
19,0.2301914610744957,0.14177890126048598,0.5462683394614513,0.5067462766902223
20,0.43247209622350763,0.4718052267294096,0.30995669865822595,1.157206567221147
21,0.9273863235895824,0.40971183340385775,0.18436423488698214,0.8856860468601898
22,0.01651155154756619,0.010140216377803086,0.20331435315702232,0.02203744171321082
23,0.17534590557176796,0.4296060632638377,0.5586807292813266,0.8167199995742257
24,0.3138367789337852,0.5388021595338249,0.3590851524135938,0.9343629306192396
25,0.0,0.11428249090771961,0.312366499536087,0.8411459105288689
26,0.25584292255626034,0.31661717384524307,0.48627201158936517,0.9754077740058057
27,0.4288060654410469,0.3564202901159855,0.4462838081939683,1.1717010064956543
28,0.24363110366106924,0.37415673034571084,0.5112720411257515,1.2312373202610702
29,0.22542604788921772,0.4879097828788759,0.3957171937896957,1.323985290194301
30,0.16476079307430386,0.41674255848360353,0.24886745158056722,1.07545237806025
31,0.4564735381841895,0.38162209507076283,0.34764850269754344,1.0735669686752216
32,0.15399880330057936,0.04385949932024365,0.42922094580988185,0.6935163900649902
33,0.08932712589215837,0.09293899002423964,0.36858135177395795,0.8896768314554777
34,0.3248797722530487,0.20744685611704444,0.1764118981789255,1.320992757607963
35,0.0,0.0,0.13999239680183334,0.5992165954491877
36,0.13473508154240413,0.12659480458660374,0.3714569080313223,0.9649228228633627
37,0.14089140149515042,0.1308776407468276,0.3955317273005173,0.5083845262869299
38,0.19661868369245866,0.09965347636255482,0.3108913315187989,0.5744724688717884
39,0.44437134736524575,0.37547693225555556,0.22483550667806304,0.8568870506559032
40,0.46815342476284705,0.4032687964922008,0.2838367797400916,0.8858924137393962
41,0.6721586564401829,0.26034050710464546,0.20862489556757377,0.9325708927447693
42,0.5085345580951575,0.2899437007953816,0.2978300837897607,0.9915556768359205
43,0.5451427025771286,0.17550101598694187,0.2350245063881776,0.8638638062777664
44,0.370900997728121,0.21485581045220514,0.24932092141181691,1.0246976589270436
45,0.2843390132312614,0.34007585244564037,0.21241134984711285,0.9855475641021727
46,0.24531351778916233,0.5736975234749485,0.40375997442815786,1.0267354944758418
47,0.03932838995595648,0.02086715696681715,0.2740007764373923,0.06287123207433253
48,0.0,0.0,0.2452667839907596,0.06195144165715934
49,0.4921507738588995,0.1992208279717543,0.2604240041565727,0.6250691198327694
50,0.40336704855029737,0.2097644884022523,0.33437237873744463,0.8452334781965571
51,0.31495209279292324,0.2610044649625699,0.2526367613495394,1.1268501321854971
52,0.0,0.0,0.2383692291573918,0.34656128543908904
53,0.009549720452723048,0.3790265260122245,0.273281744621506,1.17206750807369
54,0.11240773366398597,0.2535157135305988,0.3157197530167886,1.0454213025183738
