,nd,ld,nuc,entrophy,sexp,ndev,lt,age,ns,exp,la,fix
0,0.0071973225387080095,0.004189286644990563,0.007435508175131027,0.005566128567820517,0.0031559708649998245,0.00606091214064773,0.0034619674055230355,0.007508520560334019,0.002319264196259973,0.0018785110841602933,0.013217304814517687,0.00045742019428441917
1,0.005542735800689312,0.00342245760880983,0.0069258593248212605,0.0037526971220876704,0.0027129272547303995,0.004662892294743515,0.0023811525345706153,0.004025103842742992,0.000744641165946454,0.0017678728266674265,0.015254764659645438,0.00046365146819088286
2,0.0055266067907815035,0.009920310581720439,0.01818020446770273,0.013016475598419886,0.006667706904738565,0.012669169722469816,0.009360751485880036,0.013914191068975948,0.0023869062880222808,0.009285675621711639,0.019968075938754493,0.0019779387283347
3,0.008939496745769274,0.012675009173587236,0.01664911350261267,0.015096054938890128,0.006549290353292202,0.014177492623710843,0.007386763573175749,0.011700840328764507,0.002116825397330198,0.0059417679899479965,0.016296381632103958,0.0014490207088142925
4,0.005477793190533282,0.002789942013525101,0.004681015381642023,0.0013568728565058962,0.0002936412235330149,0.003631305877218862,0.00020754430253960393,0.0019973320103406204,0.0015007644277722026,0.00037808386275193693,0.005873199653152439,0.0
5,0.00505839956158383,0.004200521706619079,0.013586851441867276,0.005328623007060412,0.0008697353110026243,0.005314624945211724,0.0014120097775746872,0.0012988303362792956,0.0006944733748771315,0.0004493356310853777,0.009327554160446035,0.0008109362355111637
6,0.006774922345315983,0.00615942047894168,0.011892379886769115,0.011289769978968755,0.008002588277712965,0.00884812157979917,0.0075971875016292685,0.004135639133593368,0.0016408794610286604,0.013514090109713342,0.014562092302785793,0.004449230810907461
7,0.01048683320422818,0.008405680227498371,0.0090537221802515,0.006099863010418591,0.008615588241876424,0.008169660276203555,0.006694063722799021,0.006945002495610366,0.0033939118869556807,0.012834989137618687,0.01154089702828054,0.0027610784868172546
8,0.0009729363865088424,0.0011258247854095927,0.0012365796692391012,0.00022759087454507225,0.0002502189225749654,0.0005714643492948461,0.0,0.001051307211773837,0.000704948306959433,0.00015842881971443317,0.00035065732893689263,0.0
9,0.0064141716256624955,0.011188256179888455,0.009119293549240154,0.003981029891224645,0.011322290941370775,0.0056089060030092815,0.006124378242457511,0.004441182739770871,0.0015532004725229691,0.007978549508623771,0.010216802982456731,0.0037113303030597415
10,0.012535381225362805,0.013937593447242498,0.009757104149361573,0.0035717425280241276,0.006875104145031643,0.01170017476879745,0.013073398270961392,0.007498121296862695,0.002007352707821292,0.01075189209239371,0.02048523074501623,0.002322693818452077
11,0.010912223934146014,0.015939320443528457,0.01359140778656703,0.008235518109205874,0.00949456825148366,0.0187280041244479,0.01219673486989233,0.0165175719372347,0.004077088548965722,0.0208321139963915,0.02868649261360555,0.0030681375899101397
12,0.009659797700157229,0.016809190753310804,0.013146983428249779,0.012489131487621208,0.007506138043848908,0.018844869799518674,0.010174654518963287,0.018913626497705924,0.0038828745532380154,0.018434872797826303,0.019918650347300643,0.00621767821358126
13,0.006060284138054977,0.016641317740443924,0.006853573937527951,0.013594910256469021,0.009083500091788458,0.013609494840767657,0.007696682382496739,0.029495259741343437,0.0020046844119867985,0.014654532030081352,0.01895433229025715,0.009893454083270813
14,0.006388759513450815,0.013770275597790474,0.005475446193784893,0.009557737290004269,0.00953367275188122,0.013027089890118611,0.013171888981889646,0.020128976922375585,0.002666389800245313,0.019998485244206946,0.022733399050697253,0.012940561824810423
15,0.00967309171755965,0.010254854619379456,0.008924382092783461,0.007009015621241573,0.007765027979702383,0.013552615131793004,0.011832100968247444,0.009477116023624773,0.0023943429275450987,0.020846829194674694,0.02582345264714787,0.015438257979168955
16,0.008954190129320867,0.012983308209157987,0.005982629351476032,0.014130959070237557,0.00876809331900161,0.012707666419381305,0.009246976015159575,0.009810840341445035,0.0026606955414571606,0.0127013198468947,0.027233444485002013,0.014905511579543066
17,0.008962751173740367,0.021252259034361076,0.0067139217137796295,0.01850888574358336,0.008293959731433802,0.012641893179839927,0.008882774434894967,0.00801710350196957,0.002422751829153575,0.01497598292987116,0.020825702963807088,0.003217741327948727
18,0.006870524568342965,0.017019713158530382,0.005759206002842049,0.014462302315637944,0.013342922385668038,0.012639840304017186,0.010091596817907103,0.015275095186246786,0.0023921599098623795,0.011402036336727596,0.022850408248931683,0.0028113080313100936
19,0.012463985788073343,0.01446939877789548,0.006226653214215392,0.01527532448958769,0.011186503056576107,0.011129612982306988,0.014920826892998736,0.020267386492957985,0.0035295636932029797,0.011605258606507877,0.032552070179417,0.00202094522884267
20,0.015059524687853796,0.013310640169156764,0.0049520009259973255,0.01280844061340542,0.009002114877539038,0.012456205842775831,0.007644271755101537,0.016682550055044675,0.002963793748914787,0.008131823824029638,0.02472061097938522,0.0028217167686337605
21,0.013644732832580107,0.01799397487007303,0.0051069009593608175,0.00540358882410078,0.010572719897610433,0.017798809160734386,0.008420457468632745,0.013499568830173857,0.0035199072337004614,0.0076603944285458915,0.021632220582628148,0.004803033796651314
22,0.014495670764125532,0.016126625926034702,0.011582379273519265,0.006169502638687194,0.008499183207335706,0.018553022132667678,0.009932764646408992,0.015819016001403795,0.007184586529094772,0.015874748748563452,0.01793990955603895,0.003999463690195526
23,0.013372334081307342,0.012675215826611875,0.014558814879193551,0.012265232313162377,0.006240289423666951,0.014799512830974682,0.006271320930474595,0.024272740902297262,0.006578726565783232,0.010951273202970083,0.034190136396439606,0.0033224726827581295
24,0.014853885945282218,0.016915858687094207,0.014707276062846159,0.01635651192642841,0.007032952971282832,0.017681733656418903,0.011153943726741212,0.018688126783072485,0.002557236921739588,0.009863290552038812,0.03808681478965362,0.005838318219570241
25,0.01578841424160433,0.013832540436543816,0.005221918359868545,0.017091466065006607,0.0060666114317636894,0.017953917995125294,0.011062184814940056,0.017632661339959655,0.002554297155772006,0.010962463937639041,0.025197852901681164,0.0043305515432630485
26,0.006930494859887687,0.010868323611213062,0.0025089768624055766,0.01434483536666072,0.0041399658741817875,0.007665726428827073,0.0035504297600536376,0.009850595279505468,0.003387809082812778,0.005038847013139888,0.01920094891962623,0.010761171938303374
27,0.003063682398866443,0.012823159983238923,0.005237314510214757,0.012502180865599182,0.007335755666054627,0.010480204108476733,0.005851583058649896,0.007546832860117755,0.005307834665831061,0.009895399690103687,0.016851401173325845,0.008468710305325628
28,0.0031165816901764106,0.008509152815923014,0.010377585821469594,0.00941720845463755,0.006665316353599986,0.014280537226540591,0.008085690820197576,0.019283057402739962,0.0016676969059155492,0.01837248220120518,0.017078280645482242,0.0018339269406811769
29,0.00902484379511242,0.014105505248457568,0.012722178699876859,0.010440142394478083,0.007557473408661874,0.013345124180435429,0.01022774176279472,0.02151649524663053,0.002551649169961677,0.020325748544390402,0.014213156652732222,0.0026092989364773812
30,0.0070454967659006,0.007703648541693403,0.0026626297220536427,0.011251417044766267,0.002281611140906362,0.010493351525310501,0.00726003853105207,0.008540611681153774,0.001480977770031654,0.007824229797665318,0.004601421804314353,0.002987247233639306
31,0.004631417137986153,0.011399292586263996,0.0073596378076168706,0.016951814767980796,0.010200645305398695,0.018655209364765835,0.017622006724266014,0.02037298926347024,0.0013151014531074632,0.01713166229679442,0.021571802681270354,0.010863429323083944
32,0.010220943758602715,0.01196724479523574,0.006764728801313909,0.013402323233346539,0.00855490132993286,0.019858360959806528,0.015361503846854977,0.013507269490637337,0.0025298184567755155,0.016561038266424893,0.022037795984398343,0.008916472714163107
33,0.013938037081178687,0.011973048152029169,0.007280363156309668,0.005284763222400016,0.009192746373371315,0.02359653866147486,0.014258329069022644,0.005315731617742784,0.0049969520105049335,0.011062547152214953,0.020736861924246026,0.011517665283646393
34,0.008477879931035442,0.011909726934044448,0.009325462189617927,0.010126457660161547,0.012290512490636712,0.02163478031481426,0.011657038648835305,0.005387919027034978,0.005443503746584758,0.016578110540309627,0.02382437745157019,0.004781464993756221
35,0.007430564840704277,0.02010019471926709,0.007025684767325167,0.010043574044467167,0.017384843593041526,0.017575972958525685,0.012700581934038193,0.010002902104101518,0.002325528301269396,0.012696907737442998,0.01633410953506851,0.004267488399781509
36,0.010250138301516219,0.020154354822149542,0.005890121795697405,0.010816531626083467,0.0146066260691558,0.019280891595706465,0.013199901735990864,0.011185142943056378,0.003183156098813579,0.016293956605016403,0.020586392105416258,0.007114461410486031
37,0.012402350063432207,0.020547372849074458,0.007268736070355636,0.015196128508002688,0.006987372644122669,0.023690927541741964,0.010965328311143602,0.01842378864745336,0.0051953379035577,0.013707860329644259,0.025396277567592405,0.006946644326718282
38,0.009803557291219843,0.02806386434846311,0.008792997765048013,0.015656722638228676,0.005319717568709907,0.019970667500794785,0.011649865999323062,0.02442003164253269,0.0060680666112519,0.008708978253003248,0.029785642184708742,0.009425863552411139
39,0.008587490370760464,0.021917749135498488,0.005602721343355728,0.015139005223747668,0.0031355837681989384,0.015009766758316489,0.008449244206416818,0.017980982879872924,0.0033663558988326747,0.009588437816061163,0.03448405175099927,0.0027878561921878785
40,0.014538105292626884,0.025464722290388833,0.008606417619553086,0.00605084501723614,0.008537954739843591,0.023111563076654847,0.011298826695676431,0.01554962925245415,0.003744963581623205,0.01445034065851411,0.02983572138007721,0.0018068928405325056
41,0.014274471241489194,0.025800026711595227,0.010107157319976854,0.004844865664180969,0.01035008087605186,0.02877242147228044,0.01450030571566314,0.016443152358547024,0.005450256768234937,0.00912466243011466,0.023567110238652027,0.0008962901446481545
42,0.00796802068654582,0.015970038991597935,0.007624631642295694,0.01209593276557347,0.005770700271248113,0.0270440205132244,0.01274063688474697,0.0159995259697254,0.004981757600329498,0.0038863629653466923,0.015416333806318754,0.001710039793951269
43,0.0054765914233389675,0.014133882426967823,0.010519261694943946,0.019581267291869982,0.007031476959142387,0.020817815323851636,0.006906484305769126,0.015411698612956971,0.004871298029112811,0.016870047628463166,0.021218818849903533,0.004835604583450293
