,nd,age,lt,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.010186016786211078,0.01179326329468947,0.09803074153626652,0.027004575620081083,0.08286046343167168,0.011220084823507333,0.20365551113087568,0.0,0.0,0.0,0.11770752980249843
1,0.0,0.0,0.0,0.0,0.0,0.0,0.2601315900081519,0.0,0.0,0.0,0.0
2,0.0,0.0,0.014591265450798911,0.0,0.07588241757866517,0.0,0.2626026029335357,0.0207105815468311,0.0,0.0,0.07857696050301936
3,0.0,0.0,0.0,0.0,0.0,0.0,0.23309435636897916,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.2143287794841044,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.2383069886766179,0.0,0.0,0.0,0.0
6,0.0,0.026591206278582236,0.012129715020442902,0.042407819137583715,0.0,0.0,0.23644995894826412,0.0,0.03497308875303087,0.04754540572171963,0.0
7,0.006684080392125609,0.06049235397680162,0.06259386120636393,0.05595840618255536,0.07944869943384879,0.05377593752301588,0.23505763995819426,0.0,0.05392325129518558,0.05575679236526423,0.022650019039377765
8,0.03742367790685182,0.08281454400411456,0.055956202952312274,0.006870402248828232,0.06880699631686328,0.037936231768364186,0.22939639258805958,0.016110465648959876,0.024503044101370452,0.06115326684407077,0.05808155910783896
9,0.0,0.0,0.0,0.0,0.09107271798753373,0.049221255445357485,0.167265716260757,0.0,0.0,0.0,0.0
10,0.0,0.021972248979081205,0.0,0.0,0.0,0.0,0.1941002259618525,0.0,0.0,0.0,0.0
11,0.018058339227821525,0.03330451064934611,0.04850203149609265,0.020183654081763706,0.05264627669039611,0.05472145757595196,0.24461426773352185,0.009436042184396896,0.019115831036174192,0.020877446903589735,0.005280892131100336
12,0.0,0.09203971250046608,0.04818472767000789,0.00817504862449402,0.0667065789230787,0.04638431148477676,0.24894558016323742,0.0,0.024563208890443677,0.0,0.0
13,0.0,0.0,0.0233167590751667,0.036224347441407366,0.028452347242049935,0.024640917388862104,0.2666591178201232,0.0,0.0,0.0,0.0
14,0.04356161994787675,0.011566643027269228,0.03106216776180159,0.011912894804414393,0.03616512863800761,0.0,0.2678859164397829,0.010347007670522088,0.06914893780115118,0.03964412025407503,0.01679347109120044
15,0.06911243155162027,0.040261137534975795,0.02596982408377458,0.05046839518397883,0.12415581430058158,0.038276026602436355,0.1875083384876709,0.0,0.08699742834140413,0.0,0.0697245028062972
16,0.03842959801890775,0.03705880580264983,0.04817838738228603,0.14050759178164426,0.04594802529199742,0.018424591530142847,0.1295697091647155,0.0,0.01273771085846873,0.0,0.04273875688826803
17,0.0,0.0,0.0,0.10715371206593094,0.16602064311820655,0.007508828526118952,0.13401535584177715,0.0,0.10187957143627514,0.0,0.07746494404227555
18,0.0,0.0,0.0,0.0,0.0,0.0,0.27552134554775265,0.0,0.0,0.0,0.0
19,0.0,0.039578322410883666,0.0020364791240776252,0.0503445869359504,0.13211360363175387,0.019534967556888598,0.2528892843898087,0.0,0.01384761878374333,0.0,0.015554041302355976
20,0.026553097492447567,0.02396458488636496,0.021511788802086804,0.042365495903096094,0.12217608553827705,0.025364906070022952,0.2548823936032218,0.0,0.061264122543271994,0.0,0.0402927152668066
21,0.0,0.0,0.006913655022365259,0.029494966418639433,0.09247915823299321,0.0,0.27881909994398485,0.0,0.0,0.03518076172728213,0.0066161523826050285
22,0.0,0.0,0.0,0.0,0.0,0.0,0.2142476762624925,0.0,0.0,0.0,0.0
23,0.0,0.05625517489981763,0.039072512240954524,0.018510391226053705,0.0,0.05066239405155099,0.23495935969630388,0.0,0.0,0.0,0.0
24,0.022872808503978572,0.004317493767124325,0.04715848168468885,0.06286203767647067,0.10247486207536692,0.016912102017582958,0.2511654161583797,0.0,0.015044510479147276,0.004568123680035632,0.043862851610934554
25,0.01134054502883955,0.06301469363669536,0.004608989709884169,0.05917043863361633,0.0703368447342596,0.031904694487970356,0.20673252878630868,0.0,0.024575627601086968,0.00748198493025801,0.020989675658818704
26,0.05393902278638491,0.012070187117991751,0.020725424498328635,0.07273783012820027,0.056256281300236965,0.004376523860235316,0.19005898282355227,0.023157321951800532,0.015458708292361867,0.017107088746195653,0.0743559942053884
27,0.013390448680635245,0.02287402676019798,0.07320045791034532,0.08355337349998111,0.11035435726523303,0.03341518598884294,0.2284058849940088,0.0,0.03859992226363942,0.013323156103160459,0.03033876202448921
28,0.02125965638114328,0.04723258206247028,0.08474578457410359,0.09842260372582627,0.08484189615336309,0.031147342457896937,0.2179440154500341,0.028877597478819027,0.025862028726655117,0.015347845634161934,0.011825265910035918
29,0.027799822057838965,0.02479388409628517,0.11225248872732049,0.08013794077520871,0.029620302219302792,0.0,0.2503847985392595,0.0,0.008818112917434154,0.0,0.04356778927944228
30,0.013618611397110724,0.018335423188006565,0.0474601667506829,0.05499132351394284,0.08121069921599258,0.0,0.2146052838959539,0.0,0.012678987984020477,0.0,0.0166603181011211
31,0.0,0.0,0.0,0.0,0.0,0.0,0.19962141410718492,0.0,0.0,0.0,0.0
32,0.20207327843154535,0.05360433830886598,0.044369057081634834,0.04763852418431577,0.04298024620733792,0.0,0.0823707576669199,0.0,0.013557152952017476,0.0,0.013793334794328474
33,0.0,0.009218223268925182,0.04731074645632432,0.0346097125771427,0.0,0.0,0.2274224296500436,0.0,0.021693110514862935,0.0,0.027979159588548717
34,0.0,0.0,0.0,0.0,0.0,0.0,0.26982035942812865,0.0,0.0,0.0,0.0
35,0.0,0.048232417176332885,0.021761471418772018,0.03254392895877893,0.07342317907753282,0.027600146249030587,0.30488940866423275,0.0,0.007099551424698155,0.0,0.03685110314810019
36,0.0,0.0,0.0,0.0,0.08159141687803016,0.0,0.2518770622876625,0.0,0.0,0.0,0.06949074528356541
37,0.0,0.0,0.0,0.0,0.0,0.0,0.2727994707262444,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.1399439582942547,0.03387643744993428,0.2890258435190671,0.0,0.012817536326400043,0.012186989997406038,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.2713653917236809,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.25034308376699455,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.09332762443163872,0.08051004513908054,0.0,0.2389824483470167,0.0,0.0,0.0,0.0
42,0.0,0.02117236799335058,0.06312846446025926,0.05982350192486114,0.0753928310507797,0.033878799496112215,0.2635937372853288,0.0,0.019156037952158155,0.008622796790187974,0.06360187918665347
43,0.012913383653480454,0.011820361785112357,0.06013095430091285,0.13455226629477635,0.06731530204899579,0.0,0.21848986588618816,0.0,0.035533109383282295,0.0,0.03517564855172638
44,0.03374295006580887,0.0,0.08685398617137194,0.0964619776162341,0.13917111834863816,0.039612189110865094,0.17509616881950318,0.005206357525539916,0.0095227584877492,0.0,0.025763881735413992
45,0.0,0.016069121391835074,0.11093710006886912,0.0,0.0594712783101128,0.0,0.1537746979577291,0.0,0.04175715545214584,0.0,0.0
46,0.0,0.04675772262981547,0.0302716012211346,0.05620945326863457,0.05089912559606286,0.015214965902191223,0.22393509118384727,0.019452574237203486,0.047487807676721616,0.0,0.03175570845455623
47,0.0,0.0,0.0,0.0,0.088486264277702,0.0,0.22886514680451575,0.0,0.024378803245436342,0.0,0.022984441562568465
48,0.0,0.0,0.0,0.0,0.06438044475516952,0.0,0.20795001472767508,0.0,0.0,0.0,0.0
49,0.0,0.017740770285362462,0.0,0.0,0.05576629026552643,0.0,0.19410855268515015,0.0,0.0,0.0,0.027203233226918665
50,0.0,0.0,0.0,0.0,0.0,0.0,0.25345292170298045,0.0,0.0,0.0,0.0
