,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,0.7116454139952316,0.0,0.574798931496633,0.803706836495753,0.0,0.0,0.34976186101277085,1.136564640183037,0.18134840492563592,0.04741444306422268
1,0.43727886251335574,0.020972164491785232,0.1780185280100639,0.9696236395414102,0.014912839431758975,0.6604560758927481,0.10782868381637366,0.13471619119449302,0.02749034294918929,0.008739544642948136
2,0.2691253926018828,0.06455052239272024,0.2586060210545501,0.7870244607458556,0.0434485585370843,0.10505823471564224,0.03736089145574257,0.11779067494349393,0.12227449862153596,0.37395337560812086
3,0.11821969736491608,0.08949496005097744,0.160559651503171,0.7986446970924682,0.02779955755938972,0.17826920588879755,0.0048449550279368895,0.009377270045324501,0.07936396324300707,0.23688155342216508
4,0.0431245242952684,0.5246436741394707,0.08417798540447921,1.1142086440505894,0.18300587081197248,0.21263319264471395,0.03739171210484695,0.024467895219361397,0.22422717280329976,0.3415147641114195
5,0.04800096159813893,0.4069089862403915,0.12551489300662444,0.9828760339825521,0.07726320183546294,0.1685586878966006,0.22983128063939673,0.08770314187521362,0.07510937481924349,0.31209857201556673
6,0.058582548777125,0.13487672486757385,0.02466733231809873,0.5572083052506199,0.0,0.16876681245241784,0.18064267242289664,0.02938067138700487,0.12811750154486834,0.16848110698859778
7,0.07389878762860301,0.03424013780340911,0.06054852299169624,0.48606474908381386,0.021971250059948915,0.18474058966472018,0.0899130426328124,0.028157977149400572,0.1758822312267783,0.06441013416107441
8,0.14632924586515336,0.1786670930487455,0.16939017819615207,0.6138713868320673,0.0,0.22425707190516528,0.03544202486504868,0.09835047862406353,0.1941192208704105,0.027801598508194598
9,0.057568548719448415,0.009483014416077587,0.04180667719795431,0.5346013346217878,0.08432796514074552,0.3693779119110683,0.026958967727039162,0.03251688732263859,0.25580284571324347,0.0
10,0.021036241192873423,0.019653669168304105,0.0750944240676619,0.5441289028623586,0.06724888498138483,0.26667525219384797,0.0010833428141930209,0.07939770339106293,0.17262412680638933,0.03233534647230213
11,0.10808844040050244,0.0,0.06449316051723492,0.4557108349303584,0.0,0.09363494258345498,0.08368308945910294,0.04060225750880101,0.30066840477551343,0.0
12,0.10711757629904754,0.01407208449048612,0.034273877479678895,0.4749844526142362,0.03242315346847349,0.07680995955611784,0.17177546402781643,0.08983149064255457,0.3442608441508367,0.013686301487322191
13,0.0,0.0,0.0233855720147181,0.7101965594133643,0.09372650576484748,0.0394484699229139,0.09765726031796214,0.08792678195749183,0.010548721595814992,0.11120815038026678
