,lt,age,ndev,sexp,entrophy,rexp,la,ns,ld,fix,nuc
0,0.02028798751122802,0.0,0.0,0.1338647888035939,0.0,0.0,0.425270289776301,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.360406885758999,0.0,0.0,0.0,0.0
2,0.08271196308867723,0.0,0.0,0.1595928378806064,0.006580381270887551,0.0,0.3470691588986522,0.0,0.06544917921635177,0.051804616351213195,0.0
3,0.1858364054223392,0.0,0.0,0.1222952313199691,0.0,0.0,0.23197406138948798,0.0,0.0,0.030994581646848485,0.0320663780663781
4,0.11579966995952092,0.0,0.0,0.05637681381647743,0.0,0.0,0.2780601733735033,0.0,0.01330877021974701,0.0,0.04806317471409877
5,0.0,0.0,0.0,0.04454951337773613,0.0,0.0,0.33985617344868047,0.0,0.0,0.0,0.09903436792515043
6,0.0,0.0,0.0,0.0,0.0,0.0,0.25446428571428537,0.0,0.0,0.0,0.0
7,0.06381799899867831,0.0,0.0,0.0,0.0,0.0,0.22312440175289155,0.0,0.0,0.0,0.06746426219390414
8,0.02830310066063586,0.0,0.018419342454749542,0.21361241924342816,0.0,0.042230750856459394,0.15245030737632975,0.0,0.07557519123899299,0.0,0.09923130432114823
9,0.0,0.0,0.0,0.0,0.0,0.0,0.1279935343312468,0.0,0.25305767466524554,0.0,0.0
10,0.05720905080356998,0.0,0.0,0.0900977505629891,0.02601395980733393,0.0,0.1382911184297881,0.0,0.24894114578290477,0.0,0.0683089195118724
11,0.0,0.0,0.0,0.0,0.04561237373737365,0.0,0.24161564878476632,0.0,0.11151960784313705,0.0,0.0
12,0.09006509210478954,0.0,0.0,0.06063356733670919,0.04178739396993379,0.0,0.25013993948085084,0.0,0.14917327450334075,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.26612371426282233,0.0,0.0,0.0,0.0
