,nd,age,lt,ndev,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.27926970682071434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.21842239353586507,0.0,0.0,0.0,0.0,0.13861395675330151
2,0.0,0.11577739613861905,0.0,0.0,0.0,0.08314900942690139,0.18860173243794276,0.0,0.0,0.0,0.0
3,0.19873603142565552,0.0,0.07160426138404544,0.0,0.0,0.1008770759860155,0.0,0.0,0.0,0.0,0.0
4,0.0,0.05093714087200097,0.0,0.0,0.16668246794150515,0.11094099510017556,0.0,0.0,0.0,0.0,0.0
5,0.0,0.12289075099729779,0.013169470173464967,0.0,0.058954752660012474,0.20934007973727797,0.006176843408175024,0.0,0.0,0.016335420804429224,0.0
6,0.11424586700334634,0.03963313592392951,0.07305893149770966,0.019490638146236822,0.002830337520210783,0.05960204050930711,0.012833943354484385,0.0,0.03202459987952319,0.05521837221089906,0.005917278312325989
7,0.07152545878529107,0.03234411571135015,0.04114121746757063,0.022615002554557097,0.015223063527879784,0.26861458676228606,0.04810656536827132,0.0,0.011780226896508046,0.0,0.0
8,0.03603649041340224,0.055453455781102924,0.0,0.02172142349440177,0.0,0.2737391477548998,0.0,0.0,0.0,0.01202587512112113,0.0
9,0.0,0.09322138043328744,0.02540049736150426,0.017466433770238456,0.019812911335234867,0.19114703910387432,0.07617752130071566,0.0,0.049266134532940646,0.04433024570777805,0.02709215042794442
10,0.023474258073137372,0.13943287126830783,0.026634245056362485,0.0,0.01781543966777489,0.15813149074477326,0.06519176477005338,0.0,0.0069011175170596,0.0,0.0
11,0.02300752772511324,0.09412335355789456,0.026094280831322307,0.02550085633487718,0.03430318598839723,0.24670300429414674,0.04765301704849165,0.0,0.031611237603848416,0.0,0.016699609355217478
12,0.11277188670506168,0.0,0.09336892964945315,0.04558241738191315,0.02203869994323825,0.08554353758945717,0.0,0.0,0.0,0.0,0.0
13,0.07583757164044914,0.02051518332324392,0.04898457612886222,0.12559399605472957,0.03461455099416374,0.11254876283592848,0.06310832312012588,0.0,0.07054875947243393,0.05878837139787636,0.02663104804543344
14,0.010144512076894248,0.07374534199760736,0.0715445992288349,0.002312293224489014,0.01579150047909079,0.1443156613817789,0.10841224588388071,0.0,0.11651660342225545,0.0,0.042358803363896406
15,0.0,0.11599766550671473,0.0,0.0,0.014200879433416915,0.0,0.07023724561996873,0.0,0.0,0.0,0.0
16,0.11330870162362464,0.024332077582493245,0.032400354677702345,0.004244720072719279,0.012871699502828682,0.0,0.05240148421531619,0.0,0.026204560282094513,0.06496059332378587,0.0017252549222222524
17,0.11695672237629375,0.0,0.015102871904391121,0.018958056725154118,0.020209845713126257,0.0315962331662954,0.06487253231825606,0.0,0.06748480785380812,0.0,0.009952908422735112
18,0.02285184069027153,0.03403050070625514,0.038387235927752096,0.007434935023415235,0.1062797759594244,0.08250120750139585,0.061325158771217574,0.0,0.03263011800905816,0.007304146035705533,0.03783396894719781
19,0.0,0.04982632432338482,0.004380712007817203,0.0,0.07958470635151993,0.0,0.06084476852941469,0.0,0.030235639687696814,0.0,0.012260703835123342
20,0.004257685091290882,0.06325209033278362,0.0627906919372375,0.04414972539416182,0.014374664056803488,0.06649550206611239,0.1368847496168038,0.0,0.0695621389057205,0.009164058373947943,0.011730817478196601
21,0.007851861867317882,0.05635286156921826,0.05290153782016767,0.0,0.017734966854050956,0.018428395552662815,0.14716753722729747,0.0,0.051444073413829006,0.05773971023649437,0.0
22,0.06276669147862399,0.06461171243037826,0.10804703823708368,0.02715510619138466,0.02796368583504177,0.0634239705735,0.11574907137770152,0.0,0.0875107040666275,0.020206716129688836,0.04504725720243837
23,0.0,0.13920507531305143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.041113942005975415,0.11727827813753454,0.02122950107391712,0.0,0.011462611048695802,0.04183895217909083,0.0,0.0,0.0,0.0,0.03090052357581237
25,0.0,0.16336808753603696,0.02210683021319471,0.031751912764294864,0.04162547007084606,0.10136920569977043,0.0,0.0,0.0,0.0,0.0
26,0.017331979215895865,0.010111770515636269,0.023288575182245527,0.022467102029893212,0.11697534537419685,0.11897540476437352,0.045790313465677614,0.0,0.05136326638090503,0.026667785332945514,0.03495888095896439
27,0.0346036557201848,0.011507244175274895,0.02642456815967325,0.012904403020313933,0.08104828909466083,0.0343124763973642,0.1465318519227218,0.0,0.037662974212540494,0.0,0.042292779078450304
28,0.0014251597655540159,0.0073234834425807025,0.05424922654075418,0.05153739678637564,0.12354868075272839,0.11208459478440116,0.14004724708420813,0.0,0.06203260015662944,0.004856688992916286,0.0688340439373641
29,0.03069261344946569,0.0022280633044688145,0.055881302239621955,0.0,0.0108670200220372,0.1133151909651394,0.16364573220565573,0.0,0.03364933311848051,0.05886990823202594,0.02394169838432364
30,0.11470700298351906,0.010828795992207945,0.07084326934519748,0.05176393007853974,0.0,0.04068592543602464,0.1429845462032487,0.00480159377370453,0.03183618650367777,0.10144493821400537,0.02015734224025698
31,0.01437639403002776,0.0,0.041999050855421105,0.07749070803502822,0.13644219646828315,0.0954146653863325,0.11056516612185945,0.0,0.0,0.0,0.030397335022871758
32,0.042031676884080806,0.0,0.02704956485436265,0.0,0.031327794441710265,0.042222781113988056,0.02345511632995766,0.0,0.0,0.07751741115586427,0.0
33,0.11041410858156793,0.0,0.038188543366274495,0.007791651463120508,0.009669004010162125,0.07009976856700655,0.06453035148899433,0.0,0.035942226423560604,0.09202164419994689,0.05852149088768824
34,0.12876000690077136,0.009597993671108834,0.06907676651080126,0.012880963575213905,0.016360416003887598,0.06536001615879908,0.07366847637444268,0.0,0.028445060718079406,0.096244485284621,0.04661167027841837
35,0.11470319666909319,0.04310245953145254,0.04135057157062958,0.012380121335525062,0.018527593130968724,0.07465248678207065,0.06878201770287228,0.0,0.0507148842869491,0.08613295520807296,0.027533420975509856
36,0.10329005384537492,0.025701581778095915,0.06292444355507636,0.03640263689869761,0.03372796461354761,0.12685233368807838,0.1025168531414578,0.0,0.03563825293722535,0.021120191057544275,0.03136813121925909
37,0.0,0.0,0.0,0.0,0.17396723480204965,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.14407161303664764,0.11430267282747243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0222483416909027,0.05328937589348012,0.01783257098671391,0.02173514830567803,0.138546887532345,0.01760884438838774,0.08834935140875355,0.0,0.06199966078645963,0.009863883803766519,0.0680608808146726
40,0.0,0.0,0.0,0.026002387868760368,0.0910127192780686,0.06208528206077758,0.0,0.0,0.0,0.07816852333338348,0.05084528093831493
41,0.09649031005240792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.11409376998084621,0.0,0.0,0.005530850403322956,0.023203680000653423,0.04987861540802284,0.021698217783685077,0.0,0.0,0.07138263058133654,0.0
43,0.03979086564891222,0.019053827219594352,0.019619745633095296,0.027461879597900054,0.1360981430540818,0.04503191171385484,0.06258373220542304,0.0,0.04664826831203727,0.04359025703126006,0.024066691503845522
44,0.0,0.0,0.039703848744480075,0.0,0.17383222732285777,0.057859829821208124,0.06458046048043752,0.0,0.004745014254397978,0.005060149677493271,0.04008378798541195
45,0.0177201298091573,0.009891216981192144,0.022183845886919178,0.04609700748457336,0.17553626046123874,0.06972881601718146,0.11944966220183761,0.0,0.005800405857737378,0.0,0.005108692440281151
