,fix,lt,ld,rexp,age,entrophy
0,0.0,0.06539444408676176,0.05913847505326316,0.004823524469010834,0.016602029407277105,0.04538625557311244
1,0.0,0.05401964480340397,0.06766516826878588,0.013446795671806384,0.027790831864680003,0.05109220043853534
2,0.01251989020216466,0.0341505776516611,0.10141113546118107,0.04557014843184359,0.04265196831617137,0.11241631704334207
3,0.013192974497361211,0.0694256215401712,0.0764648899251557,0.025246291692207677,0.03579615251179834,0.05990525235042566
4,0.004950139316449302,0.04513167929766499,0.09405637776249351,0.006688524609580796,0.03318437803170639,0.05419987242765795
5,0.007426894231768046,0.055736152126518876,0.10700781377262397,0.01875026427185647,0.04337961277347468,0.06834756651757831
6,0.007106098789260955,0.06507921353007502,0.08071197111243879,0.016583631580422142,0.030380275134030455,0.14015790804881334
7,0.0,0.031509369337442174,0.06805619484730617,0.022871738938644384,0.03136417251557412,0.06194430187296829
8,0.0071516280267146706,0.0667437998087842,0.07851611231764494,0.015442068066498789,0.055713326197537286,0.13730451219508158
9,0.0044425049551739095,0.06844237153366105,0.07310621830298365,0.03209565513524331,0.06279597512008603,0.1120185089969336
10,0.002195190707568104,0.07906243499478538,0.04856451468183001,0.020913591557002446,0.040872260807351075,0.11251786438899891
11,0.0034743743601188,0.17207651612583091,0.06451826060684925,0.05700236325235382,0.01711062972994982,0.09735393757033962
12,0.006054057147673327,0.12315049417067471,0.04719563349650279,0.08151508179229815,0.029328100481509866,0.12697280769514957
13,0.02023622308427243,0.13805342556158182,0.03957151755136566,0.08641165342588206,0.0293445732253273,0.1307013880605574
14,0.00974267272271732,0.1626224878087442,0.06508358856726319,0.07582461229708212,0.016822620955583945,0.08003787005767113
15,0.007014168048281577,0.11963203757392431,0.04352546819870673,0.06106770984426506,0.014873559831306993,0.14836330449020466
16,0.0161673638149821,0.14964615664731407,0.04952646548810785,0.07588113440309718,0.017829653112401526,0.14566698796633482
17,0.012474634631691824,0.1397302352345919,0.06248615101701817,0.06037090251947596,0.010373227941837024,0.1549766370062472
18,0.015594151473191455,0.15923036261030832,0.04603110023885975,0.05971411018275924,0.013705638072747548,0.13622321341597
19,0.025571752688815064,0.17159715886117805,0.033152443901604,0.07496183089517675,0.020816195957455697,0.1235570462778882
20,0.01509655676626148,0.12631675780069815,0.07388835309922163,0.06151873359738388,0.02624929207322045,0.12654448114847314
21,0.008636180021228741,0.1313866482898123,0.05615320744733454,0.04729297541599789,0.021159080029987298,0.1854581092222478
