,entrophy,age,fix,rexp
0,0.36130062418348086,0.126602796729085,0.05719262592538832,0.030604345091208223
1,0.22243734335839593,0.2427506265664161,0.05917919799498751,0.03654761904761909
2,0.164662037037037,0.3374861111111111,0.014699074074074078,0.014708333333333311
3,0.22268098325229557,0.14906942193408904,0.12147352782279887,0.09337250135062114
4,0.20642166344294127,0.1545067698259184,0.14784977433913613,0.015219213410702728
5,0.1587415654520923,0.22143387314439944,0.17037449392712536,0.025950292397660682
6,0.1811368159203969,0.16230597014925296,0.1576517412935329,0.03863184079601998
7,0.23720629865534232,0.1167073602264689,0.16232661004954013,0.025957183297947526
8,0.27451707097933414,0.13597708894878696,0.10136792452830208,0.03400494159928127
9,0.2697880952380954,0.14749761904761918,0.10733571428571426,0.03732619047619046
10,0.28643320363164854,0.13541180285343735,0.09222114137483745,0.03685473411154346
11,0.25194921725849356,0.1480507827415049,0.10249713631156926,0.038560519282169026
12,0.19696677384780087,0.17249374776705972,0.06598963915684201,0.09312968917470585
13,0.1886764705882361,0.19079656862744981,0.047345588235293876,0.09720833333333283
14,0.2436575520833323,0.147803385416667,0.07307421875000049,0.08239192708333312
15,0.24076573426573453,0.10815501165501178,0.10199883449883489,0.186092074592076
16,0.2624874177313214,0.10870305845915566,0.16243902439024402,0.03687766163375892
17,0.26629038388445314,0.05679019384264529,0.2312143671607768,0.03769859369061186
18,0.20487819585142308,0.08549807042932922,0.17323323685479922,0.12544741919922833
19,0.29142458100558555,0.14885009310987035,0.11298882681564233,0.024918528864059538
20,0.22292558613659605,0.08447332653754655,0.11185694869181131,0.1421661569826706
21,0.1625082671957668,0.13923611111111103,0.03523809523809517,0.19401124338624384
22,0.16796101159114776,0.11902353354408225,0.09004039339655792,0.19860906217070706
23,0.186768330252617,0.10904497843499587,0.13511398644485442,0.156201478743069
24,0.2187631098951213,0.08290583675330623,0.1184712722298225,0.14208048335613177
25,0.29745731254639807,0.09534335560504859,0.12686896807720813,0.0557906458797331
26,0.27513577586206583,0.10059123563218265,0.09984985632183971,0.15407543103448326
27,0.271479591836734,0.14563877551020446,0.0793775510204077,0.17519523809523752
28,0.3455306905370848,0.07712063086104069,0.05955314009661884,0.060465331059960624
29,0.2582994767620816,0.12821175746383565,0.1396814404432137,0.17997383810403098
30,0.28878288378288314,0.14087246087246025,0.13972860472860457,0.14726273726273945
31,0.3015223713646549,0.10452908277404929,0.1308154362416113,0.04247539149888166
32,0.32914775255896844,0.08913440142412164,0.0520004450378281,0.06275255896751254
33,0.379977100756671,0.0718767423337316,0.0378663878932694,0.028145161290322674
34,0.3387540279269598,0.07510741138560666,0.027524167561761636,0.14746688148943804
35,0.36890862495581267,0.10482414280664532,0.02844556380346426,0.16647490279250585
36,0.31184802571166303,0.13659550045913682,0.05263544536271818,0.19865013774104703
37,0.31726003490401455,0.13176265270506132,0.03204842931937197,0.19286431064572476
38,0.20369961240310155,0.16724806201550277,0.03516279069767454,0.2372325581395339
39,0.2151223544973563,0.10591600529100495,0.08671296296296342,0.12689980158730077
40,0.252547766019988,0.11389697236919497,0.13903512639623758,0.052540417401528254
41,0.3025364891518723,0.10523668639053278,0.037252465483234784,0.1830355029585794
42,0.20511939931068446,0.0873719842442141,0.061042589857213315,0.20520802560315227
43,0.20265078082929555,0.06934975767366718,0.0423653742595587,0.10993403338718319
44,0.11780151515151449,0.1288499999999998,0.11812575757575794,0.20715303030303048
45,0.273149350649351,0.14605790043289982,0.18193181818181725,0.04554383116883096
46,0.17989107611548474,0.11604068241469756,0.11741076115485542,0.07347637795275593
47,0.11846234860452928,0.1128699315429174,0.05672985781990557,0.08416271721958903
48,0.16138667992047717,0.09260603048376384,0.040952617627568036,0.08508780649436692
49,0.16974949899799552,0.13157982631930476,0.04669672678690726,0.10594188376753486
50,0.22147734048896858,0.10665921288014354,0.04388342277877174,0.08684704830053647
51,0.24844771241830024,0.17453703703703696,0.04586964415395789,0.06715504720406686
52,0.16889509621353122,0.14943202979515882,0.041523898199875994,0.05279019242706404
53,0.2095598705501619,0.1885113268608403,0.031129449838187825,0.029673139158576244
54,0.28514375561545435,0.1644923629829293,0.059712488769092596,0.04640161725067376
