,nd,age,lt,ndev,entrophy,rexp,la,ns,ld,fix,nuc
0,0.0,0.29166666666666474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.11295127997972225,0.0,0.051228653229542905,0.0,0.0,0.29880973330541366,0.23812762386430475,0.0,0.0,0.0,0.0
2,0.0,0.3677563122022996,0.0,0.0,0.0,0.105266703455575,0.07103322942080066,0.0,0.0,0.0,0.03630498328363615
3,0.1788294498005892,0.08385079049668656,0.15608885318695429,0.019817290568411666,0.0,0.0038893846055164374,0.023332184874290576,0.0,0.05724472224413009,0.0,0.0
4,0.0,0.037798202333115954,0.061363512189156005,0.0,0.12582638331839455,0.12409626623617329,0.0,0.0,0.0680462919802759,0.0,0.03775884597060788
5,0.0,0.11365337434864148,0.015538667125423428,0.0,0.10464915690082342,0.19233937422782266,0.0,0.0,0.0,0.0,0.06210186197478476
6,0.0,0.12029613841973155,0.0,0.0,0.0,0.05693551900471926,0.009605147847172056,0.0,0.0,0.0,0.0
7,0.03851207536438334,0.04512301836270729,0.0364141389848298,0.0434888098379909,0.015300629493351673,0.2727657827833785,0.06238044761758895,0.0,0.025377071727775872,0.044916079358855325,0.006438161517504861
8,0.010331841704594183,0.0627002460995757,0.03467661109877213,0.02678927537110011,0.033820604198328,0.31009830381904613,0.0829091843792614,0.0018374678598002871,0.08599682788218864,0.002633293420536751,0.031353244040736604
9,0.0,0.11532957409543314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0071200304500925295,0.12725343984338633,0.03783909403192105,0.0,0.0,0.15084551027285,0.0587570077630041,0.0,0.021038069578226563,0.0,0.04357912800841698
11,0.12359520259363424,0.023983083277378657,0.03768070316585109,0.0256383125017102,0.020599271513179793,0.1077244804264584,0.05602638767859828,0.0,0.04731078940622214,0.107214314498776,0.017675092904585177
12,0.0,0.006206624759036511,0.049049327815363954,0.041925902841950066,0.1191959280987349,0.2279705130271516,0.09956418610500316,0.0,0.031271818958726084,0.019227527929923254,0.016523599873674688
13,0.10602649130671012,0.0,0.03297446993105119,0.0789181266845817,0.0,0.0989317501044497,0.15663358353106427,0.0,0.05154509239828622,0.0,0.055068037524119755
14,0.0,0.0,0.0296672781131078,0.0,0.053942751695639876,0.0,0.1685273892235114,0.0,0.054215100388667725,0.0,0.0
15,0.017213879288184533,0.11156141928891436,0.07525438429880896,0.0038017369308011675,0.03611723657561209,0.04578666167726255,0.13065835057985853,0.0,0.07601462219566212,0.049565095369015065,0.03366167302601867
16,0.017839508200845507,0.01971845329989743,0.05328207189923199,0.02844341710830645,0.12270892850628747,0.0,0.0846095904129117,0.0,0.027430582683578154,0.005688122740161012,0.009234340629890815
17,0.13205790669367473,0.010246484615718325,0.05662706379065687,0.017548058262739037,0.012226505570919434,0.030128072012522693,0.0808809820872756,0.0,0.025657505409820817,0.0,0.018932379541761527
18,0.0,0.0,0.08546811887976231,0.0,0.0,0.0074594400732951515,0.019223195311904778,0.0,0.05354830351790492,0.0,0.07284045265698359
19,0.0,0.054946313841646506,0.004293339799804169,0.0,0.07862624253859082,0.0,0.053559786584206806,0.0,0.04792901775228525,0.0,0.007553203357082732
20,0.0,0.026160955889778292,0.0,0.0,0.06124753906333528,0.0,0.11218742080805559,0.0,0.0,0.0,0.0
21,0.05606560734830636,0.00921936031572988,0.04253361319460572,0.0408782558611546,0.0,0.0,0.11801307818036098,0.0,0.05532401803931995,0.08399626014927632,0.0
22,0.05000591690999509,0.0,0.01637040452336964,0.004455151002331071,0.03133489376709789,0.09229417372582714,0.1920667565887776,0.0,0.08513938664232525,0.0,0.01888848717549198
23,0.08131633584038836,0.0794881620598448,0.0,0.0,0.0,0.0,0.12056251899509017,0.0,0.04181497514830929,0.0,0.03524605827347279
24,0.04418743015430589,0.0041992079827921835,0.1191259720480289,0.036011899644458834,0.0,0.09495684779926733,0.040723462522936765,0.0,0.05753931059724363,0.0,0.1250289900132281
25,0.021073190213154885,0.011654538024483244,0.06663512021383668,0.05322482524822473,0.11751663915229464,0.09738845560361656,0.07284736439918965,0.0,0.05141992740796051,0.0,0.04390766821420696
26,0.01392819729796266,0.015980104225541008,0.022659726297184532,0.039209091989119225,0.14635730336709052,0.0938469038534942,0.05594608061811925,0.0,0.06312088686039899,0.05627128015810258,0.06720602865275693
27,0.04512270421894885,0.0,0.05531106683123486,0.0202623847112193,0.10625908402603902,0.07100363123598802,0.17394881534311557,0.0,0.045537961835284496,0.03664854446921201,0.02545365879937076
28,0.12796262013365897,0.0,0.012409624148991105,0.015841408746421835,0.0,0.0878562217991577,0.11223276282312863,0.0,0.03361679291648818,0.024356676211052617,0.054948729745570656
29,0.0,0.0,0.02778272626127973,0.06957716908878596,0.20651684213524485,0.1129775654908293,0.07296414074008657,0.0,0.04570752397094182,0.018630819660900397,0.04376018175572374
30,0.009592393884978989,0.0057739052758678956,0.09530683935538461,0.022034106229489647,0.1374578164312608,0.09652726646293595,0.12398222335432904,0.00545502026792729,0.0646551768182545,0.08573139484040637,0.07850280816487072
31,0.0,0.0,0.07061953003269736,0.06029920397703735,0.13445635397410236,0.09462884685255106,0.09191279805827815,0.0,0.08514128345606153,0.01956414521281026,0.02582101885997284
32,0.0,0.021120114913189762,0.04684429451250291,0.037201922331411744,0.07782369238032746,0.06208136468980753,0.13961440538962883,0.0,0.05485258184565838,0.07842366645585819,0.05382821089198802
33,0.0,0.10728235770288397,0.0,0.02332059198027424,0.0,0.0,0.0,0.0,0.0,0.10703393824010846,0.0
34,0.12533245603854562,0.010923406222920628,0.05098185310246318,0.023392332006330032,0.0,0.04647192466889616,0.11644029686115112,0.0033901242298182525,0.022827426928250356,0.10874233679160158,0.043527020098881895
35,0.1067452786653254,0.03961572000296742,0.035869923789810035,0.0,0.04691334688895619,0.01988994483214352,0.04404435713287016,0.0,0.039261861551025345,0.08406329630499172,0.0288414067906776
36,0.018638998273731538,0.0,0.058965959299392794,0.0,0.012905857619746556,0.09993123213026842,0.11752118993923752,0.0,0.0,0.0,0.07081528322267622
37,0.0,0.005869184420575482,0.03893175001117868,0.0,0.0625286712060929,0.1247566653653257,0.14559677381040306,0.0,0.0692302766406152,0.0,0.047332314276862554
38,0.0,0.01948142015216913,0.10211942433194339,0.02618385093890183,0.04930767219599362,0.11045913739510461,0.24165266603813781,0.0,0.06079205127274094,0.0,0.08694394042746399
39,0.0,0.0,0.0,0.0,0.13114529914529802,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.02321905007149164,0.01993703196995052,0.05082601946610755,0.066303429162001,0.0662358620644758,0.012725315425910187,0.0,0.0,0.0,0.05082921267571779
41,0.0,0.017155537561466778,0.0,0.0,0.10619476455497286,0.0,0.029770897052595426,0.0,0.04517943135103645,0.11308937961301313,0.055649608007229914
42,0.13041082250928046,0.05804880389376066,0.051655341002606096,0.0538262893340083,0.035410911902444685,0.0975134517797848,0.051488114632599224,0.0,0.025631409543627998,0.07260140142271305,0.018582581994032878
43,0.1518387962611708,0.008755690189081641,0.0338951174247537,0.04644928061302085,0.01221844316166631,0.046148661997540565,0.09214030708267729,0.0,0.03346933056277112,0.023592145905373195,0.021768764801238565
44,0.0,0.02225513182287385,0.0,0.0,0.17743237415919427,0.0,0.03387176135048526,0.0,0.007757291618707919,0.0,0.04335562544876467
45,0.0,0.015389016970862186,0.014999053766270757,0.026878038665135617,0.14769276450387037,0.0,0.12022910988284642,0.0,0.0,0.0,0.0
