,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,0.0,0.0,0.24441442325124055,1.9775005426261434,0.0,0.0,0.4701676467204598,0.0,1.490374859066236,0.0
1,0.0,0.0,0.043388911964758095,0.7551609234257373,0.0,0.0,0.09854204028852342,0.0,0.15858072976770063,0.0
2,0.4280990442761258,0.0,0.4538927981052396,1.4323219189174057,0.005068062189739429,0.44866603483380374,0.0,0.39806002380514827,0.36093991441027745,0.8184814634544273
3,0.30973348871875367,0.14212566122678227,0.17376622517604834,0.8444781713239333,0.018278207369238422,0.19769614793534848,0.01952658175512319,0.06625784112614556,0.04046722812111707,0.1886254501515274
4,0.058060158161218005,0.06376499614073376,0.11661365050698622,0.6887435162451505,0.0040668464706838554,0.06657610473274315,0.19683934621001511,0.10039791928331798,0.044410569915763344,0.2747887934018137
5,0.18339501152745205,0.4386700149580597,0.19232155542941462,1.0889055745293692,0.26480354935411005,0.038544660302328386,0.9219443704216059,0.1499414717689527,0.23112233780487548,0.31302013648040955
6,0.12372246023806242,0.0555121306949217,0.03683833921279673,0.5405207831325024,0.007658793091577969,0.18969999793725578,0.17605661987064714,0.03170847933581248,0.16751609593511857,0.12766414147059968
7,0.0873566302853881,0.10072184847683141,0.032117251044947046,0.6403590913344334,0.0,0.07754304261733373,0.042805448396959454,0.0,0.1098532735711859,0.015242653590772174
8,0.0,0.0,0.0,0.11126452199925534,0.0,0.0,0.004237322315566668,0.0,0.0,0.0
9,0.12984062374548513,0.06155880051193068,0.06903380839740857,0.47197371364429513,0.04614682015279293,0.35366145260916465,0.03691701490455715,0.020166822677208613,0.39000884040698136,0.07679645015325082
10,0.02114711638341996,0.07108392575185887,0.1035754519204931,0.7274282350100675,0.0894026710076781,0.3087758528024559,0.004697727579408826,0.03946766780397008,0.23215690708266573,0.12724091209148958
11,0.18619902604498073,0.0,0.0825297291405705,0.4158693494152617,0.005729013397201515,0.0421230443342507,0.04068560332200313,0.005950708967314556,0.5082350247483896,0.013230998370501141
12,0.0,0.0,0.08392477253725164,0.26128036881734923,0.0,0.03925003558841176,0.09545389844548686,0.0,0.4247778510640526,0.0
13,0.0,0.0,0.045340926434453976,0.7338220166975189,0.0,0.0,0.15343162446544514,0.0,0.0,0.0
14,0.0,0.0,0.012902999483198428,1.144651946882157,0.08787267928633635,0.06300704246152584,0.15479506681084113,0.017006628986290073,0.27621611103842353,0.23988087191081062
15,0.0,0.0,0.0,0.7407027703076938,0.0,0.0805974743143817,0.27727380376253397,0.0,0.0019016511069682304,0.11748870514025643
16,0.39653870296061605,0.12457083595687875,0.0006404777606775378,0.9192430442894999,0.0,0.43033481105112237,0.3253640933093499,0.026129612518802504,0.0768848531267254,0.481567438827434
17,0.0014853406847057879,5.818269782528788e-05,0.0537229985879035,0.2554086749598654,0.0032271249019222847,0.11332148942499813,0.08971677275208975,0.027552503929351754,0.10729196314416384,0.11690396970460512
18,0.048075306230170756,0.013609326717717017,0.0807563955526831,0.5707175190606643,0.030077509775543965,0.026914117385209383,0.13610980945929232,0.029591964263732055,0.02337015949533305,0.13770825196095882
19,0.0,0.0,0.0,0.10872452794352012,0.0,0.0,0.06334171492814339,0.0,0.0,0.15252265347957167
