,ndev,nuc,sexp,lt,ld,fix,age,la,ns,rexp,exp
0,1.4541684001307396,4.325562755545276,1.6260730801242889,2.205708065245559,3.4519246929979825,0.6787300305771844,3.919035362637492,20.09079620526757,0.4974110397926993,1.8533767382924842,4.519110446830085
1,0.434143564229626,0.0420168589926853,0.5938316534002781,0.2113797651706716,0.014964323151742068,0.04373981885407996,0.4133287694253097,1.1629650810699466,0.14463980648829144,0.022108693163943982,0.8979049832511274
2,1.2948133504358181,0.6071599374085636,1.3202821321087632,1.1165987215863205,0.6050090654430561,0.12159042803136492,1.265609652717164,2.725749278532351,0.037648864107266554,0.9233861407347828,1.7844931768624006
3,1.3723985085167942,0.4580910123860675,0.8670473670958232,0.5917358482945706,0.4674465915656738,0.10512562141855698,0.6441871222493032,1.5228858106878111,0.4348653717328545,0.4158716205921358,0.6501762973404002
4,1.3079325748454107,0.8474768167147391,2.236411329299453,0.7116000471861651,0.5206322493747775,0.06964157511458685,0.4345759096787173,3.1843056653130657,0.09208510686875775,0.39546311371064213,1.5901011940633958
5,2.9297314505328345,2.6855435717423144,5.506761636315732,8.82499923519489,2.4149592095470522,0.17343918175234893,0.9009464605734107,10.785259995196348,0.6996615131480881,2.3285712497394897,2.8531384852279547
6,0.3769900223345796,1.595254695191397,4.142566905910762,5.767177386790402,0.8453615406330364,1.1701444722478298,1.502462662459825,9.035171493599515,0.3163303509995872,1.222662177459605,1.3664057634645934
7,3.2392588420073527,1.2704852779993503,1.3039892189473015,1.1447248339974705,0.4485690897152191,0.5031638201273148,0.3894194531935876,4.166246643354451,0.4920138790354739,0.56802977690341,2.166083536728356
8,4.9691904459074925,1.0062863708433134,1.9194407846863757,1.8061868789534803,0.5755584434010009,0.4809264772357962,0.9652614802649107,5.576208607881592,0.6087475287296956,0.6369309627541482,1.837161592701959
9,7.838916764297003,2.9059379165568577,6.113968676492319,3.6285773587622723,0.5428903163682931,2.3676569005310535,2.845978949327293,10.836344331358315,1.0454447277573589,0.5121472193776317,1.548670823474758
10,0.33447780645930403,0.11624054342368888,0.40029238966893527,0.4324397900723692,0.2757761690771666,0.07122009571688637,0.0906983685601431,1.0061374058827641,0.022194686055963964,0.0702831505269664,0.2913804927429321
11,0.6050909261322558,0.02366811037550606,0.3048674426160009,0.4401224816212756,0.0,0.019989242095080188,0.22279028891332753,0.9473760303370881,0.006063081832256878,0.04627625654908161,0.5003581657642908
12,2.2938560354219453,1.8235354024630455,5.281606749038434,2.188108193128574,2.730075797017343,0.39472559498906057,1.5826803417508253,9.942225151088042,0.5847740973668252,1.2375651429321153,6.051540281585973
13,2.092145653539341,0.8613725965123358,3.600465431766816,2.5702402036525434,2.8357575502400723,0.5308120561006174,1.550299755849344,8.789632450830169,0.09404058788881779,0.5296775098883202,3.690899046708269
14,1.5850961507237988,1.089199423009489,1.0225779518019236,0.9045891786983041,0.7549640310319924,0.3136148227424024,0.8526516827635425,2.3157172978410236,0.25616288685816707,0.5561881552183927,0.9622868686405277
15,0.7461761744395399,1.9361391108840782,2.1684260122695167,2.0996636789883762,1.5435178482287086,0.9178810849816713,1.3946437758242973,5.07522767528751,0.5188928620378158,0.9038149809090475,1.9236944953529047
16,2.8335382843884873,1.4170752049487234,2.288140285627002,2.5454807231108623,3.4036302161961998,1.4675845673585972,1.8585290576181066,5.96734966752234,0.4370324822140019,0.9192068862174805,1.6020546500288417
17,0.712495060420399,0.29874988795296725,0.7056925612237005,0.23267824586946056,0.9826927732062752,0.008533232262083744,0.404540236833013,1.067989454529857,0.0045694840420868865,0.12421753594181707,0.970402156795829
18,1.5237392037771362,0.7064222728212608,1.2182913636036905,0.7802798372876412,1.4503844922185927,0.14643534050843962,0.9294815911924916,4.075712778775819,0.17360501618703614,0.624807923277022,1.8169180737935007
19,0.7971219237045848,0.5685858101209845,0.8506754565408374,0.6853580418239835,0.3985964153097661,0.29071204709810783,0.7797384886820539,1.4047991697672142,0.24862667887761472,0.3375805627304376,1.1888536746186182
20,0.3559337541920587,0.5717751983909435,0.44960241120509314,0.47905866861658886,0.28259342582636804,0.11184677562389692,0.40605619463524983,0.5922566318389301,0.15702559623511467,0.18381349700286145,0.7681441672203038
21,0.17837097293324886,2.7541170210515316,2.1760214879471347,1.3485348727735915,1.5469873418928297,0.3859555859959238,1.4981485703460127,6.211175606771938,0.45633240547098286,1.2925793636977925,1.7760108695715209
22,0.5689178268186356,0.42829084046971044,0.7189836804969345,0.46526177806101426,0.12092650613001697,0.08587806348818637,0.09753952381038782,1.1163447772474668,0.008374138981717615,0.1176706398680786,0.5342082331232123
23,4.491966308242025,2.3369617314802484,3.740846253184812,2.3675634059909614,1.1167775390650094,0.5580219976763312,0.9096917537104788,5.4344619482421095,0.3990397252017889,0.9775228190216664,2.589973516821973
24,1.7084298729870464,1.996932537627116,3.2550570112134545,2.0163009716373184,2.2711707284648344,0.187267153065537,1.3113295697021825,4.4889248691733625,0.1895737889314181,0.924773936524631,2.290356523312526
25,2.2789108190716147,0.5794717776014016,0.7106588079337828,0.6770449338550398,0.32800269173249874,0.16191950765652505,0.5819843076002352,1.9060934185546852,0.2902120872351241,0.22452108513877003,1.1091225915887324
26,1.3628870925679717,1.8780320769065693,3.0243681024135816,1.799047363747919,1.621236320527174,0.16385315914121548,1.1008827839165274,6.233600317909554,0.18865721806858643,0.6670810433135101,3.155352204254782
