,lt,age,ndev,sexp,entrophy,la,ns,fix,nuc
0,0.05600571985735864,0.24886276453915346,0.0,0.12822338712201645,0.012619249741608317,0.07703403712621118,0.0,0.0,0.0
1,0.024158319220509844,0.1757571320394482,0.0,0.15614420362996614,0.052922380439824154,0.04076485186508104,0.0,0.0,0.014381107500463479
2,0.0,0.13081909522683727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.15081489347453017,0.1295055493443179,0.022933274861387094,0.1156065019275419,0.044189622260026186,0.06605656617838675,0.0,0.0226847078166953,0.0788703508966868
4,0.04344691316901301,0.1032433911463583,0.005351273357971432,0.08276390641279052,0.07411561347505899,0.031823959633064815,0.0,0.0,0.0
5,0.04169478147290169,0.0,0.038673566648541595,0.026838883874715898,0.10226045539039365,0.08480488155175508,0.0,0.0,0.0
6,0.06265821327831916,0.026490652133671858,0.0049280133101847,0.09088515328233965,0.07794121382339214,0.060654224197790915,0.0,0.0,0.05530548086300657
7,0.025513635365118904,0.06352103435701323,0.1432893489775798,0.028534716183435775,0.02686194194357534,0.07778750281322834,0.0,0.0,0.07689337652065442
8,0.06172794944369539,0.11604033888170989,0.0,0.06277741273355315,0.07496981595653783,0.07328044728824508,0.0,0.01642450877587385,0.017733833093335503
9,0.06100119248628434,0.06683177804522386,0.03240211485893712,0.060869696129452776,0.16308658798982778,0.11587840162989832,0.0,0.005435472945540003,0.07371590831840626
10,0.09909478057053983,0.060921770218071,0.011296879735499232,0.10093447461811562,0.1365248519544439,0.06751635403994678,0.0,0.0,0.08042480043828419
11,0.03606854006174042,0.14207859163800454,0.004532742414928617,0.2669189608362162,0.045881662667248316,0.01418027403278104,0.0,0.0035983290390180465,0.031685102659050696
12,0.047221959719996515,0.14003764106557018,0.028335823928420694,0.23221113298413937,0.017380448960634117,0.053981869756085384,0.0,0.007893607314939483,0.0615061722421489
13,0.11271781877440114,0.10801890276316142,0.02866823630202511,0.15604826229571594,0.018718981399736163,0.08578565546134313,0.0,0.014281599973387255,0.1138009819456042
14,0.06864122014114193,0.18023117641356337,0.0,0.0,0.04656407422483161,0.1008789636791342,0.0,0.0,0.06390503458527493
15,0.09432825490216139,0.0,0.043277311847755365,0.019954239293050905,0.025192185769847324,0.18952621719879253,0.0,0.0,0.1119220609789548
16,0.06600099803259753,0.0,0.0,0.0,0.12070143187966668,0.09660334151424486,0.0,0.0,0.0
17,0.07364728032924653,0.0,0.0,0.0,0.12180818374753433,0.08474344954111428,0.0,0.0,0.0
18,0.018438518811921836,0.055829345304049136,0.17100680721947972,0.015091875687018993,0.03671371300133921,0.03304433587187847,0.0,0.0,0.09255064595268192
19,0.06958390073588183,0.061121805076653664,0.15503174530223998,0.08270053085234995,0.04720800354630508,0.10808032812509538,0.0,0.043614239742558326,0.01671046358633689
20,0.06034734032627377,0.025131287687890302,0.11298223542223453,0.004315348595886895,0.0,0.144904463302135,0.0,0.01871722837450433,0.05927449762764756
21,0.25586702569703235,0.04090750624001671,0.0,0.028544956241111703,0.03458016526874712,0.0359652408214844,0.0,0.0,0.09397315020770884
22,0.031143485431555748,0.03720005857875451,0.0,0.0,0.0,0.0,0.0,0.0,0.09770749390277592
23,0.1546078192219007,0.049683366046621685,0.0,0.0,0.0,0.0,0.0,0.0,0.057473635343798506
24,0.16043387155959762,0.11141427908611981,0.0534520970939817,0.03021751910640806,0.06299801923512904,0.24727929553165556,0.0,0.0,0.0
25,0.0449010560073635,0.0,0.0,0.08637692009215253,0.01452752339031374,0.21876789960649648,0.0,0.0,0.08786966308862142
26,0.04111970937264205,0.053663946544788184,0.03972812516141499,0.054709923339246964,0.03145260064448781,0.09514724913025423,0.0,0.010409123652629113,0.033760896693205936
27,0.06993127236282998,0.07148304081673063,0.02201796015738761,0.0913973996005771,0.0518298634151723,0.06381068794001853,0.0,0.0157214618323674,0.0
28,0.04997609801213304,0.14804266719224393,0.1299323195404569,0.09469989044399012,0.004902371744296298,0.07451923124509946,0.0,0.025562922369589864,0.026510196051574036
29,0.0,0.0594956159860628,0.0,0.0,0.0,0.14586205028985977,0.0,0.0,0.03086515463078993
30,0.10787753637114791,0.012844472979195986,0.0,0.10501781948299539,0.0,0.0833716399012369,0.0,0.10956001990512426,0.0
31,0.06266775419608947,0.03768898207831716,0.0,0.4259694491353591,0.0,0.07299727990136534,0.0,0.0,0.08965345481372669
32,0.06584746764130597,0.03986854393910021,0.0,0.34577368672069025,0.0,0.13533200089788802,0.0,0.0,0.025855570631690073
33,0.0657462047549466,0.12633809707239263,0.0,0.0,0.06541082198893713,0.12414802522420428,0.0,0.0,0.0
