,ld,exp,lt,fix,ndev,ns,entrophy,age,la,nuc
0,0.09054148681226065,0.07055658025453591,0.04821534158758755,0.02216963042167519,0.0,0.0,0.004528456007878234,0.02063787701472208,0.0779381700358151,0.036795706352831185
1,0.022170880588469225,0.012898196832734975,0.006994523057333439,0.001081891486689088,0.042713364822898274,0.0,0.0020031796502384754,0.0005515387467556552,0.06744525721193458,0.012361511437322798
2,0.017914158357026675,0.1676935967834013,0.048039199157918364,0.11745104399977875,0.013733923722015332,0.0,0.017410692794413256,0.0032622277601307343,0.02408895773197606,0.05209464064654586
3,0.03362720860955641,0.09888915089162395,0.03406648278064182,0.01545174535732197,0.0018412464906063803,0.0,0.022801322798587532,0.0069249248024321605,0.03658579396477881,0.04123634099135479
4,0.042833310387601554,0.07038785043838003,0.016855542288887995,0.011525468805427038,0.009633614820934118,0.0,0.0752163266761989,0.008807787594920295,0.009050695337093071,0.011927829645838106
5,0.026786997470250363,0.1065956544802122,0.016742428447068202,0.017128502734164934,0.01850772633515615,0.0,0.07677284502643078,0.007293003334309001,0.034749994253390926,0.049114857039670896
6,0.10856892796037537,0.10982096110385582,0.03294571942598259,0.0817344168742195,0.11030614649858071,0.0,0.043843640578837946,0.0053709019169545505,0.018179381312605002,0.00942829896777265
7,0.12241023287472518,0.05490550530650782,0.05831009887710866,0.021373446376707506,0.03128945746649942,0.0,0.04073296846190791,0.007053664834061745,0.014157708802378155,0.057425852474027504
8,0.05681082218533416,0.05616578673818568,0.033027934000656775,0.06659038676262007,0.05359248754560021,0.0,0.026259037541712923,0.026329727569910644,0.029166233613631156,0.039369436347129354
9,0.02736254906616295,0.0209132066189853,0.03532656053248698,0.03698642377096873,0.0679211103817519,0.0,0.024242711825604342,0.026638594594095177,0.05215280660793265,0.04096510753468659
10,0.02299248181867685,0.07913186121091757,0.03629575792450389,0.03652594827485372,0.028935309312282217,0.0,0.009300762271581981,0.025726904333175867,0.03897148793053788,0.05136623993823009
11,0.03362196169757234,0.046232755809803176,0.01061198439969991,0.042131180268752115,0.0305974061990585,0.0,0.07292680180611226,0.005753675204106233,0.010713458728904134,0.05450046159008088
12,0.025397625833932704,0.00474593292752,0.007404899708050243,0.005476008208746489,0.00488180184076828,0.0,0.06961322695358838,0.008414486135464262,0.07036080285678983,0.018661239940716477
13,0.015070898274940075,0.0054619774673763544,0.008640857100527668,0.004987884938079726,0.0014921872399743825,0.0,0.03810726044161775,0.021150978688947927,0.05519161797478113,0.00992748230780173
14,0.07374940281076424,0.04986303695196743,0.030531385322914408,0.07260253862024187,0.014590206057078055,0.0006826080932663307,0.031467539420370665,0.016350501955343894,0.06401836901623753,0.09547387915586385
15,0.04239841220259739,0.02452387603673448,0.01794997082579863,0.041125316523546424,0.01316374507565826,0.0,0.08680988528164425,0.012644770937629349,0.10592271568873267,0.10321545071176957
16,0.005956662722259045,0.030304387492515527,0.025455394470761505,0.0949391148024104,0.014034134474099695,0.0,0.03625496355193047,0.006395974764240793,0.01243745682173877,0.016352933174354527
17,0.02526738339539108,0.04928395701349358,0.0431285533150684,0.04951153532155327,0.029136804826936702,0.010152927445945535,0.028985000043501404,0.005148014975373323,0.05539628340363905,0.02018973705252583
18,0.023897581589219303,0.08476855460245032,0.04032695478465735,0.0250334978511426,0.049704145281095014,0.00359532967782805,0.01806603006154553,0.0020158241100033942,0.06099425762667007,0.03812161270706873
19,0.024034455202903978,0.1170553106587534,0.05196704707513957,0.008856940610153253,0.03766108503750155,0.009891429953495857,0.03308020751642125,0.004123406668666211,0.10077149505506884,0.041054944663835226
20,0.025964531914662366,0.018210860318990666,0.05430698648788848,0.003827615596874181,0.028983264118399157,0.0007974838183661991,0.013589018359850037,0.0027270831805494516,0.06941622895478064,0.04297549287322725
21,0.02970637965988621,0.12977224402576942,0.055001231625232176,0.011230167773608177,0.12069634674258613,0.0010080996965093406,0.0120303810660099,0.010002365498264448,0.030947284312074278,0.03229080112597884
22,0.0304556091466168,0.05357560578682229,0.11229426387370425,0.07409337985509862,0.036695489884265395,0.0,0.010559690878967022,0.0,0.051828315651657485,0.03457170154993814
23,0.03906305975869473,0.011624904286530482,0.006648064370970664,0.00010611394213899839,0.007089317217430965,0.000181757406092007,0.004106804066795918,0.00026774825002818435,0.03129111013952241,0.006147488339962398
24,0.05219244643042053,0.007854581855416223,0.002559603866469292,0.0031901340890390247,0.00713254968538017,0.00036349568026906463,0.001286805500142056,0.0025486454126666886,0.03637615453182376,0.0069110329546819916
25,0.06527792913511314,0.0038492217576748147,0.0437158111048718,0.00860813278120329,0.010384125975236403,0.0,0.005020142785272922,0.0009929150924807464,0.08002696533226834,0.017157111449348877
26,0.048668566449787155,0.029648318956700146,0.023757324091571497,0.0,0.034926653070560525,0.0,0.018456583022388107,0.004276646182404492,0.07812132329474987,0.09450126806422533
27,0.03484534571773531,0.02058778287237034,0.04222806770623862,0.0034200816708686316,0.01472038117841402,0.0,0.027456121535323775,0.009669551801339696,0.11384704360424015,0.10161873449691948
28,0.025574786197712578,0.06757898995068035,0.024378137552013828,0.010226020301157834,0.02444519219276406,0.003714681927389346,0.01461414036736473,0.014771790010229812,0.12307542027593146,0.06838723024687435
29,0.03823896466218076,0.056784205993086784,0.02167974719013171,0.009608272614405073,0.030098295657387888,0.0005961462260385444,0.017475355926044447,0.00744272878387704,0.05194585576658185,0.026750416464136208
30,0.05795418198219745,0.07204373770005099,0.018999083374858092,0.005064812070111448,0.021312881199437986,0.0029929415725242214,0.013349520545295045,0.0033557605378043234,0.03270521866090521,0.04106100221768353
31,0.0418898351268272,0.0714723317207554,0.01275799744434443,0.007352898563870046,0.036624081520842754,0.0009458751932985212,0.018572957600350874,0.006824532057982961,0.04018390668968816,0.06834530335487889
32,0.033396945634275275,0.12243087999469343,0.02454305729937105,0.014461227845867189,0.014112347192695477,0.002917291581182631,0.01986296051585111,0.007578857945435564,0.06700815850013798,0.09494270774680848
33,0.02311511915279613,0.07587901093895257,0.05127206482598236,0.06836921387627436,0.04412793401178903,0.002478349548080732,0.035455345921300174,0.006320144857717643,0.09260925111506424,0.06056363035576952
34,0.009701104302812263,0.04489508238264598,0.022445621538348146,0.07610870449855413,0.021476332788549702,0.0002333386834172821,0.011589912530400232,0.001088608518424545,0.06485074261370952,0.022786987238352714
35,0.014250108866121996,0.03520486819369719,0.0011315892171617804,0.0,0.001405460496899223,0.0,0.0006384876564101706,0.0006723974908316261,0.036896481685118,0.02210732532762813
36,0.02040438123192201,0.03247451347524961,0.01911070529756534,0.008907285823561378,0.03471933121740818,0.005960654335285928,0.020495978855037796,0.032408168636814186,0.054930158252380165,0.1186526668932796
37,0.02236535806226888,0.022660491863095544,0.019620515694403283,0.009671246894019629,0.023396891229281284,0.008246165884086103,0.014361067275077315,0.007678959942058115,0.06589070821350372,0.1539842597291402
38,0.013981572362279062,0.031360613292314335,0.018594609081267352,0.05524247633625014,0.020747269511034748,0.011326986724668092,0.015492259945104437,0.010353526173932688,0.0880756561962249,0.11896440026639346
39,0.025444542137943036,0.021614202018424893,0.017726483126256333,0.0685560681564029,0.03756697128138024,0.006294643334794565,0.019035691525503533,0.02949958557212365,0.076734822119938,0.11197754569641225
40,0.07186592671935951,0.02588316330297588,0.03616360452066136,0.046110328535227625,0.06198659592229306,0.0013626854022793745,0.03320774267079269,0.04175635806742718,0.1155965955920354,0.05363331710330798
41,0.040905355216494244,0.051652515302586646,0.03768252749053468,0.08613403607928663,0.020489811007045097,0.0015480465552558964,0.01880490753212462,0.005798276283011302,0.07538242103980801,0.09950127523931927
