,nd,age,lt,ndev,sexp,rexp,la,ns,ld,fix,nuc
0,0.0,0.0,0.0741041627788675,0.0,0.07481473979772642,0.0,0.2409243311110026,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.2592429091711738,0.0,0.0,0.0,0.0
2,0.0,0.034638883220971584,0.06365988124352638,0.01599156401532316,0.043024737286194256,0.0,0.23446988941271338,0.037164420853136586,0.0,0.0,0.12995819701365405
3,0.0,0.0,0.0,0.0,0.0,0.0,0.2349332370985216,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.2165982664535449,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.2542321488652775,0.0,0.0,0.0,0.0
6,0.0,0.026718833233903592,0.029023155571463614,0.0,0.0,0.0,0.2502782902120406,0.0,0.03534829574852996,0.04714459676710731,0.0
7,0.03170930342583764,0.019427035378087723,0.027423699875023404,0.059542989208539336,0.06405426243217167,0.030891615669852487,0.2510268029092729,0.005650155820083,0.053938541294332565,0.05043166553966044,0.0243989383482856
8,0.05128383307749636,0.10123692629003662,0.041547327987238133,0.0,0.054081800202828996,0.022434908518451764,0.2113637432405135,0.005768967099771014,0.008351230922106904,0.002360188279887441,0.04859864877361537
9,0.0,0.0,0.0,0.0,0.0,0.0,0.20127352108144292,0.0,0.0,0.0,0.0
10,0.0,0.02112402654835784,0.0,0.0,0.0,0.0,0.19923742723903942,0.0,0.0,0.0,0.0
11,0.021512378523844987,0.07054455812780985,0.021612218296905853,0.0,0.04006419687836357,0.027131292397536214,0.205638526787899,0.0,0.0171259235232194,0.0,0.0
12,0.00968966726834154,0.06863719598690414,0.026540104325698262,0.0,0.0651682103891018,0.0,0.25561232329888073,0.0,0.0,0.0,0.013858787720113322
13,0.0,0.022738151630469047,0.024171188758939675,0.037038885706995706,0.04311049734501937,0.0,0.2535742994639257,0.0,2.344220913482172e-20,0.03756076501029646,0.011807709941898012
14,0.016197788950439704,0.018279638266245513,0.01058565531772382,0.012066681890510364,0.026015604030459116,0.0,0.23148178601023195,0.0,0.09174129301399735,0.043865110597156046,0.0262439394841691
15,0.010878526744964291,0.05770012791701908,0.042702763834414334,0.044304076275115664,0.11703323625478476,0.029643232929340103,0.2139211280688341,0.0,0.08368715250032338,0.0,0.06517294983630581
16,0.024634599970668327,0.03891795919768531,0.02957380217792017,0.15130916173945907,0.05343660496734511,0.013195364926542653,0.12438992189714326,0.0,0.034433982220756845,0.0,0.0341480074956992
17,0.0,0.0,0.08815250529160921,0.07022851763892728,0.07653318369199057,0.001995415758030718,0.10333666114222895,0.0,0.0032576908393456235,0.0,0.05403133801590449
18,0.0,0.0,0.0,0.028675621173041118,0.17445105332236366,0.011333494794083177,0.23086144698491626,0.0,0.0,0.0,0.0
19,0.0,0.04416724591852323,0.03355431949047944,0.05111360873311794,0.08426650133994118,0.016795621955793642,0.2576386885123358,0.0,0.03368625209627301,0.003100416000494799,0.020513144728228457
20,0.008116313509872679,0.004598037455351582,0.03441308975650905,0.04313191709340144,0.11513432233247935,0.017590618715488317,0.28233579323098484,0.0032406536477793966,0.060581959522543354,0.0,0.04015841653435143
21,0.05652299543248244,0.0,0.05417372005766726,0.02963131406733259,0.01911323126365368,0.01049572575609517,0.263235875661547,0.03081544764310476,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.21998944780145763,0.0,0.0,0.0,0.0
