,ndev,ld,lt,nd,fix,sexp,ns,nuc,la,entrophy,age,exp
0,0.07468595744680857,0.0009085106382978708,0.09793453900709209,0.014849929078014159,0.05757751773049666,0.07588141843971626,0.005853120567375962,0.1337451063829785,0.00226907801418442,0.011951560283687952,0.00622659574468091,0.07481354609929067
1,0.06562887029288697,0.0015285564853556477,0.10611234309623434,0.015370188284518875,0.07331694560669454,0.08079100418410018,0.009077196652719718,0.11228577405857726,0.0033154811715481376,0.015150104602510532,0.006240794979079529,0.07290910041841003
2,0.07681886723059951,0.0017693085693269671,0.10382806178742171,0.01386557557925709,0.05988681500551677,0.090912467819051,0.010171386539168922,0.1698021331371828,0.004890768664950383,0.016860242736300057,0.0063695292386907465,0.07771947407134965
3,0.04963645767027366,0.001082033736473578,0.05214449395289615,0.017001989178866927,0.03909977721196683,0.051029758115849616,0.008479551241247697,0.07825803628262248,0.0023971196690006527,0.013620464672183285,0.0056625556970083145,0.04010017504774015
4,0.07578637671889982,0.0005919411576591023,0.0774436360729134,0.02212511992324908,0.048611528621681936,0.0832484809721778,0.007295570834665868,0.11940126319155733,0.0021941157659098346,0.014263831148065188,0.006166613367444871,0.0751617364886471
5,0.061962937475422836,0.002732894219425882,0.09351887534408193,0.015241545418796708,0.033949174203696426,0.07312691702713327,0.008134388517499102,0.11302438065277244,0.004947404640188773,0.015060361777428227,0.0049848604011010844,0.06666211167911923
6,0.051231384829505885,0.0007693110647181558,0.05488883089770352,0.012601426583159403,0.03035038274182329,0.05199721642310377,0.004405706332637452,0.06904157967988861,0.0041692762700069625,0.010081593597773143,0.0031868475991649295,0.06182306889352812
7,0.05592540687160931,0.0024492163954189187,0.06216696805304388,0.023271398432790906,0.03523523206751057,0.07005590717299591,0.006044605183845713,0.07853044002411091,0.003918474984930687,0.010394213381555186,0.0036711874623267158,0.058072031344183234
8,0.0736913677571935,0.002197970043358307,0.10393289318092237,0.013951911706740287,0.05184410721324394,0.10287317698068571,0.0038011430823807857,0.10885543949546697,0.0050114308238076825,0.01130134016554995,0.005090067008277525,0.08220575482853773
9,0.07150857359635794,0.000990515933232171,0.11472427921092557,0.02009203338391499,0.041307966616084935,0.10401426403641892,0.005100151745068339,0.12336517450682875,0.004712594840667692,0.011380880121396077,0.0037139605462822712,0.06678323216995437
