,lt,exp,nuc,la,ndev,entrophy,ns,rexp,ld,fix
0,0.05648567019400346,0.09205809082892402,0.047847038506760635,0.3181582524985298,0.0020388741916519716,0.023606995884773684,0.0003719503233392154,0.019102256025867126,0.07097497795414452,0.008227733686067015
1,0.059181025480367466,0.04405986319966571,0.08307082811194645,0.27165886069339984,0.0009173976608187137,0.02229286758563074,6.109022556396023e-06,0.0045933845029239775,0.11660528926482873,0.022823334377610683
2,0.02901410934744264,0.016854320987654294,0.036959647266313955,0.19603306878306825,0.00026574955908289355,0.018595908289241604,6.894179894180128e-05,0.00813724867724868,0.14384781305114636,0.004116631393298063
3,0.06522626165563383,0.043213805253042706,0.029911470567300136,0.23111331767385548,0.0022173642252117593,0.016369652644316328,0.000161114670083282,0.018347693786034604,0.18530406078724473,0.0040992775286497266
4,0.04681462585034014,0.028116272824919318,0.07385060866451844,0.22671404702231748,0.003946443489676575,0.020796067549826942,0.0009866929227831474,0.0165610454708199,0.1788435374149659,0.011749462943071966
5,0.11918822868380388,0.07385306925129931,0.08768931731984818,0.1267921056328136,0.00952338811630847,0.021379056047197646,0.006928185138362131,0.036815599100997305,0.10513274336283182,0.05057659081331647
6,0.17931984681984642,0.05752827727827716,0.09556099456099451,0.08969017094017089,0.0038591963591963615,0.013252053502053501,0.0012887112887112874,0.11250499500499493,0.05316497391497392,0.022007381507381504
7,0.19894298333001215,0.0750273460848773,0.08021362157136208,0.11512577206614852,0.004338447233844724,0.028734376037723348,0.002628893537889346,0.07538498704921298,0.08827543667397225,0.036841419273427614
8,0.09637098011447424,0.06631101374874598,0.12496512657107432,0.1640417920575913,0.0030483566412934436,0.014747728211482873,0.001421269251194901,0.09867377706968783,0.046226824806750444,0.008125243405912553
9,0.09692196459735707,0.08829157317377202,0.05740513587634001,0.12837492728330413,0.0023876007645641157,0.02281716945067731,0.005356748109365914,0.10751323443862706,0.11186967090501117,0.0214903390675642
10,0.046340873015872946,0.052617691798941824,0.04278564814814816,0.10264904100529092,0.0014599206349206364,0.011522056878306876,0.0015131613756613747,0.03982311507936509,0.14464517195767196,0.01505178571428571
11,0.06953309082892407,0.06999971340388007,0.03548445767195765,0.14884481922398587,0.0014831569664903032,0.007681371252204588,0.0011267636684303354,0.08363302469135803,0.15784914021164012,0.008380864197530858
12,0.1509942129629629,0.07671272675736958,0.0637684476568405,0.15724274848828412,0.006935208805744523,0.04160534769463341,0.005530966553287981,0.0965235024565382,0.07283668745275887,0.017808720710506428
13,0.07682849702380946,0.10350815352182531,0.08109316096230156,0.07439288814484125,0.0018603670634920635,0.021573846726190494,0.004575241815476185,0.09903183903769844,0.06290770709325395,0.019300843253968254
14,0.08590552503052497,0.0902786324786324,0.09600866910866898,0.08245314407814405,0.0020585164835164836,0.014349816849816852,0.0026022588522588565,0.16991819291819288,0.05584310134310134,0.03122359584859585
15,0.06797147817460333,0.09394184027777777,0.13040017361111111,0.1425469990079365,0.0024950396825396846,0.01106919642857143,0.004846106150793647,0.0627891865079365,0.11429699900793651,0.023516741071428565
16,0.10883543893747992,0.05875123129912803,0.11256734958317638,0.17015008627357658,0.00777759597522195,0.016124316587665177,0.0013616185055168827,0.03181503407971547,0.11090253399707796,0.012004092210256312
17,0.20511388204707115,0.08317812671045417,0.08889867268746576,0.14501135741652973,0.0010006499726327358,0.010122776409414343,0.0025221332785987953,0.07223744526546248,0.09183117816091951,0.01654087985769019
18,0.127962586738168,0.09120184552026396,0.06531611141392615,0.12541159910219915,0.001202818199002725,0.008406421881968194,0.0009089958101404518,0.10689528287516482,0.060644317078586925,0.012343660245151756
19,0.08123978542034092,0.02714388594944151,0.03677965167548501,0.14764201205173422,0.006841931216931218,0.008229644326866545,0.0,0.04792893885949442,0.19739168136390345,0.014027777777777787
20,0.1284963897839835,0.03352267573696133,0.040113080319847234,0.2181697099892587,0.005256444683136416,0.011413295142618449,0.0005605979233798813,0.07966424991049043,0.12523761785415918,0.013170187373194883
21,0.12125759292164297,0.03224554967098135,0.08360360204944192,0.1522312503474199,0.0016089614205783778,0.013195342944165536,0.0005548175877846212,0.0897851842906788,0.0955619384975743,0.02212638225197097
22,0.05118351942676275,0.08460975454218693,0.07298094426472806,0.2208859438589169,0.012190858812480424,0.03423408930165687,7.735929014491167e-18,0.016000121743364997,0.09093982979118113,0.040919684162927406
23,0.08108751123090711,0.03356474992512723,0.0891354447439351,0.2489201108116199,0.0019116052710392293,0.01203550464210841,0.0008129529799341127,0.018193620844564246,0.11097743336328243,0.02241740041928721
24,0.02893250507567333,0.04976349667774074,0.052301575765965225,0.25439591408268647,0.0023367594130675466,0.017655684754521943,0.0005388058324104842,0.015278043097083797,0.10548914497969729,0.021973606496862315
25,0.054506952380952316,0.011769809523809554,0.034781999999999924,0.25151977777777745,0.002480349206349206,0.02147038095238095,0.00048279365079364957,0.0543059206349206,0.15285177777777773,0.019879888888888884
26,0.07255811217767728,0.052787659200702636,0.04691831357048746,0.24007944350335625,0.010438092101135586,0.03883248635422548,0.00032610264132003277,0.07289304536043667,0.11573569546395636,0.013607064433151392
27,0.0655320266153599,0.025832952541285856,0.03857135842552506,0.2266520863395861,0.0037664241622574874,0.02863109267275932,0.0003356581689915023,0.05293628747795411,0.17659090909090908,0.009571518759018759
28,0.054936630245705505,0.056182648401826414,0.0821937377690802,0.20232954174820594,0.0041734208523592055,0.05152174385736034,0.0006128642096107839,0.060815734398782295,0.05757364372689709,0.031845645792563604
29,0.09589208778749589,0.03392160673793327,0.052513241010689944,0.2671734693877549,0.0020007491091674754,0.014153162455458375,0.0010773809523809527,0.07518239795918359,0.06077889131843216,0.023536159701976034
30,0.06216578035613569,0.0353542623479171,0.0689139875916525,0.33817520747723745,0.0016762952219805014,0.013066956731931348,0.0016260575296108306,0.03512825316251712,0.11565554749818695,0.014643743453388126
31,0.0366660654160653,0.04311028786028766,0.028818542568542525,0.35219336219336195,0.004037869537869538,0.013975866725866705,0.0005642320642320654,0.018347661597661605,0.07855879305879306,0.011602351352351348
32,0.047792613975414545,0.02804559762501487,0.07156888501014425,0.3378018856665469,0.0026386352786728602,0.03584678959303015,0.0007824770258980764,0.020633048394796506,0.04028543083900225,0.016959407447189403
33,0.10451110744528747,0.04976952967484128,0.057745426885149685,0.2961560907657904,0.003565233329667506,0.030393352029033305,0.0012218006525165882,0.058510924154111216,0.05672904065398289,0.022318257634077483
34,0.08845790504160542,0.05685964268232991,0.05076916823998315,0.2662909499335709,0.003290163275295421,0.012402707852597724,0.0009061167051255159,0.06526978008530877,0.08352020837703657,0.03077763792741767
35,0.04181961349562247,0.06525114776852431,0.0351347515837426,0.26802871200797174,0.0032022296960637787,0.018200263363940494,0.0006779664033027265,0.09689158481030669,0.08817513702042858,0.018162475976937882
36,0.04858419091277639,0.048418779430567105,0.07329210715065337,0.3096284731967439,0.001194615960333054,0.009936531325038215,0.002258287335890478,0.04516463186453362,0.075477476845355,0.0231639068200954
37,0.07202589852008451,0.0675706651229907,0.10110092620557734,0.16510054867613008,0.009251652740024843,0.030430576529413743,0.003758188194234704,0.05885698345582064,0.09243119735561589,0.0500118376455586
38,0.04595624219725344,0.035085972891029,0.06192064383805957,0.24978666845015135,0.005370064205457453,0.03680441412520067,0.005273889780631351,0.10299485464597814,0.08553771178883549,0.03354390939896555
39,0.04499990106846059,0.043881381084289586,0.06010150375939848,0.2836613793255068,0.010316262146594564,0.022104449720793184,0.002214164797959812,0.0816618190212373,0.05553128435122894,0.0375297234313855
40,0.05663907703886144,0.0744049158456486,0.07818306992337157,0.21174071223316893,0.011755387931034481,0.01678304597701149,0.004564313081554457,0.06423074028461957,0.07861482279693487,0.029423816365626694
41,0.04246793468345201,0.07950226236088298,0.05467878124429845,0.26861382959313934,0.015620096697682904,0.011389719029374202,0.004502171136653892,0.04354838533114387,0.090638770297391,0.011941443167305232
42,0.042698344748858516,0.09540287970210899,0.05440920580560991,0.2588109031854745,0.005204711622091765,0.027130218525766494,0.004204534953250708,0.03440318547510325,0.09208255870841488,0.035829677647314644
43,0.041931929882044576,0.08989540556283664,0.0820005733944954,0.24428223751274192,0.0019624745158002034,0.020648336245813314,0.004510421217416624,0.0888959243483326,0.09032333078491339,0.037027231687782124
44,0.022213661626866322,0.10126225801893443,0.11118387028401867,0.2384803589091422,0.005581272667326075,0.01623470397060902,0.005897296406198474,0.05673817766473558,0.10259736941265134,0.016672412981018323
45,0.060944408532643775,0.06754155893126482,0.07127891797744733,0.20278160238454332,0.006739854916325504,0.030576303598362404,0.0021885997988939226,0.07091939596351358,0.07963675213675216,0.03666869568340155
46,0.030411098310291797,0.07932361385414372,0.04320473996050031,0.24620024138687716,0.0044915697461780394,0.02904343135103503,0.0036811773096335335,0.052731685685026675,0.12322384061151342,0.03731613451832348
47,0.08292615658362988,0.06506356267299315,0.07982826357114611,0.23395848161328545,0.012648322318251148,0.024743094390781213,0.002996130599333446,0.05293608427950063,0.10025884030955204,0.038922004744958466
48,0.08832416681309667,0.04371636502079303,0.12306869032976042,0.2342235986645577,0.007729939085105136,0.01794823698236981,0.001831473671879578,0.06734061090610909,0.1166671938147953,0.02295816493879225
49,0.08868413654618472,0.023579192962325468,0.06308391661885637,0.23226331994645227,0.005003719640466624,0.015444205393000576,0.0016366991776630326,0.07497161981258371,0.0674529164276152,0.042000698030216124
50,0.047962655601659625,0.08454636764802732,0.07437830138971215,0.2665341335704406,0.0019436211552394096,0.009263814792860441,0.0007892050319436196,0.05154661463478891,0.0731529342027268,0.03687856484225779
51,0.050278870485392084,0.09236039222452268,0.06807703588681847,0.21336933517368278,0.004150678628939498,0.014373878536922001,0.003118414998849775,0.08760653899240857,0.08630360018403492,0.0510939440993789
52,0.05112621832358659,0.05612383737120576,0.0684221247563352,0.30080786688944544,0.004929114452798664,0.00977516012252855,0.0011434419381787801,0.06276438318017265,0.05988725981620718,0.040553146755778306
53,0.04987521276174649,0.04040165459367452,0.05938691960574745,0.26217630526857444,0.011210594545382587,0.018100136563353526,0.002821042631516446,0.08602384910739024,0.0688343724023275,0.014291612239243159
54,0.043961677512653674,0.043930749233894416,0.07766913714147995,0.20364333057879686,0.0018364494026099224,0.0563739024894122,0.0010225699824398242,0.09632632648142392,0.08637830113968939,0.01702847501979822
55,0.06150370661084948,0.05309546703296696,0.07385473356009074,0.1824013060352345,0.0038650902668759825,0.02234202206523635,0.0004282770800627938,0.07190254884004886,0.15137473835688114,0.02443906985871272
56,0.11483623618059392,0.028992140695447984,0.04715576554876164,0.2347343431536036,0.0039043295658081636,0.014859119263788523,0.0011909085294299299,0.0709142424803903,0.08395670434191832,0.02180973997900069
