,fix,age,sexp,ns,ld,nuc,lt,ndev,la,entrophy,rexp
0,0.0,0.18854678960434493,0.10436580442728231,0.0,0.4493821091276786,0.0,0.33326857440049584,0.0,0.16468836024415703,0.14798093440255491,0.2340880879910028
1,0.0,0.0,0.0,0.0,0.36357807208171455,0.5364620111389495,0.15562614673318506,0.0,0.608241163630805,0.7584083526590211,0.2840615270367296
2,0.0388927986930162,0.8380923514974823,0.19272180641506756,0.0,0.5820578027939773,0.49481032674946956,0.0,0.42233038703928066,1.1975526406642425,0.44523970368590715,1.9880934017024965
3,0.06528574950130683,0.043550489863977596,0.1351951029415731,0.028187228941663388,0.40479615225549304,0.033430164264378115,0.10687854616997422,0.2812952765386637,0.4025011596362055,0.3553045444060387,0.05489847777478491
4,0.0,0.0,0.09342322627685631,0.0,0.43822087029033446,0.17523639740977515,0.0,0.0024015469199916736,0.5963249175861326,0.0,0.013618507896287912
5,0.0,0.0,0.07663135545423108,0.0,0.19767779862080703,0.22841489337038717,0.024601251403237434,0.0,0.2880879317360626,0.0,0.12433609355709378
6,0.0,0.08228123588951071,0.06185938647432589,0.0,0.22905506664652328,0.0,0.014282471340854707,0.08571464609813927,0.3429586400917171,0.0,0.03233686011761297
7,0.024580207043917324,0.07538182723817267,0.27313828898969345,0.06782337503428111,0.02447808024697597,1.0070713228193227,1.1884251122643024,0.3211574402211872,0.9825280587331925,0.598367510879809,0.0616143429550635
8,0.0026116175553370876,0.04857735243140518,0.13481775994570588,0.0016067423046247076,0.03983928033029823,0.16011317196621655,0.09167075067589138,0.013987442646811815,0.31193115675247257,0.02184971604197147,0.061677802378517804
9,0.0,0.0764044916334803,0.0,0.0,1.0795915313130142,0.0,0.26126947671183276,0.0,0.1307687135141802,0.0,0.05618783018503952
10,0.004514124089588781,0.07890107661338218,0.08505734637884367,0.03920390387315629,0.8442213617119222,0.13015811504991628,0.03534487784466,0.09833682563859875,0.20682024120477005,5.384454075375154e-05,0.11895014191892915
11,0.08965957674918018,0.07188158656920861,0.7022462011939301,0.0,0.5803030744028297,0.18210277237094416,0.3928518572828715,0.4115092379797425,0.47794937934410253,0.0,0.22451966062379183
12,0.023769940673087846,0.09533648466850714,0.23809245855229116,0.11760986751313644,0.5800204019490212,0.5131844295791362,0.4041951734007226,0.150452901714295,0.4174191749442769,0.25398755508364,0.07952634250272048
13,0.0,0.06373177008057801,0.12961332771476816,0.057714551488086775,0.0,0.1188136375997785,0.03755418043793438,0.089662483363166,1.034587813054567,0.0,0.0
14,0.05821372556714949,0.05358240029168306,0.2161524382506199,0.357898792327649,0.07570746375367741,0.27567934427666785,0.1346845521644307,0.34758451145371116,1.1582075322561163,0.4419570594436889,0.16428541859687698
15,0.046155899804072295,0.03808961818042581,0.058522837230846315,0.0,0.0,0.3458587214065591,0.5019683607889408,0.0,0.6588233510663111,0.0,0.0
16,0.0015920551374906883,0.06912664884222583,0.05329006780543684,0.005041952669696684,0.22462984211582332,0.10065179777746197,0.03539748589099476,0.01240652984757662,0.12987462876394756,0.011153227711964553,0.06921697179629671
17,0.008243188459146789,0.0,0.10774881113921761,0.0,0.21854882601541636,0.19190097213186677,0.17367025655603824,0.0,0.5064761596049033,0.0,0.15068628260001476
18,0.0005614691571234206,0.05158950106234939,0.08427203780171076,5.464540607666251e-05,0.09077922136177494,0.07343162285153716,0.018496075756327144,0.0016195912266830112,0.09228725273760054,0.00845462501052463,0.034187482465619236
19,0.0015610013929564129,0.10830803110124501,0.15499880584418582,0.0013275461578420452,0.2946056990965119,0.16090087183222035,0.11591378675444743,0.014831611193028655,0.13616250483273196,0.03846108957783028,0.06733736138642106
20,0.0,0.13066490812103143,0.10681631256781983,0.0,0.5218088743036094,0.38319149269733693,0.22873092847888044,0.0,0.37918279880498146,0.0,0.024094575238001268
