,rexp,la,entrophy,ndev,ld,ns,nuc,lt,age,nd,fix
0,0.824688420216603,0.0,0.0,0.0,0.0,0.0,0.001757213363482681,0.02454481901068461,0.12479778130614722,0.28146235040175327,0.0
1,0.6572206791145332,0.0,0.0,0.0,0.0,0.0,0.1400398702302369,0.04079190330905566,0.18367798161407162,0.15600105716545645,0.0
2,0.9444708655792609,0.02196763424544691,0.08895449042757143,0.13107167299816505,0.015101213031230045,0.0015771532719809091,0.23890744747206172,0.10757569928599561,0.1210052432053771,0.19463488543012908,0.13403437687651187
3,0.25546657756870156,0.040461723154211954,0.05045893793864019,0.3162700786384093,0.012548454557383244,0.0,0.03311060203025384,0.26443933536988834,0.2381086148072767,0.13303075214657706,0.15612721170894617
4,0.2168808798507771,0.11663034647654469,0.14835086556684995,0.2077649699399725,0.001841796314241069,0.0,0.022225087838195583,0.24687332674301207,0.26752892395166794,0.06561983719901812,0.177551208574685
5,0.4081641606519374,0.1151877751597282,0.22950136871931862,0.10086261420696045,0.06069644844645385,0.0,0.07675066133901658,0.36940996281019783,0.36709859932023103,0.13945245929373018,0.13566169685062798
6,0.32016715673655577,0.1573562082027124,0.07310204039190235,0.046319391362310586,0.0635180240152442,0.0,0.16662143058625944,0.3166771736289355,0.3225666585071905,0.2545357220853645,0.2670967253131147
7,0.13037701045266875,0.05604590354982373,0.02596994082842042,0.08357410798618879,0.06208051392681848,0.01946640111310689,0.2145534828012485,0.05355460319075776,0.24527218186953956,0.3326822629332927,0.40019521456044604
8,0.15345144748789047,0.0964818809772322,0.045705826816096695,0.0,0.018262082328256456,0.05883177405617649,0.19936360524631433,0.05241082244425007,0.24325292505067458,0.2817020181954871,0.5206540954538142
9,0.14873053829137048,0.14984402425220106,0.0,0.13791129597338445,0.03953733366256315,0.0,0.011740312045119466,0.1387594973352086,0.17880201385809286,0.15361563748435153,0.48129781408790473
10,0.017305677262206224,0.08958063457772335,0.0,0.12451513195956768,0.0,0.0,0.0519565766094397,0.11223158368906078,0.2620074957478233,0.2245020159217883,0.31317205955932303
11,0.0,0.08566042195262565,0.1507266939906752,0.19016183909624135,0.04841861641208757,0.0,0.1477902364777197,0.0430790118996437,0.20249068542300402,0.2778152272992473,0.34434169548457927
12,0.050256183781696,0.16100811465837234,0.31171138995044184,0.26934271147336847,0.14802382988839963,0.0,0.326915060139349,0.1217549039244046,0.12623388262556057,0.4114573329181736,0.43109802674385433
13,0.19262140947339076,0.0015218161976479582,0.0,0.7642229156299326,0.0,0.0,0.21998855317286212,0.10332750791815137,0.0,0.5330438809004494,0.23242128590303965
14,0.14791634370467044,0.14076400989254031,0.0,0.18934383756772677,0.021835770463472456,0.0,0.31299961825124817,0.1356706970930453,0.15072738199879096,0.29087020459980456,0.2074586813769711
15,0.10467822583599679,0.10593345844701317,0.07546863891294499,0.21676978264848346,0.033844897506425414,0.0,0.050396235540871824,0.07337797469521792,0.1312509011124603,0.2768896913656309,0.32633982843369236
16,0.046225234934360385,0.09623584301990286,0.15306350329476334,0.16263105468704317,0.008988252915751392,0.0002392365316219049,0.15193125941775337,0.19918997461668425,0.08707128721172437,0.2958624180009539,0.20822377377635432
17,0.14730197040122744,0.10227087662434624,0.10512625459492263,0.11147795782885683,0.0675005495218362,0.0033747568459456772,0.194606571656976,0.33026726217304564,0.10744476449770361,0.3664157930367229,0.10426849974609183
18,0.22809527077698977,0.11817143641164078,0.07489158706150616,0.16887270298256804,0.06837271024545838,0.0,0.07521978534631725,0.2508210722694527,0.1156470715787966,0.4015255182659216,0.1639598873522736
19,0.06601222990610757,0.071850374509805,0.14461684178345252,0.1624050998362979,0.02587952515934893,6.420959151075289e-05,0.12290579986033855,0.07029510717541686,0.12009488204747175,0.22395385450569058,0.12466809090517925
20,0.03702630904799715,0.12156833581689032,0.0,0.06160353709442047,0.02008678248101973,0.0,0.1888434388892258,0.1776114058008968,0.3046982516824275,0.16725178950646202,0.2175811885491326
