,ns,entrophy,ndev,la,lt,ld,exp,rexp,nuc,fix
0,0.193273787164237,0.6226856379803377,0.8117685417995665,1.1126587067686213,0.1441452051923725,0.19141369536354744,0.5359327273798288,0.2650714084831776,0.6364608814507716,0.9021555584946741
1,0.004873387624671548,5.21206985649444,1.2573206362194664,8.352303921292327,1.7793099452106695,0.46544282161580347,2.834752640399823,6.083147440911574,3.526316277432246,0.18231274541093384
2,0.013626711901459657,5.016012083076442,0.19815706351323484,11.59408925765297,2.2083593919846374,2.245241152831196,4.179764873145749,6.477588196291866,2.5657372270332885,2.4586182874128286
3,0.15239218780234753,0.8764165321115749,1.0103369375765971,2.8650930834887913,0.35740867989796293,0.4606353812673337,3.287993294086866,1.1500535793463815,0.48588424658428114,0.05583353585820648
4,0.7739156162878914,2.1497884504418905,4.804377127487998,8.99230338902318,2.6722286007998943,4.385256310526015,2.260480784121871,1.994749753668327,2.6475525455761857,1.044014254976599
5,0.8293960756327275,0.8464610743318957,1.373757878224585,3.8610267330530057,2.2411556575749403,1.6039371553199624,1.7600917470684703,1.6751423055158217,1.6922881815521789,0.7312177219597782
6,0.3387245077076887,1.2359000730138379,1.59433994926704,3.7045854830243363,4.154092892488306,1.1088850939285302,1.3177459777264464,1.8953757192224163,2.4050904367654335,0.3208785697566598
7,0.04931513811481355,0.38303604919782114,0.12005831605452857,0.45382535942006624,0.7360794904998277,0.28541389072654916,0.2206171359549958,0.3739800309834473,0.34057957629851854,0.05171168119775443
8,0.41247667750870914,3.390281023423273,0.6295785835093685,6.553508012329235,5.330444040319222,2.609371194179162,2.557882530341194,1.4395113971407179,3.404929953029511,0.46369063050043463
9,1.2211403543868042,4.4659487060375636,1.1674231222795668,6.713294390508603,5.635479726190225,4.909496279052056,3.874104349018015,2.057823121343868,2.519644917846998,1.5640400473269436
10,2.9538956972595227,3.4292808005114432,2.8969897287543946,5.103883923304397,2.7503940717485214,5.564557175172784,1.2717280157797455,1.6529123151475023,1.8263757616905376,2.589116022082476
11,2.3370809176289007,2.075407551085484,1.9345847722088918,8.386324363113083,6.08964607705957,5.911029673270545,1.4883866069154126,2.2485127684515898,3.4035023466680547,1.5860250168468326
12,0.7200758223317015,2.1822965989966585,0.27957267733896396,6.989884395452707,5.722430586971205,0.6549947296393471,1.7685347289397801,1.4842502568793372,1.8290067936914352,0.18806700414145616
13,0.5783400103596602,2.251499543838198,0.19972969778311125,1.965132599432071,2.1966489660477286,1.253538127817608,3.364220557608411,1.4798406284457073,3.349130505636998,0.3820214509011821
14,0.13992154097655277,1.2823064662695562,0.05522160545961998,3.8186050335297836,4.172219848824439,0.9901631452599479,17.676662436753247,1.410048764282261,1.093660417222569,0.25853803131240494
15,0.12723234556891685,0.25822479513590546,0.3483078681921148,1.5014032738004817,2.8293195489802296,1.2115111716013511,2.321541755629519,0.776183814107524,1.3295725368330298,0.9395814963738889
16,0.5836636178344765,0.5011989570716853,0.18623804650184395,3.587088415704877,4.913610367313047,0.5469334172711479,1.2607246553889875,0.6873899987103973,0.35216929083243514,0.38946046589090455
17,0.4027763635948832,1.7721029437740325,0.3652594813057042,3.105895035701234,2.8982010922747192,0.45527391029511366,0.2797451763159735,1.063777967656361,0.5825276025282061,0.3208015276168102
18,0.0,0.236494206434126,0.0,0.6105851639329316,1.2891251772714953,0.10435015277573649,0.05657214106469667,0.27559744487897186,0.20737129418246014,0.0
19,0.2677841526382262,0.4912359112958245,0.7091466026016896,1.9306330418888378,1.776366497514502,1.995293098812064,1.223937275112372,0.746351992381152,1.0243934367818521,0.8089025312467079
20,0.02294110253973297,0.049920209168237556,0.26136631026184687,2.06226488226202,2.8633902408344083,0.1428035854427876,2.0702845047347287,0.6157221935606498,0.2367783251253459,0.04991089083459991
21,0.03392261900286009,0.36989287325332404,0.17068459628888813,0.32802166753248235,0.31754539310294877,0.03565505655163186,0.14785122670198594,0.07402096244432772,0.10323983424352157,0.2943377563032204
22,0.0,3.187057527505393,1.062604680515545,4.426076718049331,1.5252317895474783,0.7919515016359919,7.108845036748493,1.8839449269347996,1.041025027109279,0.9498697948932613
23,0.0,0.0,0.030616228274003114,1.1780902425832631,0.24416043821651487,0.12302151664210913,0.27186552802082303,0.3097606903002656,0.31319779591772523,0.0365364717561073
24,0.13670039512226556,1.4319612999277898,1.9393107284452213,14.118210878097258,2.698467347842153,6.865552473044906,7.0947288554180785,5.129402960597462,1.3030809512677224,0.16886201142146415
25,0.4357984823799539,2.5535170006310497,3.205888376591883,8.315431600789593,3.56092442321458,8.236237436912264,4.816478843932997,3.6706494569619954,2.690779378546223,1.270232731259543
