,age,lt,nuc,la,sexp,ndev,ns,rexp,exp,ld,fix
0,0.025165631469979292,0.07878467908902692,0.025039337474120103,0.28370082815735,0.04523395445134579,4.554865424430644e-05,8.074534161490687e-05,0.01480848861283643,0.05141511387163563,0.06365734989648034,0.0
1,0.055317176870748316,0.0546318027210884,0.03584098639455785,0.23798129251700678,0.0865340136054422,1.4455782312925173e-05,0.00038265306122448956,0.05259098639455784,0.01931717687074828,0.058291666666666714,0.0027712585034013614
2,0.031348267117497886,0.030714285714285725,0.03648915187376725,0.1626528599605523,0.14047478162862773,0.0006466610312764158,0.002627500704423781,0.03045928430543815,0.07543110735418426,0.05390391659622429,0.0015187376725838255
3,0.06253501400560227,0.04612278244631187,0.04035714285714285,0.260887021475257,0.09570028011204476,0.004576330532212882,0.0010247432306255825,0.016129785247432298,0.08221755368814189,0.10106559290382812,0.0014589169000933694
4,0.040269561569121044,0.06589574155653452,0.030026746381371955,0.29400933501153786,0.12975613593455007,0.00942783721418082,0.0028802181665617765,0.031081392909586725,0.0494766100272708,0.0804468219005664,0.00022341095028319662
5,0.023309738309738322,0.029259116259116293,0.03282024882024885,0.29175461175461204,0.04344530244530247,0.0012681252681252687,0.000853281853281854,0.013781638781638792,0.01712312312312312,0.12093264693264688,0.00010939510939510946
6,0.038147291305186064,0.04350973587815692,0.048529978793136704,0.17590852130325824,0.05464960478118372,0.0011885482938114524,0.0025428957007904386,0.024343551185656453,0.08020580296896075,0.05273905918642762,0.0002593021014073642
7,0.010133004926108377,0.014693760262725772,0.012616584564860424,0.0643908045977011,0.02569704433497537,0.0015845648604269273,0.0017651888341543524,0.0037594417077175674,0.08821018062397377,0.04716174055829227,8.292282430213469e-05
8,0.03578647143370464,0.04738030003593242,0.03256658731584621,0.10740432985986344,0.07778813330937837,0.0020183929213079405,0.004446640316205534,0.009600700682716493,0.14885858336327706,0.0425378413582465,0.0
9,0.07624191651969431,0.04599775867136977,0.02133855085243974,0.18376598324514984,0.0692331716637272,0.004418356848912404,0.0005787037037037039,0.020406194885361547,0.22274121840094066,0.03673390652557319,0.0006613756613756614
10,0.07044396706050843,0.03451306838524884,0.036749015395631926,0.20532581453634088,0.10247941281775873,0.003882921589688504,0.001460794844253489,0.016083064804869318,0.11028105979233792,0.08504654493376303,0.0007375581811672033
11,0.0558543935476159,0.043381839457939345,0.042309168349596415,0.23829970619506877,0.07727321342065693,0.0017143863755040918,0.004444821924013363,0.04643627830310352,0.06488244657091267,0.09100088707698699,0.00047814078729655407
12,0.051820728291316516,0.04630087329049267,0.06780359202504531,0.1761410446531554,0.11056187180754652,0.0008238589553468447,0.008650519031141867,0.0001647717910693689,0.06220135112868677,0.21585104630087326,0.0
13,0.08368598382749325,0.05999326145552559,0.03509209344115005,0.1656895777178795,0.1069676549865229,0.0018575920934411486,0.0018778077268643283,0.013344564240790655,0.14961141060197664,0.08466981132075471,0.0007053009883198561
14,0.05507124819624823,0.09090999278499276,0.03585768398268401,0.18109397546897546,0.15519390331890337,0.007474747474747476,0.0012247474747474748,0.021448412698412717,0.04282738095238088,0.061639610389610425,0.0007647907647907638
15,0.1979285714285714,0.07678881987577639,0.05738716356107658,0.14866666666666672,0.05407039337474121,0.003751552795031059,0.0017774327122153197,0.027600414078674935,0.04711801242236025,0.05926293995859214,0.0
16,0.08900836320191156,0.1905532706781406,0.04362739430377307,0.13286699811153502,0.09575838660125856,0.0025931982227507737,0.0011259215213429577,0.03783812056444729,0.06993376608360996,0.10359028569226274,0.0035154077817969565
17,0.0686052950114605,0.07354683355224188,0.02899894408818152,0.2540240541863042,0.102442761853254,0.0030775966416853383,0.005224831955497177,0.017103839913466746,0.06629709753019651,0.05897975739782124,0.0005987792629220428
18,0.04365144418423105,0.039838017174082745,0.034869242779078845,0.26086651053864185,0.14578064012490233,0.008304059328649489,0.00366510538641686,0.010349336455893834,0.05822794691647152,0.09608118657298984,0.0004703356752537084
19,0.09454451345755689,0.0413271221532091,0.05817598343685304,0.1551242236024845,0.19223809523809524,0.003801242236024845,0.0018240165631469962,0.010327122153209111,0.06624223602484468,0.09262318840579711,0.00043892339544513467
