,ld,exp,age,nuc,rexp,la,ns,lt,entrophy,ndev
0,0.15296439868948747,0.009966234536519208,0.055717237191436474,0.03646990623058241,0.057670592554934105,0.18879595266339028,0.000924899734508275,0.04744557419646381,0.00700070609501215,0.0009468028017850086
1,0.13273797830980155,0.00629509047326725,0.021064939051126903,0.034558427606770165,0.03418198427314452,0.22662435324037528,0.0010907144318746537,0.041584773012949786,0.007904856909000554,0.0004703294454675667
2,0.06914102633477631,0.016268560606060595,0.11248035714285717,0.05238033008658018,0.0957777867965367,0.20890499639249624,0.0056073051948051875,0.1012473665223666,0.011521004689754682,0.00018566017316017344
3,0.12098537138432597,0.015791161993252572,0.07705699352911893,0.0782271445163431,0.07944870305845912,0.14342118798739004,0.011090633814501394,0.0871917067640064,0.034986933797909445,0.0006230158730158732
4,0.09565630905139828,0.04711242205215414,0.07030808295540439,0.0806265825774754,0.03578243102796673,0.12294918036659096,0.005000543272864704,0.06522884778911557,0.017357969576719572,0.0007912414965986397
5,0.15605033296843634,0.0226125821018062,0.04963612935595693,0.060528085659551235,0.04570218710089398,0.20603687739463586,0.003207979839445358,0.06035020981572707,0.011987764550264563,0.0009814016602809705
6,0.16638095238095219,0.013019584893882637,0.09424121633672188,0.08362389646869976,0.04517648698056001,0.19521436374175113,0.003202236044230414,0.04984487025147138,0.0100337747458534,0.0010256821829855525
7,0.12651593842665268,0.007466727716727705,0.14285423207744619,0.08554753183324613,0.03906738400488398,0.148882271498343,0.0018720456131170395,0.054811420722135074,0.011817612942612932,0.008089874411302973
8,0.1240259949390383,0.01499457480254583,0.08410774991692861,0.08801127853180991,0.053756217570227256,0.2354071198527717,0.0007628504971500164,0.03318882115379701,0.007105475040257644,0.003220432993379852
9,0.1588877138917031,0.028816313463919857,0.07191551981312615,0.061021431385793044,0.03511634582911173,0.16764500309580083,0.002169635821231563,0.051663873409884035,0.010323926319936961,0.002929275019700554
10,0.1379718527086947,0.057463562753036324,0.09330855986119144,0.05970840562945826,0.027494489428699947,0.20159419381787777,0.0022494858942227374,0.04722352355247091,0.009938773215088993,0.0025812126470021223
11,0.08603436872833416,0.05886478288633452,0.0638680897646415,0.10094444444444445,0.03322660098522167,0.19547023809523795,0.0022614486407589855,0.07498601988688193,0.016751185914979014,0.004674420726144859
12,0.07311639369123439,0.027171519563239276,0.08799229097159031,0.11060891214235158,0.028859923162470907,0.16755239611768266,0.004483975331109088,0.08528172075624307,0.012514912546759677,0.0044107774744717426
13,0.07225016708437752,0.08485440685045934,0.07551950710108606,0.05747698412698417,0.029179156223893065,0.23249145781119454,0.002101858813700923,0.06458022138680033,0.009953905597326642,0.0036732456140350835
14,0.07951382688492063,0.044518303571428566,0.08801082589285718,0.07989913194444451,0.0787900545634921,0.14105157490079362,0.004674479166666669,0.10866262400793647,0.015535627480158742,0.0038085317460317485
15,0.14042576058201026,0.026631856261022893,0.05360533509700173,0.04365143298059959,0.07434941578483241,0.23164608686066965,0.0009331459435626107,0.10870886243386228,0.004091027336860673,0.0007348985890652559
16,0.0503285847114299,0.020566879192402198,0.12444573952314537,0.09331111775254035,0.02296235969980739,0.15448535564853547,0.0009960649531779234,0.1020949558344956,0.005342332469947533,0.004466145314471675
17,0.043817668079448015,0.010964618133466292,0.07957404637247562,0.12368156320119664,0.047423377378874726,0.16985693509515487,0.0018852322779024354,0.2019384608991937,0.006291406964181835,0.005998047037314046
18,0.09021717171717157,0.04746493506493506,0.145295238095238,0.09409405964405963,0.029441414141414123,0.13921255411255398,0.002411375661375663,0.10652061087061086,0.012885882635882646,0.01293395863395864
19,0.07313392163392143,0.14808349983349964,0.07227519702519702,0.05535614385614382,0.08506501831501839,0.14170757020757024,0.0008523143523143534,0.1313456265956265,0.006378094128094129,0.003653041403041404
20,0.05676923500881808,0.05141945914168124,0.06189302248677248,0.06610458921222803,0.09419642857142842,0.16384790196942958,0.00028826793062904413,0.18698544973544978,0.004574386390358613,0.002906819517930629
21,0.11215037348272641,0.06105674603174595,0.05896823062558353,0.06121426237161532,0.03273468720821662,0.2537272642390287,0.0005170401493930917,0.09792002801120436,0.005686321195144728,0.013399883286647988
22,0.08340447088749504,0.0416438523500543,0.08505608369800319,0.08719056960342604,0.04528516099362635,0.19467797681921722,0.0012822723777907127,0.08137489491043139,0.011337817154928967,0.00870788333441118
23,0.1575528122288571,0.06491449752462594,0.04073814627673147,0.0758442683611494,0.07603265196753935,0.21037615474914495,0.0008115015566784057,0.10389354616444643,0.011157671107028014,0.018915084468942994
24,0.10907763644270493,0.06663373559469439,0.08984106327462486,0.09902933246357902,0.036966894977169,0.12208348554033488,0.0024627636442704926,0.08347296151337245,0.01905225048923678,0.020121798217003703
