,nuc,entrophy,ndev,ns,exp,rexp,la,lt,fix,ld
0,0.08869378306878303,0.01865707671957673,0.07047071575543798,0.01565931804820692,0.09658344356261019,0.016373677248677252,0.05597652116402116,0.014310662845385078,0.017547031158142278,0.025181253674309227
1,0.029361241645781126,0.014757544903926457,0.06036628028404343,0.0013527307852965749,0.014041718880534668,0.009206740810359236,0.03364961883876354,0.017482534461152867,0.011614844402673356,0.013928597535505434
2,0.14707506172839474,0.22148978835978808,0.07399971781305109,0.024240493827160488,0.023197636684303354,0.0734463492063492,0.23350250440917106,0.10429564373897705,0.020497407407407405,0.024851446208112887
3,0.11718036870951665,0.04482858210548792,0.12019960495408903,0.16739052601608634,0.061066410420670514,0.04316010036301517,0.2311772368140077,0.02424393195245216,0.026998772154601745,0.06282319026265214
4,0.08295011337868492,0.07061558658551137,0.09302956796753788,0.11174853801169592,0.05218698532044395,0.030997374388351828,0.2608590225563906,0.025980516768110765,0.03151828977204917,0.010412787922186424
5,0.03675277426604844,0.0052194830734653835,0.00012684365781711184,0.0006277567074027255,0.023946797302992002,0.018953329119258313,0.25987122489113623,0.04827553027110548,0.0005770473381092853,0.11053065739570157
6,0.06247882672882674,0.02695179820179822,0.020036324786324798,0.00874619824619824,0.10942895992895994,0.08908688533688533,0.139300394050394,0.14669297369297363,0.01880081030081029,0.07244252969252968
7,0.12490655509065542,0.09464388656438869,0.05284741316331273,0.016690243740452953,0.038573703260941734,0.07344396294082485,0.05212489207677488,0.10068207478249315,0.04123973899183108,0.14118783622235506
8,0.009393535729037575,0.013074039653035965,0.026305481796188097,0.06558488228004955,0.0007605475895438729,0.06287148167817307,0.2735735823449575,0.22145024193072482,0.008800569422316638,0.02068413288487638
9,0.043704936424831635,0.015071636333416433,0.0022173813679049297,0.0025900232693426414,0.0556490276738968,0.08446276905177424,0.11828070722180677,0.09485728829053434,0.009984376298512423,0.07876383694839194
10,0.08301626984126975,0.055355654761904724,0.037265873015873016,0.038055291005290974,0.007214980158730152,0.004730588624338622,0.21097784391534347,0.12725267857142852,0.05974675925925928,0.11490952380952368
11,0.09814589947089934,0.010038403880070533,0.05744830246913579,0.02088765432098765,0.027336552028218674,0.03124442239858906,0.3068864858906519,0.158422619047619,0.020181018518518522,0.0889792768959435
12,0.08530352418745275,0.06643875188964472,0.028556216931216925,0.005710010393046104,0.07676511715797427,0.07695401077097504,0.13211654383975815,0.1493155942932729,0.01627716364323508,0.07226837679516251
13,0.07299978298611107,0.026670603918650785,0.03900170510912699,0.042750279017857135,0.0658210255456349,0.05694335937500001,0.0634004216269841,0.09694611855158732,0.03343297371031747,0.06469444444444443
14,0.02388620268620263,0.007578021978021982,0.020548901098901076,0.047514163614163586,0.0027345238095238065,0.024194658119658107,0.18840576923076896,0.1402904761904762,0.015209340659340655,0.022052777777777765
15,0.06673561507936489,0.0014611855158730106,0.0028066716269841184,0.001496651785714287,0.1034603174603174,0.017821056547619042,0.32685987103174563,0.10485776289682536,0.003599826388888891,0.04479427083333335
16,0.08140787899221891,0.09477606883375317,0.01914736254074029,0.07577249558715617,0.060651563832530134,0.0294621784573888,0.17981024771424617,0.1999046362957235,1.1505818973315557e-18,0.02158987987809312
17,0.11544458128078809,0.0832657019704432,0.00917792145593869,0.03351447044334974,0.05924613437328951,0.03453030925013684,0.18689870689655153,0.16274025041050896,0.06380777914614119,0.09509431444991782
18,0.06445327196281041,0.005401211627364986,0.08228118857671385,0.01699159642274453,0.030670304118101545,0.00946379708086264,0.07637418400512401,0.21318310034924648,0.03559829836277979,0.02750707944950053
19,0.071606665196943,0.021912808641975312,0.02172872574955907,0.0,0.03246068489124045,0.03030897266313934,0.2503559303350968,0.2055344650205761,0.010094356261022926,0.058214542915931804
20,0.0003296037713330881,0.0013905597326649998,0.0010047440028643044,3.255161713809358e-05,0.023527897123761802,0.06271345029239767,0.3478385547201332,0.08803389425945811,0.03207298006922065,0.06373382861916699
21,0.11467300360549974,0.14071243600286001,0.03392006563121162,0.007107108833953406,0.05877913295495712,0.08740461526960745,0.09793426528120401,0.11744258706582099,0.0569165789730939,0.07404366085684766
22,0.014872256426310428,0.00727590524887822,0.001695856087747983,2.6957459389894922e-05,0.018955731793569623,0.007479535520076063,0.24851748466613327,0.001382656788062193,0.009139593261214893,0.10324127216019102
23,0.12051588799041608,0.06056151542377957,0.044409089547768774,0.02196120095837076,0.03562377957472295,0.10654300688828974,0.056493815513626824,0.16777162324049108,0.07552771787960465,0.10343453129679543
24,0.05451618447766648,0.00642064645625688,0.0024503622185308134,0.0006590992986341846,0.02981791020671833,0.00419277177925434,0.35020516103728244,0.006122635197489845,0.013983111849390929,0.07634190430047977
25,0.0035646190476190448,0.0042170952380952064,0.0024615238095238193,0.00015344444444444962,0.003010571428571424,0.0276657142857143,0.3201155079365075,0.06305473015873012,0.013208000000000006,0.13883187301587294
26,0.05152584854758766,0.09413445009097182,0.05210802120584729,0.002576290858899555,0.08149664345316517,0.06578704749356921,0.18018889202584848,0.08672877846790895,0.009708419599723957,0.08365356986009155
27,0.06787572150072146,0.14691920194003527,0.025082852332852325,0.009386704345037685,0.049914582331248986,0.16882415424082087,0.09574429814013145,0.09031092672759344,0.0260120650953984,0.05184191117524452
28,0.06199118014785819,0.05984037290715369,0.010562364100891489,0.0027594993476842793,0.07000593879104154,0.07496347031963468,0.11286032289628183,0.06552985703413783,0.0440958632311372,0.08437890030441397
29,0.08490866942014884,0.12051139860706185,0.02584434726271461,0.009073392452218974,0.006109977324263045,0.05903516763848401,0.29209912536443117,0.17368719630709417,0.04277870910268871,0.07030980725623587
30,0.015015510434292197,0.004410240915317034,0.0016768189509306231,0.001362279429538308,0.029417351542986102,0.007656876963983562,0.2228218112964306,0.03338723712835386,0.002159636612682298,0.0787567681895093
31,0.0910628445628445,0.03959109409109407,0.011102101602101584,0.004362665112665108,0.06213968438968439,0.036415010915010905,0.18621634846634863,0.07646231546231545,0.03060847485847488,0.08713492063492065
32,0.04832090643274816,0.037748336615347974,0.0036242167919799443,0.0008367869077455573,0.046266715896885,0.011357590404582882,0.3763731277598758,0.05535541979949871,0.003350675796634442,0.020726257608306483
