,rexp,fix,entrophy,lt,age,ld
42,0.006103094901049782,0.012043088753283663,0.36002649845423756,0.062423104176680844,0.010689342105752031,0.017679114208104797
43,0.014248527332261242,0.0,0.3079492131808666,0.09750921272476602,0.013685820240800199,0.01456547983655667
44,0.09016511878129457,0.0,0.28251600872486293,0.07438481480373475,0.037744151400993395,0.025535122463979702
45,0.0,0.0,0.0,0.34004324319511914,0.0,0.0
46,0.0,0.0,0.0,0.3312400961552669,0.0,0.0
47,0.01581403807326023,0.0,0.13089030343140706,0.2690958011121747,0.022437239546287523,0.021387210539878476
48,0.022674214589881756,0.0,0.12842302191191796,0.24830980371889608,0.04233440510536049,0.019432069221432584
49,0.021021057904177357,0.0,0.15610114792374027,0.27136619999511946,0.004992438951192678,0.0
50,0.011371425765805505,0.0,0.31972859293196565,0.08656518274269698,0.017330996702501482,0.025194575354169087
51,0.033239158592012215,0.010902849005714496,0.31384562382656933,0.09488946985063859,0.03695018836990103,0.01115041221463394
52,0.0,0.0,0.32353209518898834,0.0,0.0,0.0
53,0.030602520561289006,0.009482601388536781,0.32230048408975,0.13771522411263978,0.06255966977373306,0.03259981157020213
54,0.019891129971112018,0.021564450203621795,0.3088872197154011,0.1146448253990149,0.045535493529516385,0.02568501713310017
55,0.0,0.0,0.30926820374829156,0.10716899211298038,0.030289450081557607,0.0
56,0.19921161105407392,0.021705336788129144,0.15004318977746098,0.0638791645734188,0.038807024534710736,0.05930680785081241
57,0.24728946981326994,0.01689431383417503,0.17356398070276,0.015440767190438144,0.016741334184376677,0.025524572657924256
58,0.035926202355033465,0.024757227384698235,0.3403630698212087,0.11830278224540194,0.057419692388071646,0.029315540792432513
59,0.02286375449187402,0.009110970663869782,0.3747608249713231,0.03482661047848577,0.024464085550202568,0.02693225848089776
60,0.06168478051373893,0.004933685529126877,0.17466995934279833,0.08610579176427759,0.028402720124881972,0.1741240249904725
61,0.0,0.0,0.31296837045648596,0.12400494922406033,0.0,0.0
62,0.0,0.0,0.35313881586365486,0.0,0.0,0.0
63,0.0,0.0,0.3721388131813574,0.0,0.0,0.0
64,0.07863631885999794,0.020563851154254936,0.12840978652232546,0.09638750020988986,0.025540419930401712,0.24693244675402856
65,0.06657706945828694,0.03562744813707688,0.14171879776102933,0.06764492032130388,0.0167593697880903,0.28064103040533783
66,0.028283188806549637,0.012715891994288783,0.09337176702260541,0.21776328442703463,0.06357900347843402,0.17507879670150484
67,0.012899311141253538,0.0,0.09332351087410558,0.2539940176266546,0.018132069673828948,0.12958617277727622
68,0.041639765026503676,0.005611185924344019,0.14941142902354743,0.07704851155384373,0.05093992438261506,0.3198087270251698
69,0.008106541000404536,0.0,0.032792567213213636,0.09408504619497415,0.00859375877039878,0.3510455839793644
70,0.013701613597800808,0.023831405513346737,0.1707024640957395,0.2852761107631915,0.014769960522651511,0.017040777483183726
