,fix,lt,ld,rexp,age,entrophy
0,0.0,0.08704987645582395,0.059470276092831884,0.013227853471571661,0.018567776940099076,0.018518062005974386
1,0.0023707216866180425,0.11751354312012072,0.10620884025623425,0.02163085223879632,0.021915783252834376,0.07324930817368351
2,0.011971796808479715,0.032394441910488084,0.09744468384910729,0.04591491871023417,0.04370013247367191,0.11497246729895826
3,0.008122597184682974,0.05469258607564628,0.06264374487257385,0.02739692520456059,0.03934422040524177,0.07018575189810981
4,0.0024172941288986695,0.04727119219067622,0.10196914444490654,0.006864018681968257,0.02380322403524035,0.056900817830588264
5,0.010695269155052459,0.056699588996676306,0.12065925965766047,0.01580025379675631,0.043747656944893853,0.0718835145728291
6,0.002432050630285852,0.06391061203811492,0.07853302352489869,0.015807286402241633,0.03419359802071733,0.11505040395464954
7,0.0018966386935823551,0.06124249538634428,0.07604600353933269,0.014449187348665323,0.04455928926831126,0.13411408346924525
8,0.0045299099988929245,0.08109471480771038,0.08872967737391901,0.016372600122502242,0.045667461118037635,0.127108034170989
9,0.003794601870501683,0.08506532170584806,0.06296500116047568,0.0280562303318574,0.07080756546343489,0.10646329296851681
10,0.0019956733348757863,0.0812287666612349,0.046989588554431125,0.015494720659331558,0.04293873446402417,0.11465987091907537
11,0.0035266420856033933,0.14269551879334752,0.07699878760852984,0.07140904200323385,0.027004067565038054,0.10608324425369697
12,0.019210354854596698,0.1335077080473639,0.04580754112644077,0.07147098380958004,0.029208363022836754,0.15530125664004013
13,0.02315928636116669,0.1346558707123758,0.05216750101204456,0.08797999644630672,0.032052792164395834,0.1218043048436258
14,0.012368341528991968,0.1636830278921811,0.0538546439802742,0.08477862291176794,0.02725941716364071,0.09734945873228248
15,0.005553103595558194,0.13488496296592395,0.0466655030604624,0.061278539403829255,0.015205798113930857,0.14516423639187392
16,0.016168679752422595,0.14886633371429,0.05756008538702063,0.061364021962631334,0.01859782581029687,0.16043751235829395
17,0.008566563305780095,0.14635149997847546,0.05874308444983976,0.05028363806144984,0.020012868469761403,0.1664001987700061
18,0.01900453568650179,0.1605482891999913,0.037236371532875776,0.07253451413263787,0.0147566165364387,0.14764277400382694
19,0.024557214850324176,0.17981734350134335,0.03556579685722896,0.0750268426531617,0.017228301296664385,0.12026416233930998
20,0.020866237802851746,0.14966017456995465,0.051786666844038716,0.06767204689005722,0.01969616676827101,0.1325997699626999
21,0.006086823170423049,0.13719279769414747,0.054386010311188025,0.04433630918457399,0.018426270884950118,0.18734080388985536
22,0.009349777183279976,0.13113715487423092,0.03226237408397254,0.05053502246639461,0.019797449500728835,0.1935971610359072
23,0.00589828129144596,0.08948734421428371,0.05002728265676293,0.0795564674250398,0.018898028429328168,0.19913431968261283
24,0.0013271711709516095,0.08980737669075334,0.03598962177713427,0.06218460550589986,0.012556394264930064,0.19851686290278964
25,0.005257275519280817,0.10994380335762899,0.04138260261369701,0.05548881696380105,0.019527576115141398,0.1922363210089604
26,0.017037793839249832,0.14099509839158966,0.030606467093065845,0.06103283206254289,0.020231709377290828,0.1366988641583757
27,0.013342577081420998,0.14545924151299697,0.051069069651189215,0.06450192245934384,0.019603457141766218,0.13019093785633526
28,0.006978412554052531,0.08604761855797088,0.04797937250666907,0.06002536151889308,0.018923149728535454,0.18926876338496879
29,0.007506396222160008,0.10604097865450697,0.038626214459531474,0.051109375265142476,0.02585104324999753,0.18707854926691883
30,0.002470185645190619,0.1600268177575799,0.051003407944108625,0.08208763178999617,0.017659891040812038,0.12198073710032688
31,0.001899448741406658,0.1651466356308198,0.056691931228850675,0.07684268136595421,0.013049967987053858,0.10467120322413123
32,0.014362452130075207,0.12703581502710948,0.04351097588698172,0.0842563014350219,0.015394546123444321,0.13991279688888994
33,0.011436895130675301,0.11816115491023975,0.06895167292955857,0.07174430983693918,0.010653385211785686,0.13482816839244122
34,0.0017139634414896476,0.16255101426521246,0.051885015676068715,0.061030258731782104,0.014047989029490882,0.12748256697915925
