,entrophy,ns,nd,la,fix,ndev,age,exp,nuc,ld,lt
0,0.14177440131452212,0.0019765089348258405,0.4178075099916036,0.06666503535500112,0.1611766207359746,0.2262650573345772,0.05157352252778061,0.04644674104114093,0.012520589381506166,0.024258039565860014,0.20833037703237667
1,0.004098527615545219,0.0002596953643045418,0.013436548592312282,0.0004683198618915785,0.014176201304762591,0.006164020203679965,0.0048345708810027446,0.11844511127296138,0.25007237219275186,0.000614711609511781,0.05105088584539989
2,0.1768712601734905,0.006686706151097007,0.26140183476974577,0.11288467400272915,0.0716459667250243,0.18142722926597718,0.09843623142096568,0.06980415508919323,0.08742410879219575,0.044671745983009076,0.1838657985032083
3,0.47915700851645765,0.04121669421185872,0.06275873982109557,0.19110850165661591,0.0037117803249755803,0.16609612854373082,0.0,0.22278739111435356,0.023317047157193627,0.19740954554940007,0.0641199460548656
4,0.6720029717299789,0.0,0.046136922217414285,0.1241470623422961,0.2804822146160643,0.1418324343732803,0.07738647202586037,0.12998925965427013,0.0,0.12593148306312663,0.216281758052281
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011545688758294172,0.0,0.0
6,0.017597200636439946,0.02012536884811037,0.12131030053777257,0.07882464481552352,0.04333486687866265,0.04547369607364272,0.19288912083899928,0.13106616886805927,0.1396345727507211,0.15165219753363277,0.28681489069887167
7,0.10010989811480991,0.02073752007245957,0.21814845844456074,0.0007262717448244746,0.2565128718151728,0.14484274203244132,0.10454596597312542,0.06671086953273644,0.21321475351952593,0.05314205813657148,0.3234364388711563
8,0.023360970396591026,0.06614319513239991,0.13528722769099974,0.14863500167852123,0.49397706009576403,0.10033788776300599,0.0,0.03589542806548257,0.014258558208045226,0.029925529516249622,0.4234774693134676
9,0.16935475096556918,0.006655278893496786,0.35362744530663437,0.06784681515607162,0.5400776829527738,0.0857637624248316,0.03859400313530979,0.004990834912290592,0.06972176651558354,0.19110411843507424,0.3035532464687272
10,0.012370401166642661,0.0014182282369088488,0.13421992005073843,0.0435148406182943,0.2636169820731727,0.2602226027974476,0.09491296429027696,0.05842906318299801,0.18030776570723064,0.03496047076855322,0.5542301066302807
11,0.11722175851041837,0.020023812237403665,0.047282825314323644,0.16791306700822553,0.26690711545104684,0.2517237332508125,0.2328980864077795,0.04648799881567723,0.1025925055610902,0.0018046802317162093,0.5469456940066515
12,0.049013771006980435,0.0,0.07317402765026347,0.13929218340659547,0.12076722789185207,0.10321741579383154,0.19995620257543842,0.0032286121972895693,0.01117633446628025,0.01178859863858034,0.31749603818765343
13,0.02610071959068016,0.0,0.0,0.3572258595279539,0.12618377582197132,0.020553301039553298,0.15445402272731645,0.22591974736910694,0.11182560638589253,0.12957141014311016,0.6131453276284496
14,0.11432980581697881,0.025975600000588486,0.049588126420832816,0.12989673997104922,0.13667128275231819,0.049914498798805045,0.05119950548803046,0.4459138898087539,0.607644283016306,0.015375456610781256,0.5655345296619858
15,0.13999381046119536,0.005725174450092416,0.2350502689624687,0.02610911347440479,0.49839041316078003,0.34379171325233354,0.08043142665826265,0.22604804811910423,0.30335355069695313,0.0387976307451964,0.3506394721370133
16,0.014250649397336355,0.020493588915407705,0.19472122021436813,0.02141545941729009,0.5126486019190892,0.13270708120518218,0.129932702693113,0.021451626506979096,0.22490820832516284,0.10144700800734159,0.40650454944517195
17,0.1316358176172463,0.0015521919052472867,0.16550439290305563,0.02072627837687952,0.47759174975635554,0.16748298791478383,0.035167054441328456,0.07921568022427959,0.025986901349936257,0.0130131822503111,0.1507349461892927
18,0.13948034675191487,0.009279555409644116,0.42196499690781325,0.05199635189056251,0.49679828653121866,0.3600441497190251,0.12079019988880312,0.1671906649527989,0.0006224229212425308,0.01017522433918591,0.24396705739053945
19,0.0014122829740738552,0.009741784940154093,0.4342755722155278,0.1123663520187272,0.4042716029414632,0.16340932158942983,0.04837883815483183,0.07312083279739225,0.0,0.06353563449988021,0.38865291833005805
20,0.004242151465724364,0.007878706538081195,0.3576713708063265,0.15065296658755534,0.3568665456563571,0.05910204800071388,0.017870073197831897,0.020627616212365436,0.0377624891857445,0.051548349975948406,0.23233218544066933
21,0.18692604476296987,0.006945368866154927,0.2713078249752364,0.11443712118114693,0.3341976230521222,0.09965606051632475,0.05682134990185542,0.13900293194914876,0.2517092655804687,0.09458002007351235,0.36768782623857044
22,0.0072877718145976,0.012287610096647056,0.18767931763767484,0.06075309945006034,0.25686229769001345,0.006196026432586633,0.00720504828904344,0.09268857681869787,0.011888957237734568,0.0,0.10298684252438317
23,0.10426066885027029,0.0,0.0,0.0,0.2542605056563242,0.1897062260397965,0.10356498493770261,0.040937223022227597,0.08710816927700263,0.11118310278751901,0.1872390493821157
24,0.0,0.004703672070419646,0.5049187520141342,0.0035500071362214837,0.33653089485883575,0.2937178819384484,0.0,0.05427756792883216,0.04072725003894497,0.06345969647755435,0.3729065868894818
25,0.002474527489727384,0.0,0.3913536093977371,0.0,0.280205537758533,0.0,0.020093808174470686,0.20269443139432022,0.10259106945733729,0.13315544000050736,0.33891775510156885
26,0.08372981003893873,0.0,0.056868968492010494,0.0,0.16166406241432887,0.24919327009952175,0.015250506003364235,0.09194558931636206,0.11004360388789611,0.0,0.21320373791147057
27,0.02966607854491643,0.005680687550923764,0.1297703244261724,0.04302737315998756,0.2790423307645157,0.12743783817240678,0.02765996157370248,0.16948154093258225,0.04343272991162457,0.01359238064994431,0.24809629301670644
28,0.13516855622529061,0.06152871956150498,0.14026033135594726,0.08103879804914109,0.5022997378340259,0.545918353245062,0.23297958389384477,0.19934091645863403,0.1979471249122848,0.1818630133273191,0.7134841278731389
