,fix,age,rexp,entrophy
0,0.0806599893550104,0.05428944694440408,0.11201432234963961,0.2589635651037886
1,0.03899122807017543,0.08320175438596496,0.08300125313283209,0.35019423558897234
2,0.025921296296296293,0.048606481481481466,0.038541666666666655,0.3743657407407406
3,0.1103835764451647,0.05721231766612632,0.05827390599675864,0.3356780118854695
4,0.09133301096067084,0.08965989684074813,0.02942134107027724,0.3310944551901998
5,0.14721659919028282,0.0718499775078721,0.053590868196131174,0.2836875843454804
6,0.16468656716417837,0.21473880597014808,0.10918905472636833,0.04773134328358186
7,0.1841206652512376,0.18136411889596554,0.1277689313517336,0.06306617126680833
8,0.10894429469901151,0.1690700808625333,0.19934860736747506,0.07663971248876895
9,0.10890238095238092,0.16771666666666646,0.21664999999999957,0.06995952380952364
10,0.11101491569390436,0.20626134889753497,0.20573929961089565,0.03533722438391685
11,0.07250095456281086,0.11877625047728237,0.2517888507063752,0.09746086292478102
12,0.062049839228296426,0.09798231511253946,0.28509556984637274,0.0878590568060028
13,0.1630355392156853,0.1286262254901957,0.15989093137254895,0.14230269607843088
14,0.19896614583333266,0.1202968749999993,0.1202656250000006,0.1323489583333337
15,0.17305477855477971,0.21193589743589672,0.09329487179487249,0.0844696969696968
16,0.18227739063104867,0.19535133565621343,0.07909504452187406,0.1103919860627171
17,0.27315184340555165,0.10047605473204127,0.04423888255416181,0.1668120486507042
18,0.24860106126387077,0.09843463579353547,0.08024843222382949,0.1346357935359383
19,0.11482076350093151,0.15095437616387297,0.11309357541899402,0.18041666666666664
20,0.11493204213387699,0.09888379204892951,0.09658341828066562,0.23069317023445599
21,0.13898892195767232,0.11603091931217012,0.0927041997354505,0.2228199404761906
22,0.1167219880576041,0.09456708816297817,0.07273357920618187,0.2772435897435885
23,0.22225354282193546,0.08209642637091843,0.02899876771410992,0.21992914356130347
24,0.22690834473324223,0.0827017783857726,0.06949384404924781,0.17883948928408583
25,0.11956848552338513,0.07008815887156657,0.1155540089086866,0.232951930215292
26,0.11382614942528654,0.11898275862068834,0.13800718390804642,0.18220977011494235
27,0.1095374149659852,0.09496054421768797,0.10428707482993219,0.24106666666666945
28,0.12197499289570848,0.04568201193520919,0.1155257175333891,0.2766922421142337
29,0.1156355801785172,0.09019698368728886,0.035764850723299116,0.3145275469375163
30,0.2293223443223433,0.07048951048951028,0.025622710622710435,0.24082251082251205
31,0.19508612975391512,0.05243512304250594,0.04193176733780725,0.2668333333333313
32,0.16012349799733042,0.08340787716955998,0.040699821984868885,0.25059746328438043
33,0.0940551573078454,0.09064217443249675,0.04659796893667868,0.31071784149740983
34,0.09681972789115585,0.09260562119584743,0.0775608664518432,0.3038945578231303
35,0.07302845528455253,0.07809738423471116,0.10411717921527129,0.3000980911983022
36,0.12317378328741971,0.04430785123966959,0.13112373737373653,0.24373852157943007
37,0.14813045375218253,0.08199389179755708,0.051221640488655795,0.26752617801047035
38,0.11808333333333251,0.09268798449612362,0.031218992248061846,0.31156201550387536
39,0.11102265211640118,0.06573164682539694,0.11009672619047543,0.26871445105820296
40,0.10680114638448028,0.07902483833039338,0.13117504409171,0.23276969429747005
41,0.11285996055226777,0.06626627218934884,0.13095660749506843,0.22218343195266338
42,0.12369153126538689,0.09379000492368368,0.13188946331856172,0.2298485967503675
43,0.07198303715670455,0.08018712977921434,0.09476440495422774,0.2504859989229941
44,0.10216060606060567,0.08171212121212085,0.06781515151515168,0.26244545454545576
45,0.11418831168831116,0.09273809523809542,0.0960416666666661,0.2736553030303015
46,0.2294553805774286,0.04790944881889738,0.040253280839894996,0.21237401574803155
47,0.18962743549236358,0.12551211163770437,0.0436585044760403,0.1545879410215908
48,0.13951126573890008,0.053030152418820635,0.11789098740887964,0.18169151756129953
49,0.11133266533066088,0.11971943887775514,0.07953907815631218,0.2503239812959257
50,0.08741353607632701,0.11837954680977947,0.06822748956469875,0.2750163983303531
51,0.05463144517066094,0.08942447349310097,0.05516158315177932,0.3509495279593316
52,0.16953134698944813,0.09399751707014244,0.11063004345127254,0.18449720670391032
53,0.036417475728155194,0.06367961165048545,0.12223948220064754,0.30678964401294456
54,0.060604222821204166,0.050307726864330306,0.20258984725965826,0.21907232704402504
