,lt,age,exp,ndev,entrophy,la,ns,ld,fix,nuc
0,0.0,0.0,0.2369545118343195,0.0,0.0,0.11368308952443568,0.0,0.2247192088538243,0.0,0.0
1,0.0,0.0,0.16222222222222218,0.36419328703703713,0.0,0.06080871212121216,0.0,0.1888338594276095,0.0,0.08072916666666664
2,0.11400724275724272,0.0,0.0,0.0,0.0,0.18363705738705727,0.0,0.07272435897435899,0.27519411144411143,0.0
3,0.0,0.0,0.3560463659147872,0.0,0.0,0.0,0.0,0.12912489557226403,0.0,0.0
4,0.0,0.0,0.359775641025641,0.0,0.0,0.0,0.0,0.0,0.26041666666666685,0.0
5,0.14166666666666664,0.0,0.2784391534391531,0.0,0.0,0.0,0.0,0.05234315948601663,0.0,0.0
6,0.0,0.0,0.2700882700882702,0.29170079170079166,0.0,0.0,0.0,0.0,0.0,0.0
7,0.04352951622211727,0.0,0.08375526030396903,0.0,0.171149319122513,0.0,0.0,0.19057517701546248,0.0,0.0
8,0.048187398702862656,0.0,0.09799950908198325,0.0,0.0,0.0,0.0,0.14745142855108512,0.2842781788658077,0.09800949548944961
9,0.11235510607701266,0.0,0.0,0.08643686747864432,0.060291727523020526,0.29180298140173877,0.0,0.0278497911298017,0.0,0.036299765807962465
10,0.08826700195747808,0.0,0.09054487179487171,0.0,0.0,0.1253658158420064,0.0,0.0,0.14013593329069518,0.0
11,0.0,0.0,0.0,0.0,0.3858851410934744,0.11466600529100535,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.23042236278310546,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.18751093740885477,0.0,0.0,0.0,0.0,0.0
14,0.07556842568027516,0.0,0.13267911787580447,0.0,0.051824779558794894,0.24790689280379766,0.0,0.0356703138737315,0.0,0.12043068641885703
15,0.02962549603174603,0.0,0.06705729166666666,0.0,0.0,0.29056482320182503,0.0,0.05094383818342156,0.07224163216011048,0.14988851267157427
