,la,nuc,exp,fix,entrophy,nd,ns,lt,ndev,age,ld
0,0.025582610355302366,0.0391793206957545,0.001952892707654211,0.0,0.014180268678583666,0.02849795181982002,0.0,0.02899861983187892,0.0,0.021648538303346624,0.007195909510376665
1,0.0,0.039599848756706794,0.015542078146260763,0.0,0.0035450107151898643,0.0449582491040135,0.0,0.02686664764984651,0.0,0.013967363574219583,0.011989478812885842
2,0.01256639386477863,0.024261115381496206,0.01643532451971142,0.00732195418673026,0.008138214873830422,0.006125264534761926,0.0,0.055379048679104405,0.042374229435098935,0.002012609408731816,0.025959847784378737
3,0.03818175386928914,0.017047269003741348,0.005690314702175658,0.004107270537166551,0.021721483140379496,0.004737724784093488,0.0,0.03682973004046193,0.011158693679556563,0.01296916828642386,0.005378852793205575
4,0.016111712963929596,0.014101072067559296,0.03958813475030389,0.0,0.019003318256546702,0.0019631477472160774,0.0,0.03457931134593529,0.02120277682072461,0.006170114787243753,0.05785720303578507
5,0.049292243787428844,0.01766009526679745,0.028669730058606176,0.0,0.030202409057415544,0.0017894399151011388,0.0,0.03912293630652894,0.022940633219320484,0.0026574429633654906,0.017278169946311196
6,0.038584337677607126,0.010956198196237063,0.09654182418668036,0.010090605468071478,0.02484320900622053,0.03017519656987206,0.0038925139112127192,0.05935670603490506,0.008897996947022594,0.010413862306771363,0.03743263178467408
7,0.0,0.004438414674580281,0.04607035556905393,0.005384421197415506,0.01239823010563092,0.0067975687138331535,0.022637842246708548,0.02885707458929871,0.012883652579360198,0.0,0.009668397742014806
8,0.05307810261929302,0.02267310192069857,0.032724034657913424,0.058721167719684435,0.01719784163370275,0.006795965314000227,0.012902687811059957,0.026319386769820353,0.02018015242794047,0.013870046828202434,0.01754702613992914
9,0.0,0.0,0.0,0.05049213091710063,0.0,0.03162562598592947,0.0,0.0,0.0,0.0,0.0
10,0.0472879889811584,0.022303725577606483,0.03151745696159171,0.016392491146388594,0.013225489438065648,0.014901210659743229,0.0023652558686042785,0.07543885633373897,0.021278780117295348,0.04853287730072607,0.03551575013266807
11,0.04917177209400024,0.022041841367824597,0.02989521152925478,0.032601656913071625,0.03499490949707772,0.009486662029094824,0.0003692612447300357,0.04630985187459215,0.01318668808483452,0.05025163494446598,0.016323153144603596
12,0.040839769970078654,0.013209845275657358,0.03270181408635489,0.03629023725436726,0.022045792476286723,0.0020589120616094055,0.0,0.03371836044190452,0.010285942752113609,0.04033151896661435,0.01718162520434622
13,0.01910977545701935,0.00876740536953949,0.0,0.0,0.0,0.0,0.0,0.03719766777752313,0.0030835600466935192,0.0,0.0
14,0.023795632637621286,0.04451669725516414,0.02622016182728093,0.005209396038688322,0.04858187926523707,0.0,0.0,0.007917375308307597,0.007840018034578795,0.0011090821397819347,0.01024450315533779
15,0.04903834540221145,0.024333781897000646,0.029003385749343566,0.033875157184467805,0.012032084269041683,0.009927086606356687,0.016221979086840352,0.02652290326887076,0.006777081364992235,0.010935002601604944,0.009080242182031689
16,0.05136804792005583,0.011280932757202156,0.043395777924031625,0.06127442814034989,0.004102789990828615,0.02261903378620705,0.0,0.052636617794796774,0.0288914802808858,0.012684043973208176,0.032464150160351674
17,0.05941255001592172,0.009394217241732193,0.02717501057311465,0.0712933710455597,0.01820015195792565,0.026324805829771238,0.0,0.024748504172801094,0.027356899338797706,0.02705180384475834,0.010156238515646641
18,0.06080053961016007,0.012169147584351253,0.011878054873951379,0.07933181615978621,0.018044720274519557,0.035094432845022144,0.0,0.020400843162134908,0.015510135109648637,0.029403048059067932,0.0037287940580516175
19,0.06302941851130535,0.020267379549196055,0.021240132539135058,0.07081487548688065,0.043991470384467345,0.016249660279041938,0.0,0.05635406431793,0.017273807806827694,0.01718644222271609,0.02703544908635859
20,0.06645243560533473,0.02062434916371347,0.04768751832817658,0.05873848474108909,0.026347156222445992,0.05317644783279367,0.0,0.04406723803828493,0.02687968753704781,0.01408326813759034,0.03906735581262679
21,0.06902096764531966,0.0350212714209382,0.03234035671241793,0.04733657402846073,0.033635552546139647,0.01901493410958309,0.0016347860155511676,0.04191709216736439,0.011598017186903141,0.014529807802350154,0.021222111576844095
22,0.05370153203510384,0.027884689501554843,0.024104820134476925,0.020456831262056108,0.008664776833242915,0.00886594804895716,0.0,0.0418513472242396,0.015986928244178765,0.016211739228528584,0.039537422201243726
23,0.0435497435629382,0.051661890584627584,0.03195513721153079,0.03370960471597268,0.0260566060571758,0.008934242932502235,0.0,0.03344565979166984,0.026646154456724393,0.009714427492962429,0.021674143435173564
24,0.04314372701847826,0.014373713338591122,0.03646732685791582,0.03534849973523262,0.013762797953107765,0.03401130953016395,0.0,0.027654536390639584,0.05987257498040272,0.017927074399579586,0.024727333285644977
25,0.023994636005468736,0.0,0.025848368248754697,0.012883735664500623,0.022483896965761963,0.05714480100655757,0.0,0.03251144995324847,0.010132016479821825,0.005431210183135816,0.0035382473827137227
26,0.04502840034629302,0.007928921088649798,0.02522438588968456,0.036649910299560176,0.01570934959309973,0.029576505328489613,0.003208513417702379,0.044946753954733736,0.010313736827967634,0.015066080319566737,0.019605388835387625
27,0.049173243246450934,0.023156618686768514,0.051502234171060375,0.05396794696732838,0.01371461831112391,0.0560851166282991,0.002061633409658274,0.038956664043423114,0.02133421881620976,0.01002949511645318,0.03483184171465892
28,0.04001585829880058,0.019517441082461822,0.056720574386175206,0.0609509418416475,0.02045967455022348,0.03552914687267811,0.012063866792818597,0.05001272483519506,0.010252741385410654,0.021288986464642293,0.041921679831808153
29,0.03059243544264311,0.026486550432912842,0.04587522684248839,0.05713085725296295,0.035967993461547346,0.00700373838823644,0.0011796782802062536,0.045243638695968535,0.015391882828285174,0.010917668306707005,0.042129773344416886
