,la,nd,ld,lt,rexp,fix,entrophy,nuc,ndev,age,ns
0,0.04525309259596147,0.024963843914862657,0.03088821175186462,0.03156903765690379,0.07360355648535567,0.040105284700745904,0.004150218300891396,0.032587320356558085,0.19445788611970152,0.04160883209023109,0.0
1,0.007859817189046919,0.0030504386081430615,0.004952632445844774,0.06869851246929387,0.009085121682101635,0.2914721134483471,0.006188820229992542,0.006466658519695315,0.016066226021780733,0.005856963977989005,0.0
2,0.01446280447662939,0.015536317752907628,0.01135132762782534,0.0374222075927145,0.04247684880403776,0.0766100504718017,0.09923370638578023,0.04132653061224495,0.05206100504718018,0.03824950625411456,0.0
3,0.03179435762688426,0.044979255981192116,0.022161065781588555,0.1101488959572212,0.044936385008989096,0.0016067395012215881,0.13755819849721104,0.034707739823906306,0.08076752869589268,0.043090167335085056,0.0
4,0.010362378976486885,0.05031910689587041,0.01533195020746892,0.06951531317921354,0.05436119344003165,0.04063781861292238,0.12509089112823552,0.04426160837779095,0.05283896463149582,0.06131713100177823,0.0
5,0.008863510520487268,0.06559031622985108,0.03847145318075553,0.033253814445674997,0.051454103605266234,0.02152854681924451,0.0510623538821213,0.019977543989171915,0.03187015503875969,0.062163775070751714,0.019881567614125767
6,0.014981257491555034,0.08950724637681148,0.04434194181104925,0.0437797755257709,0.05137005557371693,0.04913980603683114,0.05118077803203665,0.01256641604010027,0.03033551269478048,0.08593701645417887,0.029750681050452227
7,0.006973986588306245,0.11002693640747442,0.07771718655816774,0.02506244349005437,0.03005858197709468,0.03649534734779985,0.019450629144062717,0.009355786618444857,0.03379332429174211,0.10503616636528025,0.024632308619650375
8,0.009496832469461388,0.11825073504895257,0.006924767360795384,0.019265557273195753,0.04085947682701344,0.05359143402746211,0.04148464732805921,0.007511139401655014,0.033483980479524736,0.11182595253250881,0.031419023370010145
9,0.029320987654321007,0.07111111111111111,0.013697478991596634,0.02399419026870009,0.04603330220977287,0.03474011826953003,0.030230833073970304,0.015174291938997825,0.002402738873327106,0.07231403672580142,0.01711951447245564
10,0.0034330484330484332,0.06268925518925522,0.007227309727309724,0.024309625559625573,0.023106430606430636,0.03600376475376477,0.04881512006512011,0.02770655270655271,0.01183251933251932,0.128972323972324,0.020004578754578776
11,0.014374897725413206,0.08350079092347144,0.024674903180057862,0.042781050564555737,0.041833851524573154,0.03835324278623249,0.08571155839197071,0.028464517536682457,0.01778759613811159,0.13135029727813247,0.017148857251950048
12,0.018419338024498324,0.0836939201012695,0.04338024498305966,0.053339104210879,0.056278342455042984,0.03809803045534088,0.06631334003499761,0.021526490189508165,0.02469749432220114,0.10449104583193725,0.023286235526266796
13,0.021071232769423548,0.09417156171679193,0.03400082236842108,0.020979205827067714,0.009812617481203021,0.010640468358396016,0.02394756422305766,0.016777686403508785,0.019018248746867222,0.16690652412280726,0.018476072994987523
14,0.03158331919130211,0.13279464639265073,0.007292887123963394,0.005317528199210302,0.050755376800280666,0.0014146669834481662,0.01931660048196045,0.012078245030490223,0.020551199809931087,0.07050630734593667,0.0028261774655217275
15,0.023246979698592605,0.1208081122597251,0.003287873126582796,0.017920247436376505,0.03824345082409596,0.02322497612820194,0.05723875949682404,0.029530244530244526,0.01250134927554286,0.07828040021588405,0.010491966620998912
16,0.007603166543868284,0.1242922359612186,0.006912174345700967,0.03726332044268499,0.015026551172565478,0.021333399504479964,0.09945946444637022,0.0728415417368145,0.019423763840267935,0.07862696779628454,0.004745807357976996
17,0.01485129279214213,0.12726911101481372,0.02914507198228126,0.026891151876996117,0.011514508803184244,0.011521121222334584,0.04867185869966462,0.05211821304187328,0.012104691286693328,0.06807072239074266,0.006010520487264673
18,0.0427993197278912,0.10358191609977328,0.02546230158730157,0.019614795918367362,0.008106859410430836,0.005727324263038551,0.028365079365079357,0.021054705215419536,0.006195578231292504,0.08408333333333334,0.02090334467120185
19,0.026349979296066244,0.11760640441683916,0.012850531400966174,0.019409744651483783,0.003010476190476186,0.015982429261559714,0.06698445824706704,0.035423105590062086,0.018259585921325053,0.1599065562456866,0.0010266666666666668
20,0.033066081245091715,0.0896189476690226,0.01944322124651963,0.01909419575926322,0.004593017776825875,0.013818719211822662,0.026668480045691438,0.021756521739130428,0.014658727778967647,0.1795426429642324,0.004535303776683087
21,0.04030563998649108,0.09745983499782902,0.04374897476721187,0.017092922275293094,0.0046118589279683445,0.016249336614078277,0.017997539441308455,0.023540550972161966,0.006895836348723874,0.0757169392579727,0.018987311236551358
22,0.018768095841122438,0.10162112806287547,0.008537015819413473,0.03582115218396348,0.007296890389756585,0.021983105188043955,0.04883604695571776,0.06461328870932082,0.014985557498643167,0.08806778025688966,0.0017253814147018029
23,0.0038405216182993748,0.06138127304793978,0.0030508791619902656,0.003326919993586652,0.0002912725134947346,0.00012425845759179063,0.004780877558655331,0.005415530971086524,0.0011749772860883989,0.01836272780717225,0.022611298166853415
24,0.004440308153663201,0.11627320200610106,0.004043741275011624,0.023112041776536918,0.04444547851713976,0.011862106406080366,0.0460689726487773,0.0431572824569567,0.01573289902280134,0.08976474846181688,0.013424848766868308
25,0.0043634706134705985,0.09930394680394697,0.0010977048477048498,0.016811186186186197,0.03231847919347919,0.01164441226941227,0.06123739811239811,0.05298208923208925,0.02212811025311025,0.06807486057486055,0.01212918275418278
26,0.02048655569782332,0.14482379123224176,0.007977257484299735,0.033549783549783524,0.05911438326931286,0.024366502042558396,0.0454478385464301,0.04973843058350102,0.018376623376623383,0.08856197792817513,0.017742210840802394
27,0.011480331262939961,0.13642181964573266,0.008026213480561319,0.03472841039797564,0.04585708534621581,0.0175596733379342,0.05360542903151598,0.06563531170922474,0.029430319760754577,0.0490648838279274,0.005275661375661375
28,0.012304835544451777,0.12477163021309239,0.008990432623539253,0.031338295337566706,0.006279798049897644,0.009527896333822972,0.061199122106943324,0.06940438599535036,0.013163412640580479,0.06529841424060506,0.005121929591203334
29,0.017616279069767513,0.09381245521464407,0.0320713634290926,0.04203178945997001,0.019900657937593654,0.06148605954009514,0.08967249690573904,0.04798368184483097,0.012304084424467477,0.13836248452869537,0.012159468438538254
30,0.021641775484140056,0.10562671045429663,0.01687635207339641,0.06270219198790636,0.028992232908489072,0.0449571246122971,0.11543657309667141,0.04087914092840204,0.029559126332525405,0.16046563452967405,0.0
31,0.05259531278742592,0.0874876449244497,0.05552011071727958,0.07015575481702888,0.03661240680452002,0.05606096857866323,0.14199433080120683,0.039172120430967766,0.030856472479323827,0.07104541902317435,0.004114348184115627
32,0.04532135076252731,0.06312597261126678,0.0073227902272020124,0.026587107065048264,0.022183706816059762,0.08468195611577957,0.0756779100529101,0.011422346716464393,0.01358893557422972,0.06047677404295047,0.009864028944911339
33,0.0031616354659832853,0.10936173970956581,0.003245580506450059,0.02425258799171841,0.013766117940030985,0.045222429744168874,0.03829156350895477,0.0037642791990618028,0.01747183251531079,0.06906503641286246,0.0038481518481518475
34,0.011980099971706126,0.07092143732905777,0.006546260492313491,0.05875223993209468,0.03860982740733754,0.057007450721493935,0.061766952749221914,0.021579270017919455,0.014121946618881446,0.10990945958690926,0.0
35,0.009771773368457514,0.05833627377528577,0.015696300682343654,0.02698852422038007,0.03866991323682232,0.04981241591544414,0.04671204211679599,0.02071664209585038,0.00862361134607793,0.14840855628328126,0.0020770798591810266
36,0.016821198125545937,0.06814925412751512,0.03389620041793956,0.01701377125290167,0.12893840459057848,0.02601074046726216,0.037939970657361995,0.0056791638313377435,0.014793419141245214,0.1255954311389097,0.0027206127206127204
37,0.011226996944607054,0.0667493498055573,0.09952592159024404,0.033078398390662185,0.22782715719646326,0.018777359784360886,0.04982368507289952,0.004452766428183101,0.021644674656528782,0.11093448995016277,0.0025650241798457715
38,0.06935444300351128,0.11882546887205266,0.007193270842339163,0.03133121364487826,0.057859143099826295,0.006739500147885235,0.05458717266170684,0.010350459581826038,0.047556300669654765,0.0562239968451149,0.0
39,0.002467089947089938,0.007817777777777786,0.00045820105820105805,0.0007136507936507953,0.00047682539682539736,0.0007691005291005291,0.0019695238095238043,0.0011663492063492041,0.0025676190476190434,0.0004831746031746038,0.015611428571428469
40,0.02289504497451156,0.10086761661186221,0.006618743149433693,0.01021800024357571,0.012870574316683214,0.049580162499782574,0.08250789011256675,0.04939606277293518,0.03202648885641214,0.1137024722932652,0.0031280512204881956
41,0.058606800067738385,0.09026156698004816,0.03640106633452975,0.010894639374621026,0.0015499816996891599,0.035377323274535695,0.02871463533216432,0.022970832400108537,0.010420178778558942,0.08789139448368541,0.00586589605059262
42,0.048502072232090056,0.13029434153768066,0.011910471115622124,0.017908314302630516,0.0034109363105810555,0.018981434492091716,0.03898249175336211,0.014703966844286572,0.008216188784572453,0.12260678338831094,0.008766599001945366
43,0.002133318070818059,0.11130399114774107,0.0014455509768009707,0.013870001526251584,0.0020606303418803304,0.0136656746031746,0.043284684065934054,0.01697000915750917,0.008782051282051282,0.10772588522588543,0.010874732905982894
44,0.005754830917874404,0.07641627846790906,0.0012126897860593512,0.012585619392684615,0.005192805383022763,0.015463250517598347,0.0440167788129744,0.02808445479641135,0.013094375431331972,0.051537914078674946,0.009885481366459588
45,0.00784953981592636,0.10500560224089645,0.00913885554221689,0.028801920768307336,0.015133653461384547,0.03191076430572232,0.10651020408163259,0.05341056422569031,0.0259887955182073,0.05208243297318931,0.014363745498199213
46,0.01646178928787626,0.08456264847569202,0.032156464765160445,0.03173343303778085,0.005527695962478571,0.02968231924753665,0.054732858211119076,0.05732418188939923,0.01942606355649835,0.03479181609616396,0.003321048321048321
