,rexp,nuc,entrophy,fix,age,lt,ns,la,ndev
0,0.03718159656834783,0.03308130338196639,0.03257335169458824,0.025456158637811806,0.09090457762995865,0.05784987659680862,0.0037436735555564107,0.02814386903537095,0.013090437218514385
1,0.07861154740496103,0.025551938216756363,0.006311050693239126,0.03489576862060526,0.03650644286683867,0.008635266303099172,0.006512435212456021,0.07249189016980365,0.013678906768009749
2,0.051042936420633844,0.034106114248365224,0.025480262584972786,0.02287762800708553,0.03867094599603482,0.05881572503209771,0.03381059787718248,0.10087674942331978,0.012378644014892205
3,0.04866281201978769,0.055654267144333996,0.022468709214767853,0.012049827809302733,0.03465602126549445,0.0822843495126626,0.02072115683788382,0.07777413688073243,0.05619261857324083
4,0.05059139599550696,0.047231815239384675,0.03714009797978294,0.007218534591301663,0.008135736250974307,0.10111849728008125,0.00856891308911923,0.062154481959233975,0.07788181833022328
5,0.01622966381299842,0.01894258515537437,0.01726646146241079,0.014118788446295522,0.0008713061604783879,0.08250497776610848,0.004475891567954779,0.07304597114170854,0.007133753908765192
6,0.026967317738557022,0.005496904401978861,0.03907953898659618,0.010014884564671383,0.006844307039157444,0.03595563430681521,0.0009589990554016446,0.05149874851988379,0.01941289439416707
7,0.011387893596456115,0.009592490659237484,0.05653994638396248,0.0,0.024205597793826802,0.011385734501546788,0.010904853499587497,0.014634910654730956,0.0035270229361717455
8,0.05558966395507753,0.03647933944112784,0.046515313382601974,0.007344925276506077,0.03745915684775273,0.05794909460331238,0.04307484230912171,0.09077913223496821,0.021010445249657825
9,0.02708570205052805,0.012586156224357476,0.011684095630557115,0.08278307215463014,0.038749566903626374,0.07122430040082235,0.004315076114746937,0.03842037382150961,0.030880278589483133
10,0.040702123602551536,0.02705101041828385,0.0032540786578176923,0.06795777666268862,0.0036457161890658574,0.09547589598640487,0.0004605669010396881,0.04262909728321348,0.012724906152903994
11,0.012249072910407747,0.004210882541908487,0.006665283881514201,0.015672767632565608,0.004422058970142485,0.06314435328852262,0.003743131615880241,0.053838460759941476,0.058104286269624265
12,0.01857525385384192,0.03644027029490183,0.01190922985196619,0.0,0.0005213740451377847,0.010115286071302996,0.010397502488568907,0.0010199716756797827,0.0176843328037474
