,fix,nuc,lt,ns,ld,exp,ndev,nd,age,entrophy,la
0,0.024618740312574466,0.06519814897948377,0.06170273994696824,0.0032606335054314135,0.013762537214277618,0.03378581620909446,0.04314492629113542,0.1666888931444103,0.06181312504456418,0.042955824084676145,0.027997553293370038
1,0.008035025235682525,0.09058638781904578,0.03493469065858683,0.001530245517172546,0.010250895366089498,0.010291380383367372,0.02544464711622402,0.1600387316697124,0.0066028565428819476,0.11917337453803657,0.0720584894977812
2,0.009260662228718726,0.00761910076415764,0.03405464594643344,0.003331921024699204,0.07024139200812657,0.01792814631949848,0.042744509705719844,0.06655050504045879,0.011744664016755332,0.10285342168909795,0.09838445235305238
3,0.009529707965906591,0.018718064214106576,0.03915594545678385,0.0029163733388615225,0.055444791389610976,0.008468930508942402,0.04347726972101909,0.04188176360388161,0.03500250470367744,0.07502617198364926,0.11011779446647547
4,0.016626287478809627,0.010968676724862354,0.034381475128713444,0.0006024565857753705,0.0670980215521291,0.015278061981544095,0.06539163430204176,0.014468184393698258,0.04778135341702025,0.06616192532927546,0.10634955676670557
5,0.03237496084173032,0.00920887347589672,0.034478132808124735,0.004998829478473528,0.03668080076174274,0.013816904134040717,0.03465188335700695,0.028586523092680057,0.049072403458287873,0.09315774715651337,0.06125167409438905
6,0.0062363156982228355,0.020983241568879568,0.04635929571467912,0.007280164390031139,0.033117252041872,0.027416909921321817,0.02309807095148111,0.038506609496060835,0.06570862313276037,0.077108390733501,0.03546872135715691
7,0.004293253878481211,0.009681276596183588,0.03756937354583784,0.017244146358931005,0.030378152559380932,0.021417951440425,0.013473083015497662,0.03033314086365341,0.06081526328857848,0.05366290882224099,0.025267917550024332
8,0.012480152856577479,0.007136276135578669,0.017048862184520366,0.012382324955195645,0.038036817495125816,0.0033804869276637802,0.006445091794573338,0.039224722505884,0.018538982543546436,0.04957200097928451,0.06979128318133912
9,0.045688120705152276,0.012460875306879107,0.037446716451526765,0.01354394203290166,0.04446335592000886,0.02130476450886981,0.011246276565303168,0.06555833080919696,0.019037753887816113,0.045367320986701154,0.07351261659795919
10,0.009414894576976383,0.009749256757128342,0.04121694083716524,0.0033559766690112853,0.023482938043058187,0.007043989361619059,0.01428535158082388,0.04370010243313666,0.04625411597819624,0.03817993374282408,0.0562048658837485
11,0.028554618906417948,0.045812747963480484,0.06532207786164586,0.002009596086768409,0.03496456564501378,0.015266798108169449,0.029289857841793634,0.0265984337210465,0.07990194435741929,0.04844633308631102,0.06485557794386539
12,0.01258336629433213,0.03199312937681463,0.04471707219199829,0.000737478818587921,0.034793541795248344,0.007657317801093552,0.01983595033613684,0.024933527397449855,0.0683826212842321,0.04330157066921827,0.05416799017495445
13,0.0032923760663997664,0.020694336517714924,0.04550247371738345,0.0008126245275955329,0.02836985310488776,0.03881994862091398,0.0035426854052126675,0.00580765698885856,0.043785030214980494,0.011802386764425183,0.0694102242751801
14,0.01102118140640989,0.05792942542866169,0.030407356789710686,0.001559556194330004,0.024316275245726382,0.06181466579773804,0.03448230965014321,0.028858962365380648,0.04937728810512461,0.0866550582318193,0.07018235194304197
15,0.0032327644439759692,0.023191078370409606,0.013605075764045951,0.011775059531088199,0.050862154343557904,0.03224130590669783,0.025051951918824648,0.05723832064669446,0.06214435208037678,0.021866456811278506,0.08100865234009226
16,0.021348669449680325,0.04429169641886476,0.03231322725043925,0.0036119181914563495,0.05576890474748189,0.03864732300991341,0.024650990375646834,0.021227118368301774,0.047469384610050756,0.03834385934372698,0.09465429224836507
17,0.06911741879811094,0.009270875009544384,0.016405864049046436,0.001471919488103085,0.029595842752761784,0.020663749316262015,0.02635061945655305,0.013292580801955169,0.06269488151950069,0.04853897972190024,0.0642274549617183
18,0.07718270163331918,0.02792048077281872,0.024072002360327117,0.001112667582973709,0.032489148463653125,0.02959022284488162,0.038462606156688534,0.022893382661287126,0.06767581088385717,0.06149932968977264,0.07333176610734644
19,0.0619739735124716,0.010828727665072214,0.029869650125112987,0.00029220060575876195,0.04323135182470356,0.009513646890875188,0.01969476081872197,0.050417413195577715,0.02818344226301484,0.036519515943184075,0.08123385513347275
20,0.047668605003516704,0.01441084006479751,0.03229175834204927,0.0014401112514860167,0.052232413923594574,0.02647173812946154,0.029920432900593066,0.04262999744016544,0.02730815592643491,0.03830727018783184,0.07529738555023738
21,0.04189411705447029,0.036016971118258495,0.04188619944193331,0.004077975833068915,0.043966342145297294,0.028340679916238492,0.028407694429637424,0.02353528905445985,0.03295103265186081,0.06244963590882209,0.07629209519297818
22,0.00483102809751302,0.0034806777844259423,0.022697189437433214,0.001010818155439404,0.03563468883510609,0.005690293201969061,0.002635773894249096,0.032312330714338776,0.026016799739600565,0.05631010897499466,0.06532687650617146
23,0.029896303949602514,0.023342266491739882,0.023871736362205544,0.003974087653980495,0.07198816963101075,0.015048763929930313,0.0609723613717365,0.02233243354542957,0.021900558450482745,0.0892796719401947,0.05267425094820427
24,0.005019311467811884,0.013141060748442807,0.02346627599392336,0.0059637543302899,0.052555925841668544,0.010815212652712817,0.05495752833817805,0.08048049861185202,0.029723274857410557,0.0656447114498379,0.05640255716225953
25,0.005509722689464392,0.01360678986897001,0.051749487548403035,0.015348459106520418,0.038436071724720224,0.017373522677914758,0.014124430928289394,0.052124634399191246,0.04279416819067345,0.046637000289852126,0.06293287943212979
26,0.015209295492683225,0.02110852630878207,0.0533668163450446,0.0020222862336810032,0.04733239106720419,0.03528597719313101,0.013145176683489947,0.03451659837254336,0.05396863497596353,0.05410808551248745,0.0677264379974978
27,0.048865644244790035,0.013524056391172616,0.02484184010218783,0.004795156007982335,0.029719721146163353,0.01326256060307928,0.008545553696878575,0.04590513724104943,0.02395147672261766,0.014439827679566529,0.044625188649095274
28,0.03955081761797379,0.0026626825174089525,0.04649182370945787,0.007713718868066257,0.038068946810855944,0.007663076043866541,0.010726226608235466,0.03689022677421012,0.025842444664808045,0.015362320462864665,0.03678673733353583
29,0.0395034627545843,0.014782918474829711,0.03668478600386381,0.0036734371478597165,0.05419275533212292,0.03397235760422159,0.03189015909094244,0.05253405160696184,0.042230621774579036,0.061130548369324786,0.03675547052854212
30,0.019563891855602783,0.01974206786364199,0.040238516012129494,0.0040168931915299045,0.06122067421039013,0.049312827221052694,0.01914845286740547,0.04659690002254442,0.03065016966375856,0.06682863278037417,0.056130948199019266
31,0.024913367813229146,0.02864645296503393,0.05017478201217806,0.0016153743943600326,0.040579486992856045,0.052300056565870535,0.015461744431619266,0.05026865565905106,0.03466547249824347,0.039274549894938296,0.06462250898625885
32,0.034819365476139105,0.018003568906741027,0.049998643969446484,0.0027019747223365736,0.044265316384564206,0.05712807816257017,0.022348616788638986,0.02662028415042855,0.041574844904482634,0.06121845497642569,0.0822304007072552
33,0.029161809628449574,0.004305173522563612,0.017597174422890556,0.0006953415611395916,0.03181630008478681,0.010633909847743449,0.00995587342346399,0.019979754452503527,0.038716689978536986,0.06915200033735418,0.043902053345024575
34,0.031012409731796503,0.020106218637260153,0.026285845454470737,0.0009887567056328715,0.03333671871098135,0.008642979641829359,0.02566165393706284,0.02900000229751322,0.040651826226199186,0.08295622147909121,0.05232693665842337
35,0.01895766083038487,0.015952570944311545,0.036989765263269636,0.002207880893850295,0.04919415764502822,0.021101499142548334,0.010751770847639485,0.05076704248976199,0.03028279183779779,0.05650990736195556,0.05427114676683332
