,nuc,ns,ndev,exp,rexp,la,lt,fix,ld,sexp,age
0,0.009769635126777986,0.00038497217068645664,0.0008719851576994428,0.1727767470624614,0.05336270871985158,0.10376004947433522,0.050205627705627684,0.0,0.07781539888682745,0.12767779839208407,0.023477118119975254
1,0.016749482401656312,0.15010662525879923,0.10604347826086957,0.052187370600414125,0.02751345755693582,0.264639751552795,0.030576604554865425,0.005026915113871634,0.031054865424430648,0.04331055900621118,0.007563146997929605
2,0.06769132653061222,0.018761054421768692,0.0,0.0015535714285714265,0.03521258503401361,0.3039030612244897,0.04190306122448982,0.02514880952380953,0.06698469387755106,0.13486054421768712,0.020892857142857147
3,0.002242885319808399,0.0003155818540433926,0.0005085939701324314,0.005531135531135531,0.0011608903916596222,0.004450549450549452,0.0019512538743307987,0.00015638207945900255,0.0022273879966187675,0.003003663003663006,0.0013285432516201747
4,0.0123109243697479,0.0017647058823529408,0.0038270308123249303,0.007628384687208209,0.005019841269841269,0.015622082166199801,0.011273342670401486,0.0012126517273576087,0.010834500466853405,0.01336834733893556,0.012467320261437912
5,0.0128508495909377,0.0056618418292427065,0.029145689112649448,0.0637371512481645,0.026335221313194886,0.2504714705265364,0.058596601636249204,0.000886826096077196,0.07362282357877074,0.09458254667505768,0.012352108244178735
6,0.009712569712569714,0.05431917631917633,0.03546803946803943,0.05892878592878588,0.032256113256113286,0.3400497640497642,0.11893135993136002,0.0070042900042900065,0.023812526812526807,0.016069927069927062,0.060617760617760634
7,0.02546992481203009,0.004653942548679389,0.00032870638133795964,0.01911461345671873,0.008435029882398281,0.11347503373819158,0.019960478118372864,0.00018459610564873686,0.03931752458068248,0.047526508579140196,0.013469250048197419
8,0.03847290640394087,0.009686371100164204,0.018188013136289007,0.05758538587848933,0.022096059113300526,0.061148604269293916,0.021451559934318545,0.0030000000000000022,0.06795812807881774,0.03007635467980297,0.02747454844006569
9,0.026345782429033404,0.03385790962989578,0.09297520661157027,0.07459912863816026,0.03896143999281351,0.31984650107797336,0.06866185321595401,0.0,0.07952580398850163,0.015664301113905856,0.06893415379087316
10,0.0361138668430335,0.01527134773662551,0.09150407848324515,0.08864730305702528,0.028241659318048205,0.23281801146384482,0.08206110376249269,0.020934376837154614,0.045915086713697824,0.007128159905937685,0.12066431510875958
11,0.021598639455782307,0.02553705692803437,0.1272073039742213,0.017314715359828137,0.025338345864661643,0.38096491228070173,0.0408861439312567,0.007832080200501251,0.062432867883995734,0.0004242749731471538,0.07809702828499818
12,0.054319309967348024,0.01699601759054791,0.10719790624665769,0.08289451333446578,0.07298567465035959,0.16888435913406188,0.03734531201832036,0.0009877382053363028,0.07387589730039194,0.10098836733795116,0.07996275534920005
13,0.12959301367605863,0.002142033283901796,0.004366452463338277,0.06426099851705387,0.0020596473883671114,0.2535014005602241,0.011616411270390507,0.0002471576866040534,0.13799637502059642,0.07101664195089799,0.05264458724666337
14,0.04002920035938904,0.008564690026954171,0.02399371069182391,0.18626235399820307,0.0033041329739442937,0.326266846361186,0.016895777178796045,0.017023809523809517,0.0839600179694519,0.13672955974842774,0.0851235399820305
15,0.019753787878787864,0.047611832611832605,0.11558441558441553,0.034516594516594515,0.01027597402597402,0.2706637806637809,0.13689844877344873,0.008014069264069258,0.03161976911976912,0.05751352813852814,0.13405753968253967
16,0.06931573498964798,0.049348861283643894,0.13624741200828164,0.03263561076604555,0.06707142857142853,0.07530952380952385,0.22559006211180116,0.003910973084886129,0.035696687370600395,0.05920393374741195,0.07186024844720496
17,0.1393692637188995,0.06207433834905218,0.07373547175836453,0.09419475964741311,0.026383451981787043,0.08084336752390861,0.08787143022314717,0.01085729701754675,0.0954775944370117,0.07026135694189807,0.09492702156593938
18,0.057373354966648686,0.0299647170928945,0.010034381518967777,0.11093834505137912,0.030962682531097893,0.2580803008060985,0.07447397563676633,0.006705683896057074,0.05063547863710115,0.10369182827268285,0.03170310850137785
19,0.04343286494925839,0.029754098360655745,0.0003239656518345044,0.09544301327088213,0.004186182669789227,0.3069633099141296,0.02984192037470725,0.013546057767369241,0.03547619047619045,0.18503903200624514,0.03945940671350509
20,0.030296066252587985,0.008298136645962736,0.0037826086956521746,0.055656314699792965,0.02615320910973086,0.10641407867494822,0.0261055900621118,0.00286335403726708,0.0892567287784679,0.14410351966873705,0.07110766045548651
21,0.04420588542210163,0.015809245538975267,0.024200841768409344,0.08382900274792168,0.05078872308602038,0.08068976312219553,0.07087203033148978,0.0022131204563636984,0.1551184389022227,0.03944050227834009,0.03631430658457686
22,0.040206830206830226,0.0004954304954304954,0.008688071188071196,0.08274531024531026,0.006385281385281387,0.09022366522366522,0.038981481481481485,7.335257335257333e-05,0.06444564694564693,0.15041125541125536,0.04343554593554592
23,0.08360585197934593,0.029405240007649658,0.05752342704149933,0.07764486517498559,0.039347867661120674,0.19481353987378086,0.046361637024287604,0.03574105947599925,0.060489577357047235,0.08119908204245559,0.06676706827309235
24,0.02693132624950809,0.0012396694214876023,0.0034189295552931923,0.04344057457693822,0.021841794569067288,0.3278738685556866,0.03744391971664699,0.000422077922077922,0.0706739472648564,0.12446182605273527,0.022877804014167655
25,0.0334122023809524,0.0003846726190476186,0.004206845238095237,0.05223735119047621,0.02176785714285714,0.33977901785714293,0.001541666666666666,0.0004203869047619043,0.11133258928571425,0.05711830357142857,0.013947916666666648
26,0.05321668586789559,0.02709869431643624,0.039786866359447,0.07757632488479267,0.05664218509984637,0.15288066436251915,0.0757565284178187,0.03575652841781876,0.08337173579109065,0.07512720814132094,0.10304195468509982
27,0.005028131115459872,0.0024119373776907973,0.005560583822570115,0.03956702544031305,0.04805487606001305,0.44978677429876046,0.018243639921722104,0.0013078930202217896,0.00530128832354859,0.0011562296151337262,0.01638576320939334
28,0.04375889195748601,0.06455770357352082,0.03659762323206964,0.09722445392919907,0.056639049292827835,0.1623893212821158,0.06512762574273996,0.010434764415432268,0.09360364884090719,0.08477864256423139,0.07738053393589421
29,0.015515200430454663,0.02978914447134786,0.030205138552596194,0.022667810061877867,0.04854183481302124,0.3687836292709174,0.00875134517083668,0.016069747107882726,0.02398103309120256,0.096174670433145,0.06170231369383914
30,0.020073194604025693,0.006029831056640714,0.024591684752542666,0.05564768713562283,0.039567641176220275,0.36319205072556277,0.031167709264223995,0.0009049321247712701,0.030775990467679475,0.05681007702455417,0.03497212647346697
31,0.07833575737987503,0.0181860051712993,0.02335838181426421,0.018094699418228836,0.007590767076061191,0.3955604934281403,0.003428948502477905,0.026688752424046593,0.05582821590174533,0.027328431372549027,0.045475651799181144
