,rexp,fix,entrophy,lt,age,ld
0,0.0,0.0,0.07915108786192453,0.1962877941806643,0.0,0.08099700773226294
1,0.04333339823148663,0.0,0.0,0.12439686133835837,0.02127928050321908,0.2108265601727214
2,0.0,0.0,0.10251147208540155,0.0,0.0,0.17889133793303014
3,0.015293952288894247,0.0,0.06155086534055407,0.049360782159466966,0.04477799362452986,0.16130618874067487
4,0.061644395728279816,0.012486628222216844,0.06160688004988072,0.09990678428257634,0.028726286512357934,0.13735605616105764
5,0.016661448105106835,0.015203852075045035,0.05768956494756667,0.08112951048647003,0.005550965412752132,0.18523854962358788
6,0.0,0.0,0.21748827018946282,0.09632678378351542,0.0051765109595706404,0.029648702939981106
7,0.004471737138354234,0.0,0.2303991322870697,0.08759462559934063,0.005546989329552341,0.02427746929988592
8,0.0,0.0,0.18603740875699726,0.018500577877340264,0.07931171150850898,0.07344644931624122
9,0.0,0.0,0.19213327184186005,0.02486018047704462,0.11617205399198663,0.0
10,0.0,0.0,0.17922149034457135,0.11695118926281885,0.011451297139003603,0.04566072239122194
11,0.015126636137384878,0.0,0.11225456457709598,0.29223485926576903,0.0,0.0403876092033921
12,0.0,0.0,0.18335859606950325,0.2459007708092649,0.0,0.0
13,0.017312369239418864,0.0,0.15010269819208757,0.27134645131776886,0.0,0.0
14,0.0,0.0,0.11463820487133398,0.3333867468945162,0.044028291577210846,0.0
15,0.00842232866428934,0.0005818913379851152,0.1750329698372669,0.2491879861587582,0.0,0.0
16,0.01397801152511324,0.0,0.17624008931114415,0.2582898913816011,0.02160329947973787,0.025827016811063044
17,0.0025502215469369515,0.0,0.08175259102459373,0.3489212517243637,0.0,0.0
18,0.01903070938327928,0.00381753313946954,0.14164816286930063,0.30025234085780556,0.0,0.0
19,0.0,0.011633383120341002,0.11394131001812,0.3044840446625745,0.01146567921109217,0.01311352202386151
20,0.0,0.0,0.056900365141930566,0.3129246136134291,0.0,0.0
21,0.00010599445868021023,0.0,0.1551247644976372,0.26214767569570396,0.02668624024790841,0.014625917157831913
22,0.02096431421028402,0.005671480931723854,0.30605546684122914,0.14305554478182483,0.0472729650667285,0.013440639994168441
23,0.0,0.0,0.30613090224014394,0.10888134038295949,0.0,0.0
24,0.0,0.0,0.31561281334839614,0.08380828615934229,0.019122503897692246,0.009846070768168576
25,0.013974165105974172,0.012175697230853377,0.2915393064936096,0.10054198580743567,0.037260987207777214,0.007193474478170372
26,0.0,0.0,0.2740084824016809,0.09627126643267825,0.0,0.011332533332336978
27,0.011123401706511852,0.0,0.10808760076653753,0.2746251431442324,0.0,0.016382015805527783
28,0.014711052280362182,0.0,0.28175001538078226,0.09179052101363752,0.007209035240006897,0.043920463387701246
29,0.021771630389463777,0.007479068137240306,0.2863999107687969,0.09460176681160021,0.02071974241409499,0.012433383462693745
30,0.01883393195216758,0.004086705584991382,0.11155026011235294,0.2703594547042115,0.03556461558972536,0.026724289464070686
31,0.00015163651703224224,0.005415953227762726,0.10645253051790832,0.29727076659648466,0.01732966958142598,0.017751127681022667
32,0.0,0.0,0.11353176623336236,0.29396204402113113,0.0,0.00935440572284741
33,0.0,0.0,0.12078490541689507,0.26644126574936233,0.0,0.0
34,0.0,0.0,0.0,0.30620214942574014,0.0,0.0
35,0.0,0.0,0.0,0.30286281864039155,0.0,0.0
36,0.04779323335409313,0.014817104117105226,0.16211819532336938,0.18245598465615873,0.03442573686807311,0.022545104603720466
37,0.0,0.0,0.0,0.28304193354462476,0.0,0.0
38,0.0,0.0,0.10217905434287168,0.21855831858787028,0.0,0.01209936557570587
39,0.0,0.0,0.10732143093063286,0.22305848119224142,0.0,0.012877112740721437
40,0.0,0.0,0.08473630243457207,0.24135265620559923,0.0,0.0
41,0.0,0.0,0.29764325601560226,0.0,0.0,0.0
42,0.004458608457170902,0.009986160237643727,0.27675088087248134,0.09260679838144448,0.015600570024164491,0.015474839924137071
43,0.020257864522458265,0.0,0.2760907004852688,0.09345979014617875,0.021470733822999296,0.019841966992395366
44,0.0,0.0,0.27040630610572675,0.0,0.0,0.0
45,0.0,0.0,0.09345688427012269,0.1977522668284162,0.0,0.0
46,0.0,0.0,0.0,0.25254233076592136,0.0,0.0
47,0.01300583602281543,0.0,0.0965074596452279,0.1745893841065078,0.0,0.033802092009322264
48,0.0,0.0,0.019955046268048376,0.18920330778401165,0.018088131198796736,0.04969956547154876
49,0.045832276844096,0.004043085026397924,0.10604233034413454,0.20225527674945668,0.015374037652990823,0.022737034516772427
50,0.15511342093094882,0.0,0.13892013537250864,0.0351224275208596,0.0,0.0176547586556936
51,0.023987250383004362,0.023879522143078424,0.09553109977205974,0.16109575742559204,0.06031828933316611,0.08787691864210427
52,0.0,0.017040001403694206,0.09374625585202806,0.1688545132745801,0.028570335605746247,0.005437629952892528
53,0.014405925016747633,0.01863008592980991,0.07316587070000438,0.1774036297568944,0.04311740928376898,0.00041785319316197213
54,0.00859669283158523,0.018541344373079652,0.15865966151754976,0.06673389247896562,0.02380151848650189,0.010471549898025723
55,0.0,0.0,0.1747006340495533,0.06903084203225358,0.031016259005437564,0.0
56,0.022763235949233265,0.007989063906569243,0.0760790258758925,0.16177153771055652,0.031072818541053742,0.04903999744067405
57,0.12294968690071233,0.0015100142140245189,0.1609203342844174,0.06266745858417105,0.05648162335657667,0.053297052448326165
58,0.04075910209835062,0.004183171374861968,0.18461248785866594,0.08055593470305092,0.03845629436479969,0.027848931573624044
59,0.002981428290221086,0.013615819828161622,0.146704096383204,0.05667679217105064,0.024368954210775357,0.05169485485161268
60,0.11843270511289565,0.014917011666985723,0.09581911758511749,0.07219435482613613,0.026057080267123507,0.018470202933862277
61,0.03538898332313157,0.01098414014461892,0.11333725008703092,0.1700098695128821,0.05454890991716577,0.048569213362574554
62,0.00861164279909744,0.0,0.07597454367802835,0.28691792692570667,0.007487385079181241,0.021188750158557305
63,0.01586158106339198,0.010202382498899482,0.08845546755850442,0.29140460778612953,0.012837464657880082,0.0281220210672641
64,0.07387119348154121,0.01558626603579853,0.10270352824796794,0.09407427702127878,0.013138371730716119,0.17034238382669847
65,0.06674032433513036,0.043014860678697336,0.11672771701544223,0.10710824323182747,0.025431129762230945,0.18467044720220893
66,0.03247577748017705,0.012402687435966406,0.07441037588306211,0.23593617722955257,0.05074356166753071,0.15868467921182627
67,0.02248907902633541,0.00615291924826255,0.10075291671013763,0.22773608924804847,0.03180977891548422,0.12641103102229653
68,0.04451421836860668,0.0,0.0878044567123032,0.09157976133556826,0.04234214811742768,0.22098864355543915
69,0.03177423463220642,0.002702640362884944,0.0481311735373981,0.04303946859446789,0.032594732984172106,0.26124547303724854
70,0.0,0.017189480125380262,0.08919626575292525,0.1625442433005584,0.012205149901549795,0.0
