,age,ld,rexp,sexp,ndev,entrophy,fix
0,0.38723158090089366,0.8702424054069351,0.28928303672061756,0.03696673180202089,1.6390542575955718,0.1618589860525295,0.0
1,0.2196731573840916,0.5753012435084383,0.26258339980109713,0.3251136199404089,0.5293367678765916,0.12326739659502083,0.0
2,0.0,0.49247675588760786,0.0,0.0,0.0,0.0,0.0
3,0.011861590274156012,0.7132051911563719,0.10607698990664147,0.03020997853429194,0.5658530218769671,0.275956300993952,0.0
4,0.05043825371991435,0.6033126803964551,0.04602136262096697,0.3184355950684451,0.47444885675995613,0.34294739509911754,0.0
5,0.0,0.21059382871164664,0.0,0.10477802379978267,0.0,0.0,0.0
6,0.051891111861681966,0.6398184666520796,0.043832998605093015,0.17393574964754088,0.6340309712982978,0.4475798140463889,0.0
7,0.005570490687382804,0.6769367472051377,0.05291115971849379,0.03561666327586246,0.8433028150698739,0.2224085290590534,0.0
8,0.0,0.6618164204314713,0.07770465322564621,0.21806051403426993,0.6706290277186981,0.13777330619874006,0.0
9,0.08828623108158122,0.5755212710501312,0.06430069922319129,0.02210818701205328,0.904374023839517,0.28232144086677036,0.0
10,0.12131400991288917,0.795116894080247,0.047076604363057294,0.17406516429237856,0.6377531774032172,0.2676097293398571,0.0
11,0.0,0.7277560590614344,0.0,0.0,0.0,0.0,0.0
12,0.02099219555358299,0.623030390828601,0.21155259757452038,0.0966926341066822,1.1558363354836068,0.15601185833733733,0.0
13,0.0,0.4204502790643471,0.0,0.0,0.0,0.0,0.0
14,0.0,0.5752019064609794,0.0,0.0,0.0,0.0,0.0
15,0.0,0.8825972940931374,0.009963504346931043,0.17538966395166347,0.0,0.0037712847073471008,0.0
16,0.09813953933619231,0.7023490499066929,0.15075482267875964,0.333543367782842,0.10106405506291445,0.3490913525942793,0.0
17,0.007320194968974341,0.3148453072005913,0.022458359006690343,0.2065676108777611,0.0847956300873511,0.028042610737309175,0.0
18,0.0,0.5866118043597844,0.0,0.07094045195445141,0.0,0.0,0.0
19,0.0,0.6950511037370487,0.0,0.029300610836240134,0.12576880816927502,0.0,0.0
20,0.0,0.6861697898515996,0.008865297166462244,0.13936763307258726,0.413016954182766,0.051097031496913706,0.0
21,0.010160880401106477,0.6816702302904907,0.032089050244069495,0.15480883578585874,0.4379716363227979,0.13746854191105795,0.0
22,0.0,0.631263074157068,0.0,0.03226795776858497,0.016928627707898013,0.0,0.0
23,0.03628181761525674,0.7172639682399022,0.036960887105035055,0.06776851800219504,0.7905165262413716,0.10524743059095026,0.0
24,0.003113107367289256,0.82757799707907,0.057203213538095314,0.10856641815558643,0.4333995251442439,0.07412925230699857,0.0
25,0.014993344315653512,0.8407225021083315,0.0498641880953275,0.26736357549569756,0.0,0.0,0.0
26,0.026584754821742718,0.9008061337826672,0.0,0.10912937053828577,0.05330096421393296,0.0,0.0
27,0.0,0.6540467166379919,0.0,0.0,0.0,0.0,0.0
28,0.021471742069140282,0.5642397949238285,0.0,0.2272619943484457,0.1391083643284185,0.0,0.0
29,0.0390302082321502,0.4954094513790059,0.0,0.32372719097885433,0.0,0.0,0.0
30,0.01092785921581347,0.5326035360166056,0.0,0.3920249174863134,0.0,0.0,0.0
31,0.057741024754845584,0.4915578784427012,0.07863034268892352,0.10864515734644374,0.18314422729393057,0.02546010472560543,0.0
32,0.08790817069840516,0.24490893792144083,0.0785093017212685,0.13202064717855827,0.07245549544737685,0.00697754392196743,0.0
33,0.15277875826570425,0.7327148194747009,0.05248637733059106,0.5934273768716024,0.10073454881224077,0.13989767510279677,0.0
34,0.23881739132360694,0.70643577639671,0.0027587024090101756,0.5862769662625155,0.0595433458661391,0.22566220866318468,0.0
35,0.2181367497936253,0.550799545286516,0.11163374481125413,0.4367260081104382,0.239665504031983,0.343498864456645,0.0
36,0.0,0.05963924647295043,0.0,0.1325046758005402,0.0,0.0,0.0
37,0.09505976997280378,0.18544737760359348,0.01880698906090099,0.049013358230244275,0.1754925556346261,0.015848175622596664,0.0
38,0.1616838446976624,0.5575110677551245,0.05632455241734255,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.23485858525719155,0.0,0.0,0.0
40,0.23061529616057286,0.3888854963440438,0.01174226195369467,0.3017319319396572,0.4445616714016,0.29486449504490886,0.0
41,0.033230314343756305,0.6564346424507275,0.040046042806775026,0.1392709012062053,0.8272723739967183,0.2876148963386746,0.0
42,0.00021781800639291535,0.9925895067064646,0.15913894818067742,1.0669473706876573,1.569065316939678,0.18933667684286593,0.0
43,0.13479891060752872,0.5016733195141181,0.1560027849505349,0.5736593736271594,1.5149530671649079,0.5079281317127223,0.0
44,0.02934535432487507,0.9128126039909106,0.12753951483468945,0.16907997703166144,0.4610160870588855,0.47322163038316367,0.0
45,1.0814112202664057,0.29310823541753056,0.0015580066609671222,0.01104238956546014,0.9311561533725373,1.1582553438830931,0.0
46,0.2433257465303652,0.14795626067432993,0.18458486641580443,0.127649501518111,1.1411810561047684,0.44658510135778284,0.0
47,0.02469279634318097,0.6405567708171137,0.15946995869629121,0.059146717606067135,0.5969474699149175,0.19812269039765668,0.0
48,0.2463110818073264,0.11593841650010357,0.0535446557661254,0.171844776714231,0.48115405214138907,0.03178183388272627,0.0
49,0.734638059804975,0.18304800897318954,0.16326805103526984,0.8620078402938269,0.18720521934835943,0.4254039372770979,0.0
50,0.0,0.0,0.0,0.16314358208043375,0.0,0.0,0.0
51,0.3361549157525085,2.1916947521028276,0.0,0.5680851573302993,0.6731995658707286,1.3623126967718457,0.0
52,0.0,1.1505700755087687,0.0,0.23922891244022357,0.0,0.0,0.0
53,0.0,0.7123775286195726,0.0,0.09622343282107644,0.0,0.0,0.0
54,0.480519236894125,0.6952283461556679,0.0,0.0,0.0,0.0,0.0
55,0.15282345282073279,0.911909419458,0.0679028373231413,0.04732410394518893,0.2418039948069526,0.07388059449553185,0.0
56,0.1262390494075637,1.0074428556807715,0.016231701501141105,0.06636658465865874,0.10796338562184676,0.15204187828874047,0.0
57,0.0,0.0,0.0,0.0980061428679846,0.0,0.0,0.0
58,0.2655127408409788,0.034843429951223526,0.1106279235562358,0.08415061072433004,0.6470458851937946,0.09828178333879051,0.0
59,0.0,1.006104824276231,0.054189928112232305,3.685339979206193,0.956470570087259,0.0,0.0
60,0.09861391266552991,0.3257896689334534,0.5133164515815207,0.9990739657409224,1.426201573822396,0.30095461107144195,0.0
61,0.05100509425091801,0.1588703323307393,0.4181731913208266,0.2729282952262208,1.8225891953528612,0.09402125704320442,0.0
