,ld,nuc,entrophy,sexp,rexp,ndev,lt,age,ns,la,fix
0,0.027019594340415752,0.0094323839571367,0.042492046460861514,0.049547596345930284,0.012704452783427182,1.820493180077906e-05,0.034543506659467406,0.005670727269645971,0.10275133661117421,0.08614052069076662,0.0
1,0.0038057312043472953,0.006170567405843719,0.07752633759665163,0.017667155137800226,0.00627726909577033,0.0,0.03343293116527329,0.0,0.027366037755796508,0.09446799194424496,0.0
2,0.04035888075474255,0.013015715742428486,0.1385125749032152,0.01924349595323892,0.04749328965265368,0.00999161219462647,0.009928269625675907,0.00520379986058399,0.02197940024213992,0.12081160773797232,0.0010060451844319924
3,0.0343446949870547,0.022146628346383257,0.08694156504695988,0.049748654324018635,0.00216737860638314,0.029563851543654384,0.0733609534350269,0.0018406536677233196,0.008301787838718551,0.08457266766947388,0.004675130097534919
4,0.06807724012575618,0.04242416396619663,0.05097019544861118,0.03943920633667509,0.008705434401979944,0.008746599590233436,0.07027170090907964,0.0079326050210645,0.022567865507634045,0.13805916741852697,0.0020545863621612864
5,0.05539152070464907,0.058116815950124856,0.007705790380984472,0.0579893688719878,0.007960536529212968,0.01915267038358005,0.038502271017267026,0.004508219473427268,0.038513819471172425,0.1337655389663041,0.00018892952945023033
6,0.04237003729916578,0.012597731234856137,0.005401170683287101,0.06931600202182289,0.002736661143603214,0.07462833255193775,0.024506779338114203,0.001089699232956309,0.011113313910689038,0.07140574123899629,0.0
7,0.05569005629682093,0.023064727224253324,0.02057642420189708,0.044147275897079036,0.0020036775749016546,0.009830093253787702,0.03782959340809261,0.004547727663796051,0.00549772713474102,0.09624491108644262,0.0009137716370972206
8,0.03000060444205811,0.07719063701430391,0.023101503270234577,0.09331955476145486,0.017661552550359217,0.008323032561641828,0.03977392882833022,0.011181373199596466,0.01527771406221424,0.08419381690458894,0.0013320736936064568
9,0.12532862196017888,0.015145428081248366,0.010609351429132684,0.006919428855205535,0.0016322488411979468,0.01155978732287708,0.024023637884613896,0.0021148752281207766,0.004337489344751848,0.0879330084810047,0.000717552015790581
10,0.12960686581284114,0.02325749817766953,0.017450248963817392,0.05838096272299336,0.006444306231340575,0.015148451064036839,0.08003208136877506,0.01442045076272388,0.008010549676594496,0.09397770956536569,0.0032892567787515853
11,0.03936823152768851,0.0021886506571599114,0.0041438455604751855,0.025196563787779267,0.004916661398603212,0.0008034254106439965,0.013370746847839503,0.001120244958871059,0.0017995804177120833,0.049071095461097496,0.0
12,0.063801327409973,0.06191140960611031,0.024152345585616148,0.08571794277253457,0.031071012965080403,0.01272541031922601,0.02761118216950487,0.014757894995906016,0.004041406035219546,0.10590965386444728,0.0009559425299476279
13,0.03817046416740656,0.04955987920484572,0.020630866508311186,0.03756827249894469,0.0022245235507872773,0.003153375320565248,0.02238297188754879,0.010975102913090534,0.0028689217579058583,0.13605057589497832,0.0017276183980960117
14,0.04665095618443795,0.04254005804590654,0.05371244488423871,0.06417841127837023,0.010780649906796901,0.00594597724031948,0.0306532286438668,0.011157231689621011,0.005032231714413464,0.13771697516984174,0.0031359411999220595
15,0.025592849636749935,0.02431556137567309,0.040395776516638275,0.06851615167234856,0.01695946517033049,0.015022957523211967,0.03266952322419208,0.007279011953421064,0.0052717145829781,0.11451547203841572,0.015567573090886501
16,0.02768660199296068,0.019272674031914325,0.0037526398624640168,0.017354305701703588,0.0002725966904004438,0.0025749818971631065,0.008593651981744697,0.00010705935267267841,0.0013448469436097284,0.019566021843539273,0.0
17,0.09094271654749447,0.035174913289317274,0.0070844619979672785,0.013561496248359015,0.005384303540259197,0.0030067421759741005,0.042621637357990086,0.003493820273642011,0.0038421935809627456,0.05611399085709383,0.0004327160075978369
18,0.0722648896799876,0.02514123460751876,0.02979629241111467,0.02602774160250396,0.0011172079572239447,0.00898780004147939,0.05692407122313006,0.0011126211746582397,0.016976309633044886,0.04645445206123032,0.00016881117691924157
19,0.1056079735678865,0.05055983458990367,0.06745083563826779,0.07169717712997987,0.00417078182620355,0.01796606278120902,0.05163167501730396,0.009808997785090413,0.015135404600686003,0.055041980350205646,0.0007894730510061398
20,0.08435245402786859,0.04529591416142993,0.03611935053850052,0.1414696185456715,0.008315307916839048,0.01843649818216945,0.04721131715445619,0.007530878974510078,0.0037421856142064638,0.08463073625331245,0.0003350841007929401
21,0.061008016757528746,0.020398506964976804,0.042681160791697786,0.09482568136235461,0.008219243250798168,0.01775536547177253,0.03864291246994882,0.011380829082941331,0.0063502186947738785,0.1327741529060876,0.003021076150660116
22,0.05889636764128986,0.09544126890066275,0.04960951357513368,0.0705071288406489,0.007710128123634036,0.009876976611467502,0.03515066066281105,0.013035406963521956,0.024937238686618884,0.07673928602254175,0.024948056387432735
23,0.028725931432803938,0.02565480467258162,0.02775436156441003,0.024048712352654163,0.0017130760537701678,0.0017564112818864578,0.06452658657462546,0.001756162808488926,0.009364458023388623,0.04134427025972489,0.004544714767036071
24,0.04606225525663101,0.029992666652416542,0.0985502722782086,0.04744417120162591,0.007680933456011916,0.02118846840447928,0.05954064281040909,0.006167850481771829,0.00629367233572565,0.09209910682349667,0.0027557742153809456
25,0.02293576757378863,0.011987928554951368,0.050461093275512736,0.07986037963943468,0.005065851474998227,0.020222639223335625,0.04537190524642918,0.0024620466772410756,0.005378236991397661,0.06673880085446934,0.0016943684606916928
26,0.017848885950575235,0.025830626964494292,0.02194483875125899,0.08489203870690278,0.0016282856706073393,0.0589854385427635,0.056835156587059045,0.0016306139705081029,0.0036226163439838427,0.05260295180938294,0.002060562765527196
27,0.051438116606629045,0.04263846830671092,0.05758284343081723,0.05141295825173405,0.009279895392964263,0.025110619397912228,0.05740897190453812,0.006236491648629675,0.003145616257414756,0.06815838565280899,0.0052441302780079635
28,0.04539175816026534,0.012076792062241826,0.0674802561617081,0.015683957163465614,0.0028107855233229146,0.0029971723464223073,0.003612157155491134,0.0002909567893201251,0.0030641704052623204,0.03728019164115324,0.0
29,0.06810765607358553,0.04175508076813134,0.02035930029224725,0.015614413517336528,0.0010537356941651007,0.0032153755390458495,0.0399342443320252,0.0018139333975049584,0.006998416030701704,0.02425257231706076,0.0003445253088369187
30,0.07830318714278006,0.014038729441428376,0.01373231949585702,0.08015582348005297,0.004792112917134879,0.003829679988508243,0.04841974804511323,0.0042637586660139795,0.002012359334333618,0.03527781794775112,0.0
31,0.04125317001135215,0.09719603758183352,0.05155710812643195,0.06263718995195343,0.0068485903102600346,0.019330598219678613,0.03203375621752824,0.005968048124734516,0.014799285950680936,0.07899532416453998,0.0056757543163767805
32,0.0401166586821868,0.08870045765642878,0.06935695864319125,0.041967414381971685,0.007130531678844654,0.03908260789610891,0.039686191769375954,0.006295162111070684,0.009573507013848584,0.07791454945897618,0.0027894351151006753
33,0.061316061417528996,0.054571680603488264,0.03332586380817664,0.10003963664058617,0.0059101145424296985,0.055657406214480135,0.056481582214400854,0.009085981421383258,0.005626412186747904,0.0983647837550133,0.005087247635778084
34,0.046529375749272066,0.0278356394199994,0.004676806339700475,0.030330507533225807,0.002277245361712585,0.016930083161442764,0.08397661125399893,0.011774618499529453,0.0007593929710902956,0.09427444147091073,0.005787625742022437
35,0.0658911256401777,0.022696318296982595,0.005955087976843297,0.10980192284195249,0.008659345462596488,0.02812671435626407,0.07085783977039566,0.014755759228298422,0.015509680095253173,0.07663316982973971,0.0011740115847039634
36,0.09445127189616594,0.026725181191037718,0.024678691047283836,0.01621619057085505,0.016120396581961516,0.06361387345744882,0.03126746743800562,0.005583367292727778,0.019929620282397417,0.11775570054595597,0.00032396316899675943
37,0.08587172425964745,0.02435869301778286,0.04119213752043891,0.039355902147429456,0.009356951913585437,0.038020931359596916,0.02592583546328381,0.0022014695812783464,0.01123323334697696,0.09227061306101676,0.003418258636576668
38,0.0618673687202095,0.04570409576112543,0.05308896218075115,0.07129866838959303,0.009947922407038687,0.036525405452886045,0.03918061487984925,0.0046714500089145355,0.00461432541271352,0.08773266018322029,0.01774781341353778
39,0.06790614494212127,0.021272015115768934,0.01876945653437019,0.05321122660418327,0.01614239251484378,0.02721015786761326,0.06313311216363664,0.005617280862497802,0.004115390331505238,0.1442267839443164,0.0008880269438896734
40,0.07263978202831553,0.03378172669580959,0.01416552661635142,0.0838389088457814,0.006407414821310087,0.03523011648246024,0.08428996663494218,0.005100822384812321,0.004504245656431123,0.12790629345118387,0.00037730486321034393
41,0.09307463830894717,0.039357904091877866,0.037766065948055046,0.04327546827761235,0.0049105168775978635,0.03764417413516972,0.06095677250042088,0.006129527789238377,0.007086452685371984,0.06906151714608653,0.003226954659844592
42,0.09977168367595353,0.02402077642131028,0.011678611395164516,0.037950402595149015,0.0010904634100029301,0.01921417342626608,0.05225379762294847,0.0020568800486442957,0.004414598429684796,0.0742408038860944,0.0010960863089234487
43,0.07522977288757692,0.05645675195972256,0.010713574337224308,0.0997455124315144,0.010701270346753644,0.0533942467675996,0.05244843322129602,0.005207900549560433,0.005018407550841662,0.06765922258508271,0.007765075765336002
44,0.07432956436703018,0.05366506820953464,0.03699304480135774,0.07287406944222508,0.027855889409481145,0.05175459989481351,0.04366849866977547,0.008090187575627968,0.025763436185475563,0.06884948796260204,0.0021911585812969003
45,0.09213975798784116,0.062360595447183795,0.02953392191606278,0.05963244206020257,0.0172316084973821,0.041488027155198795,0.04069964264451759,0.010726256661428922,0.006973862768467764,0.06114888525838631,0.0018637518599754668
46,0.031955560040636384,0.012876463460878047,0.01741568722174971,0.01665001127268402,0.0011815794303492628,0.0033963798572571634,0.03151305106528561,0.0007401963308394335,0.0007514043057115996,0.043727180201399846,0.00031149268674443434
47,0.029157935130647815,0.05939882619906191,0.04896494585962613,0.07146054124233958,0.024601479732489422,0.02460993356137801,0.05715728609694749,0.011836759895622485,0.006623743342937659,0.0799554867390821,0.0031769496527103915
