,nuc,entrophy,ndev,ns,exp,rexp,la,lt,fix,ld
0,0.001460097001763669,0.03884689153439152,0.006160604056437395,0.00899592151675485,0.07070921516754848,0.0006235302763080537,0.0986798206937095,0.030230121987066424,0.027292401528512627,0.009022854203409756
1,0.002121345029239738,0.01573809523809524,0.0012165831244778658,6.187343358399643e-06,0.016690841687552208,0.000694601086048455,0.24642551691729336,0.005941442147034254,0.004690371762740186,0.03730422410192148
2,0.12782298059964717,0.22865835978835994,0.05068246913580241,1.1336417915508435e-17,0.023457742504409164,0.04080188712522047,0.2763815343915342,0.07712343915343914,0.037196666666666656,0.0005342857142857144
3,0.09774350487579174,0.017215104277884533,0.1317683109118086,0.1466116449569363,0.06058986404726315,0.018171880560894024,0.28966271620755923,0.03600492917645383,0.048031799416328576,0.021790572282724754
4,0.0851727533118512,0.07450862274734445,0.09710830648048678,0.10547317699009422,0.055847923379878275,0.03670730397422125,0.2518062417949632,0.023055018498627507,0.03559822174483829,0.003069548872180453
5,0.01364815985391202,0.007688298918387405,0.0002877510886360465,0.004790033712600089,0.015545090602612735,0.02663003933136677,0.28042544598960495,0.12391894929063063,0.010861672987779184,0.01892340918668353
6,0.06308805083805084,0.03340867465867464,0.00680247530247531,0.006427156177156183,0.05197699522699526,0.06331199356199357,0.09623032523032525,0.1073649406149406,0.02399869574869574,0.08437187812187807
7,0.12856475393504668,0.09151014478315737,0.05092722653915125,0.017057979677226547,0.04047796705851096,0.07368016537158792,0.049734923955635224,0.10433424652985313,0.03817666201766622,0.13863774324234565
8,0.03663725143093168,0.01868690623709212,5.347554139376048e-05,0.005569658346610025,0.023743730453767632,0.019935017997285663,0.23562835605121835,0.12756771109930953,0.021357791939576314,0.10189852186227648
9,0.0270121333000914,0.0062120418848167595,0.001625758331255711,0.0025726959195545573,0.062488074461896394,0.0797610737139533,0.14687962270423002,0.10616976232028588,0.0072225130890052345,0.08779379622704225
10,0.08704606481481475,0.05472050264550257,0.021497089947089935,0.01866779100529101,0.01701438492063492,0.00632476851851852,0.23186031746031735,0.11200066137566127,0.04581292989417991,0.11928749999999985
11,0.07574885361552022,0.008892702821869485,0.09048560405643735,0.016939043209876544,0.0181710758377425,0.030514704585537893,0.30628291446208084,0.13119199735449724,0.01247297178130512,0.08746485890652554
12,0.07764139266817836,0.09442037509448226,0.04641309996220706,0.02135449735449734,0.022174981103552545,0.0034514597505668943,0.3091121740362806,0.19441151738473159,0.0015856009070294784,0.008458002645502652
13,0.054248883928571384,0.04059988839285718,0.028465029761904757,0.03293005952380952,0.03958612351190477,0.04258286830357142,0.0751824776785714,0.09480921378968256,0.01823806423611112,0.04392137896825393
