,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
12,0.08466283799952141,0.08495557150833534,0.07228352077849565,0.0030284158889686526,0.06432250538406313,0.07536823003908429,0.11693860173885293,0.0789267368588977,0.055245214166068424
13,0.20747544932369835,0.04024634055957016,0.009013155456735224,0.0,0.09267806188623308,0.021966277561608297,0.15975903279599776,0.03621660181582359,0.08312395775430796
14,0.20380510347598943,0.06869605183845691,0.03928503616636527,0.002095187864175192,0.1204875426964034,0.025559473578460924,0.2268792445248139,0.008994826200522398,0.11093984830219004
15,0.1734408273633938,0.035247647141452454,0.04222878915578028,0.00825143980896194,0.17673356510745883,0.16933038348082596,0.04581770613850261,0.03175182609917123,0.07218032729315912
16,0.05447269052548558,0.09175522527851722,0.02913085379079168,4.084097407078801e-05,0.1462989253672483,0.0950367248348615,0.18239445923296851,0.10399159518880018,0.012057576653849952
17,0.052955792682926835,0.04235953832752605,0.018267203832752606,1.3692680119829127e-17,0.1898958333333332,0.006199549941927993,0.2557982723577234,0.07377504355400695,0.021733812427410005
18,0.02154543067226891,0.07856626400560225,0.08132282913165265,0.0001130952380952382,0.13851969537815118,0.13152757352941172,0.018653536414565835,0.03169161414565826,0.0546032037815126
19,0.03765064935064935,0.10298398268398264,0.05282099567099567,0.0,0.16383809523809517,0.13094718614718606,0.12434220779220781,0.04102316017316016,0.07545974025974024
20,0.06558248299319726,0.04172436831875605,0.11602891156462583,0.0,0.3017067541302234,0.10906827016520895,0.008685617103984454,0.04145104470359573,0.2005284256559767
21,0.04544114577898367,0.10675849594768513,0.08250272473245449,0.001380917597133813,0.10248965181397611,0.19504185652834302,0.03046410309923823,0.05561019513722218,0.04691626955140466
22,0.0632791128912626,0.06981176754190774,0.12267289719626165,0.008745846313603345,0.1316900867823765,0.1049869826435247,0.038268246550956835,0.11046417445482859,0.06789830885625277
23,0.022843605870020992,0.054872012578616354,0.06672875112309068,0.015180218628331823,0.15662286612758294,0.09531596286313264,0.05131211440551064,0.15527213237496262,0.040080368373764594
24,0.07080444509765497,0.08238637402834927,0.14040936703899662,0.0005817656280619325,0.04118686720229928,0.21621689855640472,0.1094444771049709,0.00701515448429029,0.11835036579789675
25,0.1415207190403042,0.31966441737985474,0.05344170141174748,0.0014857728037451527,0.05626494038475604,0.06483605807914565,0.015058024284982806,0.009048624826274596,0.14123434642674274
26,0.01810887896825395,0.01777310090702949,0.14567254818594105,0.00016209608843537735,0.10163492063492056,0.10673136337868479,0.01206157879818594,0.01238098781179139,0.29168080357142856
27,0.01570409376592488,0.03226600985221675,0.22344242492875066,0.02821282298095615,0.11516241058452709,0.06273899175207141,0.061918917388596346,0.005954740199686691,0.13696374308740533
28,0.0057121261202893805,0.3281503077421445,1.635596420206704e-17,0.0,0.08395421660727784,0.057250836842673604,0.12604470359572392,0.010106899902818267,0.15864377497030563
29,0.04970415765917628,0.12024090491395785,0.044643105055433265,0.0035517608403905685,0.16813397856713147,0.009288127301455076,0.11671624918188848,0.08492327932144672,0.22694082492083312
30,0.017704653703762625,0.05071462163242071,0.13635571255308382,0.0005473697610030899,0.07323439660263008,0.08890427040349076,0.0077376090407946085,0.01640076094297525,0.07149823024182572
31,0.10094347158218117,0.03880261136712743,0.14904147465437786,1.486266307159484e-17,0.048698617511520735,0.07547772657450078,0.2721760368663594,0.012796313364055291,0.023366820276497717
32,0.07703146258503396,0.011711270871985141,0.24898492578849715,1.2165593208149037e-17,0.04238102968460108,0.028021567717996302,0.14843993506493508,0.15183387445887453,0.02971838280766851
33,0.03268732783127513,0.03817029952999429,0.14096876967150979,0.22739457905951144,0.09642880083393436,0.07074053886402133,0.03937164953467416,0.040970880200848984,0.033926025029042725
