,rexp,la,ndev,sexp,ld,ns,nuc,lt,age,exp,fix
0,0.09060624741186211,0.7728650266277967,0.029659452889948715,0.49585583790465027,0.32122054804442346,0.1333347860088294,0.6192496128411974,0.41459017393914055,0.07893486093610849,0.3081668312597676,0.14854162949974012
1,0.0170250994998132,1.1142639945131088,0.6074508633905363,0.7434190762131315,0.003946000833008392,0.20267499309535872,0.2088422943049648,0.07463157530434403,0.34288400093382365,0.19435277049635458,0.026732933705391412
2,0.1622221904792492,1.0613035304343716,0.353173602463528,0.1685974166904058,0.010611638866290926,0.11486956673779743,0.2033076858285191,0.06724826728478889,0.1176795625386936,0.2841222646860792,0.07076157392410921
3,0.2322420264867547,1.9598460233686705,0.0,0.8138396933771932,0.3543407325151827,0.06303825390819323,0.0899738386761773,0.9501481829274674,0.6057219973701258,0.10256001848032748,0.35899377412516725
4,0.0,0.930593085149712,0.0,0.7441307019028433,0.15780697778211253,0.0,0.0,0.0,0.0,0.05607172002407387,0.0
5,0.0,0.8778187504558324,0.0,0.4091761282208079,0.0,0.0,0.527650977586725,0.7225905621054041,0.06496432714733118,0.058940907439792106,0.04130595336040562
6,0.4476434479785424,1.0003949063144626,0.4454879518598204,0.5022963815458326,0.07036238350036347,0.0647477168851219,0.2630889145833461,0.9087146714109047,0.2658765967012774,0.2388890892516935,0.012424907865347029
7,0.019711457869335685,1.399418617716614,0.6198868759551632,0.24613370971060278,0.3687883966248687,0.10003346168292546,0.0012210075994263465,1.149565044935623,0.070722648966334,0.24657430670168143,0.03406394269853095
8,0.019303603549432183,1.2894746126255865,0.43501877975640424,0.2361136845443358,0.381457933943356,0.019485596960045263,0.2461673472852235,0.9075830012733808,0.17406449791316997,0.4027465200336223,0.05313750092323567
9,0.23624156842664423,1.1440376264652397,1.0107068564355322,0.9318812663223013,0.22659559731824847,0.08482834202102307,0.42566660718867544,1.2664813765264675,0.19393285702944868,0.2705016831449948,0.0
10,0.039588097810639225,0.9179406972535318,0.938456324495906,0.8734304772966636,0.03663824973818712,0.03788030556287046,0.08142489233641852,0.6592982294724593,0.15030525969087372,0.11686506415744234,0.005579948027800623
11,0.08701465351942911,0.9267698575573554,0.7366883644057798,0.7178031427242499,0.08240079109683193,0.07102875096225883,0.1342432737657502,0.09680122099894982,0.0018847287431911868,0.3267405559799543,0.06371962215660659
12,0.22504150664695827,1.4708283925159122,0.5656022890146113,0.511053136920068,0.06815616927188489,0.10617936409541827,0.028046990919117366,0.3575715180502331,0.07233439037292605,0.40556958328116083,0.009070202528010555
13,0.3095854721177556,1.2054086020360044,0.09963253318780714,0.30756638393741687,0.14159598551195837,0.0,0.1962098337711577,0.3556421631771566,0.18824186951873118,0.04516595117544255,0.012991537986091138
14,0.09226205584070005,1.1780546270025003,0.039543393545039295,0.6370052396540054,0.1278201536520922,0.09544693539331603,0.39664902898637056,0.0716302281559656,0.2445572564205459,0.3948922598807806,0.2318376461546912
15,0.149910564863642,0.8664942323332943,0.3036949806071946,0.5298869004454211,0.08261212943570881,0.030464282598130984,0.23444741078498466,0.05115343871336951,0.22146846111226598,0.5708717183060623,0.04015068699499247
16,0.04072321065861225,0.8714950027041913,0.24852278689784765,0.29577226453227645,0.2636183023637453,0.0803049296760243,0.12214635503737849,0.2775602777822731,0.24224118087645755,0.3041055592470915,0.027779281030065713
17,0.2740429550577355,0.7996544942113012,0.09500552678136366,0.18113900398615557,0.24374875901421728,0.05510045952556457,0.09307318005127496,0.40476678698941526,0.1749625392132758,0.08658251468346409,0.0035501989641549144
18,0.036907240773079754,1.174772815561714,0.5746682709916147,0.7901637421602499,0.13548333033016408,0.03863372443934748,0.11174957225145772,0.3500574071129696,0.4836029163933564,0.7202631718045893,0.01918945522461844
19,0.0,1.222349582377308,0.30114030666015273,0.7142297822698482,0.38568224221787045,0.10186178360644321,0.22795502716642072,0.57375726832385,0.5145170284863733,0.41667079343356556,0.06431231055165518
20,0.17319064373675985,1.0551500116199735,0.13679094519286336,0.6808638082012103,0.42263210853815325,0.0,0.3701154548175744,0.4007760656369059,0.48535337803558576,0.44665423561521206,0.12463834980818543
21,0.2980382123156601,1.5875618385814683,0.16667641098780073,0.4659511563658846,0.0,0.1660571417809831,0.3686597167401609,0.0,0.07821122872171297,0.26264027725184835,0.20537478578249052
22,0.06364523265193367,1.5297776085869368,0.7852103538783299,1.0641762847438456,0.09017654268890266,0.0027599303645473813,0.0,0.9592418736233684,0.05303164870444867,0.6487132562716972,0.0
23,0.11359434179321035,0.8153073892976472,0.22914482323917199,0.47943038590069736,0.09046620027992126,0.009076588619048368,0.12247086154954587,0.08029956292091667,0.09921834016312385,0.3984547224533051,0.02021583758942045
24,0.033125785900973,1.1100904609925664,0.5603106026872697,0.8975113832302856,0.47602455634769225,0.004788047570511524,0.2704633201611736,0.2578205524999724,0.17337565193737325,0.2658386717454871,0.046116642496794806
25,0.24098370358052357,0.7572565594406202,0.1683862233304983,0.28171023444239124,0.12456434718080027,0.012504791979779465,0.25318962245288257,0.5537289993608278,0.09834652658249154,0.05459401338624314,0.13546717738048683
26,0.03937171623139192,0.9509026804030142,0.21791652494726876,0.6067431804124258,0.007505539266373146,0.07000718630056246,0.08130782018540716,0.6277452423974862,0.2507520379143257,0.05490195704340426,0.04715312416312431
27,0.029484682810402094,1.4679356223543563,0.4574780275510575,0.0475035391892369,0.21788306419932182,0.15730100007493003,0.5395698912803643,0.7919943768702545,0.0609627677089725,0.0966683560004269,0.10122996235125752
28,0.13357177536841278,1.1878911357549382,0.0,0.0,0.1470551362760438,0.09124735281023563,0.41848106334166213,0.41332845026757886,0.18810494185949903,0.04340996932947361,0.1756332761645685
29,0.1352453926272311,1.079934801734548,0.11593166429221603,0.26492582864254943,0.11423027065462239,0.01961015589447078,0.5133454182440021,0.40252570524558734,0.1069861114783042,0.11175860620651631,0.11853596101770154
30,0.10287782191204807,0.8053741339476377,0.03261281786701487,0.22025517615934798,0.12042138506673979,0.0,0.3476119527541436,0.27540860139863704,0.013178398317248652,0.21457939566553258,0.0
31,0.03625803114533306,0.6961868240110193,0.04632094901903221,0.11505939340698104,0.4372334884236269,0.0,0.3345678763770289,0.29411488724729373,0.20316378257215745,0.06090830108219091,0.1666267381411086
32,0.04542578297978692,0.7916422270397646,0.06019006516308246,0.14516724945850296,0.4819864041989596,0.011846937438484173,0.1075948848069017,0.19044129495476245,0.18243468880279606,0.09760744179087705,0.12910149398590226
33,0.020109894504404306,0.9356482211167757,0.03489265722917262,0.00414707831976516,0.2970626454560724,0.019788850064196464,0.2687841878459565,0.2210982453010356,0.03431784236851451,0.003340340814036846,0.08207195394511052
34,0.08288685885269616,0.8354691464228864,0.007464423895631711,0.4296760040527746,0.24238401887882552,0.014160134350322933,0.3801504395273418,0.36458157496171095,0.09583924519704114,0.3299193356858495,0.17047982996444955
35,0.17600364907859564,1.218526282044348,0.056945840120690844,0.5248685015966834,0.12136625115868938,0.06428742724544431,0.3262507850749441,0.48716146859499676,0.4482482558582059,0.22695094293005397,0.09365935679048334
36,0.03650638141339227,1.094282105646722,0.06484605165358868,0.22932144923266928,0.008547770153514381,0.08622603811608949,0.15456122744623407,0.4339922158932737,0.050953998070227394,0.47688621841267176,0.1586967372373406
37,0.0,0.7027335754279397,0.03145942550612596,0.037165876547002194,0.004580295009133481,0.0,0.008461317217002374,0.2791151132761885,0.06921785168308629,0.28843604811727974,0.09496508407892724
38,0.05576203253021415,0.7514685154295985,0.1040604192376702,0.005055063641181804,0.05349395718948103,0.13345462015354856,0.03938160524371225,0.25516327746415823,0.04426834738037473,0.2920850285068528,0.12360041779817314
39,0.04677884355244407,0.8968366345200127,0.20897887862076292,0.0943794053049992,0.22205710573444107,0.006557314671022139,0.09555391181150387,0.39796649362830755,0.08839553276754562,0.11877963734158303,0.029173326352446387
40,0.33055853323634643,0.8650593787292953,0.06716981471572746,0.16003095158345754,0.04205911855095439,0.3118437356135567,0.6578721498940825,0.445851409873017,0.15452514786006272,0.30735540968410036,0.017238696371171303
41,0.6191866981210792,1.2655606230296457,0.0,0.36838138238289475,0.15000846292201694,0.2751404326292062,1.3236810380609032,0.6844245541817384,0.6217979266476846,0.4604428366501902,0.0035954723543803616
