,la,ndev,sexp,ns,rexp,exp,ld,lt,nuc,age,fix
0,0.33276262626262626,0.0071998556998556906,0.014802308802308808,0.0012669552669552669,0.05530303030303029,0.0037546897546897563,0.11661255411255406,0.0036363636363636364,0.06117748917748919,0.0015274170274170262,0.005098124098124099
1,0.10557319223985889,0.008527336860670191,0.10195045695045694,0.0038199454866121533,0.01829645662978997,0.04384479717813048,0.02192400192400193,0.036722783389450106,0.03323713323713321,0.03866522366522368,0.006316337983004644
2,0.0520668115154807,0.017676081839579937,0.08163045446315409,0.0031739996378779643,0.026360673546985337,0.053946224877783826,0.041076407749411556,0.035979540105015376,0.03809795401050154,0.04273492667028788,0.005406481984428752
3,0.36639249639249644,0.014208754208754212,0.147310606060606,0.012804232804232804,0.03762025012025016,0.04114718614718615,0.0591913179413179,0.12834175084175078,0.014504569504569517,0.0621512746512746,0.02978595478595479
4,0.019547899159663863,0.00579327731092437,0.019020728291316538,0.0025994397759103627,0.009119887955182067,0.027341176470588237,0.019246498599439756,0.012519327731092426,0.013403921568627457,0.013229691876750717,0.003634733893557417
5,0.10460620215388598,0.011188529907875945,0.09678409238354745,0.0036713377449072234,0.03599455040871933,0.06346762683274948,0.04113403399506941,0.09807577526923575,0.09809199429090443,0.02623394316854809,0.004032048786817176
6,0.23860238832375083,0.009175512310187244,0.09703228659884998,0.017818811735220427,0.06010762199616687,0.01735736399823088,0.01730687011646765,0.20765590446704993,0.0968280996609169,0.04898680524841515,0.032510319917440654
7,0.3654421272158498,0.131042057698992,0.0035610010427528606,0.010145290232881476,0.004810218978102173,0.03229509906152244,0.02320959332638165,0.21635001737921453,0.02014250955856797,0.011915537017726801,0.0
8,0.3746785971408004,0.0749398333847578,0.02119253316877509,0.04121413144091326,0.012178854263087536,0.028442353183173924,0.031063972025095136,0.20105882957934768,0.02285919983544176,0.026055744111899634,0.00957626247043093
9,0.20194191689414634,0.06979754322111002,0.21621929026387618,0.05738550197148921,0.09186381558993038,0.08878601759174998,0.01828252957233848,0.2070048528965727,0.11025781013042155,0.040959963603275716,0.018533515316954807
10,0.2372998366013071,0.14588877217553692,0.24660305788982265,0.007065826330532205,0.017975023342670406,0.013685807656395878,0.01846288515406163,0.151796802054155,0.0036058590102707733,0.045689192343604156,0.025512371615312803
11,0.1768644314868804,0.17909183673469392,0.19750923226433437,0.02128036929057339,0.08357677356656945,0.1064042759961126,0.0018454810495626861,0.00970262390670554,0.11035276967930027,0.03260398445092318,0.009679786200194372
12,0.4108268398268396,0.034590909090909124,0.0669574314574315,0.015212121212121218,0.024768398268398266,0.04534992784992787,0.04072438672438673,0.05446536796536797,0.02936147186147188,0.02952741702741701,0.0022099567099567105
13,0.41023899033297534,0.023464912280701775,0.04523272466881487,0.021459004654493383,0.043771929824561406,0.011957572502685275,0.0032348728965270325,0.07795291800930898,0.055872717508055864,0.003119405656999641,0.019840673111349807
14,0.1613664965986395,0.022966836734693886,0.08678146258503394,0.08324149659863946,0.04982227891156463,0.03985204081632652,0.06601955782312932,0.12044812925170063,0.14223129251700684,0.07258248299319736,0.01948214285714286
15,0.3577795679675378,0.004274973147153595,0.10804869316147506,0.010710108604845439,0.03340852130325815,0.020886143931256696,0.01830409356725146,0.07357381549110874,0.025712495524525616,0.07076918486692924,0.01041592075426661
16,0.1464681271869771,0.06342917997870073,0.14564734520006078,0.03340635934885136,0.04633804959683549,0.05748288452761298,0.0707462345960748,0.07858359957401496,0.07277498858968509,0.06635326335006854,0.0644112277498859
17,0.09836522108843544,0.0025361394557823114,0.149345238095238,0.017672193877551014,0.09856079931972786,0.2161330782312925,0.10640093537414971,0.060984268707482976,0.04234693877551019,0.0564455782312925,0.03556760204081633
18,0.09719323907037222,0.010676905574516508,0.09270112140419305,0.002624735901186414,0.018488542174549004,0.04557614171948641,0.0433967170485942,0.04103282951405818,0.07336421257922962,0.03520315293352838,0.008226068584430351
19,0.3644879725085915,0.04680412371134022,0.11389150711831134,0.0271237113402062,0.014699067255768283,0.09049779086892484,0.04476337751595481,0.13940795287187033,0.02898330878743249,0.06876877761413842,0.04071870397643594
20,0.09322845804988658,0.01155612244897959,0.10629676870748299,0.032013888888888876,0.03552862811791385,0.046327947845804976,0.10328018707482996,0.08144841269841263,0.09898809523809532,0.08765873015873023,0.06848285147392294
21,0.19827315541601254,0.009849555206698056,0.08411433804290948,0.003016745159602302,0.08637362637362637,0.11776033490319203,0.15102171637885928,0.053714024071166946,0.15676870748299326,0.08741365777080055,0.045794086865515435
22,0.2007314678448699,0.016861397479954174,0.14868515791196196,0.03549746359024708,0.09072737686139745,0.10901407298314517,0.05816396661757488,0.10466208476517756,0.04965799378170514,0.05497218131238753,0.025031091474390445
23,0.27023390894819466,0.004334903192046045,0.07663055991627417,0.0003411826268969112,0.02041705913134484,0.05242176870748302,0.04163840920983776,0.05111512297226582,0.08540816326530608,0.030735740450026156,0.004427001569858714
24,0.17449294532627868,0.02352917401528512,0.06745149911816582,0.009550999412110526,0.05438528806584365,0.05679710464432684,0.0868316431510876,0.041474867724867776,0.09019914756025867,0.06430408583186371,0.028231187536743106
25,0.11216774004683833,0.028037909836065595,0.12105288836846223,0.03018369437939109,0.06904225214676035,0.05600312256049958,0.07275248829039832,0.10366510538641684,0.08615754293520679,0.06521418813427023,0.01992242388758783
26,0.11279580306698947,0.018824589722894795,0.09179956954533214,0.019873284907183267,0.04716760828625238,0.055162765671240274,0.08422571966639765,0.10429835889157926,0.10024051654560133,0.06347323110034966,0.023792036588646794
27,0.3756723283793345,0.016521585279547054,0.04333737741381052,0.003265594985340204,0.015019714892326355,0.032785865938732194,0.02923769083004752,0.04688150844201801,0.026771307249014265,0.029059751289050625,0.0015554544535436247
28,0.19422683051715298,0.04764422256357739,0.06795570916538655,0.03209592080559823,0.07183435739887349,0.058479262672811075,0.07721411503669576,0.08285031575354154,0.07217869943676399,0.06456391875746711,0.023861580474483692
29,0.1664867633800507,0.030134415211867896,0.0995143840668797,0.06013564461929349,0.05140726169986074,0.06683714449635283,0.07024997950987634,0.11055610195885594,0.12048110810589303,0.05358454225063519,0.02993648061634296
30,0.26746350801627183,0.012092605886575744,0.058989790220946074,0.00028754885538804993,0.0027287229799792616,0.011920714684533776,0.17281845736619594,0.03916008614501079,0.020513280689160106,0.03942370583074102,0.001140623753689082
31,0.3287922508975137,0.010656709340919878,0.06423186344238974,0.011217909638962293,0.020781006570480258,0.056779109937004676,0.08545722414143471,0.12151222651222632,0.10955225902594319,0.050308880308880324,0.043927386032649174
