,entrophy,rexp,age,ndev,fix,sexp,ld
0,0.06154873294347009,0.05166544834307938,0.06329215399610176,0.17523586744639164,0.0,0.09458966861598386,0.09911769005847985
1,0.06037503671071969,0.044825110132158556,0.04530925110132158,0.15522320117474295,0.0,0.14184317180616693,0.0896444933920709
2,0.061959070412764605,0.036843739160596606,0.05399427679500546,0.13783662851196743,0.0,0.1270709330558451,0.09878199791883394
3,0.06336836379460431,0.03581897302001732,0.07790970409051373,0.13632550043516029,0.0,0.10147106179286319,0.10671344647519604
4,0.0537479084103916,0.03459973579920735,0.06110832232496728,0.14069638925583414,0.0,0.1619401144870104,0.0879581682078377
5,0.06702912621359212,0.0333421174294961,0.04118215441516396,0.17313129912159078,0.0,0.16103467406379993,0.06403791030975468
6,0.11452304147465486,0.025394201228878564,0.052982142857142804,0.14826958525345718,0.0,0.12041321044546882,0.09183678955453199
7,0.053621309963099925,0.03535408979089787,0.05997678351783487,0.17097047970479626,0.0,0.12554028290283,0.09449062115621112
8,0.049970516822754316,0.03653468609087771,0.05027211238293453,0.15204127644814452,0.0,0.15870221990981542,0.09629049601109912
9,0.05547922848664691,0.025668809759314067,0.0780877019452686,0.15119386745796265,0.0,0.11142499175733553,0.14329376854599402
10,0.06487016666666685,0.04536699999999996,0.07527866666666662,0.1625916666666665,0.0,0.0808498333333333,0.14422199999999966
11,0.07846018945212536,0.02438863287250375,0.0655175371223761,0.17342434715821758,0.0,0.08594034818228319,0.1288035074244753
12,0.06070830730793257,0.0631547990839055,0.03529419113054356,0.20356652092442118,0.0,0.10226577139288076,0.07958650843223028
13,0.07026167471819658,0.039436507936507534,0.03250805152979056,0.20505682079595108,0.0,0.09451092707614396,0.07516758684150016
14,0.1160784796281107,0.024191277003008063,0.05344845501777405,0.16301408258135136,0.0,0.08672559474979556,0.11494599398414003
15,0.10896679946879138,0.028555112881805917,0.05547227755644068,0.0993949203187248,0.0,0.12366268260292118,0.15055179282868555
16,0.07810588716271492,0.023194875988007527,0.05137476151539885,0.13247805941673438,0.0,0.13154769692014182,0.11779394930498777
17,0.04873153547133194,0.05325801749271104,0.042476919339164095,0.15354020894071846,0.0,0.15738459669582142,0.08140804178814426
18,0.062477685325264785,0.04335010085728707,0.045360564800806726,0.1531307362581944,0.0,0.12418570347957603,0.09551966717095345
19,0.070805120167189,0.03152547021943572,0.06093704284221488,0.15873837513061492,0.0,0.11035919540229938,0.1129804075235106
20,0.06843951310861435,0.0390844569288389,0.06525374531835233,0.14069419475655406,0.0,0.12352771535580562,0.11459662921348351
21,0.038051069321533806,0.03740320796460178,0.035855272861356764,0.16768141592920444,0.0,0.1459253318584079,0.07891629793510299
22,0.05183580368906434,0.09348402503293836,0.062494565217391274,0.14592358366271416,0.0,0.10705467720685086,0.09400675230566542
23,0.04446756041046018,0.046415094339622626,0.04823949023502122,0.17756868586560765,0.0,0.11102747434624324,0.09715259847732549
