,lt,age,ndev,sexp,entrophy,la,ns,fix,nuc
0,0.01749555281882869,0.28642251844915984,0.0,0.16959638990528667,0.0,0.06493189234801754,0.0,0.0,0.0
1,0.026817288093636347,0.280938200573703,0.11881141690634,0.04893229815561487,0.04645076947072483,0.0,0.0,0.0,0.028033962324713387
2,0.0,0.1992137273483621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.09637568379919458,0.19227169609221986,0.023772832274425153,0.04476443559627236,0.03578271168750305,0.0,0.0,0.0,0.0
4,0.05301179323070344,0.12641520006674314,0.05774774744670384,0.1076191730037374,0.08254190301281966,0.07018307187842687,0.0,0.009086391042868834,0.030595120239875397
5,0.09157307740469502,0.018624388683328722,0.02915591389286614,0.16412801668024812,0.22326132783129243,0.10264805253189542,0.0,0.010352874335275583,0.030851761523770612
6,0.0,0.025633314134641847,0.039831196934865205,0.0962327048097454,0.22563036941576395,0.08141381596776277,0.0,0.0,0.02283926889615211
7,0.0,0.16971020369477835,0.0629351807314416,0.0,0.07335613702999236,0.12422692400853383,0.0,0.0,0.0
8,0.06461834421067349,0.1648195702442041,0.040925862322205686,0.11510065579456359,0.08625087469725748,0.13684670730264412,0.0,0.0349311498421524,0.011078605851483361
9,0.1419474767683919,0.17099798141781503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.055590700567213255,0.05246912731362691,0.006270174389411221,0.06481599348536679,0.16654051729669708,0.06347843904115222,0.0,0.0,0.0791207698436999
11,0.05750968055260515,0.221836574005497,0.07062689217567547,0.14706706859420787,0.039886920388392616,0.058659678479675584,0.0,0.026227929518084545,0.06674462781140911
12,0.034248919892697106,0.2173572763871965,0.07350006361369846,0.17541520007449934,0.0613556201050039,0.10416179760750136,0.005174795964928387,0.015192919588046482,0.03947917739278393
13,0.07857353271777129,0.1619177615165258,0.041196927548391195,0.13636941396596167,0.023246195069320935,0.10656444375927697,0.0,0.0,0.05156671837143659
14,0.0638869259148333,0.20412625454806685,0.0,0.0,0.04143802149437558,0.11117950880686377,0.0,0.0,0.06685214148783107
15,0.11748668787748107,0.013364379291257568,0.06489504528243534,0.054235180441936016,0.017168916361845185,0.19636333815076654,0.0,0.0,0.13072777662745869
16,0.0,0.0,0.0,0.0,0.13923618964950757,0.1095636739736116,0.0,0.0,0.06745784295671124
17,0.123286424621961,0.21101909503278085,0.053408231293440446,0.07214458913159767,0.04448760875432282,0.07431781108212808,0.0,0.0,0.013531115551717076
18,0.11182033447610584,0.17268344557122367,0.10364170482252366,0.01451694844007906,0.017435094486823868,0.11580289886809793,0.0,0.039861792793508224,0.04081887759054343
19,0.08915171245297858,0.12053394750142336,0.176933180836025,0.04154594639581838,0.050673641469099244,0.06434917746663273,0.0,0.0,0.0378499124355771
20,0.07448757283555921,0.028184377443567273,0.0,0.0,0.0,0.216746529210964,0.0,0.0,0.0
21,0.09217544018966506,0.1990372914853367,0.012938692617804391,0.08135452680352559,0.026478618403010377,0.013121856164804619,0.0,0.07390726469001326,0.055622172078573444
22,0.12716449767103288,0.19049152585256093,0.04163366467595207,0.08187731480203357,0.12661347302339154,0.039446279244932436,0.0,0.024741373160939113,0.006032741623400612
23,0.0,0.21292498404885524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.13511490785365143,0.0,0.0,0.0,0.22606894104443093,0.0
25,0.0,0.0,0.0,0.05806307815687111,0.0,0.34223830931734484,0.0,0.11291580607713042,0.019911674347158223
26,0.0,0.07910189805983044,0.0,0.15924307773466614,0.0,0.10870735536793626,0.0,0.18015913214103524,0.0
27,0.06832607040748578,0.14296670281552326,0.026715119466689512,0.23682213814151187,0.0036841583746994606,0.09300038445967694,0.0,0.033361739478052946,0.010261139678927356
28,0.04867807316063614,0.12254006650504405,0.15715411861352455,0.00997753116376916,0.00564464687296919,0.09225223357304942,0.0,0.0,0.014011392573666839
29,0.08361323189976749,0.1206810076145466,0.009325984567580249,0.059570364244365764,0.0457332558070168,0.18920921788834041,0.0,0.06030563190749894,0.05263014160177371
30,0.19938449150208057,0.028071604266846097,0.0,0.12258730231734895,0.07970982538219949,0.06573692403645492,0.0,0.14941721039584283,0.011219045223321601
31,0.1792630317422201,0.30408251139156467,0.0,0.04535247145809059,0.0,0.05849838131575908,0.0,0.022516302462712478,0.037612322159668685
32,0.03379751233497353,0.16240110159389345,0.0,0.1563985980035335,0.0,0.2512591573661865,0.0,0.0,0.0
33,0.18778480192321165,0.02979674353575788,0.0,0.04897306567906815,0.045973319568900224,0.17321498070078928,0.0,0.01274519589180408,0.15426592421936097
