,ndev,rexp,age,lt,fix,sexp,ns,la,nuc,entrophy,ld
0,0.0,0.009797438760555515,0.013505769186032983,0.02284399934864028,0.0,0.025810070486426133,0.001840323818828949,0.03147567869355852,0.021872979040174934,0.01091405541210134,0.03359850070951686
1,0.0002668650793650795,0.013152777777777772,0.02828968253968256,0.02988591269841272,1.587301587301588e-05,0.037386904761904774,0.0049573412698412705,0.08154861111111109,0.054678571428571424,0.016356150793650784,0.062203373015873024
2,0.00046682718031032625,0.032565543071161045,0.06605939004815406,0.05587346174424826,0.008334670947030498,0.03268860353130016,0.004143927233814875,0.14208935259497057,0.07778892455858748,0.02011904761904761,0.07846843231674697
3,0.00031475468975468944,0.016080447330447327,0.05234577922077923,0.045640331890331884,0.0017261904761904762,0.04676497113997114,0.0020319264069264065,0.11563582251082247,0.03387445887445888,0.030473484848484868,0.1157503607503608
4,0.0011489479512735326,0.033760382059800656,0.06244947397563683,0.06416389811738644,0.00562223145071982,0.051522009966777464,0.0021670819490586923,0.1327374031007751,0.07207710409745295,0.011982973421926911,0.14588593576965667
5,0.000331959706959707,0.006061126373626371,0.018626373626373618,0.01616758241758241,0.0011332417582417577,0.014164377289377281,0.0035210622710622683,0.0416609432234432,0.029826007326007323,0.0030425824175824177,0.03263049450549451
6,0.005584656084656086,0.01823148148148149,0.05164682539682539,0.06628835978835977,0.00315079365079365,0.05984920634920637,0.0016111111111111092,0.11212433862433858,0.09817328042328044,0.018201058201058197,0.0503558201058201
7,0.0067768135291499795,0.011689474855362697,0.020905095683133076,0.088679906542056,0.007197374276813518,0.06889853137516691,0.0017167334223408997,0.1779383622607921,0.041285603026257243,0.009044281263907416,0.1595149087672452
8,0.004071957671957664,0.016801058201058195,0.05335026455026453,0.061844444444444376,0.0030650793650793652,0.033559259259259254,0.0017597883597883584,0.09324444444444446,0.09704814814814813,0.01774126984126986,0.06982751322751325
9,0.0012819396051103361,0.02381097560975611,0.028951800232288032,0.06660569105691057,0.011267421602787464,0.01913472706155633,0.0018074912891986056,0.2288951800232288,0.04732288037166084,0.010047909407665506,0.1446341463414634
10,0.0028169412830530535,0.015946152539493802,0.04736424891002774,0.0944595436272012,0.0025338316063643045,0.060811958552743337,0.000990883868410622,0.17466451503312388,0.089179548156956,0.009399241266066475,0.10242200328407224
11,0.0035003306878306872,0.02313161375661376,0.03047949735449736,0.04175925925925925,0.013310185185185184,0.0510515873015873,0.0005291005291005292,0.06153935185185187,0.026211970899470895,0.009026124338624337,0.1135019841269842
12,0.0011952003023431603,0.006496126228269081,0.02604780801209375,0.021481953892668194,0.0011871693121693122,0.02002645502645504,0.00036233938019652236,0.14036328420257008,0.028176965230536682,0.0023044217687074806,0.16642479213907804
13,0.004093732354601912,0.011790890269151129,0.06011857707509882,0.039616506681724055,0.006314699792960653,0.04741389045736876,0.0012445887445887449,0.1517325428194995,0.08029832486354227,0.007285902503293797,0.06506211180124227
14,0.011008687258687254,0.016873391248391247,0.06831241956241954,0.03783783783783787,0.0010207528957528946,0.07475466537966545,0.0006523487773487761,0.21326254826254826,0.060225225225225276,0.00847007722007722,0.06816119691119694
15,0.0034737345911622732,0.023696821642974094,0.0355827421017525,0.02790446304044631,9.762900976290093e-05,0.019390121884664373,0.0011808172423053301,0.1562412398104593,0.02909866420645026,0.012204903973595976,0.08123619376802933
16,0.0034444754464285662,0.04460007440476185,0.029411737351190476,0.08090866815476191,0.0037792968749999958,0.03895786830357141,0.0017261904761904762,0.14208054315476204,0.06445033482142855,0.01760556175595239,0.13174432663690472
17,0.0013255494505494516,0.029724130036630023,0.030472756410256423,0.09003033424908426,0.00267628205128205,0.01683436355311354,0.0016140109890109891,0.10594608516483513,0.04228250915750918,0.015887133699633686,0.11400927197802199
18,0.003120466729738254,0.012191737622201193,0.025237306843267103,0.03088930936613057,0.001071428571428571,0.025261747082939153,0.0026363923052664783,0.08756070640176603,0.03846814884894357,0.015275149795017338,0.07474929044465471
19,0.0024473775017253285,0.012751035196687376,0.018736197377501724,0.0342305037957212,0.0014423740510697025,0.0224896480331263,0.001351794340924775,0.06456780538302284,0.04888285024154585,0.020896307798481704,0.062464630779848235
20,0.0019588080631025417,0.010405346187554771,0.01814125036517674,0.0319098743791995,0.0026146654981010833,0.017037686240140237,0.0010560911481156878,0.04644244814490212,0.026773298276365747,0.010261466549810095,0.09704937189599772
21,0.005242673992673988,0.012669413919413907,0.02411114926739927,0.03903445512820513,0.007679143772893763,0.025263850732600717,0.0010868818681318679,0.054197000915750894,0.032917811355311376,0.013757440476190473,0.06561984890109887
22,0.0054278273809523795,0.015546254960317465,0.034347718253968235,0.046773933531746074,0.02521701388888888,0.052061631944444436,0.001236359126984127,0.08424665178571418,0.09301401289682547,0.016739831349206338,0.08257254464285717
23,0.003400243309002434,0.008785192909280497,0.037910149461244345,0.030290232881473766,0.010785540493569678,0.02693604449078901,0.0014172749391727483,0.06299617657281892,0.06342978797358358,0.021732707681612794,0.06939520333680922
24,0.01550656814449918,0.015173234811165837,0.03710344827586205,0.08041379310344828,0.001101806239737274,0.048515599343185556,0.0009039408866995061,0.10963382594417079,0.10146880131362891,0.024450738916256178,0.09097454844006576
25,0.009322576746434608,0.013736403190717911,0.03716098622189996,0.04478909838046893,0.003691080493110947,0.04792724196277498,0.0013983562968334538,0.15989122552574334,0.08526226734348567,0.013514624123761186,0.11145213923132709
26,0.009564780457637598,0.019841527520098958,0.04099180581323435,0.04399737167594311,0.005496289424860854,0.049264842300556576,0.0012932900432900433,0.09287028447742729,0.05846552257266546,0.00915661719233148,0.0656145640074211
27,0.0020724448315911745,0.006761033681765382,0.02175304878048781,0.014881678281068539,0.0003912601626016259,0.05887993612078977,0.00044933217189314695,0.09270615563298491,0.07258275261324039,0.01293336236933798,0.07195484901277586
28,0.0035444743935309935,0.013662024558250992,0.030776055705300984,0.02680518119197367,0.002894579215333928,0.05228998203054809,0.0011848607367475328,0.08408992213237496,0.08599805330937409,0.014402515723270462,0.07950958370769694
29,0.0039150432900432785,0.029859307359307353,0.04472267316017316,0.05372767857142858,0.010419710497835482,0.04490733225108228,0.0062483089826839665,0.04806074134199137,0.08440611471861471,0.03166193181818179,0.14444264069264076
30,0.005230858300767107,0.030974091764365358,0.03409465914025184,0.04623317412071207,0.0059346504559270475,0.044098277608915895,0.001134751773049649,0.08789984078737878,0.058412215950209824,0.007929150383557668,0.16958098132870156
31,0.0030278182701652108,0.01917274052478134,0.02859025753158408,0.025595845481049595,0.002304421768707484,0.08510021865889209,0.0007294703595723993,0.13288204567541312,0.11079689018464532,0.013408649173955291,0.04761540330417882
32,0.0036779448621553842,0.02054600787683496,0.03822010383100608,0.039211421410669516,0.0018063014679556059,0.03394826351593272,0.0017888471177944854,0.14104726100966689,0.17761188686000703,0.01891290726817042,0.07045694593626915
33,0.018884796070894744,0.030514894298526597,0.04400117446081575,0.05893951526799063,0.005172165278667509,0.05821428571428577,0.0019197095878710191,0.13909032671364513,0.0799129831304719,0.019135703608797787,0.09273088831945336
34,0.008899143927233805,0.023644105582307836,0.039163099696807584,0.05306313536650617,0.014361958266452654,0.05265204209024432,0.0016849473871945796,0.11578607098270016,0.07249910825753528,0.018220973782771543,0.09036338505439628
35,0.005340885252779519,0.023206943570379713,0.03333228445563249,0.03975666037340048,0.008713027061044685,0.029736731697084164,0.0009397944199706321,0.07601898468638559,0.03271816656177892,0.003979966435913573,0.04351164254247955
36,0.003840543259557335,0.011167421193829645,0.013289319248826289,0.014844902749832325,0.0003064218645204555,0.01553906773977196,0.002842052313883292,0.08828303152246814,0.02302816901408452,0.00914780348759222,0.07360747820254866
37,0.022656427758816797,0.027225337233869676,0.03504063058670566,0.0531882821387941,0.005796765805298219,0.06908662441085646,0.0026405818300016238,0.1164078498293515,0.07039330407931085,0.015864618885096715,0.11210588330895509
38,0.008714071214071223,0.020039682539682552,0.04340376090376089,0.03634420134420134,0.008494923494923479,0.057746317746317756,0.001362791362791367,0.13772844272844284,0.060469755469755436,0.01993457743457744,0.13549835549835534
39,0.011158146964856215,0.01828122622851057,0.028731172980374284,0.022793245093564615,0.001785333941883465,0.07447930929560316,0.0017225772097976568,0.11909668340179526,0.03299977179370154,0.00591472691312946,0.09325688422333804
40,0.006092889536767082,0.015528020732102363,0.014706430191124081,0.0239480077745384,0.00018302559118885627,0.04130344995140918,0.001163346290897312,0.098160025915128,0.025610625202461948,0.007391480401684485,0.13699141561386458
41,0.0028173022196926524,0.01900588123695694,0.028752134319863416,0.038733162587744285,0.0020702902675014258,0.03881616391576552,0.0009324606336558525,0.10541642952001519,0.03409789413773477,0.009161923733636874,0.19128723202428374
42,0.013162451583504202,0.028511619958988363,0.047292663476874,0.07951925267714745,0.009726019594440636,0.10458247892458411,0.0014046479835953544,0.09866883116883116,0.07296195033037145,0.011633059922533611,0.1406413761676921
43,0.0015507212657049803,0.003970451372731495,0.014624243834341594,0.019417946331627113,0.001904761904761904,0.06372925391655045,0.0008251900108577656,0.03997673336435555,0.04130797270048085,0.005821312238250343,0.06929734760353648
44,0.0007846749811035517,0.007021447467876035,0.012515117157974293,0.00972978080120937,0.0007553854875283444,0.01583569538926681,0.0009443499622071052,0.02582955404383977,0.045317460317460354,0.007771636432350708,0.05029289493575213
45,0.0005210489993098677,0.006910800552104899,0.02279589371980676,0.009995686680469287,0.0002898550724637681,0.02790200138026225,0.001161145617667356,0.046446687370600453,0.046513112491373375,0.013121118012422361,0.10276915113871636
46,0.0020479559748427683,0.0069541778975741216,0.02876347708894876,0.023443957771787944,0.0008973495058400712,0.029039757412398944,0.0004862982929020645,0.05211141060197665,0.03158692722371969,0.010471136567834676,0.06866296046720581
47,0.017108095238095252,0.022757619047619065,0.03425904761904765,0.05143095238095237,0.005344761904761899,0.07381000000000001,0.0016047619047619053,0.07302619047619052,0.06283904761904763,0.01120285714285714,0.04968047619047617
48,0.01949026243914028,0.03715621660135377,0.030506768792304975,0.04936468352927207,0.0039760717254482755,0.06649566559790993,0.0026214226338914554,0.09095416221351386,0.06905058781617383,0.015637691485571786,0.05225270157938491
49,0.0029677494469670437,0.022739841657934582,0.011887297706368616,0.02105163581324954,0.002436255675864472,0.03585720107113748,0.0007669693794388191,0.11302188846198638,0.10147048550471535,0.022021189894050545,0.06054662940971012
50,0.0017542016806722704,0.02212920168067229,0.025644607843137268,0.029091036414565834,0.001872198879551821,0.03761309523809526,0.0011575630252100867,0.07162570028011206,0.09711309523809526,0.020820728291316537,0.02800210084033612
51,0.002617312231014853,0.012299736221019023,0.03202589198944883,0.03151395251978342,0.0004855615715674018,0.024546022490628934,0.0012498264611967272,0.07978377065111752,0.04643377759266971,0.011286269609884773,0.09102318478411771
52,0.029113516113516112,0.03598075998075999,0.029784030784030784,0.033008177008176987,0.001797498797498799,0.06474891774891775,0.001204425204425205,0.12416738816738812,0.08080808080808083,0.011021164021164025,0.08282491582491587
53,0.0524871891013623,0.03994813148356458,0.039860642419697535,0.08824709411323582,0.0051574803149606295,0.07115985501812275,0.0021828521434820642,0.1132302212223472,0.08337520309961259,0.016564804399450052,0.09865266841644785
54,0.0012821279139270786,0.008734309623430947,0.008673540545925484,0.008711894799760896,0.0024711097828252586,0.01319236899780832,0.0009040645546921699,0.059375373580394485,0.042369994022713665,0.014389818688981862,0.08485355648535567
55,0.010038733196627934,0.027094440647072223,0.0505735930735931,0.05128275233538389,0.0026891091364775583,0.06605149236728187,0.0011460469355206208,0.12832478924584184,0.07075871496924128,0.020390749601275918,0.06997949419002056
56,0.011795432458697757,0.022265549076773555,0.04710519922254617,0.03375850340136052,0.0007118561710398436,0.023688046647230315,0.00032920310981535486,0.17316933916423705,0.033273809523809525,0.005510204081632653,0.04509353741496597
57,0.05461860670194004,0.06388778659611989,0.04787588183421519,0.045591931216931225,0.0020822310405643734,0.14004409171075846,0.0033366402116402094,0.12152998236331575,0.07285493827160494,0.012652116402116397,0.07170083774250438
58,0.02703021978021977,0.04610805860805857,0.040706043956043964,0.05843864468864473,0.0015045787545787536,0.05941483516483516,0.001643772893772893,0.08506868131868135,0.08762362637362632,0.005357142857142852,0.10315567765567768
59,0.015295648060548717,0.03610138757489748,0.03483759066540525,0.05402554399243141,0.0033057395143487865,0.0598281299274677,0.00032718385367391974,0.1210903500473038,0.04551324503311256,0.007978555660674855,0.11869914853358574
60,0.02430523917995446,0.03460462089163683,0.029857359800412184,0.06045395379108365,0.0023278012799652884,0.056942184618722226,0.0008938062696604815,0.14093014426727413,0.08097570235383442,0.0065820587916259835,0.09146436706801166
61,0.00406125696101829,0.02276508694169791,0.028627116717808838,0.058896465507444075,0.0004273212865098298,0.0362194567564496,0.002852028639618133,0.09660188657802024,0.054618706671212644,0.010629617001932037,0.06474087964541425
62,0.013801091269841278,0.03124950396825397,0.07100198412698416,0.07639236111111107,0.004411706349206345,0.07519940476190475,0.003761408730158723,0.08440624999999999,0.11145238095238084,0.014847222222222215,0.09916121031746032
63,0.025434039644565986,0.01659774436090226,0.0756766917293233,0.048689906584643415,0.004270334928229662,0.05931932102984733,0.002458418774208247,0.061044087491455915,0.08388471177944859,0.014048188653451822,0.05436147186147195
64,0.0073802437641723295,0.02710600907029478,0.0416510770975057,0.027842970521541964,0.0015214002267573703,0.044087301587301564,0.0016262755102040831,0.09296414399092974,0.09418509070294795,0.012424178004535144,0.04796130952380953
65,0.0049394808090460224,0.014695413282369818,0.031018076126771797,0.023965599617773566,0.004561235865583688,0.028444417900939666,0.001551600573339706,0.07850812231247026,0.06724040452301325,0.006994346233476664,0.04076246217550566
66,0.013358611737377894,0.023438546150167407,0.061056227368996394,0.04217940834870539,0.0025196420031427147,0.050774407323905195,0.0024417571906811468,0.1376798524287765,0.06747523399603743,0.0160606681697069,0.09102411696385873
67,0.007669619785898856,0.031906607604282024,0.05934809892949422,0.045950904392764835,0.001329272794389077,0.04249870801033597,0.0012255444813584373,0.1822454780361757,0.05457844222960504,0.010417866371354742,0.11769767441860471
68,0.04511367704976729,0.0407832080200501,0.04392409595417109,0.07978965270318651,0.007266380236305048,0.04060687432867883,0.004983440744718939,0.11558046902971714,0.07813193698532041,0.017010383100608692,0.08044486215538856
69,0.01378177586824203,0.03351190476190473,0.02182599355531687,0.030595238095238102,0.006591926244181866,0.015772914428929474,0.0017570712495524542,0.09571831364124597,0.03971356963838162,0.01809747583243826,0.08130370569280344
70,0.021908355795148243,0.027989218328840992,0.03157951482479784,0.04662668463611858,0.00893530997304583,0.02159254267744834,0.0023472596585804094,0.15769946091644207,0.04557457322551665,0.011678796046720579,0.1346630727762804
71,0.045497586131226744,0.02623930217248192,0.038005266622778124,0.05184496379196842,0.0014472240509106876,0.02367511520737328,0.0027359008119376763,0.06839148562650871,0.05812596006144396,0.00900153609831029,0.08503785385121793
72,0.014320573533280713,0.016506840305182846,0.02262102078400421,0.0549039726387793,0.0008839779005524865,0.024348197842672982,0.0011108918705603783,0.06103525388055776,0.07202183635885298,0.012990002630886609,0.03709878979215994
73,0.0,0.0002927042376583663,0.0011839231105286144,0.0017616863259065087,3.167321974661424e-05,0.001392529488859764,8.191349934469205e-05,0.001586937527304499,0.00206094364351245,0.0004139362166885101,0.0014143730886850138
74,0.0013050595238095232,0.0009196428571428561,0.003098214285714283,0.005650297619047618,0.0002470238095238096,0.0014136904761904744,9.970238095238096e-05,0.005080357142857141,0.006703869047619044,0.0007901785714285712,0.007114583333333327
