,la,nuc,exp,rexp,fix,entrophy,ns,lt,ndev,ld
23,0.3339640022675739,0.046452503957558004,0.06267046913104875,0.034593245054835305,0.0,0.0,0.0,0.15131254545843484,0.0,0.0
24,0.2869978858350951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.24643259502324388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.23003895263201263,0.05201129948312131,0.11828347088987243,0.06655903095914766,0.0,0.06833889189179385,0.0,0.03907076724742984,0.019321982365460597,0.03997222652114472
27,0.181647620672012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.23416746471249514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.1603217186071386,0.11066619261821367,0.0,0.0,0.0,0.0,0.0,0.05485776719464899,0.0,0.03789696166928304
30,0.20641591079304245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.18811858409360213,0.028671460825610864,0.11913273970063255,0.0394740909187031,0.0,0.1023134599912547,0.0,0.06129026494207095,0.05120979960924382,0.0173891327432995
32,0.23317311776301497,0.10672301687302134,0.0,0.0,0.0,0.0,0.0,0.048081523765522126,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.15872452277152696,0.0,0.1397587133390699,0.0,0.0
34,0.21819280925398069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.21863549359040857,0.0,0.0,0.043216097118171544,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2571763448125148,0.01592465953389269,0.128331474986327,0.02529698830836798,0.010283359732548424,0.0,0.0,0.035685254405344986,0.007943895955332812,0.005349033594837074
37,0.16058346112557667,0.0,0.05270779740115871,0.0,0.08984693742031453,0.0,0.0,0.0162693968197072,0.06966387396328902,0.025182943572868325
38,0.17843076751670148,0.0,0.05660297562981924,0.0,0.0,0.0,0.0,0.0,0.059736170133933605,0.0
39,0.20478819463576164,0.017943131139709682,0.06848475915761097,0.04723694483879027,0.0,0.0306128822172175,0.0,0.02843399226557667,0.005396345734761191,0.014738390979643566
40,0.21850219175632538,0.0,0.04141453537627156,0.0,0.0,0.0,0.0,0.0,0.060133651371401205,0.0
41,0.2506968715789605,0.028427246165997143,0.08892513535902907,0.020586661310537286,0.0,0.017727020629812296,0.0,0.04166187959918038,0.07415165325488801,0.019745115806376556
42,0.1935394158242223,0.029653219118010343,0.07247338970902358,0.03955988939790227,0.05146718819344604,0.0,0.0,0.04559197354930715,0.05809822182468227,0.0
43,0.1955075604461716,0.0805127919213232,0.0668637482905859,0.01598896780569158,0.07891010157042526,0.005558273653828676,0.0,0.047945286428018104,0.04654464723687281,0.05785409007074929
44,0.2105476700346572,0.06041595937140411,0.08549841583362831,0.03980840713027565,0.10091371450047554,0.024498785530419186,0.0,0.07122379322175278,0.0,0.0
45,0.19144506205365994,0.0,0.09006445239375896,0.05960055575706388,0.0,0.011260440947940976,0.0,0.0,0.0,0.0
46,0.2073315525481153,0.05242070431920064,0.047260306080395054,0.028688582910435273,0.06795336211738953,0.019405433606955937,0.020859845040180423,0.01174980348085578,0.0,0.038628475960626865
47,0.16024782086521203,0.05344608408930281,0.10792065900166235,0.05587280839285434,0.0,0.07069131023654444,0.0,0.05994764575000215,0.014368172065756938,0.03638547069536713
48,0.19925833273383542,0.06256440246594497,0.044802647160157055,0.0,0.07486571516757937,0.03160669647331315,0.0,0.07337798595396648,0.0,0.02516004784213426
49,0.1856223025040416,0.010696566951029612,0.21101274152764232,0.055812573949284086,0.04331138973579429,0.009661921851476279,0.006273063667632533,0.10643641267882187,0.008586952908051644,0.06436377230726635
50,0.22110080546741448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.2444376668141093,0.0,0.08286652745415636,0.0,0.0,0.0,0.0,0.0335258860865497,0.0,0.0
52,0.18932156502829425,0.09518920592338008,0.11026671943097839,0.023301455870216523,0.1076415270170795,0.0,0.0,0.044359442932799066,0.0,0.012061889616853434
53,0.2485841154862737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.224537230532772,0.012738058818883284,0.1259371274073874,0.045248630327352574,0.0,0.09427535837327511,0.0,0.01911052240111027,0.04208384505831433,0.026315362079511097
55,0.18447254250083342,0.0947007286623383,0.16177722354313018,0.03368885133306076,0.0,0.02274211063009221,0.0,0.027068752737120803,0.06492034807603127,0.0
56,0.18847798985770195,0.0,0.28385968102503406,0.0,0.0,0.0,0.0,0.04042301222483736,0.0,0.0
57,0.2676439132906777,0.0,0.18216886010619834,0.027104469306920047,0.015277894204621589,0.022221439477332638,0.0,0.02598088840302358,0.0,0.06953215656651683
58,0.21959287171013545,0.023383587523189822,0.0895977471767956,0.07226293440141285,0.0,0.029760315167981236,0.0,0.02827070292014402,0.009946315486549258,0.038876339753559176
59,0.18184387706003546,0.047193389570314305,0.023720671373379826,0.03946992779180384,0.0,0.05924726545083486,0.0,0.10213233618199502,0.08247501143772691,0.024230034898323927
60,0.22361541946232133,0.09130690136723918,0.016874404329053457,0.09472066600029758,0.01730296937187295,0.0,0.0,0.08840587117388568,0.052545903252834564,0.06812348594770505
61,0.21057374688102612,0.0,0.0,0.014429506851619372,0.0,0.0,0.0,0.0,0.0,0.0
62,0.2055461005671868,0.014032187423862018,0.09970714551339056,0.014886342346134224,0.0,0.0,0.0,0.04275979409532111,0.0,0.0
63,0.22831167165296246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.24433563103959435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.23480158789504205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.25223913664781067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.22923018187291647,0.015449399960581752,0.030636376252566683,0.030508286145488617,0.0,0.049353511384161275,0.005363791895312023,0.0178578994718482,0.015068742146430312,0.0
68,0.19317652431362228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.2562323386534768,0.05938410645175558,0.07245401276337782,0.10338540005172761,0.020426391220500148,0.028610192152818605,0.0,0.09578426163959296,0.03081213794187599,0.024554690883941518
70,0.2251171161413312,0.014276203896024645,0.15268147605019042,0.02598042063137991,0.0,0.015247429484221423,0.0,0.018361717111420168,0.08877581754307479,0.03752498447510775
71,0.1707933793279642,0.019089700510306885,0.25006909687692425,0.028542457973454196,0.0,0.0034889262683670823,0.0,0.0,0.0,0.03465066152406595
72,0.21739392371826455,0.04079041040160641,0.13782469360899538,0.03868956236600977,0.04519515184793175,0.026483826504530898,0.0,0.04746604898253403,0.023734929171493793,0.015665868784022235
73,0.22690143407732777,0.023708915674654878,0.1456137296222605,0.010594422019968464,0.0,0.0,0.0,0.04447995781393474,0.10850471418209,0.0
74,0.25061670795101515,0.06115695927046989,0.0,0.07740285483788663,0.0,0.0,0.0,0.0,0.05642605894585952,0.0
75,0.25120936178382686,0.048504242962947995,0.09905846642932686,0.04174143896611005,0.005378280574414927,0.01656684526688476,0.0,0.05437811149555686,0.03401989740171591,0.014003555225143372
76,0.22681402547864973,0.10184707529844209,0.044666082583783635,0.04838283473249766,0.0,0.015261495189403767,0.0,0.059054798209180276,0.05753458874071349,0.029474235887392924
77,0.18672547224697628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1023617298250503,0.0
78,0.2884402618849783,0.03688183203057768,0.06406043718367864,0.014111535749360278,0.0,0.0,0.0,0.031845529591348225,0.09938944755692929,0.017305908044606366
79,0.1520183622937198,0.0,0.025406839729900384,0.0,0.0,0.0,0.0,0.0,0.16804701243962725,0.0
80,0.18092021431395913,0.02813943364449517,0.04903950618345286,0.031001091142232633,0.0,0.024179625127009646,0.0,0.012060597642890383,0.12222294447417517,0.026480619981315474
81,0.23993877608958566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06243373551709415,0.0
82,0.24093149411274833,0.0028855001045450515,0.11687276157403337,0.06308121357949402,0.0,0.029058459074154046,0.0,0.03688776520343819,0.0,0.0
83,0.22804653441350708,0.014845273409128664,0.021521684401534857,0.0,0.0,0.0,0.0,0.0,0.05252577215929062,0.0
84,0.15133195717308928,0.0,0.06397817385952778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.2605183420785919,0.0,0.07688918631070076,0.0,0.0,0.0,0.0,0.015644925254964446,0.0,0.07936072718282737
86,0.26701932904893455,0.0,0.0824714829009281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.1706973143183895,0.0,0.01912140294152505,0.06854413520341202,0.0,0.0,0.0,0.04180216280418393,0.0,0.0
88,0.1838273531114959,0.0,0.1048635480506051,0.03810367375718255,0.0,0.06499683698153762,0.0,0.0,0.0,0.0
89,0.18318103867958244,0.0,0.053110005380801475,0.05244998752841049,0.0,0.0,0.0710486459650421,0.0,0.012614997070633389,0.03744860404725007
90,0.20353666985020336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.10329051006888984,0.02652651813138663,0.3968246437783209,0.06354256671480872,0.00889343743187949,0.013599033711768333,0.0030752985278756674,0.050257285006879676,0.007712446165462753,0.00371040579702392
92,0.2162974138817625,0.1350271653663967,0.04295112241611507,0.02478690637327694,0.005577700667969946,0.06568929858424682,0.0,0.08112487883876807,0.062469152783546485,0.022179877180785512
93,0.19345483024825721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.04189471537335646,0.009840482009069349,0.4280011776667453,0.00430820214300401,0.0,0.03340347222663726,0.0,0.01496137162407574,0.08375589609666512,0.04942795866115995
95,0.15463805450883697,0.0,0.0,0.03266395956291358,0.0,0.0,0.0,0.0,0.1738298855767508,0.0
96,0.19179193654488771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08147509497058841,0.0
97,0.2246626071931903,0.0680088696845669,0.05116813316723594,0.010498215766771048,0.0,0.0,0.0,0.0,0.08019109918421273,0.0
98,0.22238869492528082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.19696352645301096,0.0,0.0,0.2274554173581784,0.0,0.011156146139613006,0.0,0.005101599293869184,0.23672847059288546,0.03720393281968875
100,0.2064338286675225,0.030954408610604778,0.08872502171076432,0.17695393771172757,0.0,0.03488136091591454,0.03696860731558545,0.0,0.2301082194082258,0.05195047076081404
101,0.22585344407782498,0.07494879311432463,0.010148570649979724,0.0868597205436531,0.0,0.058639461830617814,0.0,0.13619234150337417,0.07061326702970017,0.042635997648346
102,0.09924989871274592,0.052446302594141805,0.05991966466820926,0.041864138427003705,0.01538879488019211,0.0796066710261879,0.0,0.0027512701125474433,0.2860126227811072,0.04324296352534349
103,0.08546961797089664,0.010122642115037418,0.007203818579830497,0.008858156051747935,0.022546020517748674,0.0576610520483773,0.03821715575968751,0.0,0.4267193078806355,0.01206391799395214
104,0.08057338091214185,0.0,0.46609725126322155,0.008253703025364002,0.0,0.019994308197808355,0.028861079893915283,0.012184380800375273,0.0,0.03899635816253145
105,0.10704850642531992,0.0,0.0050420777250379184,0.026093642870723514,0.0,0.0,0.0,0.0,0.4282311195818311,0.0
106,0.0814025158591823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483982905940675,0.0
107,0.06684265615982041,0.012884231501298107,0.042728262859778224,0.019027107268933974,0.0,0.02185208175566687,0.04718734117134547,0.01879346235178134,0.4112002389955155,0.012541349925598376
108,0.11199288586621305,0.005629959920074419,0.12540951896359834,0.008949717613708195,0.0,0.014875569856326641,0.0,0.006027729366131413,0.3448768250313504,0.024932903216825533
109,0.10818124805920143,0.0,0.3833526898368412,0.03174350999851077,0.0,0.008363233430037684,0.006467784323567038,0.0,0.04175068296832598,0.04720166407912296
110,0.11476540788547715,0.05411252018711201,0.3800802465826461,0.011512958606118817,0.0,0.010259618277093296,0.02970499650975136,0.035520694988145154,0.0,0.021434016115106907
111,0.09340634216865555,0.025550620908210024,0.29192234885345414,0.006635325488574246,0.0,0.036151971955035125,0.0,0.019742958683551755,0.04232938604832581,0.08245399737725241
112,0.17164861097055642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25349184924321705,0.0
