,fix,age,rexp,entrophy
0,0.06014419122272222,0.08167610199835484,0.07821648037934872,0.3121401267721491
1,0.03521303258145367,0.0723182957393484,0.07749373433583961,0.3719924812030073
2,0.005981481481481473,0.014287037037037044,0.010444444444444456,0.43377777777777754
3,0.11412884927066447,0.05809967585089135,0.059839276066990944,0.3301256077795787
4,0.09165215989684104,0.09179400386847197,0.026500644745325697,0.332680528691168
5,0.1471941070625275,0.07185897435897422,0.05341542959963994,0.2836920827710315
6,0.1817089552238799,0.19088059701492568,0.11987562189054736,0.03701243781094524
7,0.18906050955414058,0.17996992215145063,0.12752123142250554,0.0637278839348902
8,0.11213836477987381,0.16701257861635244,0.20110062893081768,0.07565588499550784
9,0.11593095238095265,0.18368333333333375,0.21011666666666637,0.05489761904761913
10,0.11807717250324301,0.19176070038910528,0.19635214007782012,0.059020752269779674
11,0.09332856051928243,0.12193489881634172,0.22404257350133563,0.09556414662084745
12,0.09918363701321802,0.1416809574848165,0.21745266166488106,0.0630046445158981
13,0.16238112745098002,0.13985416666666617,0.15359191176470535,0.13111642156862732
14,0.21469010416666698,0.11861458333333386,0.10646354166666713,0.13317447916666725
15,0.1954638694638686,0.1842913752913761,0.08278321678321714,0.09775058275058206
16,0.2078997289972886,0.17242934572202842,0.06748935346496304,0.1244192799070838
17,0.2926615355378201,0.10266913721018572,0.049189471683770414,0.14071360699353916
18,0.18598528702363804,0.11124577906415871,0.10222262421611183,0.1594440424505554
19,0.13694250465549446,0.1093470670391062,0.08674697392923626,0.2326082402234645
20,0.11665307509344272,0.08207611281005825,0.08660040774719621,0.25674481821270756
21,0.14572668650793622,0.10481564153439235,0.08790757275132301,0.24167245370370571
22,0.13415086055497108,0.08803389532841636,0.07188356164383546,0.26121619248331407
23,0.22470887245841123,0.07831176833025337,0.02668052988293275,0.2235736290819494
24,0.16820337437300595,0.09698814409484771,0.08947560419516638,0.19943456452348451
25,0.13519580549369004,0.07332498144023734,0.10101429101707572,0.22448682256867003
26,0.12131896551724071,0.11168821839080362,0.12452729885057343,0.1938692528735618
27,0.11485782312925141,0.10121564625850263,0.07583741496598563,0.25851496598639584
28,0.11251776072747982,0.08284029553850562,0.09334327934072167,0.2672719522591642
29,0.12854570637119062,0.08678362573099352,0.025563250230840308,0.30930747922437357
30,0.18465867465867505,0.08522477522477553,0.04710289710289744,0.25393439893440073
31,0.1736241610738262,0.07821252796420536,0.060644295302013616,0.24999776286353598
32,0.1677558967512232,0.11803182020471788,0.043243213173119584,0.22422897196261768
33,0.0916069295101559,0.0921127041019519,0.05683791318199906,0.28180804460374465
34,0.08808002148227775,0.08799588256355242,0.06431346222699653,0.3135955961331902
35,0.0643001060445384,0.08164369034994683,0.0762654648285612,0.29416401555319754
36,0.09641184573002783,0.08646923783287382,0.10253443526170815,0.248266758494032
37,0.13545266143106444,0.1113056282722517,0.03984402268760924,0.26639725130890207
38,0.08585077519379809,0.08203488372092994,0.04592054263565855,0.3058682170542628
39,0.09945849867724821,0.1002471891534392,0.09760830026454996,0.2384515542328051
40,0.1293305408583198,0.09010949441505049,0.085294679600235,0.2016967960023518
41,0.1131380670611449,0.08542800788954628,0.112065088757396,0.2090039447731752
42,0.09649803052683477,0.11196824224519987,0.12671713441654323,0.23459010339734254
43,0.07598546042003237,0.07555735056542863,0.08973074851911714,0.2223371028540649
44,0.09510151515151531,0.07939545454545455,0.07909242424242446,0.23525606060606213
45,0.13487689393939348,0.11216856060606026,0.1035321969696964,0.22068587662337527
46,0.17024671916010406,0.08526246719160141,0.08065091863517088,0.17669816272965855
47,0.13332938388625534,0.1442245918904691,0.06786334913112126,0.15349789362822538
48,0.08635354539430071,0.08497183565275036,0.084607355864811,0.15878893306825723
49,0.10562959251837031,0.1067050768203073,0.1003456913827652,0.231274215096861
50,0.05046660703637469,0.09681425163983319,0.051903697078115506,0.2609466308884909
51,0.08564270152505485,0.0836492374727669,0.03571532316630348,0.2931190994916479
52,0.12110955927995018,0.07302762259466158,0.035513656114214885,0.22223618870266812
53,0.061506472491909166,0.08682362459546918,0.14684951456310746,0.23423462783171448
54,0.06778975741239872,0.0629424977538189,0.16617250673854508,0.21657681940700838
