,fix,age,sexp,ns,ld,nuc,lt,ndev,la,entrophy,rexp
0,0.0,1.2857712031853454,0.2642937846039252,0.0,1.6700851684671367,2.009231525258593,0.15643150879770357,0.0,0.16486106722195557,1.1798745847230196,0.37569180954025944
1,0.0,0.15050456164953874,0.10756507871988043,0.4035641516928614,0.9831309234229665,0.4048739759837857,0.14569379105929342,0.0,0.4868952406490528,0.3188741293563997,1.0676291363232098
2,0.0,0.0,0.0,0.0,0.04626435365186159,0.0,0.2295644997232362,0.0,0.4671203321999423,0.0,0.0
3,0.008888684356059244,0.012712960153640542,0.05709199900736489,0.005410809687221814,0.10592663477398369,0.03437813336873436,0.06093362124954934,0.02286211741973972,0.15315050459398852,0.019091401113406486,0.0185010987976333
4,0.15968545039937443,0.2524370002969885,0.1762896833733179,0.015132522567484074,0.6836014381089903,0.5278974339813999,0.1888917351940077,0.16383278766699474,0.5881788016444357,0.11276329792765216,0.11161760712869777
5,0.0,0.004505200047555762,0.08630380142684378,0.0,0.2046524899002503,0.006138637629437492,0.04817348487104188,0.0,0.18546446783197262,0.0,0.15700973498624038
6,0.0,0.07933305582858208,0.2790009619639776,0.0,0.0,0.10772810393100042,0.018547364092829834,0.12308263430093173,0.5764167139112613,0.0,0.06622774316084452
7,0.005461928833618244,0.12185585503710482,0.25359971731780284,0.05827084472597279,0.045691257629833865,0.9201808080402092,1.0333850626192183,0.3478164787860624,0.9813165794574303,0.572162988961576,0.08819114698854379
8,0.0019668374602420016,0.029584576749617807,0.0687264978178892,0.0008557776614816257,0.015515028788455383,0.06487563035955164,0.02671294186710362,0.006347289186272778,0.2152584090109692,0.006854553720595603,0.007587614989781973
9,0.0,0.1694433130086048,0.08037154263728903,0.0,1.3563423601229074,0.3439152960933297,0.033827940850102975,0.0,0.28631875251884875,0.0,0.07826604041325659
10,0.018712512542592312,0.2906749554611973,0.14173090240771885,0.10346530247784207,0.9371711527628849,0.26034638460383913,0.2826579212755965,0.10919418284020282,0.3841703696907592,0.04394475307936495,0.05107451901956308
11,0.3876780346781722,0.03179274427910746,0.13419017476341433,0.02292358219058832,0.5794200567253597,0.16787455351570874,0.30597096820797715,0.1906934441095158,0.4565833199065593,0.0,0.07452661150641376
12,0.059607821996626245,0.40345357938367576,0.3998036031885829,0.2802689814505074,1.2176222842604396,0.5602760979906237,0.37725497089263565,0.18056303675748123,0.22677768786910457,0.4516786764889726,0.05302902397084482
13,0.0,0.0,0.0,0.0,0.0,0.0,0.035026559764650717,0.0,0.1529764626913504,0.0,0.0
14,0.038668350425533037,0.06821154689983139,0.15550814013492115,0.16710922579133464,0.11577641118101907,0.254394364521554,0.26757307112975764,0.5125635052774331,1.0645947782641714,0.46063656821732046,0.07344422691703233
15,0.0,0.08320739990857158,0.0,0.0,0.0,0.0,0.15344104400401198,0.0,0.4316971174893562,0.012271818394633989,0.026171815682158556
16,0.003391170396318958,0.048151497675836825,0.009175950819844961,0.03856305886071975,0.2987922003986609,0.40239328034326377,0.11630219958668565,0.11274988347488184,0.2836368729933659,0.028148722664447325,0.09015419610298783
17,0.0,0.06877880506680545,0.09408186784746307,0.05749849415164285,0.18952902689470236,0.3239532257725468,0.13216815975380222,0.0,0.6224537222638445,0.0,0.15536071454731262
18,0.0,0.12964126972089518,0.21573208913301578,0.0,0.07310758064779521,0.15248196688554827,0.33629082472687877,0.1344228720824415,0.46844873135688564,0.16822208932034916,0.009602780720379248
19,0.0,0.0917804904619179,0.2251170556542748,0.0,0.4052777350751293,0.19432148687611248,0.0,0.058550812880436266,0.21549167500181987,0.12441414154211809,0.0
20,0.15930786716646805,0.06588119720858064,0.07027442506664586,0.02368893333912825,0.445117928228758,0.5352720162791625,0.14709766919721917,0.2418507543681595,0.460261453267773,0.016685678954541948,0.08539128753539518
21,0.6107004070107726,0.13549542862187614,0.19952187904475382,0.01824352199953029,0.3093997739862448,0.4811427064285697,0.0,0.5100567208040424,0.6951707015521846,0.16515754462901475,0.02813220489361332
22,0.5597323829202591,0.07258279719781333,0.21123558096112235,0.1531627509965478,0.09160259405980757,0.5514637651082138,0.1629736279170105,0.18207897161059805,0.8865618481007109,0.3323207059338214,0.09328539150549486
23,0.1935518937549583,0.19414208754882528,0.20121836234874926,0.0,0.03775035490455611,0.05371741676724393,0.1100787410962229,0.0,0.5730478633194924,0.52231203828373,0.032131180573406276
24,0.046664300647997405,0.13909724454061392,0.07259688386712812,0.10756261055335245,0.22809855239594612,0.8234174257777023,0.691297398547143,0.04620620241669568,0.22884817212041106,1.263991076765004,0.043359313376837155
25,0.01762831790217766,0.0313665168951175,0.4373402282826812,0.0,0.01742422758526909,0.2245163366915024,0.4112338935937755,0.0909340082615201,0.46205264009763636,0.32419214921002426,0.030992295914978346
26,0.043724023474573784,0.08834257221846535,0.15365010818419772,0.045523024201005534,0.1083239149783677,0.22498654309651744,0.18078466101067298,0.3000727875857543,0.20745684366431819,0.042589841993430466,0.004072537546944042
27,0.1244592845687425,0.10353438581049522,0.27452757778353215,0.17634392566779475,0.0394354922845997,0.8450562675267208,0.052919003655174976,0.4089781259268815,0.706961204760268,0.3461127204892468,0.12239017951979686
28,0.001111661330050464,0.08389149590237861,0.09419691610855334,0.005935419612591602,0.07002398314164196,0.33285562041952443,0.10421449314882952,0.12489235749692833,0.24432352436845478,0.06794783834335508,0.08101171915426085
29,0.023238805813016104,0.0027491762658454523,0.1933040321535482,0.012488950127192073,0.1866019623576615,0.29891420696748,0.02598125227368231,0.0789879736041839,0.10995800635265057,0.02433306102745427,0.06452228238074859
30,0.06292896647075635,0.0835843072760677,0.07473939394281613,0.020211179232968605,0.35285579125185296,0.20539536233962513,0.07736455129019795,0.0011544364744699958,0.2849967752376773,0.2460136239820532,0.08578203347316249
31,0.012235701939108725,0.03134491448383427,0.027372103809159564,0.0,0.10579898089728042,0.6052646406227179,0.15495357071836854,0.17098784812589768,0.4515409746898653,0.0,0.028005712759715275
32,0.040033108563040654,0.008946803911762814,0.09582673389226806,0.015750869593846455,0.05777849596704553,0.9389553350177479,0.34627247787214954,0.1909642227445615,0.6926237242005105,0.05098062835957991,0.09465397600763581
33,0.12320909939989101,0.043019164655256396,0.03193852588941693,0.07001726356170523,0.02144932088335888,0.8165934010736468,0.07836186052922216,0.10227390000088883,0.7797380109333296,0.051237288227136864,0.08982240514730834
34,0.4355396150201609,0.23894012559103797,0.49808780767509003,0.12532984029584665,0.5689572711493043,1.1470306249038613,1.8075667934615216,0.3664539284205515,0.906288780890936,0.7927385647545808,0.0744086720445114
35,0.04147543792366825,0.364643210855197,0.2408338235686182,0.08524498437308699,0.14655149679558255,0.09496105259947643,0.9815997093280997,0.8359264049709555,0.5184899492714506,0.2168710603436064,0.13731739652253727
36,0.0,0.13935241562521392,0.015165041746259145,0.1472580385768459,0.1768798744382772,0.0895688555626411,0.11504285079938993,0.15355140086871946,0.5693162582958188,0.0026912612906580063,0.25941213552551073
37,0.2299305874942857,0.020675935424568026,0.017969053961225463,0.05176349081972849,0.17912329557479612,0.25787417985016414,0.02870927004473525,0.2648135198888395,0.5138360900865019,0.03393326649188591,0.10147881061123165
38,0.4619132427271895,0.008994215914795234,0.16188965674615807,0.16197650876787606,0.4027481011075821,0.5802032065925423,0.09620650226016357,0.34640164206872603,0.545908829768694,0.054816253315791805,0.06159122592273466
39,0.04738068487721475,0.04705572280951728,0.08352877179987063,0.11344440032191316,0.2422846183166969,0.13717211544554858,0.14699058771838167,0.2371265794503004,0.6902532596089953,0.09253722725398994,0.11664318078659033
