,lt,age,nd,fix,ndev,ld,entrophy,la,nuc,rexp,ns
0,0.08277105694014927,0.006885801346188846,0.034660041841004144,0.017239403310896854,0.008862788793887577,0.0025413862106603564,0.00642623249044934,0.0026507640531198817,0.17365949608877593,0.13580111879206844,0.0
1,0.057708026714981715,0.006337325349301403,0.038012608323725154,0.009091249621431501,0.004960265803796133,0.0018056168054308341,0.012557369732584511,0.0031814100282133054,0.0704537774495374,0.06791627038735307,0.0
2,0.04157098968619714,0.007892692560895335,0.026571648014044335,0.021055738424401997,0.01466249725696731,0.0005613342111037981,0.004333991661180595,0.001031599736668862,0.059116743471582245,0.09727079218784286,0.0
3,0.13313880053473473,0.01069192827179275,0.032575946157746796,0.03726086756096435,0.051713455953533445,0.003907020697920982,0.028882127875351476,0.0036765316000553095,0.12844235467662377,0.10355414188908865,0.0
4,0.11243627741553039,0.007054929855759738,0.02190021734835014,0.04991128235526577,0.04767654613712711,0.004812685240071129,0.030535269709543594,0.008472041098597123,0.16925666864256067,0.12574016992689174,0.0
5,0.06492386489479521,0.009387073951027447,0.027549526270456492,0.03436615602313283,0.03629198966408271,0.004062692260366676,0.03226636520241172,0.007413559739141138,0.06850636766334428,0.08424587793773831,0.00034022394487510943
6,0.12333682031164865,0.019841342486651457,0.05638923395445139,0.06742148850386838,0.04800152555301298,0.003947041516835563,0.040500817260542686,0.008041407867494828,0.11019167483927204,0.13532374414296594,0.0002957393483709285
7,0.12230504068716075,0.01639899789029538,0.049248135171790205,0.09235834840265233,0.05014231088004824,0.004415875527426194,0.024758702531645582,0.00731850889089817,0.11324969861362263,0.15401691531042774,0.0009528518685955297
8,0.07049998484435145,0.01267785153526719,0.03653329695977689,0.0897876693643723,0.04961534964081127,0.004274650662301841,0.03541359764784335,0.00809690521657424,0.11177472644054429,0.15872965354187488,0.0007215604255706106
9,0.08189957464467272,0.0061126672891378755,0.03287218591140162,0.05663865546218484,0.039858906525573196,0.007301068575578378,0.03334474530552965,0.009106235086627229,0.1257806826434276,0.0974857350347547,0.0006556696752775179
10,0.14133445258445246,0.011356328856328845,0.04159900284900283,0.08542531542531538,0.03756105006105007,0.005865384615384604,0.04468813593813596,0.012856125356125358,0.11722832722832717,0.09421754171754179,0.0022120472120472088
11,0.11731713303878262,0.009942998963617515,0.050328369606720144,0.06275595919925815,0.06134238804341903,0.00618120329460536,0.055942562592047086,0.010559919271259504,0.12511209294714445,0.10552746413571172,0.001033655157366499
12,0.12834189657098186,0.007074909713690036,0.060612085334524786,0.0855262668007,0.04948583342641211,0.004365948099333558,0.0415774973007186,0.010649502959901733,0.12114821847425444,0.10893983394765261,0.0005746677091477753
