,entrophy,ns,nd,la,fix,ndev,age,exp,nuc,ld,lt
0,0.0,0.030754117611501482,0.6411305668891578,0.07919770419999338,0.04902911170693071,0.34256505210822896,0.056756990931057495,0.013520207822133479,0.4869515306832293,0.012355000017195743,0.09068295331408634
1,0.7982925021195715,0.1340957316338928,0.7663547407312736,0.4220260466542055,1.4553447229737262,0.35402803835536495,0.8633355519600329,0.24826733679449947,1.2097755001378512,0.0,1.2298362275661496
2,0.07226727138493586,0.0,0.21322524387175937,0.03701354030379776,0.0,0.0,0.0,0.018799264172861346,0.0848449549989147,0.10084596318654926,0.2536793538981516
3,0.3039225640081988,0.01438151718460435,0.2332978677307042,0.13221252161621413,0.10384320373142186,0.011382062133648889,0.0,0.0014749950759786366,0.09941995388580546,0.07501770468328037,0.26801904930516157
4,0.3987036974458811,0.0689426909459183,0.024183135752299394,0.10821868541803763,0.2185944946921178,0.10543649471724965,0.0,0.029032666653360358,0.050651764786276816,0.15920549929750408,0.37012128278786455
5,0.18100680910358694,0.025647996758255482,0.018430994169925212,0.01185016851457139,0.234432561562219,0.09164448784564398,0.17866219248999476,0.0767127365658682,0.18915585291769685,0.1712291233766757,0.6448590639545012
6,0.021303727516981726,0.008817241065635004,0.15727384844846834,0.08780934727849678,0.033514036165724376,0.09300114658271577,0.13950115952137307,0.13821603498474722,0.08695067347474358,0.13741519480935008,0.4901891243276996
7,0.10483254919165826,0.03289662921212598,0.13692752917333859,0.02632684319410544,0.2919471722795365,0.08843117984054905,0.12970682307104134,0.08413609078971437,0.164290693614666,0.05935825492308558,0.357866916613758
8,0.005472793295351336,0.06888184299896724,0.24763595018432455,0.08288316532107763,0.5630208831509612,0.14867683876051185,0.0,0.019436577993512,0.021207473937872603,0.09027977772996722,0.39457071127580556
9,0.03992678589083434,0.04010852663613511,0.2854911592385289,0.13235867451525507,0.5577788760607011,0.1702676324523245,0.08969484802382374,0.028956747010062494,0.025458165345915766,0.08378317492835478,0.48389034899226663
10,0.07029902433973756,0.0024993102322133443,0.14573343721601958,0.06944205384504497,0.2247497083679662,0.17760687209780698,0.149234119767346,0.03203063297508292,0.1226671936736455,0.013982098366298918,0.5841732148359882
11,0.1385594302285929,0.001805451319535582,0.11728206751690412,0.1310026076845709,0.20411929120355943,0.18820272379313455,0.20409125737258282,0.013934462554159855,0.03494486903630424,0.02137310535256865,0.5758964937878472
12,0.024533450886413576,0.0001224030020989205,0.022240007721182557,0.0055943123439004955,0.04603292147856553,0.05923064822492477,0.009595016433979637,0.0386907266520277,0.07989082729298465,0.002293639974343101,0.12936597953001094
13,0.05656150151769718,0.015852302055701276,0.04487794930356281,0.16747978335990563,0.23575304079818715,0.10017349008148274,0.045533469127611845,0.05055543371954923,0.03353628338031282,0.03223590413593421,0.6593190231491898
14,0.47599386970928736,0.1153035760759686,0.014212815217336092,0.21769183309297227,0.2978562922200567,0.15007822872664536,0.09444167193501753,0.26931039843479226,0.14887864180758775,0.05441865669216332,0.6463742586531809
15,0.021954948300712037,0.04107371055284817,0.20187787089113424,0.0426143018474004,0.4895057550431496,0.18854666543678322,0.27806907682281684,0.14029408498177628,0.25728685934930934,0.13360217798375426,0.43248027382498694
16,0.07014875732000067,0.020683691445841486,0.13153374431067658,0.08082432780291222,0.4912326472111632,0.21165646740782168,0.1287514832283423,0.08708118969314664,0.1947824532783086,0.06011515246509164,0.36148322278869444
17,0.2311772816427787,0.013105382159654403,0.1957519224685716,0.04902216337225873,0.5985693639023649,0.26989914866003173,0.08620498547108589,0.0748201269977894,0.04115538763888132,0.017725236531436716,0.19669282526973839
18,0.2003027803221965,0.005946696488668305,0.45073576039401,0.06440343060620345,0.5916932744731541,0.26804924580509853,0.1451347629500069,0.08697175544380423,0.06822634421066993,0.021290836462660532,0.16141017660067464
19,0.03691976930845557,0.012835653915006353,0.4245682927195073,0.14241395770459328,0.4436097145048774,0.1350110608599246,0.07030855402141797,0.01755956162935002,0.04369473082807692,0.05272948606666607,0.3345189378340868
20,0.10821483502988853,0.0,0.2753135126667746,0.11168667191914357,0.3138580969678443,0.1541024632049194,0.0,0.027220005761417736,0.05204429597888661,0.0230425984326187,0.24215192254196805
21,0.25645311506345375,0.03734516544107466,0.27096788548614154,0.17024496249422863,0.3364693925297085,0.22534998635010947,0.03772405027152033,0.06888944003868161,0.1143265873969481,0.0808712873643518,0.29079605719854423
22,0.14278650293714198,0.018420768400744785,0.13203641320894413,0.24532772763071084,0.3085843054388611,0.09514768335897988,0.0,0.009423949837652035,0.03591576989530514,0.0,0.24658567967752187
23,0.10457025149075146,0.0,0.0926122572942478,0.013046982858214217,0.49768872798938,0.28725228898829536,0.09023299987563312,0.00015176212260645765,0.14509431258952524,0.10885373558430042,0.33472396834117374
24,0.0425446801564952,0.0055510441272302565,0.5127422658710669,0.004414184817454804,0.4290735103923978,0.3874282938487844,0.052152809535586764,0.05590834624369739,0.054341104551618336,0.13141669397092726,0.41231426786034575
25,0.018974981320784314,0.03631833478165891,0.3656500735820626,0.021704198408473693,0.2650845179984402,0.13471259549331788,0.0,0.2326674846959268,0.12980320319157163,0.04615218885449779,0.5812684931919819
26,0.12514667961252524,0.01371790156876752,0.11575468338181034,0.01753845524951442,0.26862982804595736,0.24510045823648713,0.05807509643957679,0.04811714694525734,0.08265777808044156,0.0006020662899688517,0.3375483476442011
27,0.003302688865154836,0.0,0.21848241627344758,0.03562443206140592,0.4341042921831378,0.1436298997887964,0.041491233449712527,0.22517553411297608,0.08456108912127523,0.0,0.24210343158725472
28,0.00921815004949129,0.009702370072478862,0.24839333849705394,0.0,0.5623047959087496,0.3695477030628931,0.08330781789433006,0.1900575304051146,0.023440835378950208,0.08080228093069239,0.5724168529654103
29,0.10901940456985695,0.0016837847366321663,0.23179651088913786,0.07010992858072794,0.5408678192083702,0.49241509647438625,0.10272694001140581,0.018879657311117255,0.02763045163924338,0.12562471131206557,0.5870221632058419
30,0.0,0.0,0.08360577760719691,0.0,0.24068503087179066,0.0,0.0,0.1449047810893009,0.06373863419748373,0.0,0.09528124729779637
31,0.030550315283235346,0.00835353261060932,0.15808015110858087,0.008085594672928376,0.5673370050383936,0.023365064848933498,0.10136404874596741,0.13645510026918886,0.047004299271401685,0.14069923018852198,0.35161362293650583
32,0.004266159781443779,0.04266702242275415,0.19255744197601482,0.007629373452524266,0.6264166594739924,0.0408929106419123,0.08259662207269498,0.15944063777042772,0.07453133110266681,0.14095812347864722,0.3092378686360369
33,0.1693300261943588,0.019219506824256806,0.1934773417861631,0.0502080329654569,0.4604970564574075,0.07512146503942958,0.09985483630156979,0.044341435436572686,0.01982802929334116,0.07399739934588648,0.1920473090028412
