,entrophy,rexp,age,nuc,ndev,fix,sexp,ld,ns
0,0.01795318223443227,0.10661157852564104,0.01951084592490844,0.261839858058608,0.17411864697802196,0.06148217147435894,0.047103308150183126,0.007578182234432239,0.0009222470238095235
1,0.0453544733044733,0.05824156500065594,0.01569965892693165,0.06782004460186278,0.110586717827627,0.15898072281254105,0.032968313000131186,0.05142863701954613,0.005130991735537197
2,0.07648130355386988,0.045770262677342306,0.024648770894788598,0.0750735496558505,0.07591465093411988,0.08173952802359884,0.04347258041859814,0.06975999438123338,0.013302008709088358
3,0.11720226190476189,0.01960505952380952,0.02157657738095237,0.112405248015873,0.04742557539682537,0.05371008928571426,0.01701580357142858,0.10490731150793638,0.07336681547619048
4,0.01428541182733215,0.02914155052264783,0.0054085607820363694,0.015105231320170373,0.0687294812233837,0.00758407133178475,0.005861074816105319,0.016172123015873,0.08472282713898581
5,0.0027650175838798505,0.035354885467159515,0.00415799353673606,0.002158801444729598,0.006785761809713901,0.0021225168710198752,0.007438884136488933,0.002767298735861611,0.0118586873871305
6,0.15324552035125188,0.012777806031633011,0.15451609622132928,0.08472681347369845,0.019770635203173466,0.011269897777551741,0.03235433724931767,0.1366195392361287,0.0
7,0.059670781893004086,0.005526161081716636,0.1689594356261022,0.02198706643151088,0.004291593180482072,0.00617283950617284,0.0014697236919459147,0.04914756025867137,0.0
8,0.13278792566589298,0.12362706015350733,0.036989548005791205,0.06339422066202574,0.03913250431367882,0.01544792844251403,0.050548382618353455,0.080005354911644,0.0
9,0.0005816114166790715,0.30197958475794123,0.0018736683018681325,0.0010957088350428774,0.026024478469847862,0.00010467766711263057,0.0006509835984341724,0.0016135226202864084,0.0
10,0.010834803057025258,0.09567666078777179,0.23418106995884777,0.0167254556143445,0.15152145796590238,0.018507936507936515,0.027818930041152268,0.022336272780717228,0.0
11,0.04234832756632064,0.10907167572911515,0.067610479485912,0.0454018783984182,0.13422441917943642,3.0153575714773324e-18,0.0027734387872796174,0.061372878563189966,0.0
