,la,ndev,sexp,ns,lt,nuc,age,entrophy,fix
0,0.005515109012953843,0.026014299397920108,0.00459145228972815,0.005614999543878844,0.03520159414340447,0.1173668468345193,0.30226573617952895,0.002682254606823574,0.010766226509760992
1,0.0016247527030135791,0.006289360478490909,0.0005746146767885911,0.00023187255578559882,0.0056477685760294395,0.0018818035426731092,0.286235001150218,0.00024867724867724887,0.01055680929376581
2,0.04889970880438508,0.02343054128126071,0.08819438734726501,0.0,0.023108684480986647,0.17539873815233506,0.19159977732100017,0.026097093753568557,0.017751598721023186
3,0.0003274280688528844,0.0015156426686769732,0.14016434225405178,0.0,0.2008447669305189,0.21273068224651326,0.008975122502826994,0.0035386983289357916,0.039991707500942324
4,0.09134555555555558,0.08287227994227991,0.08647409812409815,0.0003234054834054829,0.09336907647907644,0.13191591630591643,0.0726801010101009,0.11502304473304473,0.05343629148629147
5,0.015208396432778059,0.006804027146783327,0.05928121319199048,4.430983229569517e-06,0.09281395479275334,0.3754568119356105,0.0007239749845756932,0.04802096303774749,0.0037980677547815333
6,0.10699643149643148,0.07019293319293325,0.08414379314379311,0.0008536913536913536,0.0863079735579736,0.08865637065637068,0.06456104481104485,0.09817947817947828,0.06012325962325964
7,0.033002796234773,0.031149086378737506,0.035503294573643436,1.3851565243642715e-17,0.06897870985603552,0.05102256367663347,0.18291370431893675,0.221922065337763,0.038676993355481706
8,0.1277703907203907,0.09941448412698406,0.052518971306471325,0.016028830891330875,0.07282806776556779,0.08126533882783889,0.19952948717948696,0.15788721001220984,0.0151155525030525
9,0.10056303594234631,0.09627205345739828,0.08082904579456301,0.0031158547710271873,0.06407617223134467,0.09575725232621782,0.15178076537128257,0.09200515416894722,0.04624571246122968
10,0.12560940146809707,0.0864659326181065,0.04333174916870569,0.002476661020139286,0.07882547524938831,0.06465432273040966,0.15234349708262773,0.08180710835058666,0.0775526695526695
11,0.09992555355475523,0.07469544484460444,0.04571123449379753,0.0036392056822729148,0.07312643390689609,0.09924243030545551,0.20120529878618115,0.06254066626650664,0.03367260237428304
12,0.0870550370902129,0.07702351040918881,0.08532543670734616,0.0024906676238334526,0.05437407274467576,0.07468234027279251,0.15058997367791335,0.058571428571428545,0.03858303421871261
13,0.1602392069668334,0.06026940893088755,0.07219066147859919,0.0,0.16627042801556421,0.15489382990550307,0.05419677598665924,0.0587320733740967,0.0410922734852696
14,0.06551748040988548,0.07600733373518181,0.09656404460518392,0.0025448563391601412,0.11890561583283096,0.1700281545107494,0.07290503817560778,0.10412457303596545,0.06849236487844079
15,0.10822415367326876,0.09333357915437562,0.0889876738305942,0.00991606967270683,0.10743577047338114,0.13040553448518055,0.05058965444584916,0.04665574518893103,0.0925837898581262
16,0.08256457655525978,0.07792903973183482,0.055963275165138486,6.0213940648722665e-05,0.11522961648427481,0.12947288770580684,0.12389231489697324,0.08035384008675932,0.049547446514837834
17,0.0466109417344173,0.10951471157568711,0.03139450251645374,0.00020501838946961217,0.16824368466898956,0.13967387727448694,0.04254580429732869,0.044644212156407286,0.0341916860240031
18,0.027145833333333327,0.19089163165266101,0.026101715686274507,0.0028054096638655424,0.14182808123249285,0.12410224089635855,0.06819844187675071,0.05972689075630253,0.06664653361344534
19,0.05773354978354977,0.15624956709956705,0.10193744588744588,0.0,0.16185779220779217,0.08859523809523813,0.036566450216450205,0.09578939393939397,0.03936147186147188
20,6.0738581146754146e-05,0.005253887269193393,0.14298469387755097,0.0,0.05603741496598637,0.23565354713313888,8.503401360544281e-05,0.0009778911564625869,0.00027332361516034986
21,0.03689881966908999,0.11792091319118345,0.09983057381706026,0.004617406982271851,0.08175211891428107,0.1577825895393463,0.0376727596322191,0.005153367653367654,0.08634401776293665
22,0.06199423305147607,0.06366025070464323,0.13587876427829707,0.006434208574395493,0.11902423601839493,0.11366275404242684,0.03810725411659992,0.07043344830143897,0.06721450823319985
23,0.09148268942797246,0.07050152740341424,0.06306716082659475,0.008560137765798144,0.15230142258161128,0.11529754417490262,0.03216406109613656,0.11192262653489071,0.06315859538784069
24,0.06325901430531061,0.24274333725259636,0.1853537624926514,1.4609512730808788e-17,0.05061958651773468,0.19373304918675294,0.08582858122672948,0.03148535175387027,0.063777924750147
25,7.17577353522641e-05,0.0006988150098749011,0.01741836734693868,3.3031693100166666e-17,0.006612025455343408,0.002523480359885906,1.0376364386257583e-17,1.7445687952607106e-05,0.0011882817643186336
26,0.08190791524943304,0.0621547619047619,0.06519837726757367,0.03331561791383221,0.08736741780045354,0.08475584608843535,0.08111879960317463,0.05541755243764176,0.1061039895124717
27,0.02581488401940241,0.06259083102127097,0.1461865126550025,0.031143951833607,0.10905762225619534,0.07282335843572466,0.047417096049676304,0.04219938470830266,0.06622973406564367
28,0.041825936723895875,0.1588111435050211,0.0006964690638160024,0.0,0.0759421228808984,0.1462261094914156,0.11205593348450489,0.07602850664075153,0.152785876255264
29,0.04902058004931809,0.1926945122072154,0.08467536674533764,0.011375220642192747,0.07363862940705919,0.08450777784388783,0.11978144027290218,0.14525296999266182,0.10774412777744727
30,0.1084382635507608,0.09786303026445596,0.09504432351391585,0.008714423617520057,0.11677150848458488,0.11127765578645506,0.07075921034486414,0.06658710710838132,0.033279232833699296
31,0.09479861751152056,0.03096497695852527,0.13839938556067574,1.7699775337144003e-17,4.854070660523166e-05,0.03996897081413208,0.3120368663594467,0.006899692780337947,0.0025525345622119814
32,0.09694859307359312,0.000505643166357458,0.25766411564625835,1.1565761876358355e-17,0.0752514687693259,0.04192725726654299,0.21045214904143467,0.058864332096474896,0.006800170068027208
33,0.10638233248361571,0.02445864922451808,0.0008944056290570309,0.32129625041522325,0.002242758590313222,0.07472668645058518,0.01078030857774181,0.019683347189417253,0.01126985962227031
