,ld,exp,age,nuc,rexp,la,ns,lt,entrophy,ndev
0,0.14283076314748905,0.007200008473140142,0.10316720329887592,0.06463459583121499,0.060049398407049634,0.14653626503982373,0.0017187058690617428,0.06228400553578487,0.011748983223182512,0.0012711546065638602
1,0.0570667295156245,0.012657831272472149,0.037792539974860435,0.06521354029641321,0.038725313513987565,0.08569973544973546,0.002356697068023033,0.07261428279107833,0.013220928702972916,0.0008578298108684844
2,0.07932602813852808,0.020957359307359254,0.09655405844155847,0.07282907647907647,0.07548643578643571,0.1985887716450213,0.007407386363636364,0.12023042929292921,0.01380965909090908,0.00026862373737373743
3,0.11764423980974496,0.02596236380731152,0.07070528455284543,0.07815506609147725,0.06823306233062328,0.1872801421381559,0.00810282893645263,0.0824197914938333,0.035336001880426966,0.0003078646092583371
4,0.07367290249433105,0.04034639550264547,0.06321487622826912,0.07855634684429322,0.03290680508314433,0.11300087396069529,0.006280068972033261,0.06243820861678008,0.014019699546485258,0.0006815476190476192
5,0.06981848659003828,0.033333481572705645,0.06984755291005292,0.07427798303229338,0.041933588761174916,0.14740317688378046,0.00498372787812443,0.06533746122970256,0.02193304141580003,0.0009212962962962958
6,0.14961279427501334,0.017086666220795396,0.12153575887283762,0.06894575976457996,0.04659437979311571,0.15684601836989462,0.0031169297306937733,0.06397755038344921,0.013678248171927946,0.0016304173354735154
7,0.12797354133961286,0.010086701988487668,0.16131156244549072,0.11834328667364373,0.03301342011163438,0.1766010814582242,0.0017501744287458584,0.07011602782138497,0.00920711233211233,0.009906179138322
8,0.1146141911407611,0.011815070418935151,0.08085302763080536,0.09636523911765459,0.052432846407484066,0.18662415970145424,0.003487034480995831,0.059201428827032714,0.0212071863098433,0.003921721238146357
9,0.1144955744117977,0.011705300855566795,0.07431378053585488,0.07256024850838683,0.052536227907238615,0.12552129066756726,0.004621278002926948,0.05623457728244962,0.01930127068557917,0.006322786502307766
10,0.10794897500160663,0.05666639354797248,0.08781758884390455,0.08205231026283656,0.020850861127176906,0.18276158344579363,0.007433182314761254,0.057676659597712183,0.014334698926804192,0.005787706445601181
11,0.09137607188469252,0.059364851304506375,0.0577180031016238,0.07653101623791281,0.018656700419631432,0.24440683725597473,0.0011916164933406317,0.08408107553366179,0.0159228927203065,0.006566479656996898
12,0.06859657769689614,0.03512481043372757,0.06794573349509657,0.0964616065109696,0.03154835203720556,0.1356100495399858,0.003933525427155999,0.057369426751592366,0.018729703771105038,0.005637953695278541
13,0.0761272347535506,0.025130200501253083,0.0787984753550543,0.08828819966583128,0.040452297410192135,0.14645989974937346,0.0022659147869674187,0.08754534252297409,0.017457080200501268,0.0025734335839599
14,0.09350741567460312,0.03960833333333334,0.07864030257936508,0.09006371527777766,0.06035973462301593,0.13065519593253955,0.0038781622023809554,0.0889164930555555,0.0165986111111111,0.004705270337301585
15,0.08314692460317442,0.0497181768077601,0.0941966820987652,0.061666909171075784,0.05843687169312166,0.1363107253086419,0.001061000881834214,0.14379855599647273,0.015954067460317464,0.0009010471781305128
16,0.06279572624028687,0.018056302716344525,0.08257048216776254,0.10500343693962946,0.06555590423059038,0.09282381948595332,0.0026965364946536534,0.17509721392043553,0.014192402204954494,0.003935246064953179
17,0.057450739632676794,0.013275367738718501,0.05868976979971743,0.06318575999335162,0.042320057342308655,0.0977943364082107,0.0014306698246488822,0.10207390093908418,0.01213348707720435,0.0027008019612731644
18,0.07465702260702249,0.051849711399711264,0.09217008177008164,0.07627626262626261,0.03756575276575277,0.1255255411255411,0.0025139490139490157,0.1670579605579604,0.008357551707551711,0.005001731601731604
19,0.07244047619047604,0.1439443334443332,0.09539033189033184,0.07438677988677983,0.05235375735375735,0.15148290598290579,0.0016206848706848723,0.11284557109557103,0.00870687645687645,0.010446886446886437
20,0.0830522303057024,0.04933860596707801,0.07319960684891232,0.09028042328042324,0.04181654174015287,0.1699884442974719,0.001757183274544385,0.11172942386831274,0.018138062169312165,0.011596818048206935
21,0.058594211017740525,0.06947985527544338,0.08951349206349193,0.0977092203548086,0.03779330065359477,0.22551360877684384,0.0010433473389355758,0.10334103641456581,0.009792366946778713,0.004713585434173666
22,0.08639727809035201,0.04220145580489634,0.07441419301989695,0.07181551660954105,0.06355996752103588,0.15440765411340332,0.007234114409306807,0.0727169515761639,0.012440089963856376,0.011846558451357004
23,0.1002672382993924,0.045282065023222566,0.08349652937273519,0.10365755627009643,0.06520804624100442,0.12452488133517071,0.0047471801153473195,0.10971753942734645,0.015034782830602769,0.02318927678252438
24,0.10625207653837773,0.0387952924548815,0.06350821917808219,0.16124632528810592,0.05012785388127852,0.1465676125244617,0.0012877255925201122,0.09737914764079145,0.009206077408132209,0.009179854316155688
25,0.08103047125585983,0.01448361296159223,0.0663334978205445,0.06608150341310963,0.02153201332346409,0.08135514844970801,0.001644666502179457,0.07770657537626444,0.01844033226416646,0.009692614524220738
26,0.11875304414003016,0.028680392476625297,0.12917289084583594,0.1438431452489669,0.0359486029571646,0.09395297890845833,0.001642259186779735,0.047977033050663156,0.029338280060882797,0.008701755816481848
27,0.06391037081102507,0.04702794066268198,0.0535844121507417,0.08379129958546971,0.010893931238963948,0.09306960142772157,0.0008233949935318157,0.04270606120695354,0.019678384937159475,0.005276526632862145
28,0.06098975468975468,0.210274206349206,0.08464267676767673,0.13262128427128425,0.0281200577200577,0.10442640692640681,0.0007111111111111085,0.06092117604617603,0.015278535353535343,0.007128499278499285
29,0.06013136390358614,0.04017851263962374,0.07501863609641388,0.09538286302175188,0.02995684891240446,0.08546740152851261,0.001456672545561434,0.0421252204585538,0.03158274544385656,0.004869753086419749
30,0.03528625894802378,0.15329038281979437,0.1708581932773109,0.10214200124494242,0.021282757547463418,0.1573416588857764,0.0021295907251789596,0.030807345160286347,0.022830765639589162,0.004143246187363835
