,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc,rexp
0,0.0005641716504837483,-0.00042227915118809586,-0.009103179093214108,0.1416123070665468,0.0001621012242248374,-0.00035364935140830967,0.0038501672998554866,0.0012554355409746735,0.001112650780639368,0.06755738660708344
1,0.0013351078497505166,0.0014645664457660912,0.0054936316810348445,0.13885765420664034,0.0014582958875607288,-0.010650236476363309,0.010370375845324735,0.002198793232780616,0.002370937113656045,0.03360908709801635
2,-0.0037086201466172536,0.001247811390307454,0.00217336060933972,0.13817693782462712,-0.0016793086563133479,-0.023187025838856096,-0.00808351213882537,-0.0001234125320445943,-0.002102388358165871,0.03429063727014402
3,-0.0010433312596993276,0.0022474143140503327,-0.0009489406460136045,-0.14461120112514173,-0.0016464606985652887,-0.008915700502750732,0.003991650542538308,8.883730737294585e-05,7.943374485344198e-05,-0.12887442213222902
4,-0.0030767944660392665,-0.0013282095937209326,-0.0007068090113720156,-0.025487138585716378,0.0012425887245891484,-0.028109245485926467,0.0038255937361040024,-0.003858681309001647,-0.0006509170189135123,-0.12481444250075804
5,0.0021054917554488976,-0.003199544999534711,-0.0012753844233015722,0.0483890268669662,-1.483561895667261e-05,-0.017017600216948665,-0.007599467966850397,-0.000274610838779804,-0.0032603517020801686,-0.12293647473333655
6,0.00424156215149426,-0.0004241600845114603,-0.00230735228234877,-0.024737806930595723,0.001146750090758963,-0.024252187408301294,0.006010931867058534,0.0016296675694527324,-0.0016839691364426144,0.03200701477052284
7,-9.06906257435707e-05,0.0033530884588964358,0.0019140994445481037,0.04723685183021287,-0.0012876177402729803,-0.0011516670546264207,-0.010268122650682672,0.0018740093765031419,0.0023168709220584963,0.03562666556394036
8,0.001399580620543046,0.00114151958467117,-0.007652164143847345,0.13934955508060828,0.0019664455153560706,0.03720894934482602,-0.005803309061700118,0.005818526933141156,0.0024719515654815566,0.06406942458811402
9,0.002681622615429441,0.0023485362057174696,0.005463882820233195,0.1396611144620223,0.00013076860843396103,0.03776151487542851,-0.004322401702148863,0.000806722876402583,-0.0014966805995024633,0.06751964694751061
10,0.002271586709295245,0.005073946746867197,0.0009418627588642309,-0.023332729571672973,0.0008958760353214771,-0.008062876193789682,0.007981520757468639,0.005225137065299771,0.0013936928240371445,0.030383353266607897
11,0.0030039742112535077,-0.0035414451140776543,-0.005241377280163091,-0.027278069717954365,-0.0007286397961697571,-0.00935057265674644,0.0056653975325858886,-0.006788773547799496,0.0024337162293152368,0.03914323009039779
12,-0.00021529630914008134,-0.005822541144479708,-0.0009807140798709446,-0.025179680617234336,-0.0024373057083113816,-0.023968687363600232,0.003299333095542757,-0.0015196584250827512,0.003619833467965557,-0.12874713856061412
13,-0.0008821772170510082,-0.0018488178018875598,0.0037959579539137466,-0.14807989579746325,0.00638882732406936,-0.02743619430372987,0.00017253914109970986,0.003224835188168012,0.0006719291982186183,-0.12547098674934623
