,age,entrophy,fix,la,ld,lt,nd,ndev,ns,nuc,rexp
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0002347102127494244,-0.00021229152932401973,-0.00016654005349123785,-0.00045818086728440893,-0.0004686984493274975,-0.0004567204398143023,-0.00023195932447915948,-0.0001456022571836669,0.0,-0.0004199359526772837,-0.0004743628219338977
2,-0.0011033999272818953,-0.0005745423333715058,-0.00036951918890475996,-0.00111726747883705,-0.0010632203017978373,-0.0011300070620094498,-0.0005576955008938828,-0.00032555918083899607,0.0,-0.0010505408154700782,-0.0011635069657880905
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.001346932338295893,-0.0005480298775470846,-0.00030734642544354704,-0.001068669701565926,-0.0011626302816499566,-0.0012662798989826586,-0.0005727673867560869,-0.00013764453459685078,0.0,-0.0009583256305178099,-0.0011789624360155691
5,-9.292995441598252e-06,-4.652047274478658e-06,-3.1749442598786824e-06,-9.618401161936545e-06,-1.0799053136499552e-05,-1.1136490290085024e-05,-9.69284341532446e-06,-3.0870818993667087e-06,0.0,-9.092824305415675e-06,-1.0425288262398663e-05
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.0006441829926918099,-0.0005811500130276519,-0.00041412869502515314,-0.001144937383211331,-0.0011366438080933202,-0.0011069473126555831,-0.0012045967592138895,-0.00029679328257877635,0.0,-0.001222020581376395,-0.0012493097104930972
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.0005750710132881204,-0.0006344293750149062,-0.0021701490373038854,-0.0012971265483101473,-0.0012499367238396313,-0.001247372879143308,-0.0006485846312908627,-0.00045341105824265443,0.0,-0.0013188287964235133,-0.0012496846108498545
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-0.0013432394724314644,-0.0014653813588221152,-0.0004332236298818704,-0.001314333677546911,-0.001284594352219673,-0.0012952571399464043,-0.0012874848777145375,-0.0006176386535328743,0.0,-0.0012973213700074309,-0.001240573299718565
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-4.70450264264922e-19,-6.34299843215575e-19,-1.7504020101425349e-19,-5.525975018855781e-19,-5.642189283773809e-19,-5.717736187305778e-19,-6.299163947805685e-19,-2.0999593483694904e-19,0.0,-5.347596690653068e-19,-5.527408552314728e-19
31,-0.000575875387944031,-0.0005520941654378926,-0.00036940817490266527,-0.0011315406536190023,-0.0010861328642618902,-0.0011161218256119357,-0.0005874452181164932,-0.00042128796954056297,0.0,-0.0010135709610521002,-0.0011230456372350389
32,-0.0006879901773677098,-0.0014001165319805597,-0.00225341652717287,-0.0013100312130689626,-0.0012940827909794415,-0.0012671227001015545,-0.0012085622530376117,-0.0002666258730423975,0.0,-0.0015294920042639565,-0.0011438346527169628
33,-3.567962832532278e-08,-1.5417882681685282e-08,-9.513875981026868e-09,-3.7246861819306146e-08,-3.761015150270447e-08,-3.708138695331694e-08,-3.596174099064579e-08,-1.105138652617026e-08,0.0,-3.207379774162398e-08,-3.706149683647593e-08
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,-0.00025220986979247533,-0.00012426334228133823,-6.933355015063316e-05,-0.00025922542411431075,-0.00027273516870648224,-0.000279399279773693,-0.0002641655981780723,-6.678400600512498e-05,0.0,-0.00023950201109805845,-0.00025484686654574784
43,-0.0006778003130447935,-0.0003377446555647627,-0.00024122379137475933,-0.0007057324302189956,-0.0007402308078359092,-0.0006695675326010927,-0.0003081479376725341,-0.00021690133147453527,0.0,-0.0006275766041540792,-0.0007068703234907093
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,-1.038521924175718e-06,-1.1485281943739427e-06,-2.1040135753140672e-07,-9.698192740618887e-07,-8.849396826577513e-07,-1.0153565194563534e-06,-8.271613973519599e-07,-1.6086031866940613e-07,0.0,-9.342132984799793e-07,-8.766179402393854e-07
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-2.6514000247870376e-05,-1.3367034488486242e-05,-8.511107308245779e-06,-2.9720644893111043e-05,-2.430036016785226e-05,-2.735492740614265e-05,-2.7823192773330994e-05,-7.762434356011685e-06,0.0,-2.43085533897738e-05,-2.739033879900446e-05
59,-0.0010942808728831616,-0.0005217697616245855,-0.0003441713950842528,-0.0012451471336433278,-0.0012467621184934672,-0.0011609661563090398,-0.0012381018147852112,-0.0004211243972291853,0.0,-0.0009277986265533404,-0.0012414240329577267
