,age,entrophy,fix,la,lt,ndev,ns,nuc,sexp
0,0.557519113725009,0.03334673473727356,0.004957645102775451,0.15871008971384162,-0.012388417760165842,-0.004595994294848463,0.012521658817849007,0.006839554382872854,-0.21202809352755064
1,-0.5450627995530052,0.028043916764478795,-0.0018334112918789458,-0.12760886493644974,0.007753077291502186,-0.004729564209564925,0.02157276152504221,-0.02201066066781989,0.21889206381124657
2,-0.5746552874393545,-0.038726946204826716,-0.0017100852309913494,-0.083878894900034,0.05916978161668295,0.0008175297605355281,0.04914768882124501,-0.013308138877046287,-0.21850196943974606
3,-0.5707832149405104,0.04115370491231064,-0.011489963960030635,-0.08469866313692295,0.12128064021741941,-0.003997251775077735,0.07334875693159333,-0.004473503501480121,-0.20999087631074023
4,-0.5591233852877027,-0.0450053040072238,0.0011360996041992518,-0.0979006254789197,-0.015468306713528989,-0.006126748089814929,-0.09333457190288179,0.012306975084555036,-0.22171105699555235
5,-0.568562261952219,0.02984562482410955,0.008518016306502769,0.14548492735144838,0.11895853714087991,-0.011023240577255278,0.07442148252482678,-0.006889644851922871,-0.217290629453448
6,-0.5707316473269346,-0.050562815728731204,-0.003366409627688602,-0.0837842479812175,0.10497823492817192,-0.008723460932679401,-0.11738378311211808,0.0029207453152790353,-0.22014942008223895
7,-0.5355462901223791,-0.048597882863005294,0.0011536899436158327,-0.10572446815502881,0.13123195589696132,-0.003840252101668813,0.04670269016516476,-0.007238298870676341,0.20890074208926337
8,-0.552092139450179,-0.0536496516450098,-0.011214677593192593,-0.08210747908950979,-0.00771450441189195,0.0017813144550334731,0.002772904716944981,-0.004380689326634677,-0.21296024292286797
9,-0.5744440835358265,-0.043323605583118416,-0.0019684546274248336,-0.10337474998708696,0.0799080994655124,0.016644808413094875,0.030494016650653776,0.005514049838675417,-0.2291039808858008
10,-0.5550832309889543,0.024988651462183074,0.013147312765716972,0.1364145994978381,0.010707625679975455,-0.006625480344877652,-0.05068076232257719,0.0038438944017334066,-0.22681152941162705
11,-0.5732279279836283,0.02983089968865532,0.012898465595907568,0.1381335265641475,-0.1807118529940015,0.012292818922046986,0.022730031697220925,0.003698475656537412,-0.21207677002179412
12,-0.5618544110273911,-0.04890266350025939,0.008360452430569812,-0.0740622870935464,0.07205613329886874,-0.016150373534808273,0.08121995501574311,0.005538882058549405,-0.21302218719884247
13,-0.5429734943449306,0.022588660402828645,0.015129543329074497,0.14205658864119206,0.0003093040255012349,0.0070962015029787644,0.0506754547072039,-0.009280427723335928,0.22386646191070414
14,0.562844521764516,0.0212628478262914,-0.004721654364084616,0.16106076082524443,-0.01834500384455167,0.001410975353596719,-0.016999443792457852,0.0046298990130365265,-0.21490114653287173
15,-0.5400131501088911,0.03181638246532911,-0.011206670137224992,-0.0947605777707523,0.1202820634240418,-0.014623861609396957,-0.15061675514592077,-0.0035003693904747855,-0.22538406649567733
