,age,entrophy,exp,la,ld,lt,ndev,ns,nuc,rexp
0,0.0119315239317773,0.0014887986436182906,-0.03458074315654904,0.20918221151427516,-0.0011932931514443015,0.03665249135255974,0.0,0.017641122547337806,0.0909525386125075,-0.05395788188967989
1,-0.011660878717999527,-0.0037980471929010625,-0.0505944603062657,0.22100921957976147,0.006247841173417742,-0.001981954560222812,0.0,0.0005181549326241691,-0.03784669764855319,-0.04645875980735596
2,-0.011379763962329552,0.0045245429728400744,-0.03113870129378989,0.1968228119602306,-0.003545692516509577,-0.008696320261125923,0.0,-0.01030996884216734,-0.08240393851264328,-0.045123359971297426
3,-0.027229670673449356,0.001493944203867876,-0.024806612350086747,0.21430662768961642,0.002376521391673473,-0.027913676502672603,0.0,-0.008996188639561083,-0.0742609562662556,-0.06243217539621215
4,0.013589744123635677,0.012100311123380022,-0.03337548233084091,0.06445783406161046,-0.01672775158205865,-0.012161636110506802,0.0,0.006742483213427734,0.017186468197399014,-0.051548988627389984
5,0.01904791639257539,0.0008380307736343155,-0.027892769316517255,0.2097422319966014,0.006590571722025344,0.04820574750427715,0.0,0.013552151935992962,0.09704250090048222,-0.03950261117735782
6,-0.03181072671890108,0.024602206303232427,-0.026253446582792352,0.04805122641063284,-0.025628920079711685,-0.0029566609921643046,0.0,0.0007485242066121397,-0.028456967918377513,-0.042048934002727294
7,-0.008108966808541845,-0.01708519762413822,-0.05052473601582481,0.21799615304047656,0.00253647954946008,-0.009265501658397455,0.0,0.010460228019992615,-0.08109896907950061,-0.04439498406301064
8,-0.015536566703816652,0.005054233583727593,-0.0352170869929754,0.07098160437725966,0.008407920652569493,-0.026428562372470692,0.0,0.020861401543564053,-0.05305952985228776,-0.057470716204317686
9,-0.03205003949455598,0.0011125873422236133,0.062236454579070254,0.20421776632287184,0.004053563196419207,0.003539601762787426,-0.12098201123082887,-0.0019307265209088788,-0.059559573300506784,-0.05718051455596421
10,-0.025752400461181463,-0.017653141954702835,-0.042082409815509224,0.06515593476014929,0.00850112603905177,0.0072122992129661076,-0.03350764588267684,0.011115232742359015,-0.07960180494632493,-0.041449123276328194
11,0.016291847381653703,0.01940307462614243,-0.03605093014363233,-0.07075954533707866,-0.002372486120655473,0.006080305520830863,0.0026381081669872323,0.01640576335752108,-0.06920137208506005,-0.06093364012543588
12,-0.022693033122694346,0.003810799081421456,-0.03374202727280703,-0.19002436250419807,-0.006877730582408035,-0.003906040806831084,0.05521696701022944,-0.0033111631522351765,-0.07207021694026927,-0.03979200409711546
13,-0.0015118525482625722,-0.008303698639532705,-0.02901637674790285,-0.08633434319492214,-0.005956164471192216,0.011052651676180967,0.012767861957977633,0.019112994644745078,-0.06828579992890907,-0.05763645620731301
14,0.014108677119500184,0.005237385100615592,-0.03820194806108451,-0.08051161449580738,-0.005199568493662223,-0.0015117984061332012,0.0,0.0030735609404151524,-0.040178805318303853,0.1423582392231995
15,0.019638333678024544,0.01607439605955217,-0.032080888381933764,-0.19133913189735038,-0.004647441486416746,0.00548031353799298,0.0,0.007792966825589107,-0.02682378908284456,0.1404076068996611
16,-0.029286533803060833,-0.0036006217762681106,-0.03248971134314367,0.21828505199198797,0.023794556027192302,0.010413275670549352,0.0,-0.01947240559200162,-0.06624497259887202,-0.050468934408869855
17,0.001161127526266299,0.015001782585013794,-0.03590140637259848,0.21851896716033498,-0.011161993392592995,0.022138531943105052,0.0,-0.0017765651366568336,0.014325805252662575,-0.061065341427464774
18,-0.03382393425304152,0.02206623794285911,-0.03432986828073137,-0.07886282518542839,0.012326912358755424,0.0016374962346500813,0.0,0.02314168951790002,-0.044374143495101444,-0.055483318367117396
19,-0.0027993293814168253,-0.002725159342311747,-0.036611940573751764,0.21899212068421517,-0.014403199947395211,0.04034992323643609,0.0,0.0039022803792508054,0.0110377339378552,-0.04967952736425859
20,0.02088831386300293,0.020459851693029503,-0.04442009198153867,0.23479843148967805,-0.00576502953129987,0.035090666180036804,0.0,0.01178208966272811,0.09075848682700932,-0.050139228319011304
21,0.02314817441928888,-0.00990268623035784,-0.03345296366041081,0.21645756672343755,0.0059943926118750535,-0.03406593402669269,0.0,0.021779481710360128,-0.08308928260964879,-0.037878571293849556
22,0.0021434781535879114,-0.001275395462840933,-0.033182047491293463,-0.07082719423902144,-0.01542717116079103,-0.004785025155962114,0.0,0.010366179763190916,-0.041670567689620304,-0.04670005997114617
23,0.005739475729931218,-0.005935472605950705,-0.039811635365715976,0.21699698827334352,0.007879954919877636,0.030460859665553407,0.0,0.019890553172619438,0.09194248317076816,-0.055073302942074645
24,0.013939639270540474,0.0045009823796460175,-0.01831241442840638,-0.07038101473656427,-0.006974033598144805,-0.002459172349677567,0.0,-0.0025461348274813536,-0.028346461676323997,0.14325751897635525
25,-0.022126156516628095,0.015080636563498749,-0.03181136592681413,0.23042800954641313,0.00788764942675182,-0.004172719774046979,0.0,-0.012313164787118388,-0.07490141992393844,-0.07420374867949092
26,-0.003024489848974022,0.006881596484546656,-0.039065993367947006,-0.07872261241706888,-0.002344381797302517,0.006001518053343837,0.0,0.006183487332236993,-0.022947384750249152,-0.04671029325386476
27,0.009783962032313069,0.004914874492966753,-0.04042463181231499,-0.09205105456723316,-0.01255100860532711,-0.00044447412082948096,0.0,0.021150538564108635,-0.037738341557707104,-0.050589856571355576
28,-0.0408565507004201,0.01900831905734404,-0.032580468128616966,0.0738085626651344,0.005062677570054173,0.00666381119989226,0.0,0.010368220566381245,-0.030869228251922464,-0.04912114674411532
29,-0.029324607979079154,-0.008361573575599027,-0.04025189997726894,0.20709700920011978,0.023939251374997753,0.003080058491640876,0.0,-0.007053554864956956,-0.08541340598446331,-0.05789833097132835
30,0.008241625410078423,-0.0031377242283413985,-0.01837753630767523,-0.08001569264757141,0.00019423223915761352,-0.03546749352850522,0.0,0.02388501456939921,-0.03656698480801379,-0.05257186263439029
31,-0.01630880517258497,0.01069376384809117,-0.038043564012203455,-0.07374400062458858,-0.0019777246944657845,0.0010185130404377829,0.0,0.005282218131819949,-0.03399830382496124,-0.052818070635005404
32,0.019581980976249202,0.009416738216608439,-0.03734376631893975,-0.20447145983611806,0.0020956562863581473,0.008872328592346407,0.0,0.005841542613435446,-0.027712497588532295,0.1439990781498672
33,-0.0075497068586907225,-0.003866928526800022,-0.03822480487022926,0.21474751152475166,0.007645990913014538,-0.00597041357873471,0.0,-0.004868646132507256,-0.08489924808871716,-0.04116172298189554
34,0.024195219462589082,0.013766774979186902,-0.04402015950114274,-0.07124455996115536,0.016945607612562075,0.004738235517499078,-0.056653011879980356,-0.001341916018795215,0.07931486982687172,-0.05841848751404498
35,0.010415239736983321,0.010220922539722541,-0.047655799986340584,0.21780514236637308,0.014296685568094632,-0.0025567132625207495,-0.17613265465801098,-0.002238995552181801,-0.07229712408156183,0.1430759137845977
36,-0.02409400707230763,-0.009454541950803344,-0.03379990524035975,0.22115725007819817,0.01902653739870006,0.016363811817039352,-0.09872368195525524,-0.009957439325364033,-0.08258405918277965,-0.037136755619280926
37,0.0071955108731252045,0.010741307564997474,-0.037194750831494906,0.06304843556156979,0.014595584161403585,0.0053691040797917595,-0.14467672285430394,0.010437687310260237,-0.021206508268926547,0.14471656783313241
38,-0.011710642508462933,0.0076806310593675615,-0.037244143621292816,0.20682528215168342,0.003417127207169781,-0.011077935491182165,-0.08586999539320792,0.0014920330512646369,-0.07533413541441726,-0.05671395343302465
39,0.008106136057977364,5.164292685381944e-05,-0.0313532144160975,0.21764903530120455,-0.0037739929022797924,0.010810623018436109,-0.10930679975917262,0.010522490625747337,-0.0719194240323207,-0.043098804488025326
40,-0.010465529276103903,-0.010028657600217964,-0.04679699637224438,0.2192661433687053,0.009946899957666022,0.0004963915187951452,0.0,0.010448694375090856,-0.02957806457182842,-0.050260478203854674
41,-0.044328583540862,-0.017439753561682588,-0.0529396951395704,0.21535976991347708,0.019793931821218153,-0.01906030370401602,-0.06226620554266345,-0.002480296312867564,-0.08189566619065854,-0.05327603867998874
42,0.006077586109182065,0.001068490928863586,-0.0377611033028144,0.21144039031905826,0.017407768115326166,-0.008211632272302765,-0.17169862913283673,0.004013622581051867,-0.07154491998740421,0.1443017361906272
43,-0.011044649970807176,-0.0107502434420525,-0.03541534030257948,0.2245597249144354,0.01291326659231053,0.0071682250776649754,-0.09814117177994237,-0.0071606263705889595,-0.08526912209848124,-0.0346439983663402
44,0.017129660688328656,-0.018122622088312113,0.010785016029642654,-0.12424230232371387,-0.025893120882090892,0.011395617593278177,-0.01987027314070073,0.006834902894779938,-0.02817865733627415,0.05718900241056866
45,0.02001668256935184,0.0045483159431383745,0.0009539366528692283,-0.11243791444311395,-0.05090011800070085,0.0033882123775946633,0.039830477632303754,-0.004493357633733323,-0.012003087222356308,-0.08668196404960438
46,0.021400259286334142,-0.00785531721669266,-0.00592045068612147,0.006629738071128215,-0.03307443640094464,0.013324340959129438,-0.020280354719935147,-0.005064170552940301,-0.01807445157227055,-0.08021212411451546
47,0.026317271191509162,-0.020053143978967732,0.012142546307130754,-0.1173063375700899,-0.06834949987751258,0.0244931290412502,0.023929512525476575,-0.009082288975174286,-0.04113723657406421,-0.031756951941008076
