,age,entrophy,fix,ld,ndev,rexp,sexp
0,0.018551497046772263,-0.08927025895023674,0.0,0.26406057138141864,-0.07937571601306016,0.03742179810412431,0.011708361414586593
1,0.011626041895729074,0.06879178688392575,0.0,-0.0639383554559253,0.14994210477646308,0.045426811083898816,-0.00289762340269247
2,0.020293287674054753,-0.10799662599194537,0.0,-0.05337188080758303,0.03767554728297422,0.05817914197460974,0.011894629895405713
3,0.004815620880347183,0.09542041833961355,0.0,-0.0773371902476153,0.1408035708345906,0.0396113424302848,0.017376105198558263
4,0.006518674494372925,0.08361342046549572,0.0,0.23858926916933915,0.08236451260028561,0.04861926870663456,0.01366787841484307
5,0.020142826427660212,0.08849460404830387,0.0,-0.06847586742426617,0.1433431978638656,0.04608842515679186,-0.0064033734225942334
6,-0.03282715513357072,0.07302369042875256,0.0,0.2474878852818567,0.1566214709475156,-0.14322691477745036,0.002184740048029296
7,0.025446158930006527,0.04421578472169904,0.0,0.22883149905144345,0.0964894252895113,0.049201548153047954,0.007206571690968908
8,0.044587029980214965,0.09998148801881933,0.0,-0.0742989055613615,0.12910062780882478,0.06880708834385067,-0.021992232260765826
9,-0.01002750765171089,0.08682041064547341,0.0,-0.07008137145578604,0.1613918144219298,0.05327848582849285,-0.013826362654801675
10,0.017077695514107052,0.08859398820884931,0.0,-0.07479791123772729,0.14075971950523133,0.057338036181703654,0.0013652683814702605
11,0.026311073242188045,-0.10431498626796931,0.0,-0.06102480768591664,0.1960042306635163,-0.15852669018796242,0.012878623235717892
12,-0.030748232720553444,-0.08731165845405757,0.0,0.24174800293883728,0.10304245819195343,-0.1500528911082911,0.006960749978524209
13,0.005661832031337658,0.06345687808146892,0.0,0.253968264746841,0.15556713777107012,0.06573290174795941,-0.0032249150761513605
14,0.029660616644859476,0.07751225997483042,0.0,0.24949169643857327,0.14992649457048954,0.06436569014095847,0.0005190232637281254
15,0.012907475809471677,-0.09227388648282675,0.0,-0.08987975774060028,0.052811179014939216,0.05103916965877916,-0.006718403883154239
16,0.010865925300862044,0.08612848500481851,0.0,-0.06841811613801002,0.14657604961505583,0.03820042484742864,-0.006235362981547326
17,0.007595913623803069,0.09597885852630132,0.0,-0.07213193328662863,0.13841710201429552,0.04925000154234688,0.004826579845924135
18,0.038072760370515886,0.08985803023931,0.0,0.23711785898776455,0.1517056839778394,0.041637294513554156,0.011743048636156219
19,0.010704181337040304,0.09663285250980332,0.0,0.2400377210091123,0.07777769732606325,0.04814160426147487,0.006565934209283309
20,0.03516454482957645,0.09087854500327167,0.0,0.2399267744221276,0.14148243788420192,0.07397588367578464,0.007024249401959173
21,-0.016633475243208514,-0.09918587724080995,0.0,-0.09857485502656925,-0.4741502719719412,0.06964144469676174,-0.0008195378427930423
22,0.03273817550537129,0.08608574332994544,0.0,0.24563514993109678,0.012078999269492864,0.055651479576226806,-0.005339619776034419
23,-0.02813675454379788,-0.09132580675039004,0.0,-0.07791566049729816,0.028708941585622785,-0.15907490768070662,0.007361203133805964
24,-0.02782205368750163,-0.09951897180151413,0.0,-0.0797306582310094,0.024616719224571204,-0.14635417949750454,0.0022979823107124224
25,-0.01471148677647127,-0.09594490117252306,0.0,-0.1028400146532535,-0.4787957785897475,0.06322865896494509,-0.0042044760905893845
26,-0.008496172122096326,0.08330826377606891,0.0,-0.08816770156677514,0.14823441384648198,0.06296458026454045,0.007096196873646586
27,0.024127020344660726,0.08101447461057629,0.0,0.23624645097733218,0.16084137999315656,0.05846435464349042,-0.008333840846179299
28,-0.01721737590968372,0.09491144420938458,0.0,-0.06211746333995808,0.16692077733129432,-0.17168625475212662,0.007383034576233693
29,0.005845733937749321,0.07633358971084227,0.0,0.2216620943404231,0.170735028307972,0.04781647880795382,0.00263679006083523
30,-0.0025680546103336575,0.08196424190375483,0.0,-0.06319042332352272,0.15523697600913233,0.029589948597775747,-0.013668199512443701
31,0.014219057832771496,0.10301088093812592,0.0,0.242459849622148,0.058263623891904585,0.06108888495422263,0.008631544347372153
32,0.008542129063785734,0.09548292587782913,0.0,-0.07406280326474655,0.14490356057534162,0.05266972337606183,-0.00958712031315629
33,0.027431287080264617,-0.10953772984260284,0.0,-0.06697247467801995,0.04669736057424853,0.05022112699076996,0.013410156857340125
34,-0.012674976900025038,-0.10604959054933842,0.0,-0.10206237732864552,-0.47275983684361594,0.05751792923675637,-0.003291025659588767
35,0.015747451752815597,0.09474499169246892,0.0,-0.058314511175125885,0.13765472265018747,0.04233503373869244,-0.002345420934189401
36,0.04111301805459832,0.07725337202565745,0.0,0.257899939425211,0.16221879590120145,0.03409310788717405,-0.026828805075307098
37,0.028375662006659298,0.09366737943386465,0.0,0.2456715834740349,0.15453166850402728,0.0579224721201775,-0.01909113580011304
38,-0.033398972171026865,0.0981613059375682,0.0,-0.07378600862643893,-0.03715016677284737,-0.1680798880411546,0.02624239845336195
