,age,entrophy,fix,la,ld,lt,nd,ndev,ns,nuc,rexp
0,0.08400949561499635,0.003043674381096491,0.05938937448801106,0.03812632952051724,0.08387137997362598,-0.0519965801641992,-0.15311669568995107,0.05718852516903519,0.0,0.09639676793442674,0.08668653335932978
1,-0.24180230583930104,-0.018493047143027134,0.08072621175720077,-0.02513693707826606,0.005612377975681746,0.0031960452497376995,-0.1462715580013731,-0.03871215710554477,0.0,-0.03853498379029144,0.10245176969465566
2,0.23409974079777196,-0.018746795348283003,0.06509060796878932,-0.016138143732594333,0.00848491559536652,-0.05873654789530586,-0.15485420549305845,-0.014871097178579904,0.0,-0.03390555452855629,0.10387309002563702
3,-0.24206263650270485,0.013293612717487144,0.07546307993623276,0.003073680800073024,-0.019417522304536243,0.07355731653189215,0.04480618535354894,0.03362741494512341,0.0,0.08987328072079084,0.09991735270783376
4,0.08887695239946673,-0.006730604703413955,0.07221088314162678,-0.010286226031383868,0.008512122538408882,0.002539304624642921,-0.1397523385196498,-0.022877608053709014,0.0,-0.03526196575797521,0.09204752721820089
5,0.2397332259924841,-0.012766024872701827,0.07172564455944372,-0.01593651503228128,0.013082614022211192,-0.01576753830801314,0.047335678348865026,-0.040526748362144045,0.0,-0.03451121385141571,0.10211576510840611
6,-0.2550491911896319,0.010602904847480136,-0.07301200904416336,0.0057362514652373195,-0.07050147955495337,-0.013817438318713206,0.0504772378035333,0.04360883927568308,0.0,0.09869204600133327,0.09424958905520056
7,-0.24301023247749495,-0.013437408189275357,-0.07213384594018427,0.04895959223965469,0.08507657884402707,-0.006203181313349986,-0.14979179080954644,0.020186528187184274,0.0,-0.022459151508155965,0.10628815368894826
8,-0.24625139680881064,-0.011850894741649253,0.07736500059172659,-0.0303269735347945,-0.025022375080415965,-0.01789764853041704,0.044535684690573105,-0.037641668207619466,0.0,-0.03291848355508642,-0.15027922944034974
9,0.08663738056142942,0.0028482291906628916,0.07152876793847598,0.032880545402011296,0.07505132162270363,-0.01879462879129503,0.16229009151082974,0.03656195629842788,0.0,0.09443624872600029,0.10451909790032812
