,age,exp,fix,la,ld,lt,ndev,ns,nuc,rexp,sexp
0,-0.13945384728603344,0.035306432777420856,0.04890315526952492,0.24497931416127303,0.009918750074349331,-0.0019079377878633641,0.03382279746902768,-0.02965721220031841,0.05874745484835772,0.07385692192167487,0.0390127663245151
1,0.10390619581893672,0.029310946857572323,0.0757163881246592,0.2606450538335231,-0.018717444937107624,-0.016250431251986566,0.019057363649560618,0.03278530059055105,0.053549854474485944,0.06715410526633514,0.00380405146946666
2,-0.1124975400649869,0.05176471081214456,0.050590663677149,-0.05177743798427121,0.003778045606227977,0.06138948474470038,0.024540995557338355,0.03927897115328984,-0.0280457710109303,0.06439816674646719,0.03478978170067837
3,0.10147500015204398,0.03860431320706174,0.07148359742151998,0.1190225547440415,0.005307254673699836,0.020510835977567293,0.053334904805357804,0.0318650764888581,0.04851582834266046,-0.05246618181564004,0.02670609304272219
4,-0.08737978277587098,0.03907604701746433,0.07022413960206937,-0.04245045051460342,0.007098460162085797,-0.038154860910886074,0.0413371626082815,0.02759941309558911,0.050597152118814034,-0.029184108702496523,0.017561578677878786
5,0.08260366125795363,0.06366279528980104,0.06191016996906917,0.10907042297720591,0.020426968324882593,-0.01912348227597407,0.0322082740654147,0.048670510139393955,0.058675399942702676,-0.07059185472631829,0.011785437984459926
6,-0.12439976195436966,0.033305872792967914,0.08428792861873165,0.2567197481534598,0.00722287087666584,-0.03462599079888639,0.023434601763629475,0.04413554027859609,0.05088178636624065,0.060567506564607514,0.044540046478015856
7,0.12047360493981574,0.05918086775445784,0.06784106611995094,0.14389166548361043,-0.00685200851277945,-0.02640041507153477,0.028112313662153516,0.035379591521560665,0.07553401466764806,0.08408855413743094,0.010686396055735342
8,-0.12327590924068964,0.04015608596329812,0.06748553037769217,0.24590161687747403,0.010919056862880914,-0.01742004208367547,0.04351887208986242,0.03683108646083446,0.06324284664766677,0.0780605708854095,0.05881472116111535
9,-0.09975883438087678,0.06403036793281162,-0.04500710150876049,0.10649326753176942,0.0029416991748322735,-0.022201168102354164,0.04218690563074693,0.04213062710972154,-0.04776755423653953,0.07711592384196297,0.02778597556707993
10,-0.12759374058705614,0.03784622480002472,0.0663750560307032,0.2354183457207127,-0.018912219045775627,-0.0036034297565297633,0.016285263586849598,-0.049494464370469816,0.05456466355847208,0.05051760821052555,0.03515185456762374
11,0.10016363674864015,0.02456619326711501,0.04005450465158791,-0.02294271091211394,-0.00017551777234681108,0.010221995310131562,0.03236094996012102,0.05627067806600754,0.04767535073681902,-0.07830059040633927,0.014269868805791243
12,0.10313348798168878,0.026015199450240493,-0.06997945953847777,-0.03248635831079982,0.01961688091342464,0.045314506054559736,0.052014408378611654,0.022355054879229095,-0.05511396049884449,-0.06575762260719013,0.010071232403233881
13,0.10397456431434227,0.025665847133331365,0.04764516793684932,0.11097964221500009,-0.009403164759277697,-0.03131437062158144,-0.00016946151811030085,0.04062313656328059,0.0775432319204215,-0.09670154845187294,0.03496695018841181
14,-0.1235886334837342,0.03165159169270037,0.05231741541983105,0.1154728895895678,0.03449510448714657,-0.050916421634896396,0.03326863600586375,0.04533205172998233,0.05183982899390361,0.07078935064254942,0.035521859154085254
15,0.11746673818705741,0.048281693551606414,0.0526562256491469,0.25030001801761687,-5.2757743785841135e-05,0.01997304869970776,0.04609202649261736,0.035018242528787866,0.06772455240495366,-0.07327208241075901,0.018188422830412422
16,-0.08022603442793484,0.04366856070877732,0.07098939112891263,0.2553797758980247,0.008802007673611658,0.05988902383101976,0.009387047475895348,0.039100286957612695,-0.07278479593495214,0.06307699579888461,0.03246584108321576
17,-0.12479225321202092,0.026603580826333365,-0.09363819222974021,0.10857965418620677,0.0051851086721205275,-0.014330944269386666,0.04838014723821927,0.023866508905796203,0.05692313947475896,0.07269668504711169,0.021144770400348564
18,-0.12197851544434961,0.03854898536972741,0.03780750771714994,0.11858705082464797,0.001446755021795346,-0.025481035678726185,0.04255715634406103,0.025774607383747063,0.04616001286848292,0.07279520362490358,0.008793399307918942
19,0.09851138004226401,0.01379882482773507,0.06930349514494821,0.23866445537596892,0.0008984903019396038,0.01083297738995438,0.02438579585374606,0.06149782012165166,0.047596889248051916,-0.09060116249172635,0.038754005851099914
20,-0.1092236765048749,0.0363320961401305,-0.037619247501152184,-0.32312343088287715,-0.026968560721517966,-0.0241823348071519,0.06590511564073902,0.04840840456622511,0.044504105736944376,0.06819965222259403,0.012444569580311841
21,-0.0662720723165399,0.03997394526963941,0.07044361650763127,-0.03162735824941762,-0.003388980909526971,-0.007696564504929755,0.02758259541109906,0.03372088791327002,0.04302137991601721,-0.03896764716685014,0.029494944354544868
22,-0.11615382497986239,0.04540814682233021,0.05861776733796234,-0.3238541994288179,-0.01964193920669362,-0.0013386338701058798,0.0535862171711693,0.03800458234956724,-0.06037524485876913,0.08503928289749924,0.03214939216489747
23,0.09271518435482033,0.025081248017669384,0.05549872745401888,0.2516923542968263,-0.007497480556289714,0.00541574018241852,0.026441786372011222,0.0273375352733294,0.06657618359473348,0.061068306451075416,0.022862609084967494
24,-0.09292216312200165,0.031558619514666035,0.06922046276064091,0.24709780562268158,-0.004055057639104787,0.04044708019332576,0.008010597675048501,0.039479564436074505,-0.06360195590635731,0.06336605377487146,0.0490885790605603
25,-0.1105872836336979,0.05126173642501797,0.05306958948478494,0.2306682229212138,0.005180858823219104,-0.040312599845974274,0.03692750927738169,0.03872349572181527,0.07026189240315854,0.08887146136191487,0.015342754004449613
26,-0.11824469021384108,0.049400343002225656,0.07278681139478023,-0.03907360700157926,-0.0010164042249365928,-0.03032215502529021,0.027145778404010657,0.0406964511171716,0.033915169761228096,0.06645628038231241,0.017242295453037113
27,-0.1003680940325358,0.046723347955602984,0.04809582780495536,-0.030693928705310437,-0.004778328857072975,-0.05668983015738693,0.037652029288105106,0.04812768836922454,0.039332410174927834,-0.0876064692059859,0.03100598023551155
28,0.09307388270459006,0.04396753081416186,0.06059883232024086,-0.04386273974514977,0.014917837925827725,-0.029183054200220996,0.05135450415627035,0.04398989603231841,0.07501587567192719,-0.10411766709695187,0.017314899083767855
29,0.11643869176617336,0.04117875137214729,0.05470482847542437,0.2504400073108171,0.007704600488428134,0.010945472878495628,0.05817966193796081,0.044983666701919285,-0.034809011392680944,-0.09066648929133214,0.029683674114745554
30,0.09855624963627906,0.041823642361190023,0.057035686295437,0.25990566429116146,-0.004218651487453078,0.04639043265849243,0.053264484460759515,0.06347888071578231,-0.059072948613484624,0.05880238734306835,0.046462016853426616
31,-0.11730243036117026,0.06344216336532708,0.074901094205564,0.26520132466482543,0.0007622583830516304,-0.01140747261889866,0.04773255605526538,0.045768072714816435,0.06826208192164736,0.058682496372048594,0.027379635016223824
32,-0.08549212630981262,0.03185618673113644,0.04649671813768078,0.2634439744386691,-0.0072691065296613695,0.055425123702142386,-0.002795109712547335,0.03021036472839236,-0.07417983463857189,0.07039548229808809,0.016880203357442357
33,-0.12786519546957736,0.04683381005885573,-0.04209871790553403,-0.0527923498394657,0.010629021644049828,-0.0014787949699851168,0.02886342122448113,0.03435560886647217,0.05237968848702317,0.08453821948179252,0.006784011007639427
34,-0.0835985143955016,0.04867761932108291,0.05196312251257817,0.24371882078021953,0.009106699829987264,0.04822436605296788,-0.026389342227277766,0.04551554249105372,-0.05677074958966443,0.06354299330531901,0.008066065679713873
35,-0.12241634240000374,0.04643651252509721,0.06490025210976885,0.2637620756327864,-0.004506052593429451,-0.02299353676832492,0.05125188614538538,0.021600374254658827,0.05223976431300637,0.06357622425472775,0.008119525390523116
36,-0.1057285973964192,0.03656397731478715,-0.05775730179567746,-0.03397205905443257,0.007990113318577253,-0.017743872303857364,0.016846297901966418,0.06774834243290681,0.05851026648779707,0.051411796689375185,0.025355715608863048
37,-0.06591593465223346,0.051401267996014494,0.04763288308933842,0.2671612697048877,-0.02346029743652541,0.06474090756847685,-0.006691016146180077,0.043370035997533724,-0.0717861206715944,0.07275652122382906,0.03053397299794857
38,-0.08748927788983782,0.053226351993072775,0.06129912226146147,0.25585921814940144,-0.007888245102907858,0.052874297614736665,-0.012019247672386798,0.05899172984650137,-0.06568442214487331,0.07131538502118437,0.008724414829008985
39,0.10812943944052301,0.05422141069151357,0.07914028422087288,0.2497554618180749,-0.016222888885276995,0.051455645002900376,0.031808252943266904,-0.01608280757236726,0.07527165899266934,0.05600809754256984,0.03782008899796146
40,0.0758050579667045,0.042565624991598966,0.05774863418858322,0.24785020753526343,-0.015505775615193979,-0.016234099415119028,0.02831798742600436,0.03337490149106141,-0.05036892594512074,-0.08056049660726253,-2.0623656902650682e-05
41,-0.08035758657672251,0.06114113446058168,0.059872301631253365,0.24494935533126777,-0.019514675236042594,0.058306947166348,-0.008455070308554743,0.04266015704200103,-0.0638746645586422,0.05042543675651193,0.005322415929889482
42,0.10357547317988688,0.03519511215323752,-0.06631815820025194,-0.030626763757617782,0.0077726802057258996,0.03574156703075737,0.05881505484191664,0.034843645002396756,-0.0545994753307627,-0.04276659241374896,0.009383254201591959
43,0.09888437220103882,0.0401448995476475,0.05672640754736362,0.2543645816260757,0.008434555928361124,0.044679857000828875,0.021509691465895722,-0.018555576493971708,0.04227484827918037,0.07289007370803045,0.06459727844415564
44,0.0825725339458794,0.05671005797500169,0.0997677903337511,0.25038456795871333,0.012836246588299426,0.017403218966701058,0.04557658645474191,0.04440697520519636,-0.06916800285945182,-0.032835735148792344,0.013241536083760344
45,-0.12734961194803995,0.04428437649425322,0.055143865803345286,0.2648136009880495,-0.009432976700147772,-0.007366652979338519,0.027039107520965045,-0.03662395100797247,0.07017969415516742,0.054869954270697296,0.07001539260430713
46,-0.07137040832353622,0.024189888312907033,0.07463207245297468,0.12741148352242482,0.000969494465549481,0.04980064176735249,0.03905951611059956,0.049446273151320226,-0.047518965577907676,-0.054735311439945686,0.0339318680737026
47,0.08827430270501493,0.048995270161826136,0.06526062242382916,-0.032000360308373325,-0.014894588589220372,0.02261872452582436,0.041692802029898425,-0.025413733722219913,0.07300115866043078,-0.06567110968744,0.03478833593252891
48,0.10492393991949972,0.039244034913860276,0.04483420497367267,0.23923949956378124,0.008488843990315145,0.03718163251982579,0.020419480923566338,0.057666492014084456,-0.07065663929041524,0.060206580578789554,0.035581934247335294
49,0.08356214235313679,0.03784003642432135,0.061295388306302094,-0.061693461324089434,0.0030641584744760856,0.019491719645301057,0.043545281143624645,0.03836294825769796,0.04788024559255623,-0.0747026025799759,0.004563768235232246
50,0.11692153731643473,0.050220700571434046,0.05786554011041326,0.12303570045959025,-0.015032557462048434,-0.03914094697824547,0.02617630497156553,0.03762407901206318,0.06371935697625232,-0.09208884696908103,0.005568071615713217
51,-0.10636700740861028,0.050955408176474024,-0.09253687868053768,0.11866124245976283,0.00870223519429967,-0.009682723176281476,0.027796385422468935,0.056118563101263286,0.05282217951469223,0.0802962900279704,0.012570652860632265
52,-0.12109615485637334,0.05470679693894465,0.07880621500530953,0.25359864555924855,-0.00229623590373261,-0.034730138780278044,0.04075188999766797,0.03958872145057323,0.0767494671478792,0.06934250412750859,0.025260342658728507
53,0.12700547227914552,0.047304086623144094,0.06127512563437012,0.1210150819272028,-0.00040972157319241106,-0.00819897361991032,0.01615917745506632,0.03681152013837572,0.06016597810348293,-0.09992538285914171,0.056253448128930954
54,0.08279369887593932,0.03454635152846923,-0.05718518841505241,-0.04862024368452553,0.0002444258201679358,-0.052626153056400164,0.042200422921620094,0.021232139434827563,-0.04311466999506585,-0.047624080487382404,0.052693837072747954
55,0.08068852051275183,0.04526808026000142,0.06707909159119192,0.12993822396371799,-0.025727024236396733,1.912776471683391e-05,0.03040377597934727,0.03762457701061286,-0.04140536326176498,-0.042402173395126364,0.053596991476851055
56,-0.10650468796496296,0.02536967882574547,0.04079696203339722,-0.03325535028714643,0.0029907159058670074,-0.07123274638687146,0.02556526443187454,0.028294745724045334,-0.051046309759625125,0.04564666548704275,0.005134514092934587
57,0.07772724169928652,0.03488930191593289,0.06918423503916372,0.2660180462433016,0.003425039469665034,-0.004649625648157274,0.046670438075420526,-0.017075303301880645,0.034442481001794825,0.08167681525022365,0.0529162341029188
58,0.11454038381394359,0.0582921646423296,0.05823378108008333,0.11726090008678838,0.0009397971414420619,-0.005896281919053889,0.01976153870318145,0.03182627722161051,0.07369268062896772,-0.08174270938786499,0.07473886194282231
59,-0.10713769531705207,0.03235493274009293,-0.07014468662976209,-0.04072318048407695,0.0008445821188714217,-0.029507697356762643,0.038790080044051316,0.03687689066707146,-0.0783183222199143,0.06687197922853563,-0.08815508274582659
60,-0.1179414793855336,0.026981793163910583,-0.08719068783820016,-0.0453421167949155,-0.00847711093291539,-0.032946247403779536,0.038933555910780744,-0.03942502718327808,-0.020437404578846942,0.064007731812024,-0.0774504648331108
61,-0.061660477694314555,0.05136467178298912,0.0333810374949329,-0.3210426723191432,0.000992124066169377,-0.044451712972118015,0.04606959692592147,0.04631898262086394,-0.029981965808456617,-0.04411152341442692,0.04178620931139344
62,-0.05713697442790049,0.03925489104632818,0.06951973473361783,-0.33147136062428645,-0.004299056091297492,-0.050537774139915864,0.03539780895856037,0.04511314543644735,-0.043064991614089665,-0.050126650595582765,0.054035671193266764
63,-0.1058314745344397,0.04608223082520005,-0.06653335525761887,-0.03515458646836102,0.015918203534416052,-0.030161270399463966,0.026844256740541916,0.04946652580807292,-0.07217921475007523,0.0764474697324993,-0.08653610664945342
64,-0.10449392809122358,0.04711920709951581,0.06365640049305932,0.12724440471436918,-0.012115470025029254,-0.007454510114819993,0.061622649771819235,-0.029895007175407513,0.05109493712939566,0.06323990586759502,0.028431386470894108
65,-0.11650316433034676,0.04560448408376276,0.05330933355676623,0.11963127546397745,-0.0021715501520898715,-0.010839372153612392,0.04280019185809304,0.04261605149466176,0.05668216152487989,0.06718806595472998,-0.1167814177955096
66,-0.10581841647579188,0.048157558410164614,0.06176069578422571,-0.05083614995818784,-0.00296068468649243,-0.022993782184330444,0.04555760748362104,0.053109265205077714,0.048187668874146314,0.0746440804219202,-0.12391113310591245
67,-0.10478444344394167,0.051397462524893966,0.0470093674197722,-0.3371261338254538,-0.019137561706326595,-0.03945986817453944,0.029529261075940304,0.047852199111706135,-0.07119589742084415,0.04237804474931012,0.04232835041581835
68,-0.11555011644817344,0.02687905481012233,-0.02844928502338654,-0.04439882615243931,-0.010660032514525094,0.0010591057545959244,0.016014280798498988,0.04523871442245368,-0.06310432695319944,0.05488425866524029,0.030255186642454152
69,-0.05699021431748982,0.0291969047588878,-0.05932339068503979,-0.3311081804982519,-0.022633816756054404,0.007864707393766903,0.04605540700246865,0.04274948787475529,-0.04765209024671852,-0.06067814433158416,0.0177158736212412
70,-0.12251100691301348,0.04583025805237925,0.06656835422364563,-0.03817612339285282,-0.007101705113817384,-0.009527165300566983,0.008500673621357296,0.04496385743507848,-0.012220746594355104,0.039635273525228346,-0.09531243870486458
71,-0.1156108173200534,0.043219052156230627,-0.06211371358708627,-0.017921125625334305,-0.011159620957885325,-0.00338535197787749,0.03765239640443926,0.038727350154304424,-0.05008663865302114,0.06546339019855013,0.00941148249450135
72,-0.10721160995429292,0.045967187999485265,0.061426524740356606,0.10696642144798373,0.0055427325312249025,-0.0028073245727659605,0.022554868518051947,0.052235998838665254,-0.06509308506743613,0.0592139466799883,-0.11210728964856026
73,0.11581622520816108,0.03305076826088285,0.06609929799315367,0.24252302905518894,-0.0014618441432688541,-0.009052216469787287,0.03587454716893989,-0.006925008443661324,0.06583938221840399,0.08701829456857621,0.04513704110425535
74,0.11441422078557634,0.05553025237950896,0.06828537301755863,0.11219004485316603,0.0019268003482724567,0.006568788332603356,0.025965794959667398,0.029610152403064312,-0.04247062573115641,-0.05675513316245903,0.018704533310937185
75,-0.10977321801215553,0.032177490355270094,0.0635673474531311,0.12226239888033774,0.006948210566513188,-0.0017098437143301972,0.0572870151565127,0.043365662229399124,-0.044276851143054734,0.05607751712223971,-0.08748122538777277
76,0.08554985734683762,0.04208545069634571,0.06193882076866441,0.11007836208367124,0.010871790986730561,0.002362925226637723,0.04251963594702336,0.05267106650124748,-0.03379419495202469,-0.06781450281607083,0.02161469895880577
77,0.09187940658020473,0.06866124063317426,0.060839185816466065,-0.045570631717969996,-0.015588385393945442,-0.024944332965146785,0.025744265454160656,0.040209993435049454,-0.042685333809659935,0.09348476196528593,0.04264820555324852
78,-0.09623010635401863,0.05209496038276777,0.06809053609598498,-0.32643577132232315,-0.001121466769132705,-0.02256886629201771,0.04945099176204297,0.03502704652390849,-0.05621768549774611,0.0589493673468151,0.006559242631106121
79,-0.10409602146197275,0.058053457412158255,0.050592868474612,-0.03143347912595995,0.014943745366370801,-0.02149615377939596,0.04441121579934896,-0.02029119129863901,-0.026084923382681466,0.05997616945605253,-0.1184380604035544
80,0.07656379242344426,0.05830417599263892,0.012988666387994318,0.3595112937817955,0.01703088618306499,-0.05686266756484188,0.0779909235244973,0.05949479826202324,-0.004713993672669721,0.006386930524820714,-0.14565468394036168
81,0.06015542516879998,0.0539342320847154,0.02705467356010087,0.14152301150498522,-0.004401617536857387,0.05234006135418626,0.07654681056164538,0.04277407756760237,0.024882095736902327,0.007598478963439356,0.05852268310398183
82,-0.1837653707753714,0.05929961947614019,-0.01650367313366605,-0.11330660231378392,-0.025628061861108963,-0.0710899536194305,0.0924541378276738,0.03775875025023761,-0.009870043005718834,0.0074619187124709465,0.05390587563182062
83,-0.19157745486871197,0.06624023529386946,0.022511712850137398,0.13404919974272253,0.01848191873878585,0.005264762225936591,0.09678029884227884,0.05279714700685233,0.004229733795559494,-0.002942863198991459,0.04326256759861467
84,0.05225878428709057,0.0782499203081135,-0.004096636136457573,-0.10563096723659154,-0.009069911420843967,-0.03799056421987424,0.08953449053979012,0.06456619277054065,-0.005671891907753303,-0.011124981357626728,-0.16040352166203795
85,0.05816646176621933,0.07062867190729136,0.011686980675426447,0.36770871473045913,0.017725709556878404,0.0342203886189169,0.08039462109171802,-0.05476132672185665,-0.002653675102817669,0.0077793564039081485,0.03829459983362367
86,0.05763613038028933,0.0685984960555248,0.01865933944253065,0.13714138415386098,-0.016737418868559464,0.025458277271538005,0.06924683595928183,0.04937393432755917,-0.004308928344255689,-0.011306026994130173,0.0549638939390683
87,0.0795308783225492,0.07603404890371986,-0.014157446954404717,-0.11490621919242464,0.0032309346346948565,-0.06946563972495258,0.08963248715985483,0.038959552463277446,-0.005780269858492949,0.009235657124440971,0.0559433801865595
88,0.05850357805967308,0.06648905171008607,-0.03308070694788537,-0.10719363876337172,-0.01135809052851461,-0.04515553096906392,0.08314225205068662,-0.0460717837259312,0.0013018171408832563,-0.0010808971389850194,0.05283922725746654
89,-0.19728107562874628,0.05689119624356512,0.017196369194268087,-0.3901432245378599,-0.014484876123042105,-0.05500222190741472,0.0766955966816166,0.03971059324114391,0.002647765388583143,-0.002017525301196647,0.04595541342012302
90,-0.19416627619784602,0.07685814978982908,0.002291956176102747,-0.3899274724602877,-0.008029137337057492,-0.05020891535778297,0.0891974391208042,0.04714628140309612,-0.0047601097320224455,0.005412572811408943,0.045556937890495385
91,0.0694912962179233,0.0658546588063885,-0.013922649606817824,-0.1073860455667445,-0.01204315089185509,-0.05195273132393353,0.07457998152467141,0.05207862909248718,-0.02178498215070002,0.0026669783486958777,0.040901232347109434
