,age,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc
0,0.0,-0.03299336784091295,0.03710707958678384,0.0072551204706827,-0.07329959936776727,-0.1316385633131291,-0.010591157744171386,0.0700747672882272,0.0,0.03528649036833921
1,0.0,-0.03869214475463658,0.03375367536230118,0.0064008889878737095,0.18720331651114794,-0.13231517257226785,-0.027812467766695312,0.10658799553070235,0.0,0.03915522375488709
2,0.0,-0.045157707532876096,0.03651910825910063,0.0071599988322738365,0.19212421479290945,-0.12832954223958792,0.053804086704994196,0.03775719842212794,0.0,0.03091211986890066
3,0.0,-0.039886698934585664,0.03025085477037747,0.012689789726428938,-0.07454559725139275,-0.02322621038885367,0.054800810121039815,0.038823200294941046,0.0,0.024778866459936516
4,0.0,0.04420673610964817,0.037123650195255146,0.007093591812074404,0.18826442244645242,-0.13104993826882608,-0.03311251285349032,0.0,0.0,-0.013662441543285223
5,0.0,0.04212137733111656,0.03895093336999748,0.013244124872706332,-0.07509033485485604,-0.1296112804249423,0.0574908460033291,0.03941148752642074,0.0,-0.01457458818142399
6,0.0,-3.7980852817571416e-05,-0.02286224172783315,0.0010535957355715616,0.09973783577862558,0.005094758564574259,-0.009872215789600968,0.0547115406755529,0.0,-0.0003831891486297858
7,0.0,-0.0008146773303068989,-0.02474762381152529,-0.0004419015499508864,0.10041837190470843,-0.04340774980567735,0.004992655047031194,0.045971959142628804,0.0,0.003008605814044641
8,0.0,-0.0016690108806806,-0.022097769925727297,0.0002709923892446193,-0.034889814951125614,-0.04106582078795302,0.006005290245825429,0.04475114932277482,0.0,-0.004127462016464751
9,0.0,0.002932614089838714,-0.02378792795142965,-0.002499483339186708,-0.034920998999396574,0.004175888403557162,0.008765511701335181,-0.04577281501690222,0.0,0.0023437534191212504
10,0.0,0.002237731369393489,-0.02336270587344435,-1.0055290246601223e-05,-0.04182924965147527,-0.043312503006134435,0.006342590481785299,0.04381005385844517,0.0,0.004347466529741423
11,0.0,-0.0012612788094919084,-0.023764430383774113,-0.0013120969563740635,-0.03901089172132828,0.07246413140710418,-0.0032745779714508784,0.05054873017356067,0.0,0.0038977996514133516
12,0.0,-0.0005574095174018671,-0.02686651646007168,-0.0023179036230051497,-0.04165178662832949,-0.037654214804873264,-0.007487784911247978,0.047168043401244766,0.0,0.0012531731208808895
13,0.0,0.0040646605057656155,-0.024056822063492626,0.00035307780405405764,0.10254636750668064,0.07104094933072927,0.006953261758172541,0.04357778368567218,0.0,-0.0015656474318432611
