,age,exp,fix,la,ld,lt,ndev,ns,nuc,rexp,sexp
0,-0.01803733028708227,0.0319805585813744,0.027010787841457072,0.30271267817328673,-0.11895411668671554,0.00639227398738196,0.01836089290023769,-0.01517895991204641,0.0552507033499617,0.0034413406873208007,-0.0301652610069427
1,0.007278614672258654,0.038839692789756936,0.03834702972035039,0.3087083998722088,0.15664722422266122,-0.004180157773256629,0.010699768175320064,0.0033800801730012077,0.0780041373565289,-0.009040018426094434,0.02477548670854828
2,-0.004019645910879897,0.03779964810150244,0.022541929481586745,-0.08535596791349857,0.041845584481975936,-0.0020720705991180335,0.012857404450545513,0.004415423732983807,-0.013646532184470468,-0.03327398296084582,0.03613101786581005
3,-0.007778820096871928,0.026590944007291874,-0.004175067992557019,0.13845700878898237,-0.08342355788588916,-0.013589220282569392,0.008596842030126152,0.005378770022663872,0.0678524334688583,0.019263498847435754,0.022690988496839263
4,0.004879963346963541,0.03864495372287825,0.015945917971663143,-0.0839346113621619,0.054467990655123935,0.020534777079705503,0.002029354100835903,0.008739062580976764,0.06313312656428637,0.023649798763282295,0.030836585819137497
5,0.005589539632635823,0.03967537253537863,0.02081386166807111,0.1270317608555482,0.05697253050504839,0.03612290274169081,-0.0003571107696868216,0.013738888440952403,0.07701180535230506,0.02467911928137082,0.02862644640863229
6,-0.002987960575260925,0.031070697104035053,0.009853699647061917,0.30516544188967665,0.1755076625082781,0.012914398979460846,0.020723698246299667,-0.000302050854140119,0.07501644027902059,-0.020775348407239238,0.015075019694276806
7,-0.00592874613008718,0.037699980305773415,-0.004502561752083295,0.14153351907965073,0.050130599913569704,-0.002494579893306736,0.011666172740063823,0.012775637751920293,0.08024203385727702,0.025587505090489404,0.03017121745967369
8,-0.016822095510067702,0.03354168845716004,0.005452734021795604,0.2946538278325718,0.17954039027159632,0.010607492275490796,0.02131452892269392,0.010859485538277858,0.06465779627589692,-0.013615394819045872,0.017492544804395344
9,-0.005244858499812976,0.038485587921714054,-0.02206293625932431,0.13822278282566303,0.06214774607975281,0.008522815462841357,0.011916590721371797,0.0041589863515394485,-0.01032228726781383,-0.014379949951787927,0.04858156548697376
10,-0.00586477248473359,0.03836679008291734,0.008164825969050788,0.3066730027578066,0.17447522378692548,0.0011056778147718604,0.018583494596510368,0.00148224507789821,0.06371687806593142,-0.035674244217282054,0.019782643606517214
11,0.011533727386787127,0.025608537160814786,0.005474184122974598,-0.07385058121765269,0.04477062136522963,-0.01066978505872231,0.025155585050723236,0.018893223949583867,0.018296969513113995,0.02617458699557771,0.022999003208545598
12,0.01256085411501925,0.014785646171586597,-0.014136575223558254,-0.07750249994267071,-0.07056501086632702,-0.03271787367433926,0.008495482918979488,-0.0053490739004963496,-0.06682735418616938,0.022341720335811437,0.009486906201600694
13,-0.0019482531156543486,0.037901907297696755,0.005471699030096847,0.149084823080221,-0.13153535859934434,0.02418534410495096,0.007752473669823356,0.010419017547259077,0.028424846846725627,0.015828282275025345,0.02337651891156282
14,-0.003291950168501766,0.0447252042657622,0.011121547767540556,0.1394821611937068,0.058115089928044435,0.019863030138096906,-0.004520288115905484,0.013401072900725933,0.07231496078515418,-0.025492585218862576,0.02410839097030494
15,0.011163921227268796,0.03200062514651865,0.005930627091666612,0.3130582006794434,0.03438922588567353,0.00667412322539523,-4.144237944167274e-05,0.012806247143682491,0.0736578064079173,0.032008013951739404,0.02178606602566395
16,0.01246221945017286,0.03534148207841849,0.014238180850131838,0.3093365062302704,-0.12630536530540756,-0.033320753897548405,-0.004369888241928743,0.0051141911630011375,-0.07304226849477204,-0.03880281914518536,-0.02725229929868335
17,-0.009691664688641128,0.021683975595069484,-0.04357723432572822,0.13929145153659753,0.05047840192074054,-0.019087766516292598,-0.00975792103706951,-0.008322553088602169,0.07825416825852911,-0.009875561720289569,0.021869253187011876
18,-0.0015406821825427526,0.02675537723555967,0.0065915768216074375,0.13784574934429417,0.04736044636467825,0.02011530282251064,0.01802373545428022,-0.0021913377057143258,0.07567739483663141,-0.02757798165316348,0.015667848508329557
19,0.00752498121411773,0.030441825023567893,0.033721877780498906,0.3030801388630712,0.03698502633341454,-0.008721869153580928,0.013934028008017069,0.006869062726067267,0.06707042319183384,0.01908032772035148,0.0260973767626287
