,entrophy,exp,fix,la,ld,lt,ndev,ns,nuc,rexp
0,0.2735638120966921,-0.23802740823923763,0.0013556261436498186,0.18691187013803262,0.0032843448155476934,0.021209567221363898,-0.004435072775833863,0.013753218488167481,0.0021775248379747713,-0.23373130028720793
1,-0.3456762356825495,-0.20376674471691933,0.020994767551524494,0.15402945366898466,0.000416552032026699,-0.01535937061047683,0.025735289314418378,-0.013182760378048195,0.014281799670167255,-0.034090833403739924
2,-0.36132792217966864,-0.22981015854333378,-0.012286955510572675,0.16211658608295176,0.013310671981384888,-0.01089387224750915,0.02721463974445957,-0.015776307675842222,-0.009969151647571142,-0.06430728740107128
3,-0.34933436358169656,0.10741116319625975,-0.008000297936782932,-0.41441181228571367,-0.018201904697054537,-0.011262725956513377,-0.0124096948568558,-0.0024726768843148254,-0.016204851001259724,0.12218487483794958
4,-0.3575381874031221,-0.21482667364806943,-0.01823787870971656,0.15591856509164628,-0.004808094796426427,-0.002451885779537964,0.019253282291702725,0.016234675796249997,-0.0034968343928509123,0.1650727689998735
5,-0.34988159068424185,-0.21632237810820093,0.004456717465226133,0.16525937736245683,0.0035480838700388552,-0.011322431614146953,0.01857152008990956,-0.006668852460196246,-0.0025368374520324016,0.14959456961336698
6,0.07487077273150623,0.09022835326339602,-0.014310291081179422,0.15449016454927153,0.01016408025221886,-0.01679061704238517,0.0526603294278167,-0.0073754885388172325,0.00039613065078218364,0.1577160106801209
7,0.2889331962621554,0.09847448803204224,0.00734061080465705,0.17635955704895823,-0.010721880173450382,-0.018551348252031943,0.005426338476207112,0.022354426665657613,-0.009749963522306938,-0.0588801969700731
8,0.2872443351701028,0.08327889374852555,-0.0005961187156242911,0.1850330823879124,0.012220952007384791,0.04612151306046654,-0.006996340283585485,0.02743578842203944,0.013086108029646082,-0.22299984497074857
9,0.29111932623239334,0.09564083144219547,0.013644659172516395,0.1701588549378891,0.027818962307707355,0.062470444090226875,0.01709105824124162,-0.026107482147538517,0.007036989210989316,-0.23162193752179425
10,-0.36725820403590537,0.08439338609764885,0.0030794247700101436,0.1835782552570274,-0.02433201186607045,-0.02143222654810606,-0.005151388821913223,0.0005020313971242156,0.0026382557964043183,-0.0690221666144238
11,0.047083027351076126,0.0860791714352357,-0.018828420210616956,0.14770403685673011,0.003065509405009812,-0.03181467997075123,0.00017022160107389025,-0.014422629382318187,0.0010050171519751258,-0.06512021789875912
12,0.05147756963319901,-0.23001987841914923,-0.008763602656227823,0.1731824484891526,-0.003929875848405217,-0.019579883743441186,-0.0045621568586286815,0.0043236163134237875,-0.008210620334481266,0.16840029663536443
13,-0.3507665976286649,-0.225367628375655,-0.023738973018811425,-0.41572790885206107,-0.005989192281516917,-0.008520384604063147,-0.0025837480793419825,-0.007867294290871102,0.003916016931226445,0.11582738567440717
14,-0.34775771284230095,0.08650692445862311,-0.00029619039145034365,-0.4079593758336958,-0.0009702185199806324,-0.0230024215535992,-0.03418637890024046,0.016201884306179838,0.0011345574562254951,0.1338533480018846
15,0.33937956427089183,0.07610204940150367,0.009357157874902648,0.15318581756648933,-0.001350509382698126,-0.023517329093861714,0.04378335399342342,-0.018262991147154968,-0.0001482978638136722,-0.07169131478889935
16,0.2818614419808474,0.10232062738087752,0.008388029635266334,0.18025781027343948,-0.002952148595801514,-0.024016667881971623,0.01907374815250985,0.033649996452157174,-0.005954452694623007,-0.05193174886057294
