,lt,rexp,la,ns,nd,fix,nuc,ld,ndev,sexp,age
0,0.006557377049180335,-0.002732240437158473,0.1426229508196721,0.0010928961748633893,0.0038251366120218623,0.0032786885245901674,0.009289617486338808,0.030054644808743182,0.0005464480874316946,0.016393442622950838,-0.005464480874316946
1,0.006271777003484314,-0.00766550522648084,0.08362369337979092,-0.0006968641114982521,0.001393728222996482,0.004181184668989512,0.029965156794425084,0.02020905923344949,0.0013937282229965042,0.024390243902439,0.01672473867595816
2,0.02605363984674325,-0.006896551724137945,0.12260536398467428,0.006130268199233657,0.009961685823754762,-2.2204460492503132e-17,0.032183908045977,0.029885057471264354,0.0015325670498083977,0.01915708812260535,0.0022988505747125964
3,0.012144212523719134,-0.0026565464895635937,0.1502846299810246,-0.0007590132827324902,-4.4408920985006264e-17,-0.006831119544592079,-0.007210626185958313,-0.009487666034155651,0.0003795066413662118,-0.006451612903225867,-0.005313092979127165
4,-0.0004237288135593431,0.011440677966101664,0.08940677966101691,0.003389830508474567,-0.011440677966101731,-0.0029661016949152465,0.004237288135593209,-0.015677966101694918,0.003813559322033888,-0.0004237288135593209,-0.022457627118644095
5,0.015550755939524818,-0.0004319654427645814,0.09676025917926567,-0.004319654427645814,0.007343412526997861,0.007343412526997839,0.015982721382289445,0.020302375809935234,0.002159827213822907,0.013390928725701957,0.01987041036717061
6,0.004262877442273582,-0.004618117229129637,0.1509769094138544,0.0003552397868561652,0.009236234458259385,4.4408920985006264e-17,0.002841918294849077,0.013499111900532879,0.0024866785079929567,0.003197158081705176,0.012078152753108395
7,-0.004973357015985824,-0.004618117229129704,0.10301953818827705,-0.001065719360568429,-0.007104795737122615,0.0007104795737122194,-0.025222024866785087,0.007104795737122527,0.003552397868561252,0.005683836589698022,-0.03623445825932507
8,0.015009380863039445,0.004502814258911902,0.10806754221388373,0.0007504690431520133,0.013508442776735508,0.002626641651031969,0.0003752345215760622,0.02026266416510325,4.4408920985006264e-17,0.02288930581613515,-0.00112570356472792
9,-0.006041335453100127,0.004133545310015907,0.07217806041335455,0.0031796502384737746,-0.005405405405405394,-0.004769475357710662,-0.019395866454689957,0.02575516693163753,-0.00031796502384737744,0.016216216216216252,-0.012082670906200276
10,-0.015734265734265684,0.015034965034965065,0.08986013986013992,6.661338147750939e-17,-0.001398601398601329,-0.005594405594405538,-0.002797202797202747,-0.005594405594405538,0.002097902097902127,0.01608391608391615,0.019580419580419627
11,-0.015517241379310298,0.005172413793103514,0.0849137931034483,0.0021551724137931494,-0.008189655172413745,-0.0008620689655171931,-0.0021551724137930826,-0.03534482758620683,0.007327586206896597,-0.0017241379310344528,0.012931034482758674
12,0.017715617715617693,-0.002797202797202836,0.08484848484848484,0.0,0.0032634032634032417,-0.006993006993007001,0.018181818181818167,-0.010256410256410286,-0.004662004662004682,0.016317016317016275,-0.005128205128205154
13,0.021621621621621578,0.009189189189189161,0.03945945945945946,0.00432432432432428,0.0010810810810810256,0.001621621621621583,-0.003243243243243277,0.02756756756756753,0.00540540540540535,0.012432432432432394,0.012972972972972929
14,0.0010204081632653405,0.013775510204081676,0.0556122448979592,0.0045918367346939,0.006122448979591843,0.006632653061224514,-0.013775510204081609,0.013265306122448983,-0.0015306122448979441,-0.015816326530612223,0.0020408163265306146
15,0.01285956006768194,0.009475465313028786,0.17428087986463625,-0.0013536379018612265,0.008460236886632843,0.006091370558375675,0.019627749576988162,0.043316412859560095,-0.00033840947546526223,-0.0006768189509306355,0.01522842639593911
16,0.010207336523125976,-0.01945773524720895,0.15725677830940987,0.00031897926634765205,0.01275917065390746,0.001913875598086112,0.0140350877192982,0.05582137161084526,0.0015948963317383934,0.005422647527910662,-0.005422647527910729
17,0.01431980906921244,-0.011933174224343656,0.08735083532219572,0.0014319809069212486,0.011933174224343679,-0.002863961813842475,-0.007637231503579955,0.028162291169451105,-0.0004773269689737347,-0.01527446300715989,-0.010023866348448674
18,-0.027945205479452097,-0.002739726027397316,0.06520547945205475,-0.004383561643835687,-0.012054794520547984,-0.005479452054794609,-0.030684931506849367,-0.0005479452054794942,-0.002739726027397316,-0.007671232876712386,-0.009315068493150714
19,-0.006250000000000045,-0.006250000000000022,0.11294642857142853,0.0008928571428570952,0.008482142857142817,0.0008928571428570952,0.0058035714285713524,0.023214285714285653,0.00044642857142851433,0.0053571428571428156,0.008035714285714257
20,-0.010745233968804113,-0.0031195840554592456,0.16325823223570196,-0.00242634315424608,0.00034662045060662727,0.005199306759098787,0.020797227036395173,0.00034662045060660505,0.000693240901213188,0.02911611785095323,0.009358752166377849
21,-0.015730337078651634,0.004815409309791363,0.16565008025682187,-0.0022471910112359383,0.002889245585874822,0.002568218298555425,0.014125200642054626,0.023756019261637285,-0.0009630818619582593,0.014446227929374023,0.002889245585874822
22,-0.01826625386996903,0.001238390092879249,0.1260061919504644,-0.004334365325077383,-0.0021671826625387024,0.006501547987616108,0.009287925696594423,-0.0034055727554179517,-0.0034055727554179517,-0.009597523219814219,-0.0061919504643962895
23,-0.014453781512605079,0.005378151260504183,0.13310924369747895,-0.0026890756302520914,-0.007394957983193317,0.003361344537815114,0.005378151260504183,0.006722689075630228,0.00470588235294116,0.00705882352941174,0.0117647058823529
24,-0.0004504504504504236,0.013513513513513575,0.1085585585585586,-0.0013513513513513154,-0.0009009009009008472,-0.0009009009009008472,0.011711711711711769,0.005855855855855907,-0.00045045045045040145,0.007657657657657713,-0.0009009009009008695
25,0.019164619164619222,0.012776412776412793,0.14004914004914013,-0.002457002457002422,4.4408920985006264e-17,-0.0029484029484029063,0.04324324324324329,0.029484029484029527,-0.0019656019656019152,0.02751842751842759,0.00835380835380839
26,0.0089935760171306,0.003426124197002145,0.10620985010706634,-0.0012847965738758127,0.007280513918629517,-0.0008565310492505418,0.014561027837259077,0.017130620985010704,-0.0042826552462526864,0.022698072805139136,0.04882226980728048
27,-0.006934306569343018,0.0014598540145985828,0.08138686131386867,-0.003284671532846661,0.0007299270072993024,0.0029197080291971213,-0.007664233576642277,0.007299270072992759,0.002189781021897863,0.004014598540146031,0.008394160583941646
28,0.024196597353497197,0.008695652173913082,0.08204158790170135,0.006427221172022724,-0.00302457466918713,-0.0015122873345935427,0.01625708884688093,0.007561436672967869,0.0007561436672968158,0.024196597353497173,0.049905482041587915
29,0.01741071428571428,0.012500000000000022,0.11785714285714284,0.0017857142857143015,-0.00044642857142855873,0.003125,0.01607142857142858,0.03392857142857144,0.004910714285714301,0.03794642857142856,0.023660714285714278
30,-0.01793103448275859,-0.010114942528735616,0.10206896551724143,-0.006436781609195408,-0.009195402298850585,0.003218390804597715,-0.02068965517241377,-0.0018390804597700817,0.001839080459770126,0.0009195402298850741,-0.01563218390804595
31,0.0037894736842105205,0.016000000000000014,0.06610526315789478,0.001684210526315777,0.004210526315789509,0.001684210526315799,-0.005052631578947331,0.011789473684210527,0.0008421052631578885,0.0008421052631579107,0.01094736842105264
32,0.005922551252847375,0.017312072892938478,0.09339407744874713,-0.0036446469248291534,-0.008200455580865596,-0.0009111617312072884,-0.0059225512528473965,-0.00501138952164013,-0.0004555808656036442,0.022323462414578565,0.017312072892938478
33,0.003625377643504546,-0.003625377643504546,0.1371601208459214,0.0030211480362537513,0.012084592145015071,0.004833836858006002,0.012688821752265845,0.010271903323262822,-0.003625377643504546,0.05015105740181267,0.012688821752265822
34,-0.0029411764705882027,0.010588235294117721,0.09764705882352946,-0.00235294117647058,-0.009411764705882297,-0.0017647058823529126,-0.008235294117647007,-0.02352941176470582,-0.0029411764705882027,0.036470588235294164,-0.02647058823529407
35,0.028729281767955795,0.010313075506445646,0.09871086556169428,-0.0014732965009208066,0.009944751381215445,-0.002946593001841613,-0.004419889502762442,0.023941068139963172,0.0055248618784530246,0.01325966850828728,-0.00036832412523020165
36,0.004159445407279061,0.013171577123050327,0.14419410745233974,-0.0013864818024263315,0.0017331022530329809,0.0006932409012132323,0.03119584055459277,0.026343154246100564,0.0055459272097054145,0.016291161178509594,0.009705372616984476
37,0.005081669691470081,0.0,0.11215970961887478,-0.0021778584392014634,0.003629764065335772,-0.005444646098003636,0.033756805807622546,-0.014519056261343,0.005444646098003658,0.038475499092558964,0.003992740471869327
38,-0.017057569296375273,0.0017057569296374808,0.10362473347547974,0.0008528784648187182,-0.011087420042643936,0.008955223880597019,0.019189765458422194,0.02302771855010659,0.005117270788912576,0.007675906183368886,0.000426439232409348
39,0.01791044776119406,0.01119402985074629,0.15597014925373137,-0.001865671641791078,0.007089552238806007,0.009701492537313472,0.025373134328358214,0.02201492537313434,0.0041044776119403045,0.011940298507462676,0.03208955223880596
40,0.01969111969111974,0.0015444015444015414,0.11853281853281858,0.0007722007722007707,-0.0007722007722007707,0.0015444015444015414,0.0042471042471042605,0.03899613899613903,0.004633204633204624,0.006949806949806958,0.016216216216216228
41,-0.0019230769230769384,0.007692307692307665,0.08317307692307692,0.0028846153846153744,0.009615384615384581,0.0019230769230769162,0.0019230769230769162,0.012499999999999956,0.004807692307692291,0.013461538461538436,-0.0019230769230769162
42,0.010460251046025059,0.002510460251045976,0.09414225941422591,0.0008368200836819772,0.00962343096234306,-0.005020920502092107,0.00669456066945604,0.01129707112970706,-0.0008368200836820661,0.0004184100418409553,0.0008368200836819551
43,0.00385438972162746,-0.001713062098501017,0.06980728051391868,0.0004282655246252931,-0.015417558886509596,0.0004282655246253153,0.016274089935760228,0.008565310492505395,0.006852248394004334,0.01927194860813708,0.012419700214132811
44,0.015094339622641529,0.010062893081761027,0.04696016771488474,0.002515723270440273,-0.002096436058700202,-0.0012578616352201476,-0.010062893081761004,0.0029350104821803,-0.015932914046121606,-0.01635220125786163,-0.007127882599580704
45,0.01377870563674315,0.006263048016701411,0.06764091858037573,0.001670146137787043,0.007933194154488477,-0.0008350730688935881,0.06012526096033397,0.012108559498956128,0.0008350730688934993,0.012108559498956107,0.03883089770354899
46,-0.017112299465240666,-0.010338680926916255,0.09554367201426021,0.002495543672014211,0.00035650623885914446,-0.010338680926916255,0.014616755793226365,0.027094474153297667,0.0,0.013190730837789655,0.014973262032085554
47,-0.004214559386973149,-0.010727969348658984,0.10842911877394637,-0.003065134099616884,-0.002298850574712641,0.002298850574712663,-0.0011494252873563316,-0.0003831417624521105,-0.004214559386973149,-0.009961685823754785,-0.0210727969348659
48,0.009218436873747505,0.004809619238476959,0.07134268537074155,0.0,0.007615230460921852,0.004008016032064132,0.01763527054108218,0.003607214428857719,-0.0004008016032064132,0.008416833667334677,0.020841683366733487
49,-0.0064516129032258455,0.002656546489563527,0.022390891840607184,0.0003795066413662118,-0.001138519924098702,-0.010626185958254309,0.02049335863377606,-0.017077798861480132,0.004933586337760887,-0.012523719165085434,-0.0037950664136622734
50,-0.02577565632458234,0.0023866348448687404,0.054892601431980895,-0.003818615751789989,0.0014319809069212486,-0.002386634844868718,-0.019093078758949878,-0.027207637231503566,-0.0009546539379475139,-0.04152744630071599,-0.002863961813842475
51,0.005940594059405902,0.0066006600660065695,0.038943894389438925,-0.006600660066006658,0.00462046204620461,0.0019801980198019377,0.020462046204620422,0.007260726072607237,0.03630363036303628,-0.0033003300330033403,-4.4408920985006264e-17
52,0.026063829787234094,0.005851063829787284,0.06117021276595751,0.004787234042553235,0.017021276595744726,-0.004255319148936132,0.007446808510638325,0.018617021276595792,0.0026595744680851354,0.04521276595744685,0.02234042553191491
53,0.015420560747663514,0.0056074766355139975,0.06401869158878501,-0.0014018691588785215,-0.00794392523364491,-0.0060747663551402155,0.03691588785046727,0.021962616822429858,-6.661338147750939e-17,0.015420560747663492,0.037850467289719594
54,0.024725274725274728,0.0060439560439560225,0.08846153846153848,-0.0027472527472527375,0.0038461538461538325,-0.003296703296703285,0.05274725274725274,0.013736263736263733,0.0049450549450549275,0.02527472527472525,0.0065934065934065925
55,0.006469002695417769,0.014016172506738544,0.08571428571428572,-0.0032345013477089067,-0.002695417789757415,-0.0037735849056603765,0.04097035040431267,0.00539083557951483,-0.004312668463611846,-0.024797843665768204,0.06792452830188682
56,-0.010743801652892526,0.0004132231404958553,0.08595041322314048,-0.0037190082644627644,-0.0008264462809916884,-0.002892561983471054,0.012396694214876037,0.028099173553719003,-0.002892561983471054,-0.055371900826446274,-0.03305785123966942
57,-0.0055900621118011974,0.014906832298136696,0.1512422360248448,-0.0012422360248447006,4.4408920985006264e-17,0.0074534161490684035,0.023291925465838536,0.017391304347826143,-0.002484472049689379,-0.0031055900621117516,0.02018633540372674
58,-0.0030418250950569937,0.007097591888466481,0.11128010139416988,0.0015209125475285745,0.0012674271229404788,-0.0012674271229403677,0.019518377693282685,0.0005069708491762359,-0.004055766793409332,0.022053231939163552,0.018250950570342272
59,0.015748031496062964,-0.009973753280839937,0.11417322834645664,-0.00026246719160107903,0.0023622047244094,-0.0002624671916011012,0.011286089238845087,0.02257217847769022,0.0023622047244094,0.014960629921259816,0.017585301837270296
60,0.02719665271966536,0.010041841004184149,0.15481171548117162,-0.002510460251045998,-0.0008368200836819551,0.002928870292887087,0.028033472803347337,0.04811715481171552,0.012552301255230169,0.0472803347280335,0.007112970711297106
61,0.03300653594771237,-0.0019607843137255275,0.10947712418300651,0.00032679738562089165,0.020588235294117595,-0.005555555555555603,0.025490196078431303,0.0313725490196078,0.01013071895424833,0.02614379084967313,0.020261437908496705
62,-0.013053613053613123,-0.005594405594405672,0.1058275058275058,0.0013986013986013513,-0.004895104895104962,-0.002331002331002385,0.0032634032634031975,0.005361305361305279,-0.003962703962703995,0.015151515151515116,-0.0032634032634033085
63,-0.011275167785234918,0.006979865771812088,0.06389261744966439,-0.002416107382550359,-0.007248322147651009,-0.0037583892617450098,0.0037583892617449877,-0.002416107382550359,0.00026845637583889915,0.02147651006711406,-0.004026845637583887
64,-0.008988764044943798,0.003370786516853941,0.08904494382022476,0.001404494382022503,0.0022471910112359605,0.004494382022471921,0.005056179775280922,0.0036516853932584636,0.005056179775280922,0.007865168539325885,0.014887640449438244
65,0.007906976744186101,-0.006046511627906925,0.08906976744186053,0.00023255813953491078,0.005581395348837237,0.0009302325581395765,0.016046511627907024,0.010232558139534942,0.007441860465116324,0.015813953488372157,0.009534883720930276
66,-0.00024125452352232734,0.007961399276236425,0.09071170084439084,-0.0012062726176116146,0.006755126658624833,0.003377563329312383,0.015440289505428195,0.021712907117008417,-0.009408926417370367,0.012303980699638095,0.021712907117008462
67,-0.006287425149700621,0.0026946107784430852,0.04700598802395208,-0.0011976047904191489,0.005688622754491002,-0.0017964071856287455,0.03293413173652691,-0.013173652694610793,-0.014371257485029964,0.03413173652694612,-0.0197604790419162
68,0.01270903010033444,-0.007023411371237453,0.06521739130434778,0.0006688963210702336,-0.0016722408026755842,0.002006688963210701,0.05183946488294311,0.01170568561872909,-0.003678929765886285,0.029096989966555166,0.016387959866220724
69,-0.017724550898203552,-0.036407185628742476,0.05580838323353297,0.002155688622754548,0.005748502994012017,0.0021556886227545036,-0.005988023952095767,0.010059880239521002,-0.0023952095808382977,0.02347305389221561,-0.005269461077844251
70,-0.0034999999999999476,-0.030999999999999982,0.05800000000000003,-0.0007499999999999619,-0.004499999999999971,0.0005000000000000337,0.02625000000000004,0.005000000000000027,0.008500000000000018,0.03100000000000005,-0.011749999999999972
71,0.0039138943248531845,0.008610567514677082,0.06536203522504888,0.001956947162426581,0.0011741682974559353,-0.0015655577299413137,0.03796477495107631,0.01526418786692758,0.008219178082191747,0.0622309197651663,-0.020352250489236834
72,0.00625,-0.0065972222222221875,0.03090277777777779,-0.0024305555555555135,0.010069444444444487,-0.0003472222222222099,0.02395833333333335,-0.011111111111111094,0.01493055555555558,0.03715277777777781,0.005555555555555558
73,0.012540192926045047,0.006109324758842493,0.09292604501607724,0.0019292604501608634,0.004501607717041845,-0.006109324758842382,0.01832797427652737,0.0289389067524116,0.012540192926045069,0.02057877813504829,0.011254019292604566
74,-0.008779149519890339,-0.0035665294924554836,0.053223593964334646,0.0030178326474622264,0.0063100137174210815,0.000548696844993124,0.023319615912208456,0.0030178326474622486,0.0117969821673525,0.005486968449931351,0.015089163237311331
75,0.010857763300760048,-0.01324647122692726,0.08490770901194347,-0.0015200868621064068,0.0019543973941368088,0.0,0.022149837133550433,0.004125950054288818,0.0017372421281216077,0.012595005428881655,0.01650380021715525
76,0.0053872053872054074,0.0029180695847362604,0.09741863075196408,-0.002244668911335568,0.0006734006734006703,-0.001122334455667784,0.017059483726150425,0.0038159371492704876,0.0017957351290684542,-0.004040404040404044,0.00044893378226713577
77,0.014238773274917826,-0.005038335158817087,0.047973713033953966,-0.00021905805038335835,0.002409638554216875,-0.00043811610076669447,0.03285870755750271,0.011610076670317614,0.007228915662650581,0.01599123767798465,-0.0013143483023001056
78,0.014502529510961159,-0.002529510961214232,0.0780775716694772,0.0,0.0064080944350758395,-0.002192242833052349,0.04266441821247886,0.012816188870151724,0.008094435075885276,0.025801011804384433,0.008768971332209042
79,0.0035381750465549146,-0.005959031657355651,0.060707635009311,0.0020484171322160184,-0.004096834264432037,-0.0009310986964617962,0.004096834264432037,0.007821229050279354,0.010800744878957168,0.01135940409683427,-0.0016759776536312775
80,-0.006235011990407746,0.023021582733812895,0.0810551558752997,-0.0004796163069544779,-0.0031175059952039063,-0.0023980815347722562,0.011510791366906425,0.02206235011990405,0.011270983213429186,0.03405275779376495,0.07817745803357308
81,-0.0016620498614958068,0.018559556786703645,0.06869806094182829,0.0016620498614958734,0.003324099722991747,-0.0002770083102492826,0.006925207756232709,0.008033240997229952,0.009418282548476497,0.04819944598337955,0.03490304709141279
82,0.01526315789473689,-0.005789473684210522,0.02315789473684211,0.000526315789473708,-0.002368421052631553,0.003157894736842115,-0.007631578947368411,0.0018421052631579116,0.004736842105263128,0.033947368421052636,-0.025526315789473685
83,-0.009359605911330027,-0.010344827586206872,0.030295566502463102,0.0004926108374384564,-0.0012315270935959965,-0.0009852216748767796,-0.0009852216748768017,-0.005172413793103403,0.008374384236453248,0.003940886699507406,-0.021674876847290615
84,-0.030194805194805174,0.010714285714285742,0.02402597402597404,-0.002272727272727293,-0.005194805194805174,-0.005194805194805174,0.017532467532467556,-0.019155844155844128,0.010714285714285721,0.01103896103896107,-0.018181818181818143
85,-0.011570247933884326,0.009586776859504108,0.014214876033057844,0.0003305785123966842,-0.002314049586776901,0.0003305785123966842,0.023140495867768562,0.015537190082644602,-0.008925619834710786,-0.006942148760330591,-0.002975206611570269
86,-0.003170409511228467,-0.016116248348744987,-0.0026420079260237373,0.0007926023778071833,0.0026420079260238262,0.003963011889035739,-0.028533685601056756,-0.024306472919418697,-0.012945838837516477,-0.02642007926023775,-0.005812417437252271
87,-0.02409326424870468,-0.05673575129533683,-0.0007772020725389072,0.0005181347150259086,0.002072538860103612,0.002072538860103612,-0.01813471502590678,-0.004663212435233222,0.022020725388601003,0.007512953367875585,0.0005181347150258642
88,0.0016451233842538215,-0.014101057579318432,0.0740305522914219,0.0004700352526439966,2.2204460492503132e-17,-0.0009400705052878822,0.004700352526439499,0.033372502937720386,0.010105757931844917,0.014571092831962429,0.014806110458284394
89,-0.0005366726296959001,-0.008228980322003587,0.05813953488372092,0.00017889087656528524,0.006618962432915909,-2.2204460492503132e-17,0.0168157423971377,0.02110912343470479,0.00375670840787119,0.004114490161001782,-0.002683363148479434
90,0.0005231037489101809,-0.009415867480383611,0.05684394071490846,-0.002266782911944221,0.0013949433304272008,-0.0015693112467306091,-0.02214472537053187,0.029293809938971193,-0.011159546643417607,0.0034873583260679685,-0.013600697471665235
91,-0.040126715945089764,-0.01414994720168956,0.045617740232312576,-0.0012671594508975926,0.0008447729672650172,-0.0012671594508975703,0.015628299894403376,0.006335797254487874,-0.00908130939809928,0.010348468848996827,0.005279831045406547
92,0.02040302267002525,-0.010327455919395412,0.03173803526448367,-0.003022670025188856,-0.002015113350125897,-0.0022670025188916477,0.002015113350126008,-0.017884130982367696,0.005793450881612161,0.007052896725440872,0.003022670025188945
93,0.008146067415730407,-0.010393258426966234,0.009550561797752844,0.0002808988764045228,-0.015730337078651634,-0.0019662921348314157,-0.008426966292134774,-0.025842696629213457,-0.0025280898876403725,0.01741573033707875,0.004213483146067465
94,0.0068111455108359475,-0.008978328173374562,0.034984520123839034,-0.011145510835913242,-0.006811145510835881,2.2204460492503132e-17,-0.00804953560371513,-0.014241486068111398,-0.0018575851393188402,0.01981424148606816,0.008668730650154832
95,0.025201072386058888,0.009651474530831105,0.02573726541554955,-0.0002680965147453085,0.004021447721179627,0.0008042895442359254,0.022252010723860516,0.010187667560321722,0.017158176943699678,0.01206434316353886,0.01689008042895439
96,0.009919261822376013,-0.0013840830449826757,0.013840830449827025,-0.00046136101499421044,0.002537485582468313,0.0006920415224914045,0.004382929642445221,0.01776239907727799,0.03806228373702423,-0.014994232987312528,-0.005767012687427875
97,-0.03973509933774837,0.0015894039735098841,0.03496688741721847,-0.00026490066225168805,0.0023841059602648816,0.0010596026490065746,-0.00847682119205304,0.029139072847682114,0.03390728476821188,-0.08211920529801328,0.002913907284768169
