,entrophy,ns,rexp,la,ndev,age,exp,nuc,ld,lt
0,0.0,0.0,-0.000917431192660545,0.0,0.0,0.0,-0.002752293577981635,-0.000917431192660545,0.0,0.0
1,-0.006472491909385147,0.003236245954692518,-0.0006472491909385259,-0.003236245954692607,0.003236245954692518,-0.0006472491909385481,0.004530744336569548,0.0012944983818769852,0.0006472491909385036,0.0
2,0.01921708185053379,-0.002135231316725972,0.002846975088967962,0.030604982206405684,0.002135231316725972,0.002135231316725972,-0.007829181494661896,0.009964412811387869,0.0049822064056939345,-0.016370106761565827
3,-0.00036832412523020165,0.005893186003683226,0.0014732965009208066,0.01620626151012894,-0.00036832412523020165,0.0036832412523020164,-0.00036832412523020165,0.0018416206261510082,0.01399631675874773,-0.008471454880294637
4,0.0063636363636363266,0.022272727272727243,0.004545454545454519,0.09454545454545452,0.0004545454545454186,0.013636363636363603,-2.2204460492503132e-17,0.006818181818181812,-4.4408920985006264e-17,-0.00545454545454549
5,-0.013937282229965176,-0.022996515679442518,0.008362369337979092,0.09268292682926826,-0.0020905923344947787,0.0006968641114982521,0.0020905923344947787,0.008362369337979092,-0.00766550522648084,0.008362369337979115
6,-0.006547619047619024,-0.0011904761904761641,-0.006547619047619024,0.07083333333333337,0.0,-0.0005952380952380931,-0.009523809523809513,-0.006547619047619024,0.006547619047619091,-0.007738095238095211
7,0.002298850574712663,0.004597701149425326,0.004597701149425304,0.0666666666666667,0.00517241379310347,0.013218390804597724,0.004597701149425304,0.00402298850574716,0.015517241379310343,0.009770114942528751
8,0.0011235955056180026,-0.010674157303370757,2.2204460492503132e-17,0.08483146067415732,0.0,0.0044943820224719435,-0.006741573033707838,-0.009550561797752776,0.024157303370786566,0.0005617977528090456
9,-0.0027472527472527817,0.0,0.0071428571428571175,0.13901098901098896,-0.010989010989011061,0.01978021978021973,-0.0021978021978022342,0.00439560439560438,0.026923076923076893,0.0
10,0.002898550724637694,-0.0009661835748792314,0.0019323671497584627,0.1256038647342995,0.005475040257648977,0.00901771336553947,0.0,-0.00032206119162641044,0.010950080515297934,-0.0019323671497584627
11,-0.0017730496453900457,0.0,0.006028368794326266,0.09219858156028374,0.0,0.01453900709219862,0.01524822695035466,0.008510638297872398,0.047163120567375906,0.0
12,0.021052631578947368,-0.0032388663967611643,0.0008097165991902911,0.045344129554655874,0.009716599190283403,0.003238866396761142,0.013765182186234815,0.012955465587044523,0.05506072874493928,-0.004048582995951433
13,0.0,0.0,0.002298850574712663,0.11264367816091954,0.006896551724137945,-0.003448275862068928,-0.005747126436781591,0.03103448275862075,0.018390804597701194,-0.01149425287356316
14,0.0,0.0,0.0,0.15159235668789806,0.0,-0.015286624203821653,-0.003821656050955413,0.0,0.0,0.005095541401273884
15,0.0,0.0,2.2204460492503132e-17,0.11157894736842111,0.0,-0.006315789473684141,0.03894736842105269,0.0,-0.005263157894736792,0.023157894736842176
16,0.0,0.0,0.0,0.04312500000000004,0.0,-0.01749999999999998,0.008125000000000026,-0.00187499999999996,0.02750000000000006,0.019375000000000052
17,0.021111111111111146,0.005555555555555536,-0.0016666666666666607,0.03333333333333335,0.0,-0.04166666666666667,0.00777777777777775,0.0005555555555555536,0.0050000000000000044,0.011666666666666691
18,0.0041841004184100415,-0.0041841004184100415,0.013389121338912147,0.12050209205020919,-2.2204460492503132e-17,0.013389121338912124,0.0025104602510460207,-0.0008368200836819994,-0.013389121338912147,0.00836820083682006
19,0.014659685863874339,0.0010471204188481575,0.014659685863874339,0.07434554973821987,0.028272251308900497,0.013612565445026158,0.003141361256544473,-2.2204460492503132e-17,-0.027225130890052362,0.029319371727748678
20,-0.018181818181818167,-0.0036363636363636377,0.0036363636363636155,0.024242424242424267,0.01454545454545455,-0.010909090909090913,-0.009696969696969693,0.008484848484848494,0.01212121212121211,0.041212121212121214
21,-0.006993006993006978,0.002797202797202791,0.002797202797202791,0.07832167832167836,0.0013986013986013956,-0.015384615384615375,-0.011188811188811187,0.047552447552447565,0.0,0.043356643356643375
22,-0.0018518518518518157,-0.005555555555555469,0.005555555555555603,0.11759259259259265,-0.002777777777777768,-0.009259259259259212,-0.002777777777777746,-0.0009259259259258856,-0.0018518518518518157,0.04814814814814818
23,-0.024705882352941154,-0.018823529411764704,0.00235294117647058,0.06823529411764709,-0.021176470588235286,-0.00117647058823529,-0.024705882352941154,0.00588235294117645,-0.017647058823529394,0.016470588235294126
24,-0.07659574468085102,0.029787234042553234,0.004255319148936176,0.05957446808510643,0.03404255319148939,0.017021276595744705,-0.05957446808510636,0.012765957446808529,0.0,-0.004255319148936154
25,-0.012218649517684898,0.008360128617363283,0.0,0.044372990353697725,0.050160771704180006,0.02893890675241153,0.0006430868167201842,-0.000643086816720273,0.0051446945337620285,0.03344051446945333
26,0.0032876712328766765,0.0016438356164383272,0.0032876712328766987,0.030136986301369805,0.002739726027397227,0.0005479452054794054,-0.010958904109589085,0.006027397260273948,0.036712328767123235,0.013698630136986245
